node,layer,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance,forward_score_norm_median,reverse_score_norm_median
L19H6,19,0.05226829908518513,0.007098957017707039,0.007098957017707039,0.05226829908518513,-0.04516934206747809,-0.7608460459953377,0.32443446904217554,0.22433227150208282
L8H3,8,0.00971542388834217,0.006694032380748729,0.006694032380748729,0.00971542388834217,-0.0030213915075934404,-0.18412502267272435,0.14975247524752475,0.11887254901960784
L18H3,18,0.006571934639974108,0.013729339865998096,0.006571934639974108,0.013729339865998096,0.007157405226023988,0.35255940329846935,0.3262987012987013,0.2842323651452282
L14H13,14,0.006119390999566442,0.019727778724928795,0.006119390999566442,0.019727778724928795,0.013608387725362353,0.5264943075166079,0.2746519109735944,0.21337579617834396
L9H7,9,0.005565624852485328,0.01794357372803258,0.005565624852485328,0.01794357372803258,0.012377948875547252,0.5265151354757311,0.1439224837662338,0.15364880643487286
L10H4,10,0.010436301073050575,0.005372839257960502,0.005372839257960502,0.010436301073050575,-0.005063461815090073,-0.3202869801312111,0.1553784860557769,0.14840637450199204
L8H10,8,0.004238580068988568,0.0053058808352250695,0.004238580068988568,0.0053058808352250695,0.0010673007662365015,0.11182410163839797,0.08529874213836477,0.0861344537815126
L17H14,17,0.0036684272690103966,0.040971562378184175,0.0036684272690103966,0.040971562378184175,0.037303135109173775,0.8356439014433802,0.33711967545638943,0.1931216931216931
L16H12,16,0.0036672486990887935,0.004849431335408738,0.0036672486990887935,0.004849431335408738,0.0011821826363199442,0.13880791946291438,0.37293046357615894,0.3158981876332623
L18H11,18,0.003658164527923476,0.006784004410964026,0.003658164527923476,0.006784004410964026,0.0031258398830405505,0.29934776015734277,0.8337909021918665,0.11452513966480447
L3H14,3,0.06882527450898951,0.0036532056484730978,0.0036532056484730978,0.06882527450898951,-0.06517206886051641,-0.8991919907664633,0.03328265468006346,0.045905172413793105
L10H5,10,0.003589824312442443,0.05630353458765441,0.003589824312442443,0.05630353458765441,0.05271371027521196,0.8801261315655936,0.1311322605965463,0.12389867841409692
L6H5,6,0.0254327312951262,0.0033517973237843913,0.0033517973237843913,0.0254327312951262,-0.02208093397134181,-0.7671111889195671,0.03625,0.0587844441266209
L9H2,9,0.0023666145907147254,0.003557340137747865,0.0023666145907147254,0.003557340137747865,0.0011907255470331398,0.2010017972136262,0.1693733753730625,0.1231589590964591
L5H13,5,0.022878873086365884,0.0023340494013630447,0.0023340494013630447,0.022878873086365884,-0.02054482368500284,-0.8148529269069049,0.051158538439704804,0.09193680996006577
L13H2,13,0.0018536062377907674,0.017550316718646864,0.0018536062377907674,0.017550316718646864,0.015696710480856097,0.8089452074250999,0.11538461538461539,0.17045454545454544
L10H13,10,0.0024029935548461317,0.0016849139652889784,0.0016849139652889784,0.0024029935548461317,-0.0007180795895571533,-0.1756594507141443,0.13463039641596525,0.21022727272727273
L5H1,5,0.010996173498814963,0.0015710546458081323,0.0015710546458081323,0.010996173498814963,-0.009425118853006832,-0.7499759489159414,0.035823170731707314,0.0651285046728972
L9H8,9,0.006499483372755024,0.0012438961485313875,0.0012438961485313875,0.006499483372755024,-0.005255587224223637,-0.678720087240477,0.14019607843137255,0.14719650512026672
L9H12,9,0.0012282373699404497,0.0012409139632134222,0.0012282373699404497,0.0012409139632134222,1.2676593272972509e-05,0.0051339879831426,0.1089657753785163,0.07927882102590905
L12H14,12,0.006688596951455837,0.0011947232990936459,0.0011947232990936459,0.006688596951455837,-0.005493873652362191,-0.6968984485920456,0.22512437810945274,0.10595515207945376
L3H0,3,0.004754274225999807,0.001187080510935798,0.001187080510935798,0.004754274225999807,-0.0035671937150640086,-0.6004007289596504,0.04801502145922747,0.040242574025487254
L13H14,13,0.005907685451864509,0.0011510635437773041,0.0011510635437773041,0.005907685451864509,-0.004756621908087204,-0.6738618855868116,0.11233349722867872,0.07987049549549549
L1H13,1,0.006997492334502243,0.0011312734661636078,0.0011312734661636078,0.006997492334502243,-0.005866218868338635,-0.7216616903710175,0.05970908351134167,0.04947152084556665
