condition,layer,head,query_span,key_span,mass_mean,density_mean
clean,21,L21H2,file_target,system_preamble,0.7078134431180073,0.020223241236947253
clean,21,L21H2,file_target,tools_block,0.03252082258974638,0.0006022374548333243
clean,21,L21H2,file_target,tool_instruction,0.016692314281730698,0.0007587415572415386
clean,21,L21H2,file_target,tool_call_example,0.03325717243688061,0.0014459640230299663
clean,21,L21H2,file_target,user_lead_phrase,0.03061390149110863,0.021881487477914973
clean,21,L21H2,file_target,function_body_anchor,0.1383843374174341,0.03459608435435853
clean,21,L21H2,file_target,file_target,0.04071800812670713,0.020359004063353565
clean,21,L21H2,file_target,instruction_suffix,0.0,0.0
clean,21,L21H2,file_target,task_body,0.0,0.0
clean,21,L21H2,file_target,assistant_prefix,0.0,0.0
clean,21,L21H2,instruction_suffix,system_preamble,0.5853892515549772,0.016725407148013082
clean,21,L21H2,instruction_suffix,tools_block,0.021394223466710487,0.0003961893233315652
clean,21,L21H2,instruction_suffix,tool_instruction,0.008128522223627723,0.0003694782821436429
clean,21,L21H2,instruction_suffix,tool_call_example,0.027450687368495583,0.001193508143248897
clean,21,L21H2,instruction_suffix,user_lead_phrase,0.025965789593421135,0.018349292889490224
clean,21,L21H2,instruction_suffix,function_body_anchor,0.06152489744065876,0.01538122436016469
clean,21,L21H2,instruction_suffix,file_target,0.07083131272562049,0.035415656362810244
clean,21,L21H2,instruction_suffix,instruction_suffix,0.19931531536072272,0.02214614614137644
clean,21,L21H2,instruction_suffix,task_body,0.0,0.0
clean,21,L21H2,instruction_suffix,assistant_prefix,0.0,0.0
clean,21,L21H2,task_body,system_preamble,0.5976221133282412,0.017074917505540178
clean,21,L21H2,task_body,tools_block,0.016527131410012552,0.0003060579892188518
clean,21,L21H2,task_body,tool_instruction,0.013145481178023756,0.0005975218713768048
clean,21,L21H2,task_body,tool_call_example,0.016498638503558063,0.000717332108181963
clean,21,L21H2,task_body,user_lead_phrase,0.0026462639735585942,0.0019391559046350087
clean,21,L21H2,task_body,function_body_anchor,0.007174327448490194,0.0017935818621225485
clean,21,L21H2,task_body,file_target,0.046410871592737914,0.023205435796368957
clean,21,L21H2,task_body,instruction_suffix,0.028618597798658656,0.0031798442012576336
clean,21,L21H2,task_body,task_body,0.2713565735461667,0.003553802608552321
clean,21,L21H2,task_body,assistant_prefix,0.0,0.0
clean,21,L21H2,assistant_prefix,system_preamble,0.19311099513475757,0.005517457001511303
clean,21,L21H2,assistant_prefix,tools_block,0.009112323590159075,0.0001687467330876351
clean,21,L21H2,assistant_prefix,tool_instruction,0.10137470583153473,0.004607941168120537
clean,21,L21H2,assistant_prefix,tool_call_example,0.0938600827029808,0.004080873159695499
clean,21,L21H2,assistant_prefix,user_lead_phrase,0.0014759376960637495,0.0008746709082245788
clean,21,L21H2,assistant_prefix,function_body_anchor,0.0023401720026311507,0.0005850430006577877
clean,21,L21H2,assistant_prefix,file_target,0.009017285215230514,0.004508642607615257
clean,21,L21H2,assistant_prefix,instruction_suffix,0.005937578071492099,0.0006597308974551458
clean,21,L21H2,assistant_prefix,task_body,0.02002238533562407,0.00026167154119425027
clean,21,L21H2,assistant_prefix,assistant_prefix,0.5637485355455566,0.06263872615548303
clean,21,L21H3,system_preamble,system_preamble,1.0,0.02857142873108387
clean,21,L21H3,system_preamble,tools_block,0.0,0.0
clean,21,L21H3,system_preamble,tool_instruction,0.0,0.0
clean,21,L21H3,system_preamble,tool_call_example,0.0,0.0
clean,21,L21H3,system_preamble,user_lead_phrase,0.0,0.0
clean,21,L21H3,system_preamble,function_body_anchor,0.0,0.0
clean,21,L21H3,system_preamble,file_target,0.0,0.0
clean,21,L21H3,system_preamble,instruction_suffix,0.0,0.0
clean,21,L21H3,system_preamble,task_body,0.0,0.0
clean,21,L21H3,system_preamble,assistant_prefix,0.0,0.0
clean,21,L21H3,tools_block,system_preamble,0.5347123962392206,0.015277497035558606
clean,21,L21H3,tools_block,tools_block,0.46528760098280325,0.008616436994006325
clean,21,L21H3,tools_block,tool_instruction,0.0,0.0
clean,21,L21H3,tools_block,tool_call_example,0.0,0.0
clean,21,L21H3,tools_block,user_lead_phrase,0.0,0.0
clean,21,L21H3,tools_block,function_body_anchor,0.0,0.0
clean,21,L21H3,tools_block,file_target,0.0,0.0
clean,21,L21H3,tools_block,instruction_suffix,0.0,0.0
clean,21,L21H3,tools_block,task_body,0.0,0.0
clean,21,L21H3,tools_block,assistant_prefix,0.0,0.0
clean,21,L21H3,tool_instruction,system_preamble,0.787728255338973,0.022506521469498404
clean,21,L21H3,tool_instruction,tools_block,0.0610345202792841,0.0011302688929502862
clean,21,L21H3,tool_instruction,tool_instruction,0.1512372282715187,0.006874419464360395
clean,21,L21H3,tool_instruction,tool_call_example,0.0,0.0
clean,21,L21H3,tool_instruction,user_lead_phrase,0.0,0.0
clean,21,L21H3,tool_instruction,function_body_anchor,0.0,0.0
clean,21,L21H3,tool_instruction,file_target,0.0,0.0
clean,21,L21H3,tool_instruction,instruction_suffix,0.0,0.0
clean,21,L21H3,tool_instruction,task_body,0.0,0.0
clean,21,L21H3,tool_instruction,assistant_prefix,0.0,0.0
clean,21,L21H3,tool_call_example,system_preamble,0.5999268880654629,0.017140768064781476
clean,21,L21H3,tool_call_example,tools_block,0.04362042086200449,0.0008077855704151221
clean,21,L21H3,tool_call_example,tool_instruction,0.058342987039444,0.0026519539560787594
clean,21,L21H3,tool_call_example,tool_call_example,0.2981097051966707,0.01296129149939935
clean,21,L21H3,tool_call_example,user_lead_phrase,0.0,0.0
clean,21,L21H3,tool_call_example,function_body_anchor,0.0,0.0
clean,21,L21H3,tool_call_example,file_target,0.0,0.0
clean,21,L21H3,tool_call_example,instruction_suffix,0.0,0.0
clean,21,L21H3,tool_call_example,task_body,0.0,0.0
clean,21,L21H3,tool_call_example,assistant_prefix,0.0,0.0
clean,21,L21H3,user_lead_phrase,system_preamble,0.7086660063179029,0.020247600138041198
clean,21,L21H3,user_lead_phrase,tools_block,0.01776868546189693,0.00032904973045240504
clean,21,L21H3,user_lead_phrase,tool_instruction,0.013895673597747809,0.0006316215273347712
clean,21,L21H3,user_lead_phrase,tool_call_example,0.2095111608383408,0.009109180915616423
clean,21,L21H3,user_lead_phrase,user_lead_phrase,0.05015847635038886,0.0343027492598284
clean,21,L21H3,user_lead_phrase,function_body_anchor,0.0,0.0
clean,21,L21H3,user_lead_phrase,file_target,0.0,0.0
clean,21,L21H3,user_lead_phrase,instruction_suffix,0.0,0.0
clean,21,L21H3,user_lead_phrase,task_body,0.0,0.0
clean,21,L21H3,user_lead_phrase,assistant_prefix,0.0,0.0
clean,21,L21H3,function_body_anchor,system_preamble,0.5273268129965953,0.015066480385908706
clean,21,L21H3,function_body_anchor,tools_block,0.0209262374474782,0.00038752291591526546
clean,21,L21H3,function_body_anchor,tool_instruction,0.012723854135261971,0.0005783570064814306
clean,21,L21H3,function_body_anchor,tool_call_example,0.3007322472816399,0.013075315108704012
clean,21,L21H3,function_body_anchor,user_lead_phrase,0.07289868098693555,0.05340267221107531
clean,21,L21H3,function_body_anchor,function_body_anchor,0.06539216638220595,0.016348041595551487
clean,21,L21H3,function_body_anchor,file_target,0.0,0.0
clean,21,L21H3,function_body_anchor,instruction_suffix,0.0,0.0
clean,21,L21H3,function_body_anchor,task_body,0.0,0.0
clean,21,L21H3,function_body_anchor,assistant_prefix,0.0,0.0
clean,21,L21H3,file_target,system_preamble,0.48738635968011806,0.013925324555087411
clean,21,L21H3,file_target,tools_block,0.017886775962320002,0.0003312365921539386
clean,21,L21H3,file_target,tool_instruction,0.013906878644626402,0.0006321308464619071
clean,21,L21H3,file_target,tool_call_example,0.3494198258938793,0.01519216638049286
clean,21,L21H3,file_target,user_lead_phrase,0.01885360215530896,0.014011574275517504
clean,21,L21H3,file_target,function_body_anchor,0.04844192148339329,0.012110480370848322
clean,21,L21H3,file_target,file_target,0.06410463774791528,0.03205231887395764
clean,21,L21H3,file_target,instruction_suffix,0.0,0.0
clean,21,L21H3,file_target,task_body,0.0,0.0
clean,21,L21H3,file_target,assistant_prefix,0.0,0.0
clean,21,L21H3,instruction_suffix,system_preamble,0.340596059527635,0.009731315964648617
clean,21,L21H3,instruction_suffix,tools_block,0.01379153335608621,0.0002553987654634406
clean,21,L21H3,instruction_suffix,tool_instruction,0.010287269365837461,0.0004676031532738501
clean,21,L21H3,instruction_suffix,tool_call_example,0.41999501759949415,0.01826065292129581
clean,21,L21H3,instruction_suffix,user_lead_phrase,0.04179381867923994,0.030931331856954517
clean,21,L21H3,instruction_suffix,function_body_anchor,0.05588780271646339,0.013971950679115847
clean,21,L21H3,instruction_suffix,file_target,0.048403991361926156,0.024201995680963078
clean,21,L21H3,instruction_suffix,instruction_suffix,0.06924450593655555,0.0076938339905814855
clean,21,L21H3,instruction_suffix,task_body,0.0,0.0
clean,21,L21H3,instruction_suffix,assistant_prefix,0.0,0.0
clean,21,L21H3,task_body,system_preamble,0.4248985167126722,0.0121399576239629
clean,21,L21H3,task_body,tools_block,0.03791754802906747,0.0007021768154817818
clean,21,L21H3,task_body,tool_instruction,0.007973181471786023,0.000362417339738051
clean,21,L21H3,task_body,tool_call_example,0.07345991836630801,0.003193909495205406
clean,21,L21H3,task_body,user_lead_phrase,0.005627976925697144,0.004564398910930435
clean,21,L21H3,task_body,function_body_anchor,0.006900355640573401,0.0017250889101433503
clean,21,L21H3,task_body,file_target,0.009952385540524664,0.004976192770262332
clean,21,L21H3,task_body,instruction_suffix,0.019772355729532797,0.002196928417121265
clean,21,L21H3,task_body,task_body,0.41349776019742035,0.005492703318260823
clean,21,L21H3,task_body,assistant_prefix,0.0,0.0
clean,21,L21H3,assistant_prefix,system_preamble,0.5869885731796115,0.01677110209567617
clean,21,L21H3,assistant_prefix,tools_block,0.0288165282924109,0.0005336394131344302
clean,21,L21H3,assistant_prefix,tool_instruction,0.009941223165810791,0.00045187378059295924
clean,21,L21H3,assistant_prefix,tool_call_example,0.031198403084512043,0.0013564523067786066
clean,21,L21H3,assistant_prefix,user_lead_phrase,0.0008900172735358518,0.0006282429724870511
clean,21,L21H3,assistant_prefix,function_body_anchor,0.001032077412778083,0.00025801935319452073
clean,21,L21H3,assistant_prefix,file_target,0.0019207007299464436,0.0009603503649732218
clean,21,L21H3,assistant_prefix,instruction_suffix,0.0018881677873322218,0.0002097964209773047
clean,21,L21H3,assistant_prefix,task_body,0.016000307052383294,0.00021708225995470303
clean,21,L21H3,assistant_prefix,assistant_prefix,0.32132400354204466,0.035702667058196504
clean,21,L21H4,system_preamble,system_preamble,1.0,0.02857142873108387
clean,21,L21H4,system_preamble,tools_block,0.0,0.0
clean,21,L21H4,system_preamble,tool_instruction,0.0,0.0
clean,21,L21H4,system_preamble,tool_call_example,0.0,0.0
clean,21,L21H4,system_preamble,user_lead_phrase,0.0,0.0
clean,21,L21H4,system_preamble,function_body_anchor,0.0,0.0
clean,21,L21H4,system_preamble,file_target,0.0,0.0
clean,21,L21H4,system_preamble,instruction_suffix,0.0,0.0
clean,21,L21H4,system_preamble,task_body,0.0,0.0
clean,21,L21H4,system_preamble,assistant_prefix,0.0,0.0
clean,21,L21H4,tools_block,system_preamble,0.7356031160810788,0.0210172317538316
clean,21,L21H4,tools_block,tools_block,0.26439687387921823,0.004896238397118481
clean,21,L21H4,tools_block,tool_instruction,0.0,0.0
clean,21,L21H4,tools_block,tool_call_example,0.0,0.0
clean,21,L21H4,tools_block,user_lead_phrase,0.0,0.0
clean,21,L21H4,tools_block,function_body_anchor,0.0,0.0
clean,21,L21H4,tools_block,file_target,0.0,0.0
clean,21,L21H4,tools_block,instruction_suffix,0.0,0.0
clean,21,L21H4,tools_block,task_body,0.0,0.0
clean,21,L21H4,tools_block,assistant_prefix,0.0,0.0
clean,21,L21H4,tool_instruction,system_preamble,0.7108183505587761,0.020309095612848185
clean,21,L21H4,tool_instruction,tools_block,0.16022537205176382,0.002967136527296652
clean,21,L21H4,tool_instruction,tool_instruction,0.128956266192267,0.005861648422751944
clean,21,L21H4,tool_instruction,tool_call_example,0.0,0.0
clean,21,L21H4,tool_instruction,user_lead_phrase,0.0,0.0
clean,21,L21H4,tool_instruction,function_body_anchor,0.0,0.0
clean,21,L21H4,tool_instruction,file_target,0.0,0.0
clean,21,L21H4,tool_instruction,instruction_suffix,0.0,0.0
clean,21,L21H4,tool_instruction,task_body,0.0,0.0
clean,21,L21H4,tool_instruction,assistant_prefix,0.0,0.0
clean,21,L21H4,tool_call_example,system_preamble,0.6833138188571103,0.019523251803252217
clean,21,L21H4,tool_call_example,tools_block,0.1264641249425959,0.0023419282399879454
clean,21,L21H4,tool_call_example,tool_instruction,0.053394578857224005,0.002427026304094241
clean,21,L21H4,tool_call_example,tool_call_example,0.1368274805566276,0.005949020884529012
clean,21,L21H4,tool_call_example,user_lead_phrase,0.0,0.0
clean,21,L21H4,tool_call_example,function_body_anchor,0.0,0.0
clean,21,L21H4,tool_call_example,file_target,0.0,0.0
clean,21,L21H4,tool_call_example,instruction_suffix,0.0,0.0
clean,21,L21H4,tool_call_example,task_body,0.0,0.0
clean,21,L21H4,tool_call_example,assistant_prefix,0.0,0.0
clean,21,L21H4,user_lead_phrase,system_preamble,0.8138619481493777,0.023253198551624794
clean,21,L21H4,user_lead_phrase,tools_block,0.08174421103368114,0.00151378168589881
clean,21,L21H4,user_lead_phrase,tool_instruction,0.006570499057109366,0.00029865904816941117
clean,21,L21H4,user_lead_phrase,tool_call_example,0.02629787675679973,0.0011433859454553182
clean,21,L21H4,user_lead_phrase,user_lead_phrase,0.07152546540615458,0.045919900816406074
clean,21,L21H4,user_lead_phrase,function_body_anchor,0.0,0.0
clean,21,L21H4,user_lead_phrase,file_target,0.0,0.0
clean,21,L21H4,user_lead_phrase,instruction_suffix,0.0,0.0
clean,21,L21H4,user_lead_phrase,task_body,0.0,0.0
clean,21,L21H4,user_lead_phrase,assistant_prefix,0.0,0.0
clean,21,L21H4,function_body_anchor,system_preamble,0.6245801256800516,0.017845146400657524
clean,21,L21H4,function_body_anchor,tools_block,0.08851240113535964,0.0016391185400337408
clean,21,L21H4,function_body_anchor,tool_instruction,0.012174721562036315,0.0005533964348565148
clean,21,L21H4,function_body_anchor,tool_call_example,0.027407762529792986,0.0011916418478177678
clean,21,L21H4,function_body_anchor,user_lead_phrase,0.03503858235772038,0.021438535907132916
clean,21,L21H4,function_body_anchor,function_body_anchor,0.21228640789709807,0.05307160197427452
clean,21,L21H4,function_body_anchor,file_target,0.0,0.0
clean,21,L21H4,function_body_anchor,instruction_suffix,0.0,0.0
clean,21,L21H4,function_body_anchor,task_body,0.0,0.0
clean,21,L21H4,function_body_anchor,assistant_prefix,0.0,0.0
clean,21,L21H4,file_target,system_preamble,0.6649849249608967,0.018999569338859833
clean,21,L21H4,file_target,tools_block,0.045463595647465375,0.000841918436687391
clean,21,L21H4,file_target,tool_instruction,0.004643022929826936,0.00021104649674649582
clean,21,L21H4,file_target,tool_call_example,0.016050720899209732,0.0006978574315954505
clean,21,L21H4,file_target,user_lead_phrase,0.012930428352243497,0.00819375696199857
clean,21,L21H4,file_target,function_body_anchor,0.08204162753326476,0.02051040688331619
clean,21,L21H4,file_target,file_target,0.1738856723798608,0.0869428361899304
clean,21,L21H4,file_target,instruction_suffix,0.0,0.0
clean,21,L21H4,file_target,task_body,0.0,0.0
clean,21,L21H4,file_target,assistant_prefix,0.0,0.0
clean,21,L21H4,instruction_suffix,system_preamble,0.6120488233285563,0.017487109221444936
clean,21,L21H4,instruction_suffix,tools_block,0.04489933248557522,0.0008314691195268266
clean,21,L21H4,instruction_suffix,tool_instruction,0.005995043585395238,0.00027250198151020354
clean,21,L21H4,instruction_suffix,tool_call_example,0.016182899732486888,0.0007036043361154136
clean,21,L21H4,instruction_suffix,user_lead_phrase,0.01046894264760795,0.006567189204358082
clean,21,L21H4,instruction_suffix,function_body_anchor,0.12338719933688981,0.030846799834222453
clean,21,L21H4,instruction_suffix,file_target,0.08490615236959005,0.042453076184795026
clean,21,L21H4,instruction_suffix,instruction_suffix,0.1021116081372403,0.011345734226556216
clean,21,L21H4,instruction_suffix,task_body,0.0,0.0
clean,21,L21H4,instruction_suffix,assistant_prefix,0.0,0.0
clean,21,L21H4,task_body,system_preamble,0.5554241254158129,0.01586926072220625
clean,21,L21H4,task_body,tools_block,0.017101896660233363,0.00031670179051331465
clean,21,L21H4,task_body,tool_instruction,0.0007186399784709387,3.266545357166083e-05
clean,21,L21H4,task_body,tool_call_example,0.002225990236496198,9.678218418526964e-05
clean,21,L21H4,task_body,user_lead_phrase,0.0019397048273170252,0.0013259982903365568
clean,21,L21H4,task_body,function_body_anchor,0.006788455854240083,0.0016971139635600207
clean,21,L21H4,task_body,file_target,0.012231971185581296,0.006115985592790648
clean,21,L21H4,task_body,instruction_suffix,0.007902418981738029,0.0008780465528469088
clean,21,L21H4,task_body,task_body,0.39566679864220217,0.005292073932740204
clean,21,L21H4,task_body,assistant_prefix,0.0,0.0
clean,21,L21H4,assistant_prefix,system_preamble,0.7238906890958036,0.020682591120982793
clean,21,L21H4,assistant_prefix,tools_block,0.035307020891704524,0.0006538337203991948
clean,21,L21H4,assistant_prefix,tool_instruction,0.0430454867804394,0.0019566130371100267
clean,21,L21H4,assistant_prefix,tool_call_example,0.060704685845096286,0.002639334167194654
clean,21,L21H4,assistant_prefix,user_lead_phrase,0.003084587435825756,0.0019183620987892173
clean,21,L21H4,assistant_prefix,function_body_anchor,0.003941650870286586,0.0009854127175716466
clean,21,L21H4,assistant_prefix,file_target,0.006343630027903194,0.003171815013951597
clean,21,L21H4,assistant_prefix,instruction_suffix,0.002815065795794824,0.00031278508834364554
clean,21,L21H4,assistant_prefix,task_body,0.05382667021187767,0.0007057025476326658
clean,21,L21H4,assistant_prefix,assistant_prefix,0.06704051344246525,0.007448945947993587
clean,21,L21H5,system_preamble,system_preamble,1.0,0.02857142873108387
clean,21,L21H5,system_preamble,tools_block,0.0,0.0
clean,21,L21H5,system_preamble,tool_instruction,0.0,0.0
clean,21,L21H5,system_preamble,tool_call_example,0.0,0.0
clean,21,L21H5,system_preamble,user_lead_phrase,0.0,0.0
clean,21,L21H5,system_preamble,function_body_anchor,0.0,0.0
clean,21,L21H5,system_preamble,file_target,0.0,0.0
clean,21,L21H5,system_preamble,instruction_suffix,0.0,0.0
clean,21,L21H5,system_preamble,task_body,0.0,0.0
clean,21,L21H5,system_preamble,assistant_prefix,0.0,0.0
clean,21,L21H5,tools_block,system_preamble,0.6323244046794521,0.018066411463274198
clean,21,L21H5,tools_block,tools_block,0.36767559573480757,0.0068088073035182765
clean,21,L21H5,tools_block,tool_instruction,0.0,0.0
clean,21,L21H5,tools_block,tool_call_example,0.0,0.0
clean,21,L21H5,tools_block,user_lead_phrase,0.0,0.0
clean,21,L21H5,tools_block,function_body_anchor,0.0,0.0
clean,21,L21H5,tools_block,file_target,0.0,0.0
clean,21,L21H5,tools_block,instruction_suffix,0.0,0.0
clean,21,L21H5,tools_block,task_body,0.0,0.0
clean,21,L21H5,tools_block,assistant_prefix,0.0,0.0
clean,21,L21H5,tool_instruction,system_preamble,0.7199729360816719,0.0205706553845891
clean,21,L21H5,tool_instruction,tools_block,0.08497641136898726,0.0015736372465761234
clean,21,L21H5,tool_instruction,tool_instruction,0.19505064881491252,0.008865938665846382
clean,21,L21H5,tool_instruction,tool_call_example,0.0,0.0
clean,21,L21H5,tool_instruction,user_lead_phrase,0.0,0.0
clean,21,L21H5,tool_instruction,function_body_anchor,0.0,0.0
clean,21,L21H5,tool_instruction,file_target,0.0,0.0
clean,21,L21H5,tool_instruction,instruction_suffix,0.0,0.0
clean,21,L21H5,tool_instruction,task_body,0.0,0.0
clean,21,L21H5,tool_instruction,assistant_prefix,0.0,0.0
clean,21,L21H5,tool_call_example,system_preamble,0.62645989061864,0.017898854038823558
clean,21,L21H5,tool_call_example,tools_block,0.035902880445939055,0.0006648681551741188
clean,21,L21H5,tool_call_example,tool_instruction,0.056762291037782915,0.0025801041385483297
clean,21,L21H5,tool_call_example,tool_call_example,0.2808749361644489,0.01221195379697024
clean,21,L21H5,tool_call_example,user_lead_phrase,0.0,0.0
clean,21,L21H5,tool_call_example,function_body_anchor,0.0,0.0
clean,21,L21H5,tool_call_example,file_target,0.0,0.0
clean,21,L21H5,tool_call_example,instruction_suffix,0.0,0.0
clean,21,L21H5,tool_call_example,task_body,0.0,0.0
clean,21,L21H5,tool_call_example,assistant_prefix,0.0,0.0
clean,21,L21H5,user_lead_phrase,system_preamble,0.5363785823105012,0.015325102324956208
clean,21,L21H5,user_lead_phrase,tools_block,0.2248484987920898,0.00416386109443255
clean,21,L21H5,user_lead_phrase,tool_instruction,0.01224355470428726,0.0005565252132720077
clean,21,L21H5,user_lead_phrase,tool_call_example,0.07905221354590998,0.0034370527651087853
clean,21,L21H5,user_lead_phrase,user_lead_phrase,0.1474771492475627,0.11181308126240018
clean,21,L21H5,user_lead_phrase,function_body_anchor,0.0,0.0
clean,21,L21H5,user_lead_phrase,file_target,0.0,0.0
clean,21,L21H5,user_lead_phrase,instruction_suffix,0.0,0.0
clean,21,L21H5,user_lead_phrase,task_body,0.0,0.0
clean,21,L21H5,user_lead_phrase,assistant_prefix,0.0,0.0
clean,21,L21H5,function_body_anchor,system_preamble,0.5621353636632078,0.016061010344817515
clean,21,L21H5,function_body_anchor,tools_block,0.09479175347496717,0.001755402843388504
clean,21,L21H5,function_body_anchor,tool_instruction,0.013720966773511246,0.0006236803077008249
clean,21,L21H5,function_body_anchor,tool_call_example,0.13994829683509014,0.006084708564702303
clean,21,L21H5,function_body_anchor,user_lead_phrase,0.11199379971560064,0.07362158453504715
clean,21,L21H5,function_body_anchor,function_body_anchor,0.07740981719370563,0.019352454298426407
clean,21,L21H5,function_body_anchor,file_target,0.0,0.0
clean,21,L21H5,function_body_anchor,instruction_suffix,0.0,0.0
clean,21,L21H5,function_body_anchor,task_body,0.0,0.0
clean,21,L21H5,function_body_anchor,assistant_prefix,0.0,0.0
clean,21,L21H5,file_target,system_preamble,0.4931499112461399,0.014089997456495088
clean,21,L21H5,file_target,tools_block,0.03564299510232952,0.0006600554643123839
clean,21,L21H5,file_target,tool_instruction,0.014215797805002695,0.0006461726283935947
clean,21,L21H5,file_target,tool_call_example,0.3130026320064058,0.01360881007874258
clean,21,L21H5,file_target,user_lead_phrase,0.020719040963472837,0.015913567948973726
clean,21,L21H5,file_target,function_body_anchor,0.06500717206802509,0.016251793017006272
clean,21,L21H5,file_target,file_target,0.05826245013621384,0.02913122506810692
clean,21,L21H5,file_target,instruction_suffix,0.0,0.0
clean,21,L21H5,file_target,task_body,0.0,0.0
clean,21,L21H5,file_target,assistant_prefix,0.0,0.0
clean,21,L21H5,instruction_suffix,system_preamble,0.5424737195352599,0.01549924913190689
clean,21,L21H5,instruction_suffix,tools_block,0.032635885290040016,0.0006043682469941069
clean,21,L21H5,instruction_suffix,tool_instruction,0.011095764864775263,0.0005043529489072678
clean,21,L21H5,instruction_suffix,tool_call_example,0.16953658523344156,0.007371155887793442
clean,21,L21H5,instruction_suffix,user_lead_phrase,0.019399218415066248,0.014340358674914584
clean,21,L21H5,instruction_suffix,function_body_anchor,0.0643856582320916,0.0160964145580229
clean,21,L21H5,instruction_suffix,file_target,0.03825251719109464,0.01912625859554732
clean,21,L21H5,instruction_suffix,instruction_suffix,0.12222065386085947,0.013580072646045285
clean,21,L21H5,instruction_suffix,task_body,0.0,0.0
clean,21,L21H5,instruction_suffix,assistant_prefix,0.0,0.0
clean,21,L21H5,task_body,system_preamble,0.5638559081470587,0.01611016882935315
clean,21,L21H5,task_body,tools_block,0.029683646958440127,0.0005496971654528273
clean,21,L21H5,task_body,tool_instruction,0.0036250692400060904,0.00016477587451382166
clean,21,L21H5,task_body,tool_call_example,0.019496397189917813,0.0008476694423725519
clean,21,L21H5,task_body,user_lead_phrase,0.0042508580583510945,0.0032411505638005687
clean,21,L21H5,task_body,function_body_anchor,0.008411996107882016,0.002102999026970504
clean,21,L21H5,task_body,file_target,0.009376474633129071,0.0046882373165645355
clean,21,L21H5,task_body,instruction_suffix,0.0180327301442879,0.00200363668319575
clean,21,L21H5,task_body,task_body,0.3432669198035414,0.004565046634429872
clean,21,L21H5,task_body,assistant_prefix,0.0,0.0
clean,21,L21H5,assistant_prefix,system_preamble,0.787341736908926,0.022495478208885755
clean,21,L21H5,assistant_prefix,tools_block,0.005657290798998023,0.00010476464443183858
clean,21,L21H5,assistant_prefix,tool_instruction,0.009478863924574213,0.000430857451975868
clean,21,L21H5,assistant_prefix,tool_call_example,0.03447348993189347,0.0014988473886018581
clean,21,L21H5,assistant_prefix,user_lead_phrase,0.0018240113048536286,0.0012218515794384024
clean,21,L21H5,assistant_prefix,function_body_anchor,0.0029821085193607946,0.0007455271298401987
clean,21,L21H5,assistant_prefix,file_target,0.0038595566269427613,0.0019297783134713806
clean,21,L21H5,assistant_prefix,instruction_suffix,0.0020972770100569113,0.0002330307792435752
clean,21,L21H5,assistant_prefix,task_body,0.009747987905500468,0.000129695228723958
clean,21,L21H5,assistant_prefix,assistant_prefix,0.1425376781738399,0.01583751979743177
clean,21,L21H6,system_preamble,system_preamble,1.0,0.02857142873108387
clean,21,L21H6,system_preamble,tools_block,0.0,0.0
clean,21,L21H6,system_preamble,tool_instruction,0.0,0.0
clean,21,L21H6,system_preamble,tool_call_example,0.0,0.0
clean,21,L21H6,system_preamble,user_lead_phrase,0.0,0.0
clean,21,L21H6,system_preamble,function_body_anchor,0.0,0.0
clean,21,L21H6,system_preamble,file_target,0.0,0.0
clean,21,L21H6,system_preamble,instruction_suffix,0.0,0.0
clean,21,L21H6,system_preamble,task_body,0.0,0.0
clean,21,L21H6,system_preamble,assistant_prefix,0.0,0.0
clean,21,L21H6,tools_block,system_preamble,0.7167592396623077,0.020478835448208443
clean,21,L21H6,tools_block,tools_block,0.28324073811388367,0.0052451988360795055
clean,21,L21H6,tools_block,tool_instruction,0.0,0.0
clean,21,L21H6,tools_block,tool_call_example,0.0,0.0
clean,21,L21H6,tools_block,user_lead_phrase,0.0,0.0
clean,21,L21H6,tools_block,function_body_anchor,0.0,0.0
clean,21,L21H6,tools_block,file_target,0.0,0.0
clean,21,L21H6,tools_block,instruction_suffix,0.0,0.0
clean,21,L21H6,tools_block,task_body,0.0,0.0
clean,21,L21H6,tools_block,assistant_prefix,0.0,0.0
clean,21,L21H6,tool_instruction,system_preamble,0.9428166796316988,0.026937619436498753
clean,21,L21H6,tool_instruction,tools_block,0.01596262748029543,0.00029560421407965216
clean,21,L21H6,tool_instruction,tool_instruction,0.041220691484549155,0.001873667791957159
clean,21,L21H6,tool_instruction,tool_call_example,0.0,0.0
clean,21,L21H6,tool_instruction,user_lead_phrase,0.0,0.0
clean,21,L21H6,tool_instruction,function_body_anchor,0.0,0.0
clean,21,L21H6,tool_instruction,file_target,0.0,0.0
clean,21,L21H6,tool_instruction,instruction_suffix,0.0,0.0
clean,21,L21H6,tool_instruction,task_body,0.0,0.0
clean,21,L21H6,tool_instruction,assistant_prefix,0.0,0.0
clean,21,L21H6,tool_call_example,system_preamble,0.8326718639567166,0.023790624742004
clean,21,L21H6,tool_call_example,tools_block,0.023478326962640902,0.0004347838323709166
clean,21,L21H6,tool_call_example,tool_instruction,0.016766304445688295,0.0007621047450347559
clean,21,L21H6,tool_call_example,tool_call_example,0.12708349951153783,0.00552536954742324
clean,21,L21H6,tool_call_example,user_lead_phrase,0.0,0.0
clean,21,L21H6,tool_call_example,function_body_anchor,0.0,0.0
clean,21,L21H6,tool_call_example,file_target,0.0,0.0
clean,21,L21H6,tool_call_example,instruction_suffix,0.0,0.0
clean,21,L21H6,tool_call_example,task_body,0.0,0.0
