sample_id,component,variant,set,mass
apps_python_230,L16H4,clean_full,tool_call_tags,0.000248151394771412
apps_python_230,L16H4,clean_full,protocol_payload,nan
apps_python_230,L16H4,clean_full,prefix_16,0.13384409248828888
apps_python_230,L23H6,clean_full,user_block,0.04847715049982071
apps_python_230,L23H6,clean_full,tools_block,0.009900134988129139
apps_python_230,L23H6,clean_full,tools_payload,3.1040472094900906e-05
apps_python_230,L23H6,clean_full,tool_call_tags,0.0075540016405284405
apps_python_230,L23H6,clean_full,protocol_payload,nan
apps_python_230,L23H6,clean_full,prefix_16,0.3865162134170532
apps_python_230,L24H6,clean_full,user_block,0.014108993113040924
apps_python_230,L24H6,clean_full,tools_block,0.006933534052222967
apps_python_230,L24H6,clean_full,tools_payload,5.401158705353737e-05
apps_python_230,L24H6,clean_full,tool_call_tags,0.9316071271896362
apps_python_230,L24H6,clean_full,protocol_payload,nan
apps_python_230,L24H6,clean_full,prefix_16,0.03180766478180885
apps_python_230,L2H14,corrupt_full,user_block,0.24928322434425354
apps_python_230,L2H14,corrupt_full,tools_block,0.17861005663871765
apps_python_230,L2H14,corrupt_full,tools_payload,0.0012315320782363415
apps_python_230,L2H14,corrupt_full,tool_call_tags,0.0036992754321545362
apps_python_230,L2H14,corrupt_full,protocol_payload,nan
apps_python_230,L2H14,corrupt_full,prefix_16,0.16161513328552246
apps_python_230,L21H12,corrupt_full,user_block,0.05850397050380707
apps_python_230,L21H12,corrupt_full,tools_block,0.34859663248062134
apps_python_230,L21H12,corrupt_full,tools_payload,0.036603204905986786
apps_python_230,L21H12,corrupt_full,tool_call_tags,0.013666252605617046
apps_python_230,L21H12,corrupt_full,protocol_payload,nan
apps_python_230,L21H12,corrupt_full,prefix_16,0.15620696544647217
apps_python_230,L16H4,corrupt_full,user_block,0.49887555837631226
apps_python_230,L16H4,corrupt_full,tools_block,0.027006860822439194
apps_python_230,L16H4,corrupt_full,tools_payload,4.9604864216235e-07
apps_python_230,L16H4,corrupt_full,tool_call_tags,0.0002214714331785217
apps_python_230,L16H4,corrupt_full,protocol_payload,nan
apps_python_230,L16H4,corrupt_full,prefix_16,0.1519019454717636
apps_python_230,L23H6,corrupt_full,user_block,0.07019200921058655
apps_python_230,L23H6,corrupt_full,tools_block,0.012612137012183666
apps_python_230,L23H6,corrupt_full,tools_payload,3.518018274917267e-05
apps_python_230,L23H6,corrupt_full,tool_call_tags,0.008772783912718296
apps_python_230,L23H6,corrupt_full,protocol_payload,nan
apps_python_230,L23H6,corrupt_full,prefix_16,0.4957127273082733
apps_python_230,L24H6,corrupt_full,user_block,0.03728071227669716
apps_python_230,L24H6,corrupt_full,tools_block,0.020983710885047913
apps_python_230,L24H6,corrupt_full,tools_payload,0.0002393340109847486
apps_python_230,L24H6,corrupt_full,tool_call_tags,0.7244354486465454
apps_python_230,L24H6,corrupt_full,protocol_payload,nan
apps_python_230,L24H6,corrupt_full,prefix_16,0.18237361311912537
apps_python_230,L2H14,clean_no_schema,user_block,0.2518724799156189
apps_python_230,L2H14,clean_no_schema,tools_block,0.059135645627975464
apps_python_230,L2H14,clean_no_schema,tools_payload,0.001950710080564022
apps_python_230,L2H14,clean_no_schema,tool_call_tags,0.004635194316506386
apps_python_230,L2H14,clean_no_schema,protocol_payload,nan
apps_python_230,L2H14,clean_no_schema,prefix_16,0.18964040279388428
apps_python_230,L21H12,clean_no_schema,user_block,0.0795854851603508
apps_python_230,L21H12,clean_no_schema,tools_block,0.3497411906719208
apps_python_230,L21H12,clean_no_schema,tools_payload,0.05394795536994934
apps_python_230,L21H12,clean_no_schema,tool_call_tags,0.019403407350182533
apps_python_230,L21H12,clean_no_schema,protocol_payload,nan
apps_python_230,L21H12,clean_no_schema,prefix_16,0.1279517114162445
apps_python_230,L16H4,clean_no_schema,user_block,0.42528775334358215
apps_python_230,L16H4,clean_no_schema,tools_block,0.01929364912211895
apps_python_230,L16H4,clean_no_schema,tools_payload,4.324066139815841e-06
apps_python_230,L16H4,clean_no_schema,tool_call_tags,0.00048134097596630454
apps_python_230,L16H4,clean_no_schema,protocol_payload,nan
apps_python_230,L16H4,clean_no_schema,prefix_16,0.15686632692813873
apps_python_230,L23H6,clean_no_schema,user_block,0.06446941196918488
apps_python_230,L23H6,clean_no_schema,tools_block,0.003361910115927458
apps_python_230,L23H6,clean_no_schema,tools_payload,4.1888197301886976e-05
apps_python_230,L23H6,clean_no_schema,tool_call_tags,0.00608326168730855
apps_python_230,L23H6,clean_no_schema,protocol_payload,nan
apps_python_230,L23H6,clean_no_schema,prefix_16,0.3531270921230316
apps_python_230,L24H6,clean_no_schema,user_block,0.051792778074741364
apps_python_230,L24H6,clean_no_schema,tools_block,0.009941406548023224
apps_python_230,L24H6,clean_no_schema,tools_payload,0.0007543450337834656
apps_python_230,L24H6,clean_no_schema,tool_call_tags,0.6354929208755493
apps_python_230,L24H6,clean_no_schema,protocol_payload,nan
apps_python_230,L24H6,clean_no_schema,prefix_16,0.2667224407196045
apps_python_230,L2H14,clean_schema_mismatch,user_block,0.2217394858598709
apps_python_230,L2H14,clean_schema_mismatch,tools_block,0.18909525871276855
apps_python_230,L2H14,clean_schema_mismatch,tools_payload,0.0013331896625459194
apps_python_230,L2H14,clean_schema_mismatch,tool_call_tags,0.0037779025733470917
apps_python_230,L2H14,clean_schema_mismatch,protocol_payload,nan
apps_python_230,L2H14,clean_schema_mismatch,prefix_16,0.17223790287971497
apps_python_230,L21H12,clean_schema_mismatch,user_block,0.07512331753969193
apps_python_230,L21H12,clean_schema_mismatch,tools_block,0.45480072498321533
apps_python_230,L21H12,clean_schema_mismatch,tools_payload,0.07000540941953659
apps_python_230,L21H12,clean_schema_mismatch,tool_call_tags,0.02183101326227188
apps_python_230,L21H12,clean_schema_mismatch,protocol_payload,nan
apps_python_230,L21H12,clean_schema_mismatch,prefix_16,0.12435252219438553
apps_python_230,L16H4,clean_schema_mismatch,user_block,0.5059177279472351
apps_python_230,L16H4,clean_schema_mismatch,tools_block,0.029962103813886642
apps_python_230,L16H4,clean_schema_mismatch,tools_payload,8.488239586768032e-07
apps_python_230,L16H4,clean_schema_mismatch,tool_call_tags,0.00018049546633847058
apps_python_230,L16H4,clean_schema_mismatch,protocol_payload,nan
apps_python_230,L16H4,clean_schema_mismatch,prefix_16,0.13393047451972961
apps_python_230,L23H6,clean_schema_mismatch,user_block,0.06674842536449432
apps_python_230,L23H6,clean_schema_mismatch,tools_block,0.012865213677287102
apps_python_230,L23H6,clean_schema_mismatch,tools_payload,6.980370380915701e-05
apps_python_230,L23H6,clean_schema_mismatch,tool_call_tags,0.010211769491434097
apps_python_230,L23H6,clean_schema_mismatch,protocol_payload,nan
apps_python_230,L23H6,clean_schema_mismatch,prefix_16,0.44515660405158997
apps_python_230,L24H6,clean_schema_mismatch,user_block,0.047036536037921906
apps_python_230,L24H6,clean_schema_mismatch,tools_block,0.030458133667707443
apps_python_230,L24H6,clean_schema_mismatch,tools_payload,0.0004593688063323498
apps_python_230,L24H6,clean_schema_mismatch,tool_call_tags,0.6153606176376343
apps_python_230,L24H6,clean_schema_mismatch,protocol_payload,nan
apps_python_230,L24H6,clean_schema_mismatch,prefix_16,0.2727050483226776
apps_python_230,L2H14,clean_no_protocol,user_block,0.223848357796669
apps_python_230,L2H14,clean_no_protocol,tools_block,0.18537122011184692
apps_python_230,L2H14,clean_no_protocol,tools_payload,0.001041183597408235
apps_python_230,L2H14,clean_no_protocol,tool_call_tags,0.0026331900153309107
apps_python_230,L2H14,clean_no_protocol,protocol_payload,0.03436468541622162
apps_python_230,L2H14,clean_no_protocol,prefix_16,0.1568913757801056
apps_python_230,L21H12,clean_no_protocol,user_block,0.16743841767311096
apps_python_230,L21H12,clean_no_protocol,tools_block,0.2595491409301758
apps_python_230,L21H12,clean_no_protocol,tools_payload,0.04364294558763504
apps_python_230,L21H12,clean_no_protocol,tool_call_tags,0.02469918131828308
apps_python_230,L21H12,clean_no_protocol,protocol_payload,0.15660826861858368
apps_python_230,L21H12,clean_no_protocol,prefix_16,0.1671203374862671
apps_python_230,L16H4,clean_no_protocol,user_block,0.4826687276363373
apps_python_230,L16H4,clean_no_protocol,tools_block,0.017562877386808395
apps_python_230,L16H4,clean_no_protocol,tools_payload,3.0026825470486074e-07
apps_python_230,L16H4,clean_no_protocol,tool_call_tags,3.341914271004498e-05
apps_python_230,L16H4,clean_no_protocol,protocol_payload,0.002611059695482254
apps_python_230,L16H4,clean_no_protocol,prefix_16,0.08611553907394409
apps_python_230,L23H6,clean_no_protocol,user_block,0.07283935695886612
apps_python_230,L23H6,clean_no_protocol,tools_block,0.006844134535640478
apps_python_230,L23H6,clean_no_protocol,tools_payload,1.147130569734145e-05
apps_python_230,L23H6,clean_no_protocol,tool_call_tags,0.00265790824778378
apps_python_230,L23H6,clean_no_protocol,protocol_payload,0.0009963626507669687
apps_python_230,L23H6,clean_no_protocol,prefix_16,0.3179451525211334
apps_python_230,L24H6,clean_no_protocol,user_block,0.16981330513954163
apps_python_230,L24H6,clean_no_protocol,tools_block,0.04611646384000778
apps_python_230,L24H6,clean_no_protocol,tools_payload,0.0012616119347512722
apps_python_230,L24H6,clean_no_protocol,tool_call_tags,0.333967387676239
apps_python_230,L24H6,clean_no_protocol,protocol_payload,0.004487242083996534
apps_python_230,L24H6,clean_no_protocol,prefix_16,0.35917145013809204
codecontests_java_230,L2H14,clean_full,user_block,0.3763311505317688
codecontests_java_230,L2H14,clean_full,tools_block,0.14198321104049683
codecontests_java_230,L2H14,clean_full,tools_payload,0.0011202364694327116
codecontests_java_230,L2H14,clean_full,tool_call_tags,0.0032389163970947266
codecontests_java_230,L2H14,clean_full,protocol_payload,nan
codecontests_java_230,L2H14,clean_full,prefix_16,0.12318196892738342
codecontests_java_230,L21H12,clean_full,user_block,0.06725583970546722
codecontests_java_230,L21H12,clean_full,tools_block,0.2788585126399994
codecontests_java_230,L21H12,clean_full,tools_payload,0.021947909146547318
codecontests_java_230,L21H12,clean_full,tool_call_tags,0.01069379597902298
codecontests_java_230,L21H12,clean_full,protocol_payload,nan
codecontests_java_230,L21H12,clean_full,prefix_16,0.10585054755210876
codecontests_java_230,L16H4,clean_full,user_block,0.3692251741886139
codecontests_java_230,L16H4,clean_full,tools_block,0.021599987521767616
codecontests_java_230,L16H4,clean_full,tools_payload,4.119097411603434e-06
codecontests_java_230,L16H4,clean_full,tool_call_tags,8.75262776389718e-05
codecontests_java_230,L16H4,clean_full,protocol_payload,nan
codecontests_java_230,L16H4,clean_full,prefix_16,0.11445286870002747
codecontests_java_230,L23H6,clean_full,user_block,0.04659327119588852
codecontests_java_230,L23H6,clean_full,tools_block,0.01261477917432785
codecontests_java_230,L23H6,clean_full,tools_payload,3.76984644390177e-05
codecontests_java_230,L23H6,clean_full,tool_call_tags,0.006307647563517094
codecontests_java_230,L23H6,clean_full,protocol_payload,nan
codecontests_java_230,L23H6,clean_full,prefix_16,0.35594552755355835
codecontests_java_230,L24H6,clean_full,user_block,0.02284846268594265
codecontests_java_230,L24H6,clean_full,tools_block,0.013851259835064411
codecontests_java_230,L24H6,clean_full,tools_payload,0.0001390357647323981
codecontests_java_230,L24H6,clean_full,tool_call_tags,0.8645130395889282
codecontests_java_230,L24H6,clean_full,protocol_payload,nan
codecontests_java_230,L24H6,clean_full,prefix_16,0.07783936709165573
codecontests_java_230,L2H14,corrupt_full,user_block,0.5094437599182129
codecontests_java_230,L2H14,corrupt_full,tools_block,0.11203194409608841
codecontests_java_230,L2H14,corrupt_full,tools_payload,0.0008666311041451991
codecontests_java_230,L2H14,corrupt_full,tool_call_tags,0.002515736036002636
codecontests_java_230,L2H14,corrupt_full,protocol_payload,nan
codecontests_java_230,L2H14,corrupt_full,prefix_16,0.09652067720890045
codecontests_java_230,L21H12,corrupt_full,user_block,0.12865394353866577
codecontests_java_230,L21H12,corrupt_full,tools_block,0.3023207485675812
codecontests_java_230,L21H12,corrupt_full,tools_payload,0.016978787258267403
codecontests_java_230,L21H12,corrupt_full,tool_call_tags,0.009398006834089756
codecontests_java_230,L21H12,corrupt_full,protocol_payload,nan
codecontests_java_230,L21H12,corrupt_full,prefix_16,0.15932822227478027
codecontests_java_230,L16H4,corrupt_full,user_block,0.40544116497039795
codecontests_java_230,L16H4,corrupt_full,tools_block,0.01623408868908882
codecontests_java_230,L16H4,corrupt_full,tools_payload,2.6448121843714034e-06
codecontests_java_230,L16H4,corrupt_full,tool_call_tags,6.745643622707576e-05
codecontests_java_230,L16H4,corrupt_full,protocol_payload,nan
codecontests_java_230,L16H4,corrupt_full,prefix_16,0.11202527582645416
codecontests_java_230,L23H6,corrupt_full,user_block,0.051135607063770294
codecontests_java_230,L23H6,corrupt_full,tools_block,0.012864972464740276
codecontests_java_230,L23H6,corrupt_full,tools_payload,4.203094795229845e-05
codecontests_java_230,L23H6,corrupt_full,tool_call_tags,0.004493079148232937
codecontests_java_230,L23H6,corrupt_full,protocol_payload,nan
codecontests_java_230,L23H6,corrupt_full,prefix_16,0.425555944442749
codecontests_java_230,L24H6,corrupt_full,user_block,0.04789389297366142
codecontests_java_230,L24H6,corrupt_full,tools_block,0.03088465705513954
codecontests_java_230,L24H6,corrupt_full,tools_payload,0.0004854281432926655
codecontests_java_230,L24H6,corrupt_full,tool_call_tags,0.6489344835281372
codecontests_java_230,L24H6,corrupt_full,protocol_payload,nan
codecontests_java_230,L24H6,corrupt_full,prefix_16,0.24011340737342834
codecontests_java_230,L2H14,clean_no_schema,user_block,0.3937283754348755
codecontests_java_230,L2H14,clean_no_schema,tools_block,0.046089351177215576
codecontests_java_230,L2H14,clean_no_schema,tools_payload,0.0012725602136924863
codecontests_java_230,L2H14,clean_no_schema,tool_call_tags,0.0038615281227976084
codecontests_java_230,L2H14,clean_no_schema,protocol_payload,nan
codecontests_java_230,L2H14,clean_no_schema,prefix_16,0.14424282312393188
codecontests_java_230,L21H12,clean_no_schema,user_block,0.14030668139457703
codecontests_java_230,L21H12,clean_no_schema,tools_block,0.16761337220668793
codecontests_java_230,L21H12,clean_no_schema,tools_payload,0.015460760332643986
codecontests_java_230,L21H12,clean_no_schema,tool_call_tags,0.008231490850448608
codecontests_java_230,L21H12,clean_no_schema,protocol_payload,nan
codecontests_java_230,L21H12,clean_no_schema,prefix_16,0.21760399639606476
codecontests_java_230,L16H4,clean_no_schema,user_block,0.32964104413986206
codecontests_java_230,L16H4,clean_no_schema,tools_block,0.0090553667396307
codecontests_java_230,L16H4,clean_no_schema,tools_payload,1.594635978108272e-05
codecontests_java_230,L16H4,clean_no_schema,tool_call_tags,0.00012767018051818013
codecontests_java_230,L16H4,clean_no_schema,protocol_payload,nan
codecontests_java_230,L16H4,clean_no_schema,prefix_16,0.10829942673444748
codecontests_java_230,L23H6,clean_no_schema,user_block,0.06698013097047806
codecontests_java_230,L23H6,clean_no_schema,tools_block,0.006604664959013462
codecontests_java_230,L23H6,clean_no_schema,tools_payload,6.877582200104371e-05
codecontests_java_230,L23H6,clean_no_schema,tool_call_tags,0.004789872094988823
codecontests_java_230,L23H6,clean_no_schema,protocol_payload,nan
codecontests_java_230,L23H6,clean_no_schema,prefix_16,0.3919329047203064
codecontests_java_230,L24H6,clean_no_schema,user_block,0.05991265922784805
codecontests_java_230,L24H6,clean_no_schema,tools_block,0.0057874699123203754
codecontests_java_230,L24H6,clean_no_schema,tools_payload,0.0007129234145395458
codecontests_java_230,L24H6,clean_no_schema,tool_call_tags,0.6206685900688171
codecontests_java_230,L24H6,clean_no_schema,protocol_payload,nan
codecontests_java_230,L24H6,clean_no_schema,prefix_16,0.26846203207969666
codecontests_java_230,L2H14,clean_schema_mismatch,user_block,0.3680339753627777
codecontests_java_230,L2H14,clean_schema_mismatch,tools_block,0.13986636698246002
codecontests_java_230,L2H14,clean_schema_mismatch,tools_payload,0.001037890906445682
codecontests_java_230,L2H14,clean_schema_mismatch,tool_call_tags,0.0032442519441246986
codecontests_java_230,L2H14,clean_schema_mismatch,protocol_payload,nan
codecontests_java_230,L2H14,clean_schema_mismatch,prefix_16,0.12970636785030365
codecontests_java_230,L21H12,clean_schema_mismatch,user_block,0.21491026878356934
codecontests_java_230,L21H12,clean_schema_mismatch,tools_block,0.3186210095882416
codecontests_java_230,L21H12,clean_schema_mismatch,tools_payload,0.04165958985686302
codecontests_java_230,L21H12,clean_schema_mismatch,tool_call_tags,0.008524011820554733
codecontests_java_230,L21H12,clean_schema_mismatch,protocol_payload,nan
codecontests_java_230,L21H12,clean_schema_mismatch,prefix_16,0.24699915945529938
codecontests_java_230,L16H4,clean_schema_mismatch,user_block,0.5078492760658264
codecontests_java_230,L16H4,clean_schema_mismatch,tools_block,0.025396153330802917
codecontests_java_230,L16H4,clean_schema_mismatch,tools_payload,5.577991259997361e-07
codecontests_java_230,L16H4,clean_schema_mismatch,tool_call_tags,6.031843804521486e-05
codecontests_java_230,L16H4,clean_schema_mismatch,protocol_payload,nan
codecontests_java_230,L16H4,clean_schema_mismatch,prefix_16,0.1096465066075325
codecontests_java_230,L23H6,clean_schema_mismatch,user_block,0.06860782206058502
codecontests_java_230,L23H6,clean_schema_mismatch,tools_block,0.01184776145964861
codecontests_java_230,L23H6,clean_schema_mismatch,tools_payload,6.74949842505157e-05
codecontests_java_230,L23H6,clean_schema_mismatch,tool_call_tags,0.0054709273390471935
codecontests_java_230,L23H6,clean_schema_mismatch,protocol_payload,nan
codecontests_java_230,L23H6,clean_schema_mismatch,prefix_16,0.4218466579914093
codecontests_java_230,L24H6,clean_schema_mismatch,user_block,0.09369754046201706
codecontests_java_230,L24H6,clean_schema_mismatch,tools_block,0.03535374253988266
codecontests_java_230,L24H6,clean_schema_mismatch,tools_payload,0.000863820081576705
codecontests_java_230,L24H6,clean_schema_mismatch,tool_call_tags,0.3517583906650543
codecontests_java_230,L24H6,clean_schema_mismatch,protocol_payload,nan
codecontests_java_230,L24H6,clean_schema_mismatch,prefix_16,0.46570149064064026
codecontests_java_230,L2H14,clean_no_protocol,user_block,0.36492452025413513
codecontests_java_230,L2H14,clean_no_protocol,tools_block,0.1431044042110443
codecontests_java_230,L2H14,clean_no_protocol,tools_payload,0.0010312681552022696
codecontests_java_230,L2H14,clean_no_protocol,tool_call_tags,0.0019595094490796328
codecontests_java_230,L2H14,clean_no_protocol,protocol_payload,0.03637222945690155
codecontests_java_230,L2H14,clean_no_protocol,prefix_16,0.11831172555685043
codecontests_java_230,L21H12,clean_no_protocol,user_block,0.2021569013595581
codecontests_java_230,L21H12,clean_no_protocol,tools_block,0.20544850826263428
codecontests_java_230,L21H12,clean_no_protocol,tools_payload,0.033324532210826874
codecontests_java_230,L21H12,clean_no_protocol,tool_call_tags,0.0192470271140337
codecontests_java_230,L21H12,clean_no_protocol,protocol_payload,0.0857403501868248
codecontests_java_230,L21H12,clean_no_protocol,prefix_16,0.2731715440750122
codecontests_java_230,L16H4,clean_no_protocol,user_block,0.43605440855026245
codecontests_java_230,L16H4,clean_no_protocol,tools_block,0.011456327512860298
codecontests_java_230,L16H4,clean_no_protocol,tools_payload,8.018794233066728e-07
codecontests_java_230,L16H4,clean_no_protocol,tool_call_tags,3.485557317617349e-05
codecontests_java_230,L16H4,clean_no_protocol,protocol_payload,0.0020756274461746216
codecontests_java_230,L16H4,clean_no_protocol,prefix_16,0.05918656289577484
codecontests_java_230,L23H6,clean_no_protocol,user_block,0.05037388205528259
codecontests_java_230,L23H6,clean_no_protocol,tools_block,0.007410680875182152
codecontests_java_230,L23H6,clean_no_protocol,tools_payload,2.533873157517519e-05
codecontests_java_230,L23H6,clean_no_protocol,tool_call_tags,0.0012068323558196425
codecontests_java_230,L23H6,clean_no_protocol,protocol_payload,0.000979845062829554
codecontests_java_230,L23H6,clean_no_protocol,prefix_16,0.39171889424324036
codecontests_java_230,L24H6,clean_no_protocol,user_block,0.2159251868724823
codecontests_java_230,L24H6,clean_no_protocol,tools_block,0.04225540533661842
codecontests_java_230,L24H6,clean_no_protocol,tools_payload,0.0010036600288003683
codecontests_java_230,L24H6,clean_no_protocol,tool_call_tags,0.14678888022899628
codecontests_java_230,L24H6,clean_no_protocol,protocol_payload,0.005845812615007162
codecontests_java_230,L24H6,clean_no_protocol,prefix_16,0.5181275010108948
mbpp_python_230,L2H14,clean_full,user_block,0.31607407331466675
mbpp_python_230,L2H14,clean_full,tools_block,0.1508401334285736
mbpp_python_230,L2H14,clean_full,tools_payload,0.0011762358481064439
mbpp_python_230,L2H14,clean_full,tool_call_tags,0.004071628674864769
mbpp_python_230,L2H14,clean_full,protocol_payload,nan
mbpp_python_230,L2H14,clean_full,prefix_16,0.13969029486179352
mbpp_python_230,L21H12,clean_full,user_block,0.01589130610227585
mbpp_python_230,L21H12,clean_full,tools_block,0.16843461990356445
mbpp_python_230,L21H12,clean_full,tools_payload,0.02172117494046688
mbpp_python_230,L21H12,clean_full,tool_call_tags,0.016975976526737213
mbpp_python_230,L21H12,clean_full,protocol_payload,nan
mbpp_python_230,L21H12,clean_full,prefix_16,0.056077852845191956
mbpp_python_230,L16H4,clean_full,user_block,0.4840738773345947
mbpp_python_230,L16H4,clean_full,tools_block,0.019662365317344666
mbpp_python_230,L16H4,clean_full,tools_payload,3.8153328318912827e-07
mbpp_python_230,L16H4,clean_full,tool_call_tags,0.00012575315486174077
mbpp_python_230,L16H4,clean_full,protocol_payload,nan
mbpp_python_230,L16H4,clean_full,prefix_16,0.1568070650100708
mbpp_python_230,L23H6,clean_full,user_block,0.04477450251579285
mbpp_python_230,L23H6,clean_full,tools_block,0.011464332230389118
mbpp_python_230,L23H6,clean_full,tools_payload,9.373349166708067e-05
mbpp_python_230,L23H6,clean_full,tool_call_tags,0.00503920204937458
mbpp_python_230,L23H6,clean_full,protocol_payload,nan
mbpp_python_230,L23H6,clean_full,prefix_16,0.40933606028556824
mbpp_python_230,L24H6,clean_full,user_block,0.007375135086476803
mbpp_python_230,L24H6,clean_full,tools_block,0.0036483616568148136
mbpp_python_230,L24H6,clean_full,tools_payload,2.0396986656123772e-05
mbpp_python_230,L24H6,clean_full,tool_call_tags,0.9622047543525696
mbpp_python_230,L24H6,clean_full,protocol_payload,nan
mbpp_python_230,L24H6,clean_full,prefix_16,0.01727466471493244
mbpp_python_230,L2H14,corrupt_full,user_block,0.2627307176589966
mbpp_python_230,L2H14,corrupt_full,tools_block,0.1623336672782898
mbpp_python_230,L2H14,corrupt_full,tools_payload,0.0012468962231650949
mbpp_python_230,L2H14,corrupt_full,tool_call_tags,0.00391242653131485
mbpp_python_230,L2H14,corrupt_full,protocol_payload,nan
mbpp_python_230,L2H14,corrupt_full,prefix_16,0.15160036087036133
mbpp_python_230,L21H12,corrupt_full,user_block,0.09946614503860474
mbpp_python_230,L21H12,corrupt_full,tools_block,0.2698363661766052
mbpp_python_230,L21H12,corrupt_full,tools_payload,0.02454676479101181
mbpp_python_230,L21H12,corrupt_full,tool_call_tags,0.012437034398317337
mbpp_python_230,L21H12,corrupt_full,protocol_payload,nan
mbpp_python_230,L21H12,corrupt_full,prefix_16,0.16848066449165344
mbpp_python_230,L16H4,corrupt_full,user_block,0.5544360876083374
mbpp_python_230,L16H4,corrupt_full,tools_block,0.019119970500469208
mbpp_python_230,L16H4,corrupt_full,tools_payload,5.736949333368102e-07
mbpp_python_230,L16H4,corrupt_full,tool_call_tags,0.00021711239241994917
mbpp_python_230,L16H4,corrupt_full,protocol_payload,nan
mbpp_python_230,L16H4,corrupt_full,prefix_16,0.17931169271469116
mbpp_python_230,L23H6,corrupt_full,user_block,0.059221066534519196
mbpp_python_230,L23H6,corrupt_full,tools_block,0.01269072387367487
mbpp_python_230,L23H6,corrupt_full,tools_payload,5.2084153139730915e-05
mbpp_python_230,L23H6,corrupt_full,tool_call_tags,0.006074539851397276
mbpp_python_230,L23H6,corrupt_full,protocol_payload,nan
mbpp_python_230,L23H6,corrupt_full,prefix_16,0.46021559834480286
mbpp_python_230,L24H6,corrupt_full,user_block,0.039647702127695084
mbpp_python_230,L24H6,corrupt_full,tools_block,0.024165209382772446
mbpp_python_230,L24H6,corrupt_full,tools_payload,0.0003262239333707839
mbpp_python_230,L24H6,corrupt_full,tool_call_tags,0.6502026319503784
mbpp_python_230,L24H6,corrupt_full,protocol_payload,nan
mbpp_python_230,L24H6,corrupt_full,prefix_16,0.24138782918453217
mbpp_python_230,L2H14,clean_no_schema,user_block,0.35984182357788086
mbpp_python_230,L2H14,clean_no_schema,tools_block,0.04719685763120651
mbpp_python_230,L2H14,clean_no_schema,tools_payload,0.0014714216813445091
mbpp_python_230,L2H14,clean_no_schema,tool_call_tags,0.0048085711896419525
mbpp_python_230,L2H14,clean_no_schema,protocol_payload,nan
mbpp_python_230,L2H14,clean_no_schema,prefix_16,0.14899787306785583
mbpp_python_230,L21H12,clean_no_schema,user_block,0.06339291483163834
mbpp_python_230,L21H12,clean_no_schema,tools_block,0.23469121754169464
mbpp_python_230,L21H12,clean_no_schema,tools_payload,0.02670770138502121
mbpp_python_230,L21H12,clean_no_schema,tool_call_tags,0.012325138784945011
mbpp_python_230,L21H12,clean_no_schema,protocol_payload,nan
mbpp_python_230,L21H12,clean_no_schema,prefix_16,0.18121272325515747
mbpp_python_230,L16H4,clean_no_schema,user_block,0.5268063545227051
mbpp_python_230,L16H4,clean_no_schema,tools_block,0.004628011491149664
mbpp_python_230,L16H4,clean_no_schema,tools_payload,3.933565494662616e-06
mbpp_python_230,L16H4,clean_no_schema,tool_call_tags,0.00016467380919493735
mbpp_python_230,L16H4,clean_no_schema,protocol_payload,nan
mbpp_python_230,L16H4,clean_no_schema,prefix_16,0.1473127156496048
mbpp_python_230,L23H6,clean_no_schema,user_block,0.07883581519126892
mbpp_python_230,L23H6,clean_no_schema,tools_block,0.00684524979442358
mbpp_python_230,L23H6,clean_no_schema,tools_payload,2.891035364882555e-05
mbpp_python_230,L23H6,clean_no_schema,tool_call_tags,0.005072907544672489
mbpp_python_230,L23H6,clean_no_schema,protocol_payload,nan
mbpp_python_230,L23H6,clean_no_schema,prefix_16,0.36747264862060547
mbpp_python_230,L24H6,clean_no_schema,user_block,0.04356061667203903
mbpp_python_230,L24H6,clean_no_schema,tools_block,0.010098505765199661
mbpp_python_230,L24H6,clean_no_schema,tools_payload,0.0005895270151086152
mbpp_python_230,L24H6,clean_no_schema,tool_call_tags,0.6411444544792175
mbpp_python_230,L24H6,clean_no_schema,protocol_payload,nan
mbpp_python_230,L24H6,clean_no_schema,prefix_16,0.2619338035583496
mbpp_python_230,L2H14,clean_schema_mismatch,user_block,0.31523099541664124
mbpp_python_230,L2H14,clean_schema_mismatch,tools_block,0.16201689839363098
mbpp_python_230,L2H14,clean_schema_mismatch,tools_payload,0.0009076213464140892
mbpp_python_230,L2H14,clean_schema_mismatch,tool_call_tags,0.003926711156964302
mbpp_python_230,L2H14,clean_schema_mismatch,protocol_payload,nan
mbpp_python_230,L2H14,clean_schema_mismatch,prefix_16,0.12576811015605927
mbpp_python_230,L21H12,clean_schema_mismatch,user_block,0.14273789525032043
mbpp_python_230,L21H12,clean_schema_mismatch,tools_block,0.31138697266578674
mbpp_python_230,L21H12,clean_schema_mismatch,tools_payload,0.03666703402996063
mbpp_python_230,L21H12,clean_schema_mismatch,tool_call_tags,0.01572033390402794
mbpp_python_230,L21H12,clean_schema_mismatch,protocol_payload,nan
mbpp_python_230,L21H12,clean_schema_mismatch,prefix_16,0.2109885960817337
mbpp_python_230,L16H4,clean_schema_mismatch,user_block,0.5187921524047852
mbpp_python_230,L16H4,clean_schema_mismatch,tools_block,0.011358958669006824
mbpp_python_230,L16H4,clean_schema_mismatch,tools_payload,1.0489093256182969e-06
mbpp_python_230,L16H4,clean_schema_mismatch,tool_call_tags,0.0001886364188976586
