sample_id,sample_rank,q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
codecontests_java_9,21,,all_heads,5,0.7368421052631579,0.6052631578947368,0.8245614035087719,0.7105263157894737,0.10526315789473684,0.20175438596491224,14.25
codecontests_java_9,21,,all_mlps,5,0.8245614035087719,0.7105263157894737,0.7368421052631579,0.6052631578947368,0.19298245614035092,0.3070175438596491,14.25
apps_python_10,22,,full_core,10,0.9777777777777777,1.0444444444444445,nan,nan,0.0,0.0,5.625
apps_python_10,22,,tool_tag_reader,1,0.3111111111111111,0.17777777777777778,0.9777777777777777,1.0444444444444445,0.0,0.0,5.625
apps_python_10,22,,format_router,4,0.7111111111111111,0.5777777777777777,0.9111111111111111,0.8888888888888888,0.06666666666666665,0.15555555555555567,5.625
apps_python_10,22,,primary_writer_mlp,4,0.8888888888888888,0.8666666666666667,0.7333333333333333,0.7555555555555555,0.24444444444444446,0.288888888888889,5.625
apps_python_10,22,,support_mlp,1,0.26666666666666666,0.17777777777777778,1.0,1.0222222222222221,-0.022222222222222254,0.022222222222222365,5.625
apps_python_10,22,,all_heads,5,0.7555555555555555,0.7111111111111111,0.8888888888888888,0.8666666666666667,0.0888888888888889,0.1777777777777778,5.625
apps_python_10,22,,all_mlps,5,0.8888888888888888,0.8666666666666667,0.7555555555555555,0.7111111111111111,0.2222222222222222,0.33333333333333337,5.625
codecontests_cpp_11,23,,full_core,10,0.9622641509433962,0.9245283018867925,nan,nan,0.0,0.0,6.625
codecontests_cpp_11,23,,tool_tag_reader,1,0.2830188679245283,0.1509433962264151,0.9622641509433962,0.9056603773584906,0.0,0.018867924528301883,6.625
codecontests_cpp_11,23,,format_router,4,0.6981132075471698,0.5471698113207547,0.8490566037735849,0.7735849056603774,0.1132075471698113,0.15094339622641506,6.625
codecontests_cpp_11,23,,primary_writer_mlp,4,0.8113207547169812,0.7547169811320755,0.7735849056603774,0.7169811320754716,0.18867924528301883,0.20754716981132082,6.625
codecontests_cpp_11,23,,support_mlp,1,0.22641509433962265,0.11320754716981132,0.9433962264150944,0.9245283018867925,0.018867924528301883,0.0,6.625
codecontests_cpp_11,23,,all_heads,5,0.7358490566037735,0.6415094339622641,0.8301886792452831,0.7169811320754716,0.13207547169811318,0.20754716981132082,6.625
codecontests_cpp_11,23,,all_mlps,5,0.8301886792452831,0.7169811320754716,0.7358490566037735,0.6415094339622641,0.2264150943396227,0.28301886792452835,6.625
codecontests_java_11,24,,full_core,10,0.9146341463414634,0.8292682926829268,nan,nan,0.0,0.0,10.25
codecontests_java_11,24,,tool_tag_reader,1,0.43902439024390244,0.21951219512195122,0.9146341463414634,0.7682926829268293,0.0,0.060975609756097504,10.25
codecontests_java_11,24,,format_router,4,0.7682926829268293,0.4878048780487805,0.7560975609756098,0.5853658536585366,0.1585365853658537,0.24390243902439024,10.25
codecontests_java_11,24,,primary_writer_mlp,4,0.6341463414634146,0.4634146341463415,0.8902439024390244,0.6951219512195121,0.024390243902439046,0.13414634146341464,10.25
codecontests_java_11,24,,support_mlp,1,0.3780487804878049,0.036585365853658534,0.9024390243902439,0.8048780487804879,0.012195121951219523,0.024390243902438935,10.25
codecontests_java_11,24,,all_heads,5,0.7926829268292683,0.6341463414634146,0.6585365853658537,0.47560975609756095,0.25609756097560976,0.35365853658536583,10.25
codecontests_java_11,24,,all_mlps,5,0.6585365853658537,0.47560975609756095,0.7926829268292683,0.6341463414634146,0.12195121951219512,0.19512195121951215,10.25
