sample_id,head,family,component,rescue_ratio,decision_score,top1_success
apps_python_254,L21H12,tool,q,0.6,-3.3310546875,False
apps_python_254,L21H12,tool,k,0.044444444444444446,-8.061946868896484,False
apps_python_254,L21H12,tool,v,0.014814814814814815,-8.312093734741211,False
apps_python_254,L21H12,tool,z,0.6148148148148148,-3.202392578125,False
apps_python_254,L24H6,tool,q,0.5555555555555556,-3.71044921875,False
apps_python_254,L24H6,tool,k,0.014814814814814815,-8.312013626098633,False
apps_python_254,L24H6,tool,v,0.0,-8.437379837036133,False
apps_python_254,L24H6,tool,z,0.5407407407407407,-3.83544921875,False
apps_python_254,L16H4,no_tool,q,0.08461538461538462,-3.7175064086914062,False
apps_python_254,L16H4,no_tool,k,0.03076923076923077,-3.937406539916992,False
apps_python_254,L16H4,no_tool,v,-0.007692307692307693,-4.093727946281433,False
apps_python_254,L16H4,no_tool,z,0.21153846153846154,-3.1923828125,False
apps_python_254,L23H6,no_tool,q,0.03076923076923077,-3.9373607635498047,False
apps_python_254,L23H6,no_tool,k,0.03076923076923077,-3.9373860359191895,False
apps_python_254,L23H6,no_tool,v,0.026923076923076925,-3.95302152633667,False
apps_python_254,L23H6,no_tool,z,0.2923076923076923,-2.854736328125,False
codecontests_cpp_254,L20H5,tool,q,0.11538461538461539,-3.9508056640625,False
codecontests_cpp_254,L20H5,tool,k,0.0,-4.4681243896484375,False
codecontests_cpp_254,L20H5,tool,v,-0.027972027972027972,-4.5927734375,False
codecontests_cpp_254,L20H5,tool,z,0.5174825174825175,-2.07470703125,False
codecontests_cpp_254,L21H1,tool,q,0.6468531468531469,-1.40234375,False
codecontests_cpp_254,L21H1,tool,k,0.0,-4.468830108642578,False
codecontests_cpp_254,L21H1,tool,v,-0.04895104895104895,-4.6852874755859375,False
codecontests_cpp_254,L21H1,tool,z,0.6870629370629371,-1.1728515625,False
codecontests_cpp_254,L21H12,tool,q,0.8216783216783217,-0.2890625,False
codecontests_cpp_254,L21H12,tool,k,0.027972027972027972,-4.342845916748047,False
codecontests_cpp_254,L21H12,tool,v,0.006993006993006993,-4.43634033203125,False
codecontests_cpp_254,L21H12,tool,z,0.8382867132867133,-0.1484375,False
codecontests_cpp_254,L24H6,tool,q,0.5524475524475524,-1.896484375,False
codecontests_cpp_254,L24H6,tool,k,0.0,-4.468667984008789,False
codecontests_cpp_254,L24H6,tool,v,0.006993006993006993,-4.436134338378906,False
codecontests_cpp_254,L24H6,tool,z,0.5524475524475524,-1.896484375,False
codecontests_cpp_254,L16H4,no_tool,q,0.020134228187919462,-4.562470555305481,False
codecontests_cpp_254,L16H4,no_tool,k,0.053691275167785234,-4.405784606933594,False
codecontests_cpp_254,L16H4,no_tool,v,0.0738255033557047,-4.3111114501953125,False
codecontests_cpp_254,L16H4,no_tool,z,0.11409395973154363,-4.123077392578125,False
codecontests_cpp_254,L23H6,no_tool,q,-0.026845637583892617,-4.781135559082031,False
codecontests_cpp_254,L23H6,no_tool,k,0.020134228187919462,-4.562463760375977,False
codecontests_cpp_254,L23H6,no_tool,v,-0.026845637583892617,-4.7810258865356445,False
codecontests_cpp_254,L23H6,no_tool,z,0.2080536912751678,-3.681427001953125,False
codecontests_java_254,L20H5,tool,q,0.1958041958041958,-7.1822509765625,False
codecontests_java_254,L20H5,tool,k,0.013986013986013986,-8.811607360839844,False
codecontests_java_254,L20H5,tool,v,0.013986013986013986,-8.811809539794922,False
codecontests_java_254,L20H5,tool,z,0.1958041958041958,-7.1851043701171875,False
codecontests_java_254,L21H1,tool,q,0.3111888111888112,-6.139404296875,False
codecontests_java_254,L21H1,tool,k,-0.013986013986013986,-9.062822341918945,False
codecontests_java_254,L21H1,tool,v,-0.06293706293706294,-9.501182556152344,False
codecontests_java_254,L21H1,tool,z,0.3181818181818182,-6.080810546875,False
codecontests_java_254,L21H12,tool,q,0.736013986013986,-2.2109375,False
codecontests_java_254,L21H12,tool,k,0.013986013986013986,-8.814056396484375,False
codecontests_java_254,L21H12,tool,v,0.02097902097902098,-8.751251220703125,False
codecontests_java_254,L21H12,tool,z,0.7097902097902098,-2.4609375,False
codecontests_java_254,L24H6,tool,q,0.666083916083916,-2.89599609375,False
codecontests_java_254,L24H6,tool,k,0.013986013986013986,-8.811538696289062,False
codecontests_java_254,L24H6,tool,v,0.013986013986013986,-8.8115234375,False
codecontests_java_254,L24H6,tool,z,0.6713286713286714,-2.84619140625,False
codecontests_java_254,L16H4,no_tool,q,-0.05755395683453238,-4.593219757080078,False
codecontests_java_254,L16H4,no_tool,k,-0.04316546762589928,-4.53093147277832,False
codecontests_java_254,L16H4,no_tool,v,-0.014388489208633094,-4.40624912828207,False
codecontests_java_254,L16H4,no_tool,z,0.2158273381294964,-3.39404296875,False
codecontests_java_254,L23H6,no_tool,q,0.007194244604316547,-4.312556982040405,False
codecontests_java_254,L23H6,no_tool,k,-0.014388489208633094,-4.406201124191284,False
codecontests_java_254,L23H6,no_tool,v,-0.04316546762589928,-4.530998229980469,False
codecontests_java_254,L23H6,no_tool,z,0.18345323741007194,-3.541107177734375,False
apps_python_255,L20H5,tool,q,0.15306122448979592,-3.8880157470703125,False
apps_python_255,L20H5,tool,k,0.006802721088435374,-4.563243865966797,False
apps_python_255,L20H5,tool,v,-0.027210884353741496,-4.71855354309082,False
apps_python_255,L20H5,tool,z,0.22448979591836735,-3.556610107421875,False
apps_python_255,L21H1,tool,q,0.7295918367346939,-1.046875,False
apps_python_255,L21H1,tool,k,0.047619047619047616,-4.374317169189453,False
apps_python_255,L21H1,tool,v,-0.05442176870748299,-4.84332275390625,False
apps_python_255,L21H1,tool,z,0.7295918367346939,-1.0458984375,False
apps_python_255,L21H12,tool,q,0.5102040816326531,-2.19873046875,False
apps_python_255,L21H12,tool,k,0.0,-4.593676567077637,False
apps_python_255,L21H12,tool,v,-0.05442176870748299,-4.843605041503906,False
apps_python_255,L21H12,tool,z,0.5102040816326531,-2.198974609375,False
apps_python_255,L24H6,tool,q,0.48639455782312924,-2.315185546875,False
apps_python_255,L24H6,tool,k,-0.02040816326530612,-4.688121795654297,False
apps_python_255,L24H6,tool,v,0.0,-4.593889236450195,False
apps_python_255,L24H6,tool,z,0.46598639455782315,-2.415771484375,False
apps_python_255,L16H4,no_tool,q,0.0440251572327044,-2.3737411499023438,False
apps_python_255,L16H4,no_tool,k,0.1320754716981132,-2.1495361328125,False
apps_python_255,L16H4,no_tool,v,0.1320754716981132,-2.149810791015625,False
apps_python_255,L16H4,no_tool,z,0.2672955974842767,-1.7938232421875,False
apps_python_255,L23H6,no_tool,q,0.0,-2.484246253967285,False
apps_python_255,L23H6,no_tool,k,0.0,-2.4843733310699463,False
apps_python_255,L23H6,no_tool,v,0.0,-2.48406982421875,False
apps_python_255,L23H6,no_tool,z,0.3050314465408805,-1.68994140625,False
codecontests_cpp_255,L20H5,tool,q,0.12716763005780346,-4.717864990234375,False
codecontests_cpp_255,L20H5,tool,k,0.057803468208092484,-5.091766357421875,False
codecontests_cpp_255,L20H5,tool,v,0.023121387283236993,-5.2800140380859375,False
codecontests_cpp_255,L20H5,tool,z,0.18497109826589594,-4.4034271240234375,False
codecontests_cpp_255,L21H1,tool,q,0.3352601156069364,-3.588958740234375,False
codecontests_cpp_255,L21H1,tool,k,0.017341040462427744,-5.3112640380859375,False
codecontests_cpp_255,L21H1,tool,v,0.017341040462427744,-5.312969207763672,False
codecontests_cpp_255,L21H1,tool,z,0.430635838150289,-3.0618896484375,False
codecontests_cpp_255,L21H12,tool,q,0.615606936416185,-2.02587890625,False
codecontests_cpp_255,L21H12,tool,k,-0.017341040462427744,-5.499937057495117,False
codecontests_cpp_255,L21H12,tool,v,-0.017341040462427744,-5.499932765960693,False
codecontests_cpp_255,L21H12,tool,z,0.615606936416185,-2.026123046875,False
codecontests_cpp_255,L24H6,tool,q,0.5838150289017341,-2.210205078125,False
codecontests_cpp_255,L24H6,tool,k,0.017341040462427744,-5.311733245849609,False
codecontests_cpp_255,L24H6,tool,v,0.0,-5.40625923871994,False
codecontests_cpp_255,L24H6,tool,z,0.5838150289017341,-2.2099609375,False
codecontests_cpp_255,L16H4,no_tool,q,0.1072961373390558,-1.620086669921875,False
codecontests_cpp_255,L16H4,no_tool,k,-0.008583690987124463,-1.8349533081054688,False
codecontests_cpp_255,L16H4,no_tool,v,0.0,-1.8201904296875,False
codecontests_cpp_255,L16H4,no_tool,z,0.34334763948497854,-1.12939453125,False
codecontests_cpp_255,L23H6,no_tool,q,0.0,-1.8202152252197266,False
codecontests_cpp_255,L23H6,no_tool,k,0.04721030042918455,-1.7328948974609375,False
codecontests_cpp_255,L23H6,no_tool,v,0.055793991416309016,-1.7169189453125,False
codecontests_cpp_255,L23H6,no_tool,z,0.3776824034334764,-1.04541015625,False
codecontests_java_255,L20H5,tool,q,0.06967213114754098,-7.092979431152344,False
codecontests_java_255,L20H5,tool,k,-0.040983606557377046,-7.9353179931640625,False
codecontests_java_255,L20H5,tool,v,0.01639344262295082,-7.4980316162109375,False
codecontests_java_255,L20H5,tool,z,0.35655737704918034,-4.89764404296875,False
codecontests_java_255,L21H1,tool,q,0.036885245901639344,-7.339508056640625,False
codecontests_java_255,L21H1,tool,k,0.03278688524590164,-7.3729400634765625,False
codecontests_java_255,L21H1,tool,v,0.03278688524590164,-7.373146057128906,False
codecontests_java_255,L21H1,tool,z,0.13934426229508196,-6.557525634765625,False
codecontests_java_255,L21H12,tool,q,0.7438524590163934,-1.833984375,False
codecontests_java_255,L21H12,tool,k,0.01639344262295082,-7.49774169921875,False
codecontests_java_255,L21H12,tool,v,0.0,-7.62200927734375,False
codecontests_java_255,L21H12,tool,z,0.7950819672131147,-1.37890625,False
codecontests_java_255,L24H6,tool,q,0.625,-2.80908203125,False
codecontests_java_255,L24H6,tool,k,0.0,-7.625268936157227,False
codecontests_java_255,L24H6,tool,v,0.0,-7.6228790283203125,False
codecontests_java_255,L24H6,tool,z,0.6331967213114754,-2.73046875,False
codecontests_java_255,L16H4,no_tool,q,0.0,-3.1094775199890137,False
codecontests_java_255,L16H4,no_tool,k,0.05025125628140704,-2.9517288208007812,False
codecontests_java_255,L16H4,no_tool,v,0.19095477386934673,-2.4974365234375,False
codecontests_java_255,L16H4,no_tool,z,0.18592964824120603,-2.5145263671875,False
codecontests_java_255,L23H6,no_tool,q,-0.04020100502512563,-3.2335433959960938,False
codecontests_java_255,L23H6,no_tool,k,-0.04020100502512563,-3.233642578125,False
codecontests_java_255,L23H6,no_tool,v,-0.035175879396984924,-3.218412399291992,False
codecontests_java_255,L23H6,no_tool,z,0.3743718592964824,-1.891845703125,False
apps_python_256,L20H5,tool,q,0.17964071856287425,-4.278350830078125,False
apps_python_256,L20H5,tool,k,0.0,-5.21879243850708,False
apps_python_256,L20H5,tool,v,0.0,-5.219045639038086,False
apps_python_256,L20H5,tool,z,0.19760479041916168,-4.1829833984375,False
apps_python_256,L21H1,tool,q,0.5329341317365269,-2.38818359375,False
apps_python_256,L21H1,tool,k,0.023952095808383235,-5.093533515930176,False
apps_python_256,L21H1,tool,v,0.04790419161676647,-4.968710899353027,False
apps_python_256,L21H1,tool,z,0.5329341317365269,-2.388671875,False
apps_python_256,L21H12,tool,q,0.47005988023952094,-2.733642578125,False
apps_python_256,L21H12,tool,k,0.0,-5.218757301568985,False
apps_python_256,L21H12,tool,v,-0.017964071856287425,-5.312555551528931,False
apps_python_256,L21H12,tool,z,0.47005988023952094,-2.734375,False
apps_python_256,L24H6,tool,q,0.44610778443113774,-2.86279296875,False
apps_python_256,L24H6,tool,k,-0.017964071856287425,-5.312680244445801,False
apps_python_256,L24H6,tool,v,-0.017964071856287425,-5.312688827514648,False
apps_python_256,L24H6,tool,z,0.44610778443113774,-2.8629150390625,False
apps_python_256,L16H4,no_tool,q,0.04519774011299435,-2.6396865844726562,False
apps_python_256,L16H4,no_tool,k,0.03954802259887006,-2.6551513671875,False
apps_python_256,L16H4,no_tool,v,0.03954802259887006,-2.6555213928222656,False
apps_python_256,L16H4,no_tool,z,0.24858757062146894,-2.0582275390625,False
apps_python_256,L23H6,no_tool,q,0.0,-2.7655086517333984,False
apps_python_256,L23H6,no_tool,k,0.0,-2.765443801879883,False
apps_python_256,L23H6,no_tool,v,0.0,-2.765496253967285,False
apps_python_256,L23H6,no_tool,z,0.3192090395480226,-1.84375,False
codecontests_cpp_256,L20H5,tool,q,0.051094890510948905,-2.0279541015625,False
codecontests_cpp_256,L20H5,tool,k,0.0072992700729927005,-2.121307373046875,False
codecontests_cpp_256,L20H5,tool,v,0.051094890510948905,-2.0288238525390625,False
codecontests_cpp_256,L20H5,tool,z,0.24817518248175183,-1.5843505859375,False
codecontests_cpp_256,L21H1,tool,q,0.6204379562043796,-0.6064453125,False
codecontests_cpp_256,L21H1,tool,k,0.0,-2.1388626098632812,False
codecontests_cpp_256,L21H1,tool,v,0.058394160583941604,-2.011077880859375,False
codecontests_cpp_256,L21H1,tool,z,0.6204379562043796,-0.60546875,False
codecontests_cpp_256,L21H12,tool,q,0.6897810218978102,-0.37109375,False
codecontests_cpp_256,L21H12,tool,k,-0.043795620437956206,-2.233539581298828,False
codecontests_cpp_256,L21H12,tool,v,0.051094890510948905,-2.028961181640625,False
codecontests_cpp_256,L21H12,tool,z,0.7171532846715328,-0.265625,False
codecontests_cpp_256,L24H6,tool,q,0.5072992700729927,-0.9345703125,False
codecontests_cpp_256,L24H6,tool,k,-0.043795620437956206,-2.2332305908203125,False
codecontests_cpp_256,L24H6,tool,v,-0.043795620437956206,-2.2350540161132812,False
codecontests_cpp_256,L24H6,tool,z,0.5072992700729927,-0.9345703125,False
codecontests_cpp_256,L16H4,no_tool,q,0.0056179775280898875,-2.765658140182495,False
codecontests_cpp_256,L16H4,no_tool,k,0.03932584269662921,-2.671628952026367,False
codecontests_cpp_256,L16H4,no_tool,v,0.07303370786516854,-2.5770950317382812,False
codecontests_cpp_256,L16H4,no_tool,z,0.31179775280898875,-1.8865966796875,False
codecontests_cpp_256,L23H6,no_tool,q,-0.0056179775280898875,-2.7968029975891113,False
codecontests_cpp_256,L23H6,no_tool,k,0.0,-2.7812132835388184,False
codecontests_cpp_256,L23H6,no_tool,v,0.0,-2.781226396560669,False
codecontests_cpp_256,L23H6,no_tool,z,0.2247191011235955,-2.1427001953125,False
codecontests_java_256,L20H5,tool,q,0.21895424836601307,-7.467063903808594,False
codecontests_java_256,L20H5,tool,k,0.0457516339869281,-9.123985290527344,False
codecontests_java_256,L20H5,tool,v,0.013071895424836602,-9.437957763671875,False
codecontests_java_256,L20H5,tool,z,0.42483660130718953,-5.493804931640625,False
codecontests_java_256,L21H1,tool,q,0.630718954248366,-3.47509765625,False
codecontests_java_256,L21H1,tool,k,0.0392156862745098,-9.188262939453125,False
codecontests_java_256,L21H1,tool,v,-0.013071895424836602,-9.687448740005493,False
codecontests_java_256,L21H1,tool,z,0.7467320261437909,-2.2763671875,False
codecontests_java_256,L21H12,tool,q,0.9501633986928104,0.671875,True
codecontests_java_256,L21H12,tool,k,-0.0196078431372549,-9.749696731567383,False
codecontests_java_256,L21H12,tool,v,0.006535947712418301,-9.499584197998047,False
codecontests_java_256,L21H12,tool,z,0.9503676470588235,0.681640625,True
codecontests_java_256,L24H6,tool,q,0.6486928104575164,-3.301025390625,False
codecontests_java_256,L24H6,tool,k,-0.006535947712418301,-9.624567031860352,False
codecontests_java_256,L24H6,tool,v,-0.0196078431372549,-9.74959945678711,False
codecontests_java_256,L24H6,tool,z,0.6486928104575164,-3.301025390625,False
codecontests_java_256,L16H4,no_tool,q,0.021834061135371178,-6.9999847412109375,False
codecontests_java_256,L16H4,no_tool,k,0.013100436681222707,-7.062496528029442,False
codecontests_java_256,L16H4,no_tool,v,0.07860262008733625,-6.593560218811035,False
codecontests_java_256,L16H4,no_tool,z,0.22270742358078602,-5.55975341796875,False
codecontests_java_256,L23H6,no_tool,q,0.043668122270742356,-6.843685150146484,False
codecontests_java_256,L23H6,no_tool,k,0.021834061135371178,-6.999979615211487,False
codecontests_java_256,L23H6,no_tool,v,0.004366812227074236,-7.124994158744812,False
codecontests_java_256,L23H6,no_tool,z,0.1965065502183406,-5.7471923828125,False
apps_python_257,L20H5,tool,q,0.07964601769911504,-3.2493362426757812,False
apps_python_257,L20H5,tool,k,0.061946902654867256,-3.31182861328125,False
apps_python_257,L20H5,tool,v,0.017699115044247787,-3.4682273864746094,False
apps_python_257,L20H5,tool,z,0.12389380530973451,-3.0929908752441406,False
apps_python_257,L21H1,tool,q,0.415929203539823,-2.0540771484375,False
apps_python_257,L21H1,tool,k,-0.022123893805309734,-3.6087799072265625,False
apps_python_257,L21H1,tool,v,0.017699115044247787,-3.4681472778320312,False
apps_python_257,L21H1,tool,z,0.41150442477876104,-2.068603515625,False
apps_python_257,L21H12,tool,q,0.41150442477876104,-2.068603515625,False
apps_python_257,L21H12,tool,k,0.0,-3.5312142372131348,False
apps_python_257,L21H12,tool,v,0.061946902654867256,-3.3119354248046875,False
apps_python_257,L21H12,tool,z,0.4358407079646018,-1.9815673828125,False
apps_python_257,L24H6,tool,q,0.6305309734513275,-1.268798828125,False
apps_python_257,L24H6,tool,k,-0.022123893805309734,-3.6092920303344727,False
apps_python_257,L24H6,tool,v,0.0,-3.5306777954101562,False
apps_python_257,L24H6,tool,z,0.6150442477876106,-1.327392578125,False
apps_python_257,L16H4,no_tool,q,0.21982758620689655,-0.69140625,True
apps_python_257,L16H4,no_tool,k,-0.09051724137931035,-0.9869232177734375,False
apps_python_257,L16H4,no_tool,v,-0.09051724137931035,-0.9874000549316406,False
apps_python_257,L16H4,no_tool,z,0.2801724137931034,-0.6224365234375,True
apps_python_257,L23H6,no_tool,q,0.14655172413793102,-0.76611328125,False
apps_python_257,L23H6,no_tool,k,0.07327586206896551,-0.8396682739257812,False
apps_python_257,L23H6,no_tool,v,-0.004310344827586207,-0.9091415405273438,False
apps_python_257,L23H6,no_tool,z,0.6379310344827587,-0.1005859375,True
codecontests_cpp_257,L20H5,tool,q,0.11363636363636363,-3.6541595458984375,False
codecontests_cpp_257,L20H5,tool,k,0.030303030303030304,-4.000188827514648,False
codecontests_cpp_257,L20H5,tool,v,0.030303030303030304,-4.0003204345703125,False
codecontests_cpp_257,L20H5,tool,z,0.23106060606060605,-3.1629638671875,False
codecontests_cpp_257,L21H1,tool,q,0.5814393939393939,-1.60498046875,False
codecontests_cpp_257,L21H1,tool,k,0.056818181818181816,-3.8905868530273438,False
codecontests_cpp_257,L21H1,tool,v,0.030303030303030304,-4.000370025634766,False
codecontests_cpp_257,L21H1,tool,z,0.6306818181818182,-1.3623046875,False
codecontests_cpp_257,L21H12,tool,q,0.7424242424242424,-0.751953125,False
codecontests_cpp_257,L21H12,tool,k,0.0,-4.124992549419403,False
codecontests_cpp_257,L21H12,tool,v,0.030303030303030304,-4.000010550022125,False
codecontests_cpp_257,L21H12,tool,z,0.7424242424242424,-0.751953125,False
codecontests_cpp_257,L24H6,tool,q,0.625,-1.3837890625,False
codecontests_cpp_257,L24H6,tool,k,0.056818181818181816,-3.8897552490234375,False
codecontests_cpp_257,L24H6,tool,v,0.056818181818181816,-3.8907718658447266,False
codecontests_cpp_257,L24H6,tool,z,0.6496212121212122,-1.259765625,False
codecontests_cpp_257,L16H4,no_tool,q,-0.06751054852320675,-3.9524307250976562,False
codecontests_cpp_257,L16H4,no_tool,k,0.0,-3.7030630111694336,False
codecontests_cpp_257,L16H4,no_tool,v,0.06751054852320675,-3.4525146484375,False
codecontests_cpp_257,L16H4,no_tool,z,0.12658227848101267,-3.2315216064453125,False
codecontests_cpp_257,L23H6,no_tool,q,-0.03375527426160337,-3.8278465270996094,False
codecontests_cpp_257,L23H6,no_tool,k,0.0,-3.703054904937744,False
codecontests_cpp_257,L23H6,no_tool,v,-0.004219409282700422,-3.718651294708252,False
codecontests_cpp_257,L23H6,no_tool,z,0.21940928270042195,-2.8797607421875,False
codecontests_java_257,L20H5,tool,q,0.238562091503268,-7.280059814453125,False
codecontests_java_257,L20H5,tool,k,-0.0392156862745098,-9.937553882598877,False
codecontests_java_257,L20H5,tool,v,-0.026143790849673203,-9.811943054199219,False
codecontests_java_257,L20H5,tool,z,0.3660130718954248,-6.0572509765625,False
codecontests_java_257,L21H1,tool,q,0.45751633986928103,-5.1689453125,False
codecontests_java_257,L21H1,tool,k,0.032679738562091505,-9.249542236328125,False
codecontests_java_257,L21H1,tool,v,0.0,-9.563957214355469,False
codecontests_java_257,L21H1,tool,z,0.48366013071895425,-4.9176025390625,False
codecontests_java_257,L21H12,tool,q,0.6454248366013072,-3.34130859375,False
codecontests_java_257,L21H12,tool,k,-0.0196078431372549,-9.750097274780273,False
codecontests_java_257,L21H12,tool,v,0.026143790849673203,-9.311408996582031,False
codecontests_java_257,L21H12,tool,z,0.6584967320261438,-3.212646484375,False
codecontests_java_257,L24H6,tool,q,0.630718954248366,-3.478515625,False
codecontests_java_257,L24H6,tool,k,0.0,-9.562856674194336,False
codecontests_java_257,L24H6,tool,v,0.0,-9.562594890594482,False
codecontests_java_257,L24H6,tool,z,0.6405228758169934,-3.381591796875,False
codecontests_java_257,L16H4,no_tool,q,-0.00411522633744856,-3.8124608993530273,False
codecontests_java_257,L16H4,no_tool,k,0.00411522633744856,-3.7811977863311768,False
codecontests_java_257,L16H4,no_tool,v,0.06584362139917696,-3.5450439453125,False
codecontests_java_257,L16H4,no_tool,z,0.42386831275720166,-2.10107421875,False
codecontests_java_257,L23H6,no_tool,q,0.06584362139917696,-3.5457534790039062,False
codecontests_java_257,L23H6,no_tool,k,0.0,-3.7966957092285156,False
codecontests_java_257,L23H6,no_tool,v,-0.02880658436213992,-3.90594482421875,False
codecontests_java_257,L23H6,no_tool,z,0.3950617283950617,-2.240234375,False
apps_python_258,L20H5,tool,q,0.1223021582733813,-3.8112945556640625,False
apps_python_258,L20H5,tool,k,0.06474820143884892,-4.061557769775391,False
apps_python_258,L20H5,tool,v,0.07194244604316546,-4.031225800514221,False
apps_python_258,L20H5,tool,z,0.14028776978417265,-3.7333908081054688,False
apps_python_258,L21H1,tool,q,0.5035971223021583,-2.122802734375,False
apps_python_258,L21H1,tool,k,0.02877697841726619,-4.218761920928955,False
apps_python_258,L21H1,tool,v,0.07194244604316546,-4.031157493591309,False
apps_python_258,L21H1,tool,z,0.48201438848920863,-2.2220458984375,False
apps_python_258,L21H12,tool,q,0.48201438848920863,-2.218994140625,False
apps_python_258,L21H12,tool,k,0.04316546762589928,-4.155483245849609,False
apps_python_258,L21H12,tool,v,0.050359712230215826,-4.12490701675415,False
apps_python_258,L21H12,tool,z,0.460431654676259,-2.31787109375,False
apps_python_258,L24H6,tool,q,0.5287769784172662,-2.008056640625,False
apps_python_258,L24H6,tool,k,0.0,-4.343695640563965,False
apps_python_258,L24H6,tool,v,0.02877697841726619,-4.218793630599976,False
apps_python_258,L24H6,tool,z,0.5251798561151079,-2.0244140625,False
apps_python_258,L16H4,no_tool,q,0.06363636363636363,-1.6083602905273438,False
apps_python_258,L16H4,no_tool,k,-0.05454545454545454,-1.8121299743652344,False
apps_python_258,L16H4,no_tool,v,0.004545454545454545,-1.7112064361572266,False
apps_python_258,L16H4,no_tool,z,0.11818181818181818,-1.510498046875,False
apps_python_258,L23H6,no_tool,q,0.06363636363636363,-1.6082916259765625,False
apps_python_258,L23H6,no_tool,k,-0.05454545454545454,-1.8116226196289062,False
apps_python_258,L23H6,no_tool,v,0.06363636363636363,-1.6084671020507812,False
apps_python_258,L23H6,no_tool,z,0.42045454545454547,-0.904296875,False
codecontests_cpp_258,L20H5,tool,q,0.11788617886178862,-3.3875274658203125,False
codecontests_cpp_258,L20H5,tool,k,-0.024390243902439025,-3.9359588623046875,False
codecontests_cpp_258,L20H5,tool,v,0.032520325203252036,-3.7189455032348633,False
codecontests_cpp_258,L20H5,tool,z,0.2926829268292683,-2.702392578125,False
codecontests_cpp_258,L21H1,tool,q,0.693089430894309,-0.98828125,False
codecontests_cpp_258,L21H1,tool,k,0.032520325203252036,-3.718931198120117,False
codecontests_cpp_258,L21H1,tool,v,-0.08943089430894309,-4.185707092285156,False
codecontests_cpp_258,L21H1,tool,z,0.7378048780487805,-0.7587890625,False
codecontests_cpp_258,L21H12,tool,q,0.6199186991869918,-1.3310546875,False
codecontests_cpp_258,L21H12,tool,k,-0.024390243902439025,-3.9371681213378906,False
codecontests_cpp_258,L21H12,tool,v,-0.024390243902439025,-3.937335968017578,False
codecontests_cpp_258,L21H12,tool,z,0.6463414634146342,-1.2109375,False
codecontests_cpp_258,L24H6,tool,q,0.540650406504065,-1.6826171875,False
codecontests_cpp_258,L24H6,tool,k,-0.024390243902439025,-3.937244415283203,False
codecontests_cpp_258,L24H6,tool,v,-0.024390243902439025,-3.937206268310547,False
codecontests_cpp_258,L24H6,tool,z,0.5630081300813008,-1.58447265625,False
codecontests_cpp_258,L16H4,no_tool,q,-0.050314465408805034,-2.608509063720703,False
codecontests_cpp_258,L16H4,no_tool,k,-0.09433962264150944,-2.7162628173828125,False
codecontests_cpp_258,L16H4,no_tool,v,-0.09433962264150944,-2.7166290283203125,False
codecontests_cpp_258,L16H4,no_tool,z,0.3050314465408805,-1.691650390625,False
codecontests_cpp_258,L23H6,no_tool,q,0.0440251572327044,-2.3742408752441406,False
codecontests_cpp_258,L23H6,no_tool,k,0.0,-2.4842166900634766,False
codecontests_cpp_258,L23H6,no_tool,v,0.006289308176100629,-2.4687217473983765,False
codecontests_cpp_258,L23H6,no_tool,z,0.34591194968553457,-1.5791015625,False
codecontests_java_258,L20H5,tool,q,0.12432432432432433,-10.12504267692566,False
codecontests_java_258,L20H5,tool,k,-0.010810810810810811,-11.687124252319336,False
codecontests_java_258,L20H5,tool,v,-0.021621621621621623,-11.813713073730469,False
codecontests_java_258,L20H5,tool,z,0.3162162162162162,-7.90283203125,False
codecontests_java_258,L21H1,tool,q,0.5054054054054054,-5.68310546875,False
codecontests_java_258,L21H1,tool,k,0.010810810810810811,-11.437287330627441,False
codecontests_java_258,L21H1,tool,v,-0.043243243243243246,-12.061965942382812,False
codecontests_java_258,L21H1,tool,z,0.5378378378378378,-5.30419921875,False
codecontests_java_258,L21H12,tool,q,0.8831081081081081,-0.96875,False
codecontests_java_258,L21H12,tool,k,-0.005405405405405406,-11.62479019165039,False
codecontests_java_258,L21H12,tool,v,0.010810810810810811,-11.436500549316406,False
codecontests_java_258,L21H12,tool,z,0.8905405405405405,-0.853515625,False
codecontests_java_258,L24H6,tool,q,0.6216216216216216,-4.333740234375,False
codecontests_java_258,L24H6,tool,k,0.005405405405405406,-11.499557495117188,False
codecontests_java_258,L24H6,tool,v,0.005405405405405406,-11.498939514160156,False
codecontests_java_258,L24H6,tool,z,0.6216216216216216,-4.33154296875,False
codecontests_java_258,L16H4,no_tool,q,0.005025125628140704,-6.187499896157533,False
codecontests_java_258,L16H4,no_tool,k,-0.020100502512562814,-6.343730092048645,False
codecontests_java_258,L16H4,no_tool,v,0.09045226130653267,-5.655616760253906,False
codecontests_java_258,L16H4,no_tool,z,0.1507537688442211,-5.279502868652344,False
codecontests_java_258,L23H6,no_tool,q,0.005025125628140704,-6.187495291233063,False
codecontests_java_258,L23H6,no_tool,k,0.0,-6.218749584630132,False
codecontests_java_258,L23H6,no_tool,v,-0.020100502512562814,-6.343734502792358,False
codecontests_java_258,L23H6,no_tool,z,0.23115577889447236,-4.777191162109375,False
apps_python_259,L20H5,tool,q,0.0330188679245283,-3.2025413513183594,False
apps_python_259,L20H5,tool,k,0.0,-3.3123035430908203,False
apps_python_259,L20H5,tool,v,0.0,-3.312257766723633,False
apps_python_259,L20H5,tool,z,0.07075471698113207,-3.0773544311523438,False
apps_python_259,L21H1,tool,q,0.5849056603773585,-1.275390625,False
