sample_id,head,family,span,n_tokens,attn_mass_base,attn_density_base
codecontests_cpp_248,L21H12,tool,function_body_anchor,2,0.002023602370172739,0.0010118011850863695
codecontests_cpp_248,L21H12,tool,file_target,2,0.0029887761920690536,0.0014943880960345268
codecontests_cpp_248,L21H12,tool,tail_suffix,11,0.05129898712038994,0.004663544241338968
codecontests_cpp_248,L21H12,tool,task_body,70,0.04680483415722847,0.0006686404813081026
codecontests_cpp_248,L24H6,tool,lead_phrase,2,0.000953538401518017,0.0004767692007590085
codecontests_cpp_248,L24H6,tool,function_body_anchor,2,0.00035360839683562517,0.00017680419841781259
codecontests_cpp_248,L24H6,tool,file_target,2,0.003567706560716033,0.0017838532803580165
codecontests_cpp_248,L24H6,tool,tail_suffix,11,0.0005567154148593545,5.0610491598490626e-05
codecontests_cpp_248,L24H6,tool,task_body,70,0.013936681672930717,0.00019909544789697975
codecontests_cpp_248,L16H4,no_tool,lead_phrase,2,0.023193389177322388,0.011596694588661194
codecontests_cpp_248,L16H4,no_tool,function_body_anchor,2,0.031066549941897392,0.015533274970948696
codecontests_cpp_248,L16H4,no_tool,file_target,2,0.0062779453583061695,0.0031389726791530848
codecontests_cpp_248,L16H4,no_tool,tail_suffix,11,0.13225045800209045,0.012022769078612328
codecontests_cpp_248,L16H4,no_tool,task_body,70,0.24529726803302765,0.0035042467061430216
codecontests_cpp_248,L23H6,no_tool,lead_phrase,2,0.001075411681085825,0.0005377058405429125
codecontests_cpp_248,L23H6,no_tool,function_body_anchor,2,0.0008780916687101126,0.0004390458343550563
codecontests_cpp_248,L23H6,no_tool,file_target,2,0.0010080609936267138,0.0005040304968133569
codecontests_cpp_248,L23H6,no_tool,tail_suffix,11,0.005706252064555883,0.0005187501665204763
codecontests_cpp_248,L23H6,no_tool,task_body,70,0.028965352103114128,0.00041379075264558196
codecontests_java_248,L20H5,tool,lead_phrase,3,0.0003589921398088336,0.00011966404417762533
codecontests_java_248,L20H5,tool,function_body_anchor,2,0.16234681010246277,0.08117340505123138
codecontests_java_248,L20H5,tool,file_target,2,0.06489542126655579,0.03244771063327789
codecontests_java_248,L20H5,tool,tail_suffix,11,0.06694656610488892,0.0060860514640808105
codecontests_java_248,L20H5,tool,task_body,65,0.08374428749084473,0.0012883736053481698
codecontests_java_248,L21H1,tool,lead_phrase,3,0.011300476267933846,0.003766825422644615
codecontests_java_248,L21H1,tool,function_body_anchor,2,0.01145445927977562,0.00572722963988781
codecontests_java_248,L21H1,tool,file_target,2,0.025268329307436943,0.012634164653718472
codecontests_java_248,L21H1,tool,tail_suffix,11,0.033022765070199966,0.0030020696576684713
codecontests_java_248,L21H1,tool,task_body,65,0.2573877274990082,0.003959811292588711
codecontests_java_248,L21H12,tool,lead_phrase,3,0.0026700017042458057,0.0008900005486793816
codecontests_java_248,L21H12,tool,function_body_anchor,2,0.0031759359408169985,0.0015879679704084992
codecontests_java_248,L21H12,tool,file_target,2,0.004343104548752308,0.002171552274376154
codecontests_java_248,L21H12,tool,tail_suffix,11,0.07430776953697205,0.006755251903086901
codecontests_java_248,L21H12,tool,task_body,65,0.05177104100584984,0.0007964775431901217
codecontests_java_248,L24H6,tool,lead_phrase,3,0.003106245305389166,0.0010354151017963886
codecontests_java_248,L24H6,tool,function_body_anchor,2,0.0005640768213197589,0.00028203841065987945
codecontests_java_248,L24H6,tool,file_target,2,0.0047190552577376366,0.0023595276288688183
codecontests_java_248,L24H6,tool,tail_suffix,11,0.001610243576578796,0.00014638577704317868
codecontests_java_248,L24H6,tool,task_body,65,0.023125365376472473,0.00035577485687099397
codecontests_java_248,L16H4,no_tool,lead_phrase,3,0.011936772614717484,0.003978924360126257
codecontests_java_248,L16H4,no_tool,function_body_anchor,2,0.005296151153743267,0.0026480755768716335
codecontests_java_248,L16H4,no_tool,file_target,2,0.011147630400955677,0.0055738152004778385
codecontests_java_248,L16H4,no_tool,tail_suffix,11,0.0799964889883995,0.007272407878190279
codecontests_java_248,L16H4,no_tool,task_body,65,0.2504771947860718,0.0038534952327609062
codecontests_java_248,L23H6,no_tool,lead_phrase,3,0.0006052295211702585,0.0002017431688727811
codecontests_java_248,L23H6,no_tool,function_body_anchor,2,0.0006295627099461854,0.0003147813549730927
codecontests_java_248,L23H6,no_tool,file_target,2,0.0006222390220500529,0.00031111951102502644
codecontests_java_248,L23H6,no_tool,tail_suffix,11,0.009708638302981853,0.0008826034609228373
codecontests_java_248,L23H6,no_tool,task_body,65,0.041211143136024475,0.0006340175750665367
apps_python_249,L20H5,tool,lead_phrase,4,0.0004191482439637184,0.0001047870609909296
apps_python_249,L20H5,tool,function_body_anchor,2,0.05743654444813728,0.02871827222406864
apps_python_249,L20H5,tool,file_target,2,0.15346607565879822,0.07673303782939911
apps_python_249,L20H5,tool,tail_suffix,11,0.07967963069677353,0.007243603002279997
apps_python_249,L20H5,tool,task_body,107,0.04874273017048836,0.00045553952804766595
apps_python_249,L21H1,tool,lead_phrase,4,0.024231310933828354,0.0060578277334570885
apps_python_249,L21H1,tool,function_body_anchor,2,0.010298441164195538,0.005149220582097769
apps_python_249,L21H1,tool,file_target,2,0.012918896973133087,0.006459448486566544
apps_python_249,L21H1,tool,tail_suffix,11,0.0215747132897377,0.001961337635293603
apps_python_249,L21H1,tool,task_body,107,0.1132417693734169,0.0010583342518657446
apps_python_249,L21H12,tool,lead_phrase,4,0.001431043492630124,0.000357760873157531
apps_python_249,L21H12,tool,function_body_anchor,2,0.0019796870183199644,0.0009898435091599822
apps_python_249,L21H12,tool,file_target,2,0.005370250903069973,0.0026851254515349865
apps_python_249,L21H12,tool,tail_suffix,11,0.02911568060517311,0.002646879991516471
apps_python_249,L21H12,tool,task_body,107,0.015591571107506752,0.0001457156176911667
apps_python_249,L24H6,tool,lead_phrase,4,0.0026559978723526,0.00066399946808815
apps_python_249,L24H6,tool,function_body_anchor,2,0.0001412632263964042,7.06316131982021e-05
apps_python_249,L24H6,tool,file_target,2,0.0019255280494689941,0.0009627640247344971
apps_python_249,L24H6,tool,tail_suffix,11,0.0003249991568736732,2.9545377401518635e-05
apps_python_249,L24H6,tool,task_body,107,0.007895763963460922,7.379218732239679e-05
apps_python_249,L16H4,no_tool,lead_phrase,4,0.013532578945159912,0.003383144736289978
apps_python_249,L16H4,no_tool,function_body_anchor,2,0.02450435981154442,0.01225217990577221
apps_python_249,L16H4,no_tool,file_target,2,0.005532194394618273,0.0027660971973091364
apps_python_249,L16H4,no_tool,tail_suffix,11,0.06711478531360626,0.006101344246417284
apps_python_249,L16H4,no_tool,task_body,107,0.2842157185077667,0.0026562216226011515
apps_python_249,L23H6,no_tool,lead_phrase,4,0.0002984332968480885,7.460832421202213e-05
apps_python_249,L23H6,no_tool,function_body_anchor,2,0.0006022949819453061,0.00030114749097265303
apps_python_249,L23H6,no_tool,file_target,2,0.0005516757373698056,0.0002758378686849028
apps_python_249,L23H6,no_tool,tail_suffix,11,0.0017070351168513298,0.00015518501459155232
apps_python_249,L23H6,no_tool,task_body,107,0.030294369906187057,0.0002831249439623207
codecontests_cpp_249,L20H5,tool,lead_phrase,2,0.001557606621645391,0.0007788033108226955
codecontests_cpp_249,L20H5,tool,function_body_anchor,2,0.12351972609758377,0.061759863048791885
codecontests_cpp_249,L20H5,tool,file_target,2,0.08872195333242416,0.04436097666621208
codecontests_cpp_249,L20H5,tool,tail_suffix,11,0.048193976283073425,0.0043812706135213375
codecontests_cpp_249,L20H5,tool,task_body,126,0.07555560767650604,0.0005996476975269616
codecontests_cpp_249,L21H1,tool,lead_phrase,2,0.02001512423157692,0.01000756211578846
codecontests_cpp_249,L21H1,tool,function_body_anchor,2,0.02489541843533516,0.01244770921766758
codecontests_cpp_249,L21H1,tool,file_target,2,0.019835639744997025,0.009917819872498512
codecontests_cpp_249,L21H1,tool,tail_suffix,11,0.024379447102546692,0.0022163132671266794
codecontests_cpp_249,L21H1,tool,task_body,126,0.21541044116020203,0.0017096067313104868
codecontests_cpp_249,L21H12,tool,lead_phrase,2,0.001791748101823032,0.000895874050911516
codecontests_cpp_249,L21H12,tool,function_body_anchor,2,0.00340963713824749,0.001704818569123745
codecontests_cpp_249,L21H12,tool,file_target,2,0.003024437464773655,0.0015122187323868275
codecontests_cpp_249,L21H12,tool,tail_suffix,11,0.04193923622369766,0.0038126579020172358
codecontests_cpp_249,L21H12,tool,task_body,126,0.04305829480290413,0.0003417324915062636
codecontests_cpp_249,L24H6,tool,lead_phrase,2,0.0004924022359773517,0.00024620111798867583
codecontests_cpp_249,L24H6,tool,function_body_anchor,2,0.0005120527930557728,0.0002560263965278864
codecontests_cpp_249,L24H6,tool,file_target,2,0.003413132159039378,0.001706566079519689
codecontests_cpp_249,L24H6,tool,tail_suffix,11,0.0006254613981582224,5.686012809746899e-05
codecontests_cpp_249,L24H6,tool,task_body,126,0.013833094388246536,0.00010978646605508402
codecontests_cpp_249,L16H4,no_tool,lead_phrase,2,0.008027831092476845,0.004013915546238422
codecontests_cpp_249,L16H4,no_tool,function_body_anchor,2,0.021446993574500084,0.010723496787250042
codecontests_cpp_249,L16H4,no_tool,file_target,2,0.004888111725449562,0.002444055862724781
codecontests_cpp_249,L16H4,no_tool,tail_suffix,11,0.08649183809757233,0.007862894795835018
codecontests_cpp_249,L16H4,no_tool,task_body,126,0.27492302656173706,0.002181928837671876
codecontests_cpp_249,L23H6,no_tool,lead_phrase,2,0.0011178891872987151,0.0005589445936493576
codecontests_cpp_249,L23H6,no_tool,function_body_anchor,2,0.0013359501026570797,0.0006679750513285398
codecontests_cpp_249,L23H6,no_tool,file_target,2,0.0015527848154306412,0.0007763924077153206
codecontests_cpp_249,L23H6,no_tool,tail_suffix,11,0.0032130770850926638,0.0002920979168266058
codecontests_cpp_249,L23H6,no_tool,task_body,126,0.021226661279797554,0.00016846557264216244
codecontests_java_249,L20H5,tool,lead_phrase,3,0.0007104597170837224,0.00023681990569457412
codecontests_java_249,L20H5,tool,function_body_anchor,2,0.06047128513455391,0.030235642567276955
codecontests_java_249,L20H5,tool,file_target,2,0.0641922578215599,0.03209612891077995
codecontests_java_249,L20H5,tool,tail_suffix,11,0.0797581672668457,0.007250742521136999
codecontests_java_249,L20H5,tool,task_body,121,0.07412399351596832,0.0006125950021669269
codecontests_java_249,L21H1,tool,lead_phrase,3,0.004968952387571335,0.0016563175013288856
codecontests_java_249,L21H1,tool,function_body_anchor,2,0.009424438700079918,0.004712219350039959
codecontests_java_249,L21H1,tool,file_target,2,0.016857152804732323,0.008428576402366161
codecontests_java_249,L21H1,tool,tail_suffix,11,0.03067573718726635,0.0027887034229934216
codecontests_java_249,L21H1,tool,task_body,121,0.29310646653175354,0.0024223674554377794
codecontests_java_249,L21H12,tool,lead_phrase,3,0.0007313250098377466,0.00024377500812988728
codecontests_java_249,L21H12,tool,function_body_anchor,2,0.0019391325768083334,0.0009695662884041667
codecontests_java_249,L21H12,tool,file_target,2,0.0027624801732599735,0.0013812400866299868
codecontests_java_249,L21H12,tool,tail_suffix,11,0.040896862745285034,0.0037178965285420418
codecontests_java_249,L21H12,tool,task_body,121,0.0482458733022213,0.00039872623165138066
codecontests_java_249,L24H6,tool,lead_phrase,3,0.002591110533103347,0.0008637034916318953
codecontests_java_249,L24H6,tool,function_body_anchor,2,0.00038933876203373075,0.00019466938101686537
codecontests_java_249,L24H6,tool,file_target,2,0.003542389255017042,0.001771194627508521
codecontests_java_249,L24H6,tool,tail_suffix,11,0.001056584413163364,9.605312516214326e-05
codecontests_java_249,L24H6,tool,task_body,121,0.02100757695734501,0.00017361633945256472
codecontests_java_249,L16H4,no_tool,lead_phrase,3,0.006290734745562077,0.00209691165946424
codecontests_java_249,L16H4,no_tool,function_body_anchor,2,0.006079012993723154,0.003039506496861577
codecontests_java_249,L16H4,no_tool,file_target,2,0.004747594706714153,0.0023737973533570766
codecontests_java_249,L16H4,no_tool,tail_suffix,11,0.07260762155056,0.006600692868232727
codecontests_java_249,L16H4,no_tool,task_body,121,0.38484641909599304,0.0031805490143597126
codecontests_java_249,L23H6,no_tool,lead_phrase,3,0.0005654815468005836,0.00018849385378416628
codecontests_java_249,L23H6,no_tool,function_body_anchor,2,0.0005965674063190818,0.0002982837031595409
codecontests_java_249,L23H6,no_tool,file_target,2,0.0012186738895252347,0.0006093369447626173
codecontests_java_249,L23H6,no_tool,tail_suffix,11,0.0037008849903941154,0.00033644409268163145
codecontests_java_249,L23H6,no_tool,task_body,121,0.04717465490102768,0.0003898731665685773
apps_python_250,L20H5,tool,lead_phrase,2,9.903213504003361e-05,4.9516067520016804e-05
apps_python_250,L20H5,tool,function_body_anchor,2,0.03828452527523041,0.019142262637615204
apps_python_250,L20H5,tool,file_target,2,0.21613164246082306,0.10806582123041153
apps_python_250,L20H5,tool,tail_suffix,11,0.07895656675100327,0.007177869789302349
apps_python_250,L20H5,tool,task_body,54,0.05440875142812729,0.0010075694881379604
apps_python_250,L21H1,tool,lead_phrase,2,0.0014524265425279737,0.0007262132712639868
apps_python_250,L21H1,tool,function_body_anchor,2,0.004543514922261238,0.002271757461130619
apps_python_250,L21H1,tool,file_target,2,0.029832785949110985,0.014916392974555492
apps_python_250,L21H1,tool,tail_suffix,11,0.012050575576722622,0.0010955068282783031
apps_python_250,L21H1,tool,task_body,54,0.10411960631608963,0.0019281408749520779
apps_python_250,L21H12,tool,lead_phrase,2,0.0010650057811290026,0.0005325028905645013
apps_python_250,L21H12,tool,function_body_anchor,2,0.004446279723197222,0.002223139861598611
apps_python_250,L21H12,tool,file_target,2,0.0172538124024868,0.0086269062012434
apps_python_250,L21H12,tool,tail_suffix,11,0.11492986977100372,0.010448169894516468
apps_python_250,L21H12,tool,task_body,54,0.01696235127747059,0.0003141176130156964
apps_python_250,L24H6,tool,lead_phrase,2,0.0006058334838598967,0.00030291674192994833
apps_python_250,L24H6,tool,function_body_anchor,2,8.943352440837771e-05,4.4716762204188854e-05
apps_python_250,L24H6,tool,file_target,2,0.001679369481280446,0.000839684740640223
apps_python_250,L24H6,tool,tail_suffix,11,0.00047277414705604315,4.297946725273505e-05
apps_python_250,L24H6,tool,task_body,54,0.0050199697725474834,9.296240023104474e-05
apps_python_250,L16H4,no_tool,lead_phrase,2,0.007993792183697224,0.003996896091848612
apps_python_250,L16H4,no_tool,function_body_anchor,2,0.006080103572458029,0.0030400517862290144
apps_python_250,L16H4,no_tool,file_target,2,0.00931374542415142,0.00465687271207571
apps_python_250,L16H4,no_tool,tail_suffix,11,0.10833757370710373,0.00984887033700943
apps_python_250,L16H4,no_tool,task_body,54,0.26107290387153625,0.004834683611989021
apps_python_250,L23H6,no_tool,lead_phrase,2,0.0003250276204198599,0.00016251381020992994
apps_python_250,L23H6,no_tool,function_body_anchor,2,0.0006629830459132791,0.00033149152295663953
apps_python_250,L23H6,no_tool,file_target,2,0.0006666559493169188,0.0003333279746584594
apps_python_250,L23H6,no_tool,tail_suffix,11,0.002154192654415965,0.00019583570247050375
apps_python_250,L23H6,no_tool,task_body,54,0.03060191683471203,0.000566702161449939
codecontests_java_250,L20H5,tool,lead_phrase,2,0.00040246412390843034,0.00020123206195421517
codecontests_java_250,L20H5,tool,function_body_anchor,2,0.017260568216443062,0.008630284108221531
codecontests_java_250,L20H5,tool,file_target,2,0.0378556028008461,0.01892780140042305
codecontests_java_250,L20H5,tool,tail_suffix,11,0.047025855630636215,0.0042750779539346695
codecontests_java_250,L20H5,tool,task_body,96,0.10294641554355621,0.00107235845644027
codecontests_java_250,L21H1,tool,lead_phrase,2,0.005909735336899757,0.0029548676684498787
codecontests_java_250,L21H1,tool,function_body_anchor,2,0.0063646286725997925,0.0031823143362998962
codecontests_java_250,L21H1,tool,file_target,2,0.0184915903955698,0.0092457951977849
codecontests_java_250,L21H1,tool,tail_suffix,11,0.02342170849442482,0.002129246247932315
codecontests_java_250,L21H1,tool,task_body,96,0.26137906312942505,0.0027226984966546297
codecontests_java_250,L21H12,tool,lead_phrase,2,0.0006375738303177059,0.00031878691515885293
codecontests_java_250,L21H12,tool,function_body_anchor,2,0.0011115182423964143,0.0005557591211982071
codecontests_java_250,L21H12,tool,file_target,2,0.0027499613352119923,0.0013749806676059961
codecontests_java_250,L21H12,tool,tail_suffix,11,0.04495582357048988,0.004086893051862717
codecontests_java_250,L21H12,tool,task_body,96,0.04482625052332878,0.00046694010961800814
codecontests_java_250,L24H6,tool,lead_phrase,2,0.002881463384255767,0.0014407316921278834
codecontests_java_250,L24H6,tool,function_body_anchor,2,0.00023200812574941665,0.00011600406287470832
codecontests_java_250,L24H6,tool,file_target,2,0.003161960979923606,0.001580980489961803
codecontests_java_250,L24H6,tool,tail_suffix,11,0.0009300017263740301,8.454560884274542e-05
codecontests_java_250,L24H6,tool,task_body,96,0.031009815633296967,0.0003230189031455666
codecontests_java_250,L16H4,no_tool,lead_phrase,2,0.018389292061328888,0.009194646030664444
codecontests_java_250,L16H4,no_tool,function_body_anchor,2,0.008733740076422691,0.004366870038211346
codecontests_java_250,L16H4,no_tool,file_target,2,0.00463655823841691,0.002318279119208455
codecontests_java_250,L16H4,no_tool,tail_suffix,11,0.06903266906738281,0.006275697145611048
codecontests_java_250,L16H4,no_tool,task_body,96,0.293918251991272,0.0030616484582424164
codecontests_java_250,L23H6,no_tool,lead_phrase,2,0.0005028564482927322,0.0002514282241463661
codecontests_java_250,L23H6,no_tool,function_body_anchor,2,0.0006452258094213903,0.00032261290471069515
codecontests_java_250,L23H6,no_tool,file_target,2,0.001986875431612134,0.000993437715806067
codecontests_java_250,L23H6,no_tool,tail_suffix,11,0.003690622979775071,0.00033551116939634085
codecontests_java_250,L23H6,no_tool,task_body,96,0.05414404720067978,0.0005640005110763013
apps_python_251,L20H5,tool,lead_phrase,2,0.00033907225588336587,0.00016953612794168293
apps_python_251,L20H5,tool,function_body_anchor,2,0.07168812304735184,0.03584406152367592
apps_python_251,L20H5,tool,file_target,2,0.14183048903942108,0.07091524451971054
apps_python_251,L20H5,tool,tail_suffix,11,0.09729301184415817,0.00884481891989708
apps_python_251,L20H5,tool,task_body,76,0.06581591069698334,0.000865998852532357
apps_python_251,L21H1,tool,lead_phrase,2,0.0060721393674612045,0.0030360696837306023
apps_python_251,L21H1,tool,function_body_anchor,2,0.010496912524104118,0.005248456262052059
apps_python_251,L21H1,tool,file_target,2,0.010210583917796612,0.005105291958898306
apps_python_251,L21H1,tool,tail_suffix,11,0.015592825599014759,0.001417529652826488
apps_python_251,L21H1,tool,task_body,76,0.10729257762432098,0.0014117443934082985
apps_python_251,L21H12,tool,lead_phrase,2,0.0008767265826463699,0.00043836329132318497
apps_python_251,L21H12,tool,function_body_anchor,2,0.0011356159811839461,0.0005678079905919731
apps_python_251,L21H12,tool,file_target,2,0.003430359298363328,0.001715179649181664
apps_python_251,L21H12,tool,tail_suffix,11,0.022988561540842056,0.0020898692309856415
apps_python_251,L21H12,tool,task_body,76,0.014836364425718784,0.000195215325220488
apps_python_251,L24H6,tool,lead_phrase,2,0.00041030760621652007,0.00020515380310826004
apps_python_251,L24H6,tool,function_body_anchor,2,6.648564885836095e-05,3.324282442918047e-05
apps_python_251,L24H6,tool,file_target,2,0.002081333426758647,0.0010406667133793235
apps_python_251,L24H6,tool,tail_suffix,11,0.0003385053132660687,3.077321161981672e-05
apps_python_251,L24H6,tool,task_body,76,0.005018508527427912,6.603300425922498e-05
apps_python_251,L16H4,no_tool,lead_phrase,2,0.02069726027548313,0.010348630137741566
apps_python_251,L16H4,no_tool,function_body_anchor,2,0.03030730038881302,0.01515365019440651
apps_python_251,L16H4,no_tool,file_target,2,0.010922102257609367,0.005461051128804684
apps_python_251,L16H4,no_tool,tail_suffix,11,0.1534651815891266,0.013951379805803299
apps_python_251,L16H4,no_tool,task_body,76,0.27995070815086365,0.0036835619248449802
apps_python_251,L23H6,no_tool,lead_phrase,2,0.0005916996742598712,0.0002958498371299356
apps_python_251,L23H6,no_tool,function_body_anchor,2,0.0006854556268081069,0.00034272781340405345
apps_python_251,L23H6,no_tool,file_target,2,0.0029223503079265356,0.0014611751539632678
apps_python_251,L23H6,no_tool,tail_suffix,11,0.0028486091177910566,0.0002589644573163241
apps_python_251,L23H6,no_tool,task_body,76,0.03407611325383186,0.00044836991582997143
codecontests_java_251,L20H5,tool,lead_phrase,3,0.0005982393631711602,0.000199413116206415
codecontests_java_251,L20H5,tool,function_body_anchor,2,0.12474045902490616,0.06237022951245308
codecontests_java_251,L20H5,tool,file_target,2,0.0876801386475563,0.04384006932377815
codecontests_java_251,L20H5,tool,tail_suffix,11,0.06786694377660751,0.0061697219498455524
codecontests_java_251,L20H5,tool,task_body,76,0.08100667595863342,0.001065877266228199
codecontests_java_251,L21H1,tool,lead_phrase,3,0.011781321838498116,0.003927107434719801
codecontests_java_251,L21H1,tool,function_body_anchor,2,0.008795829489827156,0.004397914744913578
codecontests_java_251,L21H1,tool,file_target,2,0.030416158959269524,0.015208079479634762
codecontests_java_251,L21H1,tool,tail_suffix,11,0.03571859002113342,0.0032471446320414543
codecontests_java_251,L21H1,tool,task_body,76,0.2935429513454437,0.0038624072913080454
codecontests_java_251,L21H12,tool,lead_phrase,3,0.003929298371076584,0.0013097660848870873
codecontests_java_251,L21H12,tool,function_body_anchor,2,0.005826166830956936,0.002913083415478468
codecontests_java_251,L21H12,tool,file_target,2,0.0064759692177176476,0.0032379846088588238
codecontests_java_251,L21H12,tool,tail_suffix,11,0.09079194813966751,0.008253813721239567
codecontests_java_251,L21H12,tool,task_body,76,0.04498298093676567,0.0005918813403695822
codecontests_java_251,L24H6,tool,lead_phrase,3,0.002485270146280527,0.0008284233626909554
codecontests_java_251,L24H6,tool,function_body_anchor,2,0.0005197057034820318,0.0002598528517410159
codecontests_java_251,L24H6,tool,file_target,2,0.005463389679789543,0.0027316948398947716
codecontests_java_251,L24H6,tool,tail_suffix,11,0.0012739399680867791,0.00011581272701732814
codecontests_java_251,L24H6,tool,task_body,76,0.03016085922718048,0.00039685340016148984
codecontests_java_251,L16H4,no_tool,lead_phrase,3,0.009175589308142662,0.003058529691770673
codecontests_java_251,L16H4,no_tool,function_body_anchor,2,0.004508628509938717,0.0022543142549693584
codecontests_java_251,L16H4,no_tool,file_target,2,0.013230494223535061,0.0066152471117675304
codecontests_java_251,L16H4,no_tool,tail_suffix,11,0.09864616394042969,0.008967832662165165
codecontests_java_251,L16H4,no_tool,task_body,76,0.24852795898914337,0.0032701047603040934
codecontests_java_251,L23H6,no_tool,lead_phrase,3,0.0004587549774441868,0.00015291832096409053
codecontests_java_251,L23H6,no_tool,function_body_anchor,2,0.0012232746230438352,0.0006116373115219176
codecontests_java_251,L23H6,no_tool,file_target,2,0.004050183575600386,0.002025091787800193
codecontests_java_251,L23H6,no_tool,tail_suffix,11,0.004768404643982649,0.0004334913392085582
codecontests_java_251,L23H6,no_tool,task_body,76,0.05079179257154465,0.0006683130632154644
apps_python_252,L20H5,tool,lead_phrase,2,0.0005291107809171081,0.00026455539045855403
apps_python_252,L20H5,tool,function_body_anchor,2,0.06956206262111664,0.03478103131055832
apps_python_252,L20H5,tool,file_target,2,0.1231750100851059,0.06158750504255295
apps_python_252,L20H5,tool,tail_suffix,11,0.080196812748909,0.007290619425475597
apps_python_252,L20H5,tool,task_body,49,0.06595814228057861,0.0013460845220834017
apps_python_252,L21H1,tool,lead_phrase,2,0.008695252239704132,0.004347626119852066
apps_python_252,L21H1,tool,function_body_anchor,2,0.013854753226041794,0.006927376613020897
apps_python_252,L21H1,tool,file_target,2,0.027780095115303993,0.013890047557651997
apps_python_252,L21H1,tool,tail_suffix,11,0.011866588145494461,0.0010787807404994965
apps_python_252,L21H1,tool,task_body,49,0.12510061264038086,0.002553073689341545
apps_python_252,L21H12,tool,lead_phrase,2,0.0031983894295990467,0.0015991947147995234
apps_python_252,L21H12,tool,function_body_anchor,2,0.00957430899143219,0.004787154495716095
apps_python_252,L21H12,tool,file_target,2,0.010990705341100693,0.005495352670550346
apps_python_252,L21H12,tool,tail_suffix,11,0.06353387981653214,0.005775807425379753
apps_python_252,L21H12,tool,task_body,49,0.020554974675178528,0.0004194892826490104
apps_python_252,L24H6,tool,lead_phrase,2,0.0004115264746360481,0.00020576323731802404
apps_python_252,L24H6,tool,function_body_anchor,2,0.0002753581793513149,0.00013767908967565745
apps_python_252,L24H6,tool,file_target,2,0.0033273291774094105,0.0016636645887047052
apps_python_252,L24H6,tool,tail_suffix,11,0.000455393543234095,4.139941302128136e-05
apps_python_252,L24H6,tool,task_body,49,0.005498697981238365,0.00011221832392038777
apps_python_252,L16H4,no_tool,lead_phrase,2,0.02837389148771763,0.014186945743858814
apps_python_252,L16H4,no_tool,function_body_anchor,2,0.02439854107797146,0.01219927053898573
apps_python_252,L16H4,no_tool,file_target,2,0.010191702283918858,0.005095851141959429
apps_python_252,L16H4,no_tool,tail_suffix,11,0.12416796386241913,0.011287996545433998
apps_python_252,L16H4,no_tool,task_body,49,0.20763418078422546,0.004237432032823563
apps_python_252,L23H6,no_tool,lead_phrase,2,0.0007066342514008284,0.0003533171257004142
apps_python_252,L23H6,no_tool,function_body_anchor,2,0.0003826101601589471,0.00019130508007947356
apps_python_252,L23H6,no_tool,file_target,2,0.0002924347063526511,0.00014621735317632556
apps_python_252,L23H6,no_tool,tail_suffix,11,0.001372554455883801,0.00012477768177632242
apps_python_252,L23H6,no_tool,task_body,49,0.02026275172829628,0.0004135255585424602
codecontests_cpp_252,L20H5,tool,lead_phrase,2,0.00017784386000130326,8.892193000065163e-05
codecontests_cpp_252,L20H5,tool,function_body_anchor,2,0.11158480495214462,0.05579240247607231
codecontests_cpp_252,L20H5,tool,file_target,2,0.10571987926959991,0.05285993963479996
codecontests_cpp_252,L20H5,tool,tail_suffix,11,0.06530553847551346,0.005936867091804743
codecontests_cpp_252,L20H5,tool,task_body,69,0.08202825486660004,0.001188815338537097
codecontests_cpp_252,L21H1,tool,lead_phrase,2,0.006580627057701349,0.0032903135288506746
codecontests_cpp_252,L21H1,tool,function_body_anchor,2,0.010564646683633327,0.005282323341816664
codecontests_cpp_252,L21H1,tool,file_target,2,0.007278474047780037,0.0036392370238900185
codecontests_cpp_252,L21H1,tool,tail_suffix,11,0.016257958486676216,0.0014779962366446853
codecontests_cpp_252,L21H1,tool,task_body,69,0.12712593376636505,0.0018424048321321607
codecontests_cpp_252,L21H12,tool,lead_phrase,2,0.0013130393344908953,0.0006565196672454476
codecontests_cpp_252,L21H12,tool,function_body_anchor,2,0.002277602441608906,0.001138801220804453
codecontests_cpp_252,L21H12,tool,file_target,2,0.00271014217287302,0.00135507108643651
codecontests_cpp_252,L21H12,tool,tail_suffix,11,0.050468940287828445,0.004588085692375898
codecontests_cpp_252,L21H12,tool,task_body,69,0.03544550761580467,0.0005137029802426696
codecontests_cpp_252,L24H6,tool,lead_phrase,2,0.0005653617554344237,0.00028268087771721184
codecontests_cpp_252,L24H6,tool,function_body_anchor,2,0.00023744802456349134,0.00011872401228174567
codecontests_cpp_252,L24H6,tool,file_target,2,0.0023323390632867813,0.0011661695316433907
codecontests_cpp_252,L24H6,tool,tail_suffix,11,0.00027380886604078114,2.4891714929253794e-05
codecontests_cpp_252,L24H6,tool,task_body,69,0.010690613649785519,0.00015493642422370613
codecontests_cpp_252,L16H4,no_tool,lead_phrase,2,0.01994815282523632,0.00997407641261816
codecontests_cpp_252,L16H4,no_tool,function_body_anchor,2,0.025556476786732674,0.012778238393366337
codecontests_cpp_252,L16H4,no_tool,file_target,2,0.006583130452781916,0.003291565226390958
codecontests_cpp_252,L16H4,no_tool,tail_suffix,11,0.11526752263307571,0.01047886535525322
codecontests_cpp_252,L16H4,no_tool,task_body,69,0.28171730041503906,0.004082859493792057
codecontests_cpp_252,L23H6,no_tool,lead_phrase,2,0.0009220979991368949,0.00046104899956844747
