sample_id,head,family,span,rescue_ratio,decision_score,top1_success
codecontests_java_390,L20H5,tool,file_target,0.02027027027027027,-4.5312511175870895,False
codecontests_java_390,L20H5,tool,tail_suffix,0.0,-4.625511169433594,False
codecontests_java_390,L20H5,tool,task_body,0.0,-4.6244659423828125,False
codecontests_java_390,L21H1,tool,lead_phrase,0.02702702702702703,-4.499965190887451,False
codecontests_java_390,L21H1,tool,function_body_anchor,0.0,-4.624443054199219,False
codecontests_java_390,L21H1,tool,file_target,-0.10135135135135136,-5.091835021972656,False
codecontests_java_390,L21H1,tool,tail_suffix,0.04054054054054054,-4.43572998046875,False
codecontests_java_390,L21H1,tool,task_body,-0.14189189189189189,-5.276641845703125,False
codecontests_java_390,L21H12,tool,lead_phrase,0.0,-4.62493371963501,False
codecontests_java_390,L21H12,tool,function_body_anchor,-0.02702702702702703,-4.748481750488281,False
codecontests_java_390,L21H12,tool,file_target,0.02702702702702703,-4.497955322265625,False
codecontests_java_390,L21H12,tool,tail_suffix,0.04054054054054054,-4.436794281005859,False
codecontests_java_390,L21H12,tool,task_body,0.07432432432432433,-4.2789764404296875,False
codecontests_java_390,L24H6,tool,lead_phrase,0.02027027027027027,-4.529579162597656,False
codecontests_java_390,L24H6,tool,function_body_anchor,-0.02702702702702703,-4.7499680519104,False
codecontests_java_390,L24H6,tool,file_target,0.02702702702702703,-4.499042510986328,False
codecontests_java_390,L24H6,tool,tail_suffix,0.02027027027027027,-4.530609130859375,False
codecontests_java_390,L24H6,tool,task_body,0.02027027027027027,-4.529022216796875,False
codecontests_java_390,L16H4,no_tool,lead_phrase,-0.06719367588932806,-4.218070983886719,False
codecontests_java_390,L16H4,no_tool,function_body_anchor,-0.043478260869565216,-4.124629974365234,False
codecontests_java_390,L16H4,no_tool,file_target,0.015810276679841896,-3.890630751848221,False
codecontests_java_390,L16H4,no_tool,tail_suffix,-0.007905138339920948,-3.9842658042907715,False
codecontests_java_390,L16H4,no_tool,task_body,0.003952569169960474,-3.9374661445617676,False
codecontests_java_390,L23H6,no_tool,lead_phrase,-0.043478260869565216,-4.124603271484375,False
codecontests_java_390,L23H6,no_tool,function_body_anchor,-0.043478260869565216,-4.124591827392578,False
codecontests_java_390,L23H6,no_tool,file_target,-0.03557312252964427,-4.09354305267334,False
codecontests_java_390,L23H6,no_tool,tail_suffix,-0.007905138339920948,-3.9843437671661377,False
codecontests_java_390,L23H6,no_tool,task_body,-0.03557312252964427,-4.0936479568481445,False
apps_python_391,L20H5,tool,lead_phrase,-0.04918032786885246,-3.9980850219726562,False
apps_python_391,L20H5,tool,function_body_anchor,0.03278688524590164,-3.688220977783203,False
apps_python_391,L20H5,tool,file_target,0.0942622950819672,-3.4526214599609375,False
apps_python_391,L20H5,tool,tail_suffix,0.06557377049180328,-3.56146240234375,False
apps_python_391,L20H5,tool,task_body,0.0,-3.8125672340393066,False
apps_python_391,L21H1,tool,lead_phrase,-0.028688524590163935,-3.9230499267578125,False
apps_python_391,L21H1,tool,function_body_anchor,0.0,-3.8109588623046875,False
apps_python_391,L21H1,tool,file_target,-0.028688524590163935,-3.9230880737304688,False
apps_python_391,L21H1,tool,tail_suffix,0.03278688524590164,-3.6882896423339844,False
apps_python_391,L21H1,tool,task_body,-0.028688524590163935,-3.921903371810913,False
apps_python_391,L21H12,tool,lead_phrase,-0.020491803278688523,-3.889404296875,False
apps_python_391,L21H12,tool,function_body_anchor,-0.04918032786885246,-3.9992027282714844,False
apps_python_391,L21H12,tool,file_target,-0.05737704918032787,-4.031505584716797,False
apps_python_391,L21H12,tool,tail_suffix,0.06557377049180328,-3.5634765625,False
apps_python_391,L21H12,tool,task_body,0.004098360655737705,-3.796933174133301,False
apps_python_391,L24H6,tool,lead_phrase,0.0,-3.8134422302246094,False
apps_python_391,L24H6,tool,function_body_anchor,0.0,-3.8125,False
apps_python_391,L24H6,tool,file_target,0.0,-3.8134193420410156,False
apps_python_391,L24H6,tool,tail_suffix,-0.020491803278688523,-3.8893356323242188,False
apps_python_391,L24H6,tool,task_body,-0.020491803278688523,-3.889068603515625,False
apps_python_391,L16H4,no_tool,lead_phrase,0.0,-3.8750036358833313,False
apps_python_391,L16H4,no_tool,function_body_anchor,0.008064516129032258,-3.8437137603759766,False
apps_python_391,L16H4,no_tool,file_target,-0.03225806451612903,-3.9994430541992188,False
apps_python_391,L16H4,no_tool,tail_suffix,-0.03225806451612903,-3.9994544982910156,False
apps_python_391,L16H4,no_tool,task_body,0.016129032258064516,-3.8120803833007812,False
apps_python_391,L23H6,no_tool,lead_phrase,0.0,-3.8749773502349854,False
apps_python_391,L23H6,no_tool,function_body_anchor,0.0,-3.8749971091747284,False
apps_python_391,L23H6,no_tool,file_target,0.0,-3.8749539852142334,False
apps_python_391,L23H6,no_tool,tail_suffix,0.0,-3.8749698400497437,False
apps_python_391,L23H6,no_tool,task_body,-0.03225806451612903,-3.9994735717773438,False
codecontests_cpp_391,L20H5,tool,lead_phrase,-0.10588235294117647,-2.198883056640625,False
codecontests_cpp_391,L20H5,tool,function_body_anchor,0.09019607843137255,-1.80938720703125,False
codecontests_cpp_391,L20H5,tool,file_target,-0.09803921568627451,-2.1847076416015625,False
codecontests_cpp_391,L20H5,tool,tail_suffix,0.00392156862745098,-1.9820098876953125,False
codecontests_cpp_391,L20H5,tool,task_body,-0.058823529411764705,-2.108489990234375,False
codecontests_cpp_391,L21H1,tool,lead_phrase,0.00784313725490196,-1.9756431579589844,False
codecontests_cpp_391,L21H1,tool,function_body_anchor,0.0,-1.9918746948242188,False
codecontests_cpp_391,L21H1,tool,file_target,-0.058823529411764705,-2.1087379455566406,False
codecontests_cpp_391,L21H1,tool,tail_suffix,-0.050980392156862744,-2.0922622680664062,False
codecontests_cpp_391,L21H1,tool,task_body,-0.050980392156862744,-2.091064453125,False
codecontests_cpp_391,L21H12,tool,lead_phrase,-0.058823529411764705,-2.1082916259765625,False
codecontests_cpp_391,L21H12,tool,function_body_anchor,0.0,-1.9916915893554688,False
codecontests_cpp_391,L21H12,tool,file_target,0.043137254901960784,-1.9042205810546875,False
codecontests_cpp_391,L21H12,tool,tail_suffix,-0.050980392156862744,-2.090972900390625,False
codecontests_cpp_391,L21H12,tool,task_body,-0.058823529411764705,-2.1085891723632812,False
codecontests_cpp_391,L24H6,tool,lead_phrase,0.043137254901960784,-1.9044036865234375,False
codecontests_cpp_391,L24H6,tool,function_body_anchor,0.03529411764705882,-1.9197235107421875,False
codecontests_cpp_391,L24H6,tool,file_target,0.027450980392156862,-1.935211181640625,False
codecontests_cpp_391,L24H6,tool,tail_suffix,0.043137254901960784,-1.9045562744140625,False
codecontests_cpp_391,L24H6,tool,task_body,0.03529411764705882,-1.9196929931640625,False
codecontests_cpp_391,L16H4,no_tool,lead_phrase,0.11894273127753303,-1.558868408203125,False
codecontests_cpp_391,L16H4,no_tool,function_body_anchor,0.15859030837004406,-1.48419189453125,False
codecontests_cpp_391,L16H4,no_tool,file_target,0.04405286343612335,-1.6938400268554688,False
codecontests_cpp_391,L16H4,no_tool,tail_suffix,0.039647577092511016,-1.7018203735351562,False
codecontests_cpp_391,L16H4,no_tool,task_body,-0.030837004405286344,-1.8264389038085938,False
codecontests_cpp_391,L23H6,no_tool,lead_phrase,0.0,-1.773364543914795,False
codecontests_cpp_391,L23H6,no_tool,function_body_anchor,0.0,-1.773061752319336,False
codecontests_cpp_391,L23H6,no_tool,file_target,0.0,-1.7733078002929688,False
codecontests_cpp_391,L23H6,no_tool,tail_suffix,0.0,-1.7733030319213867,False
codecontests_cpp_391,L23H6,no_tool,task_body,-0.05726872246696035,-1.87396240234375,False
codecontests_java_391,L20H5,tool,lead_phrase,0.01744186046511628,-10.5567626953125,False
codecontests_java_391,L20H5,tool,function_body_anchor,0.011627906976744186,-10.622695922851562,False
codecontests_java_391,L20H5,tool,file_target,0.005813953488372093,-10.685256958007812,False
codecontests_java_391,L20H5,tool,tail_suffix,-0.01744186046511628,-10.934295654296875,False
codecontests_java_391,L20H5,tool,task_body,0.029069767441860465,-10.434738159179688,False
codecontests_java_391,L21H1,tool,lead_phrase,0.011627906976744186,-10.61907958984375,False
codecontests_java_391,L21H1,tool,function_body_anchor,0.011627906976744186,-10.623565673828125,False
codecontests_java_391,L21H1,tool,file_target,-0.005813953488372093,-10.805694580078125,False
codecontests_java_391,L21H1,tool,tail_suffix,0.011627906976744186,-10.62347412109375,False
codecontests_java_391,L21H1,tool,task_body,-0.05232558139534884,-11.3009033203125,False
codecontests_java_391,L21H12,tool,lead_phrase,0.029069767441860465,-10.434326171875,False
codecontests_java_391,L21H12,tool,function_body_anchor,0.029069767441860465,-10.435287475585938,False
codecontests_java_391,L21H12,tool,file_target,0.029069767441860465,-10.435104370117188,False
codecontests_java_391,L21H12,tool,tail_suffix,0.029069767441860465,-10.436256408691406,False
codecontests_java_391,L21H12,tool,task_body,0.029069767441860465,-10.436317443847656,False
codecontests_java_391,L24H6,tool,lead_phrase,-0.01744186046511628,-10.935714721679688,False
codecontests_java_391,L24H6,tool,function_body_anchor,0.0,-10.750904083251953,False
codecontests_java_391,L24H6,tool,file_target,-0.011627906976744186,-10.871780395507812,False
codecontests_java_391,L24H6,tool,tail_suffix,-0.011627906976744186,-10.8724365234375,False
codecontests_java_391,L24H6,tool,task_body,-0.005813953488372093,-10.80609130859375,False
codecontests_java_391,L16H4,no_tool,lead_phrase,-0.0365296803652968,-3.546581268310547,False
codecontests_java_391,L16H4,no_tool,function_body_anchor,0.0182648401826484,-3.3594517707824707,False
codecontests_java_391,L16H4,no_tool,file_target,-0.0502283105022831,-3.5934371948242188,False
codecontests_java_391,L16H4,no_tool,tail_suffix,0.0365296803652968,-3.2967004776000977,False
codecontests_java_391,L16H4,no_tool,task_body,0.0867579908675799,-3.1226654052734375,False
codecontests_java_391,L23H6,no_tool,lead_phrase,-0.0319634703196347,-3.530864715576172,False
codecontests_java_391,L23H6,no_tool,function_body_anchor,-0.0319634703196347,-3.5308399200439453,False
codecontests_java_391,L23H6,no_tool,file_target,-0.0091324200913242,-3.453099846839905,False
codecontests_java_391,L23H6,no_tool,tail_suffix,0.0091324200913242,-3.3906145095825195,False
codecontests_java_391,L23H6,no_tool,task_body,-0.0365296803652968,-3.546598434448242,False
apps_python_392,L20H5,tool,lead_phrase,0.0070921985815602835,-4.375232696533203,False
apps_python_392,L20H5,tool,function_body_anchor,0.04964539007092199,-4.187360763549805,False
apps_python_392,L20H5,tool,file_target,0.04964539007092199,-4.188011169433594,False
apps_python_392,L20H5,tool,tail_suffix,0.0070921985815602835,-4.375241279602051,False
apps_python_392,L20H5,tool,task_body,0.04964539007092199,-4.187952041625977,False
apps_python_392,L21H1,tool,lead_phrase,0.0,-4.406925201416016,False
apps_python_392,L21H1,tool,function_body_anchor,0.0,-4.406959533691406,False
apps_python_392,L21H1,tool,file_target,0.0,-4.4059906005859375,False
apps_python_392,L21H1,tool,tail_suffix,0.0070921985815602835,-4.375396728515625,False
apps_python_392,L21H1,tool,task_body,-0.028368794326241134,-4.530712127685547,False
apps_python_392,L21H12,tool,lead_phrase,0.0,-4.40620493888855,False
apps_python_392,L21H12,tool,function_body_anchor,0.0,-4.405956268310547,False
apps_python_392,L21H12,tool,file_target,0.0,-4.406425476074219,False
apps_python_392,L21H12,tool,tail_suffix,0.0,-4.406247556209564,False
apps_python_392,L21H12,tool,task_body,-0.02127659574468085,-4.499789237976074,False
apps_python_392,L24H6,tool,lead_phrase,-0.028368794326241134,-4.531489372253418,False
apps_python_392,L24H6,tool,function_body_anchor,0.0,-4.407035827636719,False
apps_python_392,L24H6,tool,file_target,0.02127659574468085,-4.3125598430633545,False
apps_python_392,L24H6,tool,tail_suffix,0.0070921985815602835,-4.375436782836914,False
apps_python_392,L24H6,tool,task_body,0.0070921985815602835,-4.375446319580078,False
apps_python_392,L16H4,no_tool,lead_phrase,-0.045454545454545456,-2.1535797119140625,False
apps_python_392,L16H4,no_tool,function_body_anchor,0.015151515151515152,-2.0310001373291016,False
apps_python_392,L16H4,no_tool,file_target,-0.09848484848484848,-2.260528564453125,False
apps_python_392,L16H4,no_tool,tail_suffix,0.0,-2.062431812286377,False
apps_python_392,L16H4,no_tool,task_body,-0.03787878787878788,-2.13824462890625,False
apps_python_392,L23H6,no_tool,lead_phrase,-0.05303030303030303,-2.169097900390625,False
apps_python_392,L23H6,no_tool,function_body_anchor,0.0,-2.062624931335449,False
apps_python_392,L23H6,no_tool,file_target,0.007575757575757576,-2.0473270416259766,False
apps_python_392,L23H6,no_tool,tail_suffix,-0.05303030303030303,-2.169219970703125,False
apps_python_392,L23H6,no_tool,task_body,0.007575757575757576,-2.04718017578125,False
codecontests_java_392,L20H5,tool,lead_phrase,0.0,-6.0000340938568115,False
codecontests_java_392,L20H5,tool,function_body_anchor,0.15104166666666666,-5.08978271484375,False
codecontests_java_392,L20H5,tool,file_target,0.06770833333333333,-5.5923919677734375,False
codecontests_java_392,L20H5,tool,tail_suffix,0.041666666666666664,-5.749783515930176,False
codecontests_java_392,L20H5,tool,task_body,0.041666666666666664,-5.75091552734375,False
codecontests_java_392,L21H1,tool,lead_phrase,0.041666666666666664,-5.750740051269531,False
codecontests_java_392,L21H1,tool,function_body_anchor,0.041666666666666664,-5.7501935958862305,False
codecontests_java_392,L21H1,tool,file_target,0.041666666666666664,-5.74945068359375,False
codecontests_java_392,L21H1,tool,tail_suffix,0.041666666666666664,-5.750073432922363,False
codecontests_java_392,L21H1,tool,task_body,-0.020833333333333332,-6.126861572265625,False
codecontests_java_392,L21H12,tool,lead_phrase,0.041666666666666664,-5.749605178833008,False
codecontests_java_392,L21H12,tool,function_body_anchor,0.0,-5.9993438720703125,False
codecontests_java_392,L21H12,tool,file_target,0.041666666666666664,-5.749393463134766,False
codecontests_java_392,L21H12,tool,tail_suffix,0.041666666666666664,-5.749725341796875,False
codecontests_java_392,L21H12,tool,task_body,0.0625,-5.624547958374023,False
codecontests_java_392,L24H6,tool,lead_phrase,-0.020833333333333332,-6.124378204345703,False
codecontests_java_392,L24H6,tool,function_body_anchor,0.020833333333333332,-5.875314712524414,False
codecontests_java_392,L24H6,tool,file_target,0.0,-5.999580383300781,False
codecontests_java_392,L24H6,tool,tail_suffix,0.020833333333333332,-5.873588562011719,False
codecontests_java_392,L24H6,tool,task_body,0.020833333333333332,-5.875090599060059,False
codecontests_java_392,L16H4,no_tool,lead_phrase,0.0,-4.781245797872543,False
codecontests_java_392,L16H4,no_tool,function_body_anchor,0.006535947712418301,-4.749980449676514,False
codecontests_java_392,L16H4,no_tool,file_target,-0.0457516339869281,-4.9996490478515625,False
codecontests_java_392,L16H4,no_tool,tail_suffix,0.0,-4.7812513038516045,False
codecontests_java_392,L16H4,no_tool,task_body,0.026143790849673203,-4.6561760902404785,False
codecontests_java_392,L23H6,no_tool,lead_phrase,0.0,-4.781286716461182,False
codecontests_java_392,L23H6,no_tool,function_body_anchor,0.0,-4.781235933303833,False
codecontests_java_392,L23H6,no_tool,file_target,-0.0196078431372549,-4.874941110610962,False
codecontests_java_392,L23H6,no_tool,tail_suffix,-0.0196078431372549,-4.874905586242676,False
codecontests_java_392,L23H6,no_tool,task_body,-0.0196078431372549,-4.874931335449219,False
apps_python_393,L20H5,tool,lead_phrase,0.024096385542168676,-5.062589168548584,False
apps_python_393,L20H5,tool,function_body_anchor,0.0,-5.1868133544921875,False
apps_python_393,L20H5,tool,file_target,-0.018072289156626505,-5.280509948730469,False
apps_python_393,L20H5,tool,tail_suffix,-0.04216867469879518,-5.4050140380859375,False
apps_python_393,L20H5,tool,task_body,-0.018072289156626505,-5.281058311462402,False
apps_python_393,L21H1,tool,lead_phrase,-0.018072289156626505,-5.280647277832031,False
apps_python_393,L21H1,tool,function_body_anchor,0.024096385542168676,-5.061664581298828,False
apps_python_393,L21H1,tool,file_target,0.0,-5.186378479003906,False
apps_python_393,L21H1,tool,tail_suffix,-0.06626506024096386,-5.529594421386719,False
apps_python_393,L21H1,tool,task_body,0.0,-5.187333106994629,False
apps_python_393,L21H12,tool,lead_phrase,-0.018072289156626505,-5.280277252197266,False
apps_python_393,L21H12,tool,function_body_anchor,-0.04216867469879518,-5.405326843261719,False
apps_python_393,L21H12,tool,file_target,0.0,-5.186683654785156,False
apps_python_393,L21H12,tool,tail_suffix,-0.018072289156626505,-5.27996826171875,False
apps_python_393,L21H12,tool,task_body,-0.018072289156626505,-5.280586242675781,False
apps_python_393,L24H6,tool,lead_phrase,-0.018072289156626505,-5.280189514160156,False
apps_python_393,L24H6,tool,function_body_anchor,-0.018072289156626505,-5.2801666259765625,False
apps_python_393,L24H6,tool,file_target,0.0,-5.1864013671875,False
apps_python_393,L24H6,tool,tail_suffix,0.0,-5.186710357666016,False
apps_python_393,L24H6,tool,task_body,0.0,-5.186817169189453,False
apps_python_393,L16H4,no_tool,lead_phrase,0.0,-3.1250743865966797,False
apps_python_393,L16H4,no_tool,function_body_anchor,0.035,-3.015607237815857,False
apps_python_393,L16H4,no_tool,file_target,0.035,-3.0155510902404785,False
apps_python_393,L16H4,no_tool,tail_suffix,0.005,-3.1095409393310547,False
apps_python_393,L16H4,no_tool,task_body,0.035,-3.015544891357422,False
apps_python_393,L23H6,no_tool,lead_phrase,0.0,-3.125,False
apps_python_393,L23H6,no_tool,function_body_anchor,0.0,-3.1251325607299805,False
apps_python_393,L23H6,no_tool,file_target,0.0,-3.12507963180542,False
apps_python_393,L23H6,no_tool,tail_suffix,0.035,-3.0155692100524902,False
apps_python_393,L23H6,no_tool,task_body,0.07,-2.9049072265625,False
codecontests_cpp_393,L20H5,tool,lead_phrase,-0.043859649122807015,-3.7180938720703125,False
codecontests_cpp_393,L20H5,tool,function_body_anchor,0.06140350877192982,-3.3428878784179688,False
codecontests_cpp_393,L20H5,tool,file_target,-0.05263157894736842,-3.749540328979492,False
codecontests_cpp_393,L20H5,tool,tail_suffix,0.008771929824561403,-3.5309906005859375,False
codecontests_cpp_393,L20H5,tool,task_body,-0.017543859649122806,-3.624603271484375,False
codecontests_cpp_393,L21H1,tool,lead_phrase,0.008771929824561403,-3.5308914184570312,False
codecontests_cpp_393,L21H1,tool,function_body_anchor,0.05263157894736842,-3.3748741149902344,False
codecontests_cpp_393,L21H1,tool,file_target,-0.043859649122807015,-3.7181739807128906,False
codecontests_cpp_393,L21H1,tool,tail_suffix,0.0,-3.5617752075195312,False
codecontests_cpp_393,L21H1,tool,task_body,-0.05263157894736842,-3.74985408782959,False
codecontests_cpp_393,L21H12,tool,lead_phrase,0.02631578947368421,-3.4679603576660156,False
codecontests_cpp_393,L21H12,tool,function_body_anchor,0.02631578947368421,-3.4679222106933594,False
codecontests_cpp_393,L21H12,tool,file_target,0.05263157894736842,-3.3740310668945312,False
codecontests_cpp_393,L21H12,tool,tail_suffix,0.008771929824561403,-3.5308666229248047,False
codecontests_cpp_393,L21H12,tool,task_body,-0.017543859649122806,-3.624593734741211,False
codecontests_cpp_393,L24H6,tool,lead_phrase,-0.021929824561403508,-3.6402339935302734,False
codecontests_cpp_393,L24H6,tool,function_body_anchor,0.0,-3.5625245571136475,False
codecontests_cpp_393,L24H6,tool,file_target,0.0,-3.562267303466797,False
codecontests_cpp_393,L24H6,tool,tail_suffix,0.0,-3.5616607666015625,False
codecontests_cpp_393,L24H6,tool,task_body,0.02631578947368421,-3.4681320190429688,False
codecontests_cpp_393,L16H4,no_tool,lead_phrase,0.12790697674418605,-1.16485595703125,False
codecontests_cpp_393,L16H4,no_tool,function_body_anchor,0.13372093023255813,-1.157440185546875,False
codecontests_cpp_393,L16H4,no_tool,file_target,0.06976744186046512,-1.24822998046875,False
codecontests_cpp_393,L16H4,no_tool,tail_suffix,0.13372093023255813,-1.15826416015625,False
codecontests_cpp_393,L16H4,no_tool,task_body,0.311046511627907,-0.886474609375,False
codecontests_cpp_393,L23H6,no_tool,lead_phrase,0.0,-1.3437475860118866,False
codecontests_cpp_393,L23H6,no_tool,function_body_anchor,0.06976744186046512,-1.2483062744140625,False
codecontests_cpp_393,L23H6,no_tool,file_target,0.06976744186046512,-1.2483367919921875,False
codecontests_cpp_393,L23H6,no_tool,tail_suffix,0.06976744186046512,-1.24810791015625,False
codecontests_cpp_393,L23H6,no_tool,task_body,0.0,-1.343597412109375,False
codecontests_java_393,L20H5,tool,lead_phrase,-0.02,-6.374225616455078,False
codecontests_java_393,L20H5,tool,function_body_anchor,0.02,-6.1241607666015625,False
codecontests_java_393,L20H5,tool,file_target,0.055,-5.9054412841796875,False
codecontests_java_393,L20H5,tool,tail_suffix,0.02,-6.124891757965088,False
codecontests_java_393,L20H5,tool,task_body,0.02,-6.123710632324219,False
codecontests_java_393,L21H1,tool,lead_phrase,0.0,-6.248321533203125,False
codecontests_java_393,L21H1,tool,function_body_anchor,-0.045,-6.530673980712891,False
codecontests_java_393,L21H1,tool,file_target,-0.02,-6.373687744140625,False
codecontests_java_393,L21H1,tool,tail_suffix,-0.025,-6.406226634979248,False
codecontests_java_393,L21H1,tool,task_body,-0.04,-6.499808311462402,False
codecontests_java_393,L21H12,tool,lead_phrase,-0.025,-6.406375885009766,False
codecontests_java_393,L21H12,tool,function_body_anchor,-0.02,-6.3751935958862305,False
codecontests_java_393,L21H12,tool,file_target,0.015,-6.155893325805664,False
codecontests_java_393,L21H12,tool,tail_suffix,0.0,-6.248710632324219,False
codecontests_java_393,L21H12,tool,task_body,0.0,-6.249639511108398,False
codecontests_java_393,L24H6,tool,lead_phrase,0.015,-6.155605316162109,False
codecontests_java_393,L24H6,tool,function_body_anchor,0.015,-6.155996322631836,False
codecontests_java_393,L24H6,tool,file_target,0.015,-6.155673980712891,False
codecontests_java_393,L24H6,tool,tail_suffix,0.015,-6.156095504760742,False
codecontests_java_393,L24H6,tool,task_body,0.015,-6.156078338623047,False
codecontests_java_393,L16H4,no_tool,lead_phrase,0.0,-6.312497094273567,False
codecontests_java_393,L16H4,no_tool,function_body_anchor,0.019801980198019802,-6.187485694885254,False
codecontests_java_393,L16H4,no_tool,file_target,-0.039603960396039604,-6.562411785125732,False
codecontests_java_393,L16H4,no_tool,tail_suffix,-0.024752475247524754,-6.468714475631714,False
codecontests_java_393,L16H4,no_tool,task_body,-0.024752475247524754,-6.4687111377716064,False
codecontests_java_393,L23H6,no_tool,lead_phrase,-0.024752475247524754,-6.468711614608765,False
codecontests_java_393,L23H6,no_tool,function_body_anchor,-0.024752475247524754,-6.468705177307129,False
codecontests_java_393,L23H6,no_tool,file_target,-0.024752475247524754,-6.468705177307129,False
codecontests_java_393,L23H6,no_tool,tail_suffix,-0.019801980198019802,-6.437477707862854,False
codecontests_java_393,L23H6,no_tool,task_body,-0.019801980198019802,-6.437480092048645,False
apps_python_394,L20H5,tool,lead_phrase,0.07731958762886598,-2.7947845458984375,False
apps_python_394,L20H5,tool,function_body_anchor,0.07731958762886598,-2.794677734375,False
apps_python_394,L20H5,tool,file_target,0.1134020618556701,-2.68212890625,False
apps_python_394,L20H5,tool,tail_suffix,0.07731958762886598,-2.7942047119140625,False
apps_python_394,L20H5,tool,task_body,0.041237113402061855,-2.905536651611328,False
apps_python_394,L21H1,tool,lead_phrase,-0.03608247422680412,-3.139190673828125,False
apps_python_394,L21H1,tool,function_body_anchor,0.03608247422680412,-2.9202880859375,False
apps_python_394,L21H1,tool,file_target,-0.041237113402061855,-3.154754638671875,False
apps_python_394,L21H1,tool,tail_suffix,0.0,-3.0294342041015625,False
apps_python_394,L21H1,tool,task_body,0.0,-3.0305557250976562,False
apps_python_394,L21H12,tool,lead_phrase,0.07731958762886598,-2.794952392578125,False
apps_python_394,L21H12,tool,function_body_anchor,0.041237113402061855,-2.905029296875,False
apps_python_394,L21H12,tool,file_target,0.03608247422680412,-2.9202880859375,False
apps_python_394,L21H12,tool,tail_suffix,0.1134020618556701,-2.6827392578125,False
apps_python_394,L21H12,tool,task_body,0.07731958762886598,-2.79473876953125,False
apps_python_394,L24H6,tool,lead_phrase,-0.005154639175257732,-3.0455398559570312,False
apps_python_394,L24H6,tool,function_body_anchor,0.0,-3.0300140380859375,False
apps_python_394,L24H6,tool,file_target,0.0,-3.02923583984375,False
apps_python_394,L24H6,tool,tail_suffix,0.0,-3.030986785888672,False
apps_python_394,L24H6,tool,task_body,0.0,-3.031768798828125,False
apps_python_394,L16H4,no_tool,lead_phrase,0.023622047244094488,-3.8745040893554688,False
apps_python_394,L16H4,no_tool,function_body_anchor,0.01968503937007874,-3.8900527954101562,False
apps_python_394,L16H4,no_tool,file_target,0.023622047244094488,-3.8745193481445312,False
apps_python_394,L16H4,no_tool,tail_suffix,0.0,-3.9687243700027466,False
apps_python_394,L16H4,no_tool,task_body,0.05905511811023622,-3.733478546142578,False
apps_python_394,L23H6,no_tool,lead_phrase,0.0,-3.968695878982544,False
apps_python_394,L23H6,no_tool,function_body_anchor,0.023622047244094488,-3.8745079040527344,False
apps_python_394,L23H6,no_tool,file_target,0.051181102362204724,-3.76483154296875,False
apps_python_394,L23H6,no_tool,tail_suffix,0.023622047244094488,-3.874481201171875,False
apps_python_394,L23H6,no_tool,task_body,0.051181102362204724,-3.7648048400878906,False
codecontests_java_394,L20H5,tool,lead_phrase,-0.004651162790697674,-6.748146057128906,False
codecontests_java_394,L20H5,tool,function_body_anchor,0.06976744186046512,-6.250237464904785,False
codecontests_java_394,L20H5,tool,file_target,0.009302325581395349,-6.656963348388672,False
codecontests_java_394,L20H5,tool,tail_suffix,0.06976744186046512,-6.25035285949707,False
codecontests_java_394,L20H5,tool,task_body,0.018604651162790697,-6.593939781188965,False
codecontests_java_394,L21H1,tool,lead_phrase,0.0,-6.719841003417969,False
codecontests_java_394,L21H1,tool,function_body_anchor,0.0,-6.720008850097656,False
codecontests_java_394,L21H1,tool,file_target,0.013953488372093023,-6.623115539550781,False
codecontests_java_394,L21H1,tool,tail_suffix,0.018604651162790697,-6.593945503234863,False
codecontests_java_394,L21H1,tool,task_body,-0.037209302325581395,-6.9697723388671875,False
codecontests_java_394,L21H12,tool,lead_phrase,0.03255813953488372,-6.500373840332031,False
codecontests_java_394,L21H12,tool,function_body_anchor,0.027906976744186046,-6.530067443847656,False
codecontests_java_394,L21H12,tool,file_target,0.03255813953488372,-6.501274108886719,False
codecontests_java_394,L21H12,tool,tail_suffix,0.06046511627906977,-6.313697814941406,False
codecontests_java_394,L21H12,tool,task_body,0.018604651162790697,-6.595008850097656,False
codecontests_java_394,L24H6,tool,lead_phrase,0.0,-6.71845817565918,False
codecontests_java_394,L24H6,tool,function_body_anchor,0.018604651162790697,-6.59390926361084,False
codecontests_java_394,L24H6,tool,file_target,0.0,-6.718747913837433,False
codecontests_java_394,L24H6,tool,tail_suffix,-0.004651162790697674,-6.748046875,False
codecontests_java_394,L24H6,tool,task_body,-0.009302325581395349,-6.7789764404296875,False
codecontests_java_394,L16H4,no_tool,lead_phrase,-0.09090909090909091,-4.3101806640625,False
codecontests_java_394,L16H4,no_tool,function_body_anchor,-0.05928853754940711,-4.186500549316406,False
codecontests_java_394,L16H4,no_tool,file_target,-0.05928853754940711,-4.1864471435546875,False
codecontests_java_394,L16H4,no_tool,tail_suffix,-0.011857707509881422,-4.000071048736572,False
codecontests_java_394,L16H4,no_tool,task_body,0.03162055335968379,-3.8281168937683105,False
codecontests_java_394,L23H6,no_tool,lead_phrase,-0.02766798418972332,-4.062510371208191,False
codecontests_java_394,L23H6,no_tool,function_body_anchor,-0.011857707509881422,-4.000173568725586,False
codecontests_java_394,L23H6,no_tool,file_target,-0.011857707509881422,-4.000202178955078,False
codecontests_java_394,L23H6,no_tool,tail_suffix,0.0,-3.9532132148742676,False
codecontests_java_394,L23H6,no_tool,task_body,-0.03557312252964427,-4.092842102050781,False
