sample_id,base_variant,alpha,tool_score,no_tool_score,decision_score,tool_top1,boundary_flip
codecontests_java_260,clean_no_schema,0.5,-0.09326171875,-2.203125,2.10986328125,True,True
codecontests_java_260,clean_no_schema,0.75,-0.060302734375,-2.484375,2.424072265625,True,True
codecontests_java_260,clean_no_schema,1.0,-0.037109375,-2.765625,2.728515625,True,True
codecontests_java_260,clean_no_schema,1.25,-0.027587890625,-2.96875,2.941162109375,True,True
codecontests_java_260,clean_no_schema,1.5,-0.02099609375,-3.15625,3.13525390625,True,True
codecontests_java_260,clean_schema_mismatch,0.0,-5.34375,-0.2314453125,-5.1123046875,False,False
codecontests_java_260,clean_schema_mismatch,0.25,-3.828125,-0.33203125,-3.49609375,False,False
codecontests_java_260,clean_schema_mismatch,0.5,-2.265625,-0.453125,-1.8125,False,False
codecontests_java_260,clean_schema_mismatch,0.75,-1.1796875,-0.83984375,-0.33984375,False,False
codecontests_java_260,clean_schema_mismatch,1.0,-0.376953125,-1.5859375,1.208984375,True,True
codecontests_java_260,clean_schema_mismatch,1.25,-0.11376953125,-2.53125,2.41748046875,True,True
codecontests_java_260,clean_schema_mismatch,1.5,-0.0274658203125,-3.609375,3.5819091796875,True,True
codecontests_java_260,clean_no_protocol,0.0,-13.0,-0.59765625,-12.40234375,False,False
codecontests_java_260,clean_no_protocol,0.25,-10.25,-0.578125,-9.671875,False,False
codecontests_java_260,clean_no_protocol,0.5,-7.5,-0.60546875,-6.89453125,False,False
codecontests_java_260,clean_no_protocol,0.75,-4.9375,-0.7265625,-4.2109375,False,False
codecontests_java_260,clean_no_protocol,1.0,-2.875,-0.97265625,-1.90234375,False,False
codecontests_java_260,clean_no_protocol,1.25,-1.1875,-1.46875,0.28125,True,True
codecontests_java_260,clean_no_protocol,1.5,-0.3671875,-2.421875,2.0546875,True,True
apps_python_261,corrupt_full,0.0,-3.578125,0.0,-3.578125,False,False
apps_python_261,corrupt_full,0.25,-3.015625,-0.006378173828125,-3.009246826171875,False,False
apps_python_261,corrupt_full,0.5,-2.375,-0.01806640625,-2.35693359375,False,False
apps_python_261,corrupt_full,0.75,-1.828125,-0.03955078125,-1.78857421875,False,False
apps_python_261,corrupt_full,1.0,-1.2421875,-0.08154296875,-1.16064453125,False,False
apps_python_261,corrupt_full,1.25,-0.765625,-0.1669921875,-0.5986328125,False,False
apps_python_261,corrupt_full,1.5,-0.416015625,-0.3046875,-0.111328125,False,False
apps_python_261,clean_no_schema,0.0,-1.1953125,-0.08349609375,-1.11181640625,False,False
apps_python_261,clean_no_schema,0.25,-1.1796875,-0.091796875,-1.087890625,False,False
apps_python_261,clean_no_schema,0.5,-1.109375,-0.10693359375,-1.00244140625,False,False
apps_python_261,clean_no_schema,0.75,-1.1015625,-0.11865234375,-0.98291015625,False,False
apps_python_261,clean_no_schema,1.0,-1.171875,-0.1220703125,-1.0498046875,False,False
apps_python_261,clean_no_schema,1.25,-1.03125,-0.1455078125,-0.8857421875,False,False
apps_python_261,clean_no_schema,1.5,-1.0234375,-0.1611328125,-0.8623046875,False,False
apps_python_261,clean_schema_mismatch,0.0,-2.40625,-0.08837890625,-2.31787109375,False,False
apps_python_261,clean_schema_mismatch,0.25,-1.796875,-0.12109375,-1.67578125,False,False
apps_python_261,clean_schema_mismatch,0.5,-1.25,-0.1826171875,-1.0673828125,False,False
apps_python_261,clean_schema_mismatch,0.75,-0.76171875,-0.32421875,-0.4375,False,False
apps_python_261,clean_schema_mismatch,1.0,-0.369140625,-0.56640625,0.197265625,False,True
apps_python_261,clean_schema_mismatch,1.25,-0.1748046875,-0.984375,0.8095703125,True,True
apps_python_261,clean_schema_mismatch,1.5,-0.1630859375,-1.453125,1.2900390625,True,True
apps_python_261,clean_no_protocol,0.0,-9.4375,-0.2138671875,-9.2236328125,False,False
apps_python_261,clean_no_protocol,0.25,-7.96875,-0.251953125,-7.716796875,False,False
apps_python_261,clean_no_protocol,0.5,-6.59375,-0.255859375,-6.337890625,False,False
apps_python_261,clean_no_protocol,0.75,-5.1875,-0.310546875,-4.876953125,False,False
apps_python_261,clean_no_protocol,1.0,-3.796875,-0.359375,-3.4375,False,False
apps_python_261,clean_no_protocol,1.25,-2.546875,-0.455078125,-2.091796875,False,False
apps_python_261,clean_no_protocol,1.5,-1.59375,-0.5859375,-1.0078125,False,False
codecontests_cpp_261,corrupt_full,0.0,-4.40625,0.0,-4.40625,False,False
codecontests_cpp_261,corrupt_full,0.25,-3.390625,-0.00921630859375,-3.38140869140625,False,False
codecontests_cpp_261,corrupt_full,0.5,-2.578125,-0.033203125,-2.544921875,False,False
codecontests_cpp_261,corrupt_full,0.75,-1.71875,-0.115234375,-1.603515625,False,False
codecontests_cpp_261,corrupt_full,1.0,-1.125,-0.259765625,-0.865234375,False,False
codecontests_cpp_261,corrupt_full,1.25,-0.54296875,-0.58203125,0.0390625,False,True
codecontests_cpp_261,corrupt_full,1.5,-0.251953125,-1.0,0.748046875,True,True
codecontests_cpp_261,clean_no_schema,0.0,-2.0625,-0.236328125,-1.826171875,False,False
codecontests_cpp_261,clean_no_schema,0.25,-1.5859375,-0.314453125,-1.271484375,False,False
codecontests_cpp_261,clean_no_schema,0.5,-1.125,-0.412109375,-0.712890625,False,False
codecontests_cpp_261,clean_no_schema,0.75,-0.75390625,-0.578125,-0.17578125,False,False
codecontests_cpp_261,clean_no_schema,1.0,-0.41015625,-0.8984375,0.48828125,True,True
codecontests_cpp_261,clean_no_schema,1.25,-0.279296875,-1.09375,0.814453125,True,True
codecontests_cpp_261,clean_no_schema,1.5,-0.13671875,-1.5078125,1.37109375,True,True
codecontests_cpp_261,clean_schema_mismatch,0.0,-6.03125,-0.2373046875,-5.7939453125,False,False
codecontests_cpp_261,clean_schema_mismatch,0.25,-4.53125,-0.1826171875,-4.3486328125,False,False
codecontests_cpp_261,clean_schema_mismatch,0.5,-3.125,-0.1708984375,-2.9541015625,False,False
codecontests_cpp_261,clean_schema_mismatch,0.75,-1.828125,-0.2314453125,-1.5966796875,False,False
codecontests_cpp_261,clean_schema_mismatch,1.0,-0.79296875,-0.51953125,-0.2734375,False,False
codecontests_cpp_261,clean_schema_mismatch,1.25,-0.251953125,-1.1171875,0.865234375,True,True
codecontests_cpp_261,clean_schema_mismatch,1.5,-0.0419921875,-2.03125,1.9892578125,True,True
codecontests_cpp_261,clean_no_protocol,0.0,-13.5,-0.51953125,-12.98046875,False,False
codecontests_cpp_261,clean_no_protocol,0.25,-10.75,-0.408203125,-10.341796875,False,False
codecontests_cpp_261,clean_no_protocol,0.5,-7.96875,-0.326171875,-7.642578125,False,False
codecontests_cpp_261,clean_no_protocol,0.75,-5.4375,-0.2890625,-5.1484375,False,False
codecontests_cpp_261,clean_no_protocol,1.0,-3.1875,-0.294921875,-2.892578125,False,False
codecontests_cpp_261,clean_no_protocol,1.25,-1.3046875,-0.52734375,-0.77734375,False,False
codecontests_cpp_261,clean_no_protocol,1.5,-0.279296875,-1.3984375,1.119140625,True,True
codecontests_java_261,corrupt_full,0.0,-5.9375,0.0,-5.9375,False,False
codecontests_java_261,corrupt_full,0.25,-4.8125,-0.005859375,-4.806640625,False,False
codecontests_java_261,corrupt_full,0.5,-3.828125,-0.0128173828125,-3.8153076171875,False,False
codecontests_java_261,corrupt_full,0.75,-2.703125,-0.048583984375,-2.654541015625,False,False
codecontests_java_261,corrupt_full,1.0,-1.75,-0.138671875,-1.611328125,False,False
codecontests_java_261,corrupt_full,1.25,-1.03125,-0.333984375,-0.697265625,False,False
codecontests_java_261,corrupt_full,1.5,-0.51171875,-0.67578125,0.1640625,True,True
codecontests_java_261,clean_no_schema,0.0,-5.03125,-0.158203125,-4.873046875,False,False
codecontests_java_261,clean_no_schema,0.25,-4.09375,-0.189453125,-3.904296875,False,False
codecontests_java_261,clean_no_schema,0.5,-3.078125,-0.2255859375,-2.8525390625,False,False
codecontests_java_261,clean_no_schema,0.75,-2.328125,-0.28125,-2.046875,False,False
codecontests_java_261,clean_no_schema,1.0,-1.484375,-0.421875,-1.0625,False,False
codecontests_java_261,clean_no_schema,1.25,-0.90234375,-0.63671875,-0.265625,True,False
codecontests_java_261,clean_no_schema,1.5,-0.45703125,-0.99609375,0.5390625,True,True
codecontests_java_261,clean_schema_mismatch,0.0,-1.2265625,-0.4375,-0.7890625,False,False
codecontests_java_261,clean_schema_mismatch,0.25,-0.8515625,-0.59765625,-0.25390625,False,False
codecontests_java_261,clean_schema_mismatch,0.5,-0.60546875,-0.7734375,0.16796875,True,True
codecontests_java_261,clean_schema_mismatch,0.75,-0.37109375,-1.0390625,0.66796875,True,True
codecontests_java_261,clean_schema_mismatch,1.0,-0.2314453125,-1.3125,1.0810546875,True,True
codecontests_java_261,clean_schema_mismatch,1.25,-0.11181640625,-1.7265625,1.61474609375,True,True
codecontests_java_261,clean_schema_mismatch,1.5,-0.0556640625,-2.09375,2.0380859375,True,True
codecontests_java_261,clean_no_protocol,0.0,-19.125,-0.2001953125,-18.9248046875,False,False
codecontests_java_261,clean_no_protocol,0.25,-15.5625,-0.279296875,-15.283203125,False,False
codecontests_java_261,clean_no_protocol,0.5,-11.8125,-0.314453125,-11.498046875,False,False
codecontests_java_261,clean_no_protocol,0.75,-8.1875,-0.4453125,-7.7421875,False,False
codecontests_java_261,clean_no_protocol,1.0,-4.9375,-0.625,-4.3125,False,False
codecontests_java_261,clean_no_protocol,1.25,-2.296875,-0.90234375,-1.39453125,False,False
codecontests_java_261,clean_no_protocol,1.5,-0.6484375,-1.6640625,1.015625,True,True
apps_python_262,corrupt_full,0.0,-4.625,0.0,-4.625,False,False
apps_python_262,corrupt_full,0.25,-4.03125,-0.00994873046875,-4.02130126953125,False,False
apps_python_262,corrupt_full,0.5,-3.453125,-0.037841796875,-3.415283203125,False,False
apps_python_262,corrupt_full,0.75,-2.875,-0.08154296875,-2.79345703125,False,False
apps_python_262,corrupt_full,1.0,-2.421875,-0.1337890625,-2.2880859375,False,False
apps_python_262,corrupt_full,1.25,-1.875,-0.2060546875,-1.6689453125,False,False
apps_python_262,corrupt_full,1.5,-1.4765625,-0.306640625,-1.169921875,False,False
apps_python_262,clean_no_schema,0.0,-4.59375,-0.02099609375,-4.57275390625,False,False
apps_python_262,clean_no_schema,0.25,-4.125,-0.043212890625,-4.081787109375,False,False
apps_python_262,clean_no_schema,0.5,-3.65625,-0.06689453125,-3.58935546875,False,False
apps_python_262,clean_no_schema,0.75,-3.203125,-0.0966796875,-3.1064453125,False,False
apps_python_262,clean_no_schema,1.0,-2.734375,-0.13671875,-2.59765625,False,False
apps_python_262,clean_no_schema,1.25,-2.1875,-0.1923828125,-1.9951171875,False,False
apps_python_262,clean_no_schema,1.5,-1.859375,-0.255859375,-1.603515625,False,False
apps_python_262,clean_schema_mismatch,0.0,-11.75,-0.1240234375,-11.6259765625,False,False
apps_python_262,clean_schema_mismatch,0.25,-9.5,-0.111328125,-9.388671875,False,False
apps_python_262,clean_schema_mismatch,0.5,-7.09375,-0.09814453125,-6.99560546875,False,False
apps_python_262,clean_schema_mismatch,0.75,-4.9375,-0.1025390625,-4.8349609375,False,False
apps_python_262,clean_schema_mismatch,1.0,-3.03125,-0.1494140625,-2.8818359375,False,False
apps_python_262,clean_schema_mismatch,1.25,-1.4609375,-0.3515625,-1.109375,False,False
apps_python_262,clean_schema_mismatch,1.5,-0.51953125,-0.9375,0.41796875,True,True
apps_python_262,clean_no_protocol,0.0,-14.3125,-0.328125,-13.984375,False,False
apps_python_262,clean_no_protocol,0.25,-12.3125,-0.3203125,-11.9921875,False,False
apps_python_262,clean_no_protocol,0.5,-10.1875,-0.31640625,-9.87109375,False,False
apps_python_262,clean_no_protocol,0.75,-8.125,-0.314453125,-7.810546875,False,False
apps_python_262,clean_no_protocol,1.0,-5.96875,-0.34765625,-5.62109375,False,False
apps_python_262,clean_no_protocol,1.25,-4.28125,-0.396484375,-3.884765625,False,False
apps_python_262,clean_no_protocol,1.5,-2.796875,-0.51953125,-2.27734375,False,False
codecontests_cpp_262,corrupt_full,0.0,-2.59375,0.0,-2.59375,False,False
codecontests_cpp_262,corrupt_full,0.25,-1.7890625,-0.033447265625,-1.755615234375,False,False
codecontests_cpp_262,corrupt_full,0.5,-1.1171875,-0.150390625,-0.966796875,False,False
codecontests_cpp_262,corrupt_full,0.75,-0.6796875,-0.3515625,-0.328125,True,False
codecontests_cpp_262,corrupt_full,1.0,-0.373046875,-0.64453125,0.271484375,True,True
codecontests_cpp_262,corrupt_full,1.25,-0.1708984375,-1.078125,0.9072265625,True,True
codecontests_cpp_262,corrupt_full,1.5,-0.0478515625,-1.6953125,1.6474609375,True,True
codecontests_cpp_262,clean_no_schema,0.0,-0.82421875,-0.294921875,-0.529296875,True,False
codecontests_cpp_262,clean_no_schema,0.25,-0.6875,-0.40625,-0.28125,True,False
codecontests_cpp_262,clean_no_schema,0.5,-0.443359375,-0.6171875,0.173828125,True,True
codecontests_cpp_262,clean_no_schema,0.75,-0.330078125,-0.796875,0.466796875,True,True
codecontests_cpp_262,clean_no_schema,1.0,-0.27734375,-0.92578125,0.6484375,True,True
codecontests_cpp_262,clean_no_schema,1.25,-0.1787109375,-1.1640625,0.9853515625,True,True
codecontests_cpp_262,clean_no_schema,1.5,-0.11572265625,-1.46875,1.35302734375,True,True
codecontests_cpp_262,clean_schema_mismatch,0.0,-5.1875,-0.408203125,-4.779296875,False,False
codecontests_cpp_262,clean_schema_mismatch,0.25,-3.796875,-0.275390625,-3.521484375,False,False
codecontests_cpp_262,clean_schema_mismatch,0.5,-2.578125,-0.189453125,-2.388671875,False,False
codecontests_cpp_262,clean_schema_mismatch,0.75,-1.375,-0.205078125,-1.169921875,False,False
codecontests_cpp_262,clean_schema_mismatch,1.0,-0.609375,-0.48828125,-0.12109375,True,False
codecontests_cpp_262,clean_schema_mismatch,1.25,-0.216796875,-1.015625,0.798828125,True,True
codecontests_cpp_262,clean_schema_mismatch,1.5,-0.05322265625,-1.734375,1.68115234375,True,True
codecontests_cpp_262,clean_no_protocol,0.0,-13.0,-0.640625,-12.359375,False,False
codecontests_cpp_262,clean_no_protocol,0.25,-10.5625,-0.451171875,-10.111328125,False,False
codecontests_cpp_262,clean_no_protocol,0.5,-8.0,-0.30078125,-7.69921875,False,False
codecontests_cpp_262,clean_no_protocol,0.75,-5.75,-0.1953125,-5.5546875,False,False
codecontests_cpp_262,clean_no_protocol,1.0,-3.515625,-0.138671875,-3.376953125,False,False
codecontests_cpp_262,clean_no_protocol,1.25,-1.84375,-0.25,-1.59375,False,False
codecontests_cpp_262,clean_no_protocol,1.5,-0.63671875,-0.69140625,0.0546875,True,True
codecontests_java_262,corrupt_full,0.0,-5.15625,0.0,-5.15625,False,False
codecontests_java_262,corrupt_full,0.25,-3.875,-0.0029754638671875,-3.8720245361328125,False,False
codecontests_java_262,corrupt_full,0.5,-2.609375,-0.039306640625,-2.570068359375,False,False
codecontests_java_262,corrupt_full,0.75,-1.4609375,-0.1806640625,-1.2802734375,False,False
codecontests_java_262,corrupt_full,1.0,-0.70703125,-0.490234375,-0.216796875,True,False
codecontests_java_262,corrupt_full,1.25,-0.2421875,-1.0859375,0.84375,True,True
codecontests_java_262,corrupt_full,1.5,-0.050537109375,-1.9140625,1.863525390625,True,True
codecontests_java_262,clean_no_schema,0.0,-4.875,-0.0263671875,-4.8486328125,False,False
codecontests_java_262,clean_no_schema,0.25,-3.796875,-0.030517578125,-3.766357421875,False,False
codecontests_java_262,clean_no_schema,0.5,-2.953125,-0.062255859375,-2.890869140625,False,False
codecontests_java_262,clean_no_schema,0.75,-2.078125,-0.12158203125,-1.95654296875,False,False
codecontests_java_262,clean_no_schema,1.0,-1.3203125,-0.267578125,-1.052734375,False,False
codecontests_java_262,clean_no_schema,1.25,-0.82421875,-0.474609375,-0.349609375,False,False
codecontests_java_262,clean_no_schema,1.5,-0.39453125,-0.8671875,0.47265625,True,True
codecontests_java_262,clean_schema_mismatch,0.0,-7.3125,-0.48828125,-6.82421875,False,False
codecontests_java_262,clean_schema_mismatch,0.25,-5.34375,-0.357421875,-4.986328125,False,False
codecontests_java_262,clean_schema_mismatch,0.5,-3.390625,-0.30859375,-3.08203125,False,False
codecontests_java_262,clean_schema_mismatch,0.75,-1.7890625,-0.328125,-1.4609375,False,False
codecontests_java_262,clean_schema_mismatch,1.0,-0.58984375,-0.7578125,0.16796875,True,True
codecontests_java_262,clean_schema_mismatch,1.25,-0.09423828125,-1.8203125,1.72607421875,True,True
codecontests_java_262,clean_schema_mismatch,1.5,-0.01348876953125,-3.0625,3.04901123046875,True,True
codecontests_java_262,clean_no_protocol,0.0,-16.125,-0.15234375,-15.97265625,False,False
codecontests_java_262,clean_no_protocol,0.25,-13.3125,-0.1708984375,-13.1416015625,False,False
codecontests_java_262,clean_no_protocol,0.5,-10.25,-0.1708984375,-10.0791015625,False,False
codecontests_java_262,clean_no_protocol,0.75,-7.4375,-0.2490234375,-7.1884765625,False,False
codecontests_java_262,clean_no_protocol,1.0,-4.65625,-0.296875,-4.359375,False,False
codecontests_java_262,clean_no_protocol,1.25,-2.40625,-0.41015625,-1.99609375,False,False
codecontests_java_262,clean_no_protocol,1.5,-0.8359375,-0.91015625,0.07421875,False,True
apps_python_263,corrupt_full,0.0,-3.9375,0.0,-3.9375,False,False
apps_python_263,corrupt_full,0.25,-3.09375,-0.00592041015625,-3.08782958984375,False,False
apps_python_263,corrupt_full,0.5,-2.15625,-0.04296875,-2.11328125,False,False
apps_python_263,corrupt_full,0.75,-1.46875,-0.1220703125,-1.3466796875,False,False
apps_python_263,corrupt_full,1.0,-0.80859375,-0.31640625,-0.4921875,False,False
apps_python_263,corrupt_full,1.25,-0.375,-0.640625,0.265625,False,True
apps_python_263,corrupt_full,1.5,-0.150390625,-1.0625,0.912109375,True,True
apps_python_263,clean_no_schema,0.0,-2.21875,-0.05322265625,-2.16552734375,False,False
apps_python_263,clean_no_schema,0.25,-2.09375,-0.052734375,-2.041015625,False,False
apps_python_263,clean_no_schema,0.5,-1.96875,-0.061279296875,-1.907470703125,False,False
apps_python_263,clean_no_schema,0.75,-1.765625,-0.0859375,-1.6796875,False,False
apps_python_263,clean_no_schema,1.0,-1.671875,-0.10693359375,-1.56494140625,False,False
apps_python_263,clean_no_schema,1.25,-1.5625,-0.130859375,-1.431640625,False,False
apps_python_263,clean_no_schema,1.5,-1.4921875,-0.1611328125,-1.3310546875,False,False
apps_python_263,clean_schema_mismatch,0.0,-3.40625,-0.09326171875,-3.31298828125,False,False
apps_python_263,clean_schema_mismatch,0.25,-2.515625,-0.14453125,-2.37109375,False,False
apps_python_263,clean_schema_mismatch,0.5,-1.859375,-0.234375,-1.625,False,False
apps_python_263,clean_schema_mismatch,0.75,-1.1875,-0.419921875,-0.767578125,False,False
apps_python_263,clean_schema_mismatch,1.0,-0.66015625,-0.73828125,0.078125,False,True
apps_python_263,clean_schema_mismatch,1.25,-0.38671875,-1.1015625,0.71484375,True,True
apps_python_263,clean_schema_mismatch,1.5,-0.208984375,-1.671875,1.462890625,True,True
apps_python_263,clean_no_protocol,0.0,-8.625,-0.9765625,-7.6484375,False,False
apps_python_263,clean_no_protocol,0.25,-7.34375,-0.953125,-6.390625,False,False
apps_python_263,clean_no_protocol,0.5,-6.0,-0.94140625,-5.05859375,False,False
apps_python_263,clean_no_protocol,0.75,-4.625,-0.875,-3.75,False,False
apps_python_263,clean_no_protocol,1.0,-3.5,-0.91796875,-2.58203125,False,False
apps_python_263,clean_no_protocol,1.25,-2.453125,-0.9921875,-1.4609375,False,False
apps_python_263,clean_no_protocol,1.5,-1.5703125,-1.1875,-0.3828125,False,False
codecontests_cpp_263,corrupt_full,0.0,-2.765625,0.0,-2.765625,False,False
codecontests_cpp_263,corrupt_full,0.25,-2.046875,-0.009033203125,-2.037841796875,False,False
codecontests_cpp_263,corrupt_full,0.5,-1.515625,-0.0390625,-1.4765625,False,False
codecontests_cpp_263,corrupt_full,0.75,-0.875,-0.134765625,-0.740234375,False,False
codecontests_cpp_263,corrupt_full,1.0,-0.486328125,-0.2890625,-0.197265625,False,False
codecontests_cpp_263,corrupt_full,1.25,-0.162109375,-0.609375,0.447265625,False,True
codecontests_cpp_263,corrupt_full,1.5,-0.0281982421875,-1.03125,1.0030517578125,True,True
codecontests_cpp_263,clean_no_schema,0.0,-3.609375,-0.1123046875,-3.4970703125,False,False
codecontests_cpp_263,clean_no_schema,0.25,-2.984375,-0.1083984375,-2.8759765625,False,False
codecontests_cpp_263,clean_no_schema,0.5,-2.359375,-0.10888671875,-2.25048828125,False,False
codecontests_cpp_263,clean_no_schema,0.75,-1.7421875,-0.126953125,-1.615234375,False,False
codecontests_cpp_263,clean_no_schema,1.0,-1.15625,-0.18359375,-0.97265625,False,False
codecontests_cpp_263,clean_no_schema,1.25,-0.73046875,-0.28125,-0.44921875,False,False
codecontests_cpp_263,clean_no_schema,1.5,-0.3828125,-0.451171875,0.068359375,False,True
codecontests_cpp_263,clean_schema_mismatch,0.0,-6.3125,-0.185546875,-6.126953125,False,False
codecontests_cpp_263,clean_schema_mismatch,0.25,-5.03125,-0.1572265625,-4.8740234375,False,False
codecontests_cpp_263,clean_schema_mismatch,0.5,-3.921875,-0.12890625,-3.79296875,False,False
codecontests_cpp_263,clean_schema_mismatch,0.75,-2.71875,-0.111328125,-2.607421875,False,False
codecontests_cpp_263,clean_schema_mismatch,1.0,-1.6796875,-0.125,-1.5546875,False,False
codecontests_cpp_263,clean_schema_mismatch,1.25,-0.80078125,-0.2470703125,-0.5537109375,False,False
codecontests_cpp_263,clean_schema_mismatch,1.5,-0.2080078125,-0.62109375,0.4130859375,False,True
codecontests_cpp_263,clean_no_protocol,0.0,-9.25,-0.578125,-8.671875,False,False
codecontests_cpp_263,clean_no_protocol,0.25,-7.375,-0.4609375,-6.9140625,False,False
codecontests_cpp_263,clean_no_protocol,0.5,-5.5,-0.34765625,-5.15234375,False,False
codecontests_cpp_263,clean_no_protocol,0.75,-3.734375,-0.294921875,-3.439453125,False,False
codecontests_cpp_263,clean_no_protocol,1.0,-2.140625,-0.279296875,-1.861328125,False,False
codecontests_cpp_263,clean_no_protocol,1.25,-0.8671875,-0.427734375,-0.439453125,False,False
codecontests_cpp_263,clean_no_protocol,1.5,-0.185546875,-0.9921875,0.806640625,True,True
codecontests_java_263,corrupt_full,0.0,-9.0,0.0,-9.0,False,False
codecontests_java_263,corrupt_full,0.25,-6.21875,-0.0162353515625,-6.2025146484375,False,False
codecontests_java_263,corrupt_full,0.5,-3.78125,-0.06787109375,-3.71337890625,False,False
codecontests_java_263,corrupt_full,0.75,-1.65625,-0.31640625,-1.33984375,False,False
codecontests_java_263,corrupt_full,1.0,-0.451171875,-1.203125,0.751953125,True,True
codecontests_java_263,corrupt_full,1.25,-0.1005859375,-2.609375,2.5087890625,True,True
codecontests_java_263,corrupt_full,1.5,-0.028076171875,-3.953125,3.925048828125,True,True
codecontests_java_263,clean_no_schema,0.0,-7.34375,-0.228515625,-7.115234375,False,False
codecontests_java_263,clean_no_schema,0.25,-5.375,-0.267578125,-5.107421875,False,False
codecontests_java_263,clean_no_schema,0.5,-3.4375,-0.30078125,-3.13671875,False,False
codecontests_java_263,clean_no_schema,0.75,-1.75,-0.4921875,-1.2578125,False,False
codecontests_java_263,clean_no_schema,1.0,-0.6875,-1.0390625,0.3515625,True,True
codecontests_java_263,clean_no_schema,1.25,-0.2265625,-1.9296875,1.703125,True,True
codecontests_java_263,clean_no_schema,1.5,-0.07275390625,-3.0,2.92724609375,True,True
codecontests_java_263,clean_schema_mismatch,0.0,-5.03125,-0.1708984375,-4.8603515625,False,False
codecontests_java_263,clean_schema_mismatch,0.25,-3.25,-0.1923828125,-3.0576171875,False,False
codecontests_java_263,clean_schema_mismatch,0.5,-1.484375,-0.416015625,-1.068359375,False,False
codecontests_java_263,clean_schema_mismatch,0.75,-0.5390625,-1.046875,0.5078125,True,True
codecontests_java_263,clean_schema_mismatch,1.0,-0.15234375,-2.140625,1.98828125,True,True
codecontests_java_263,clean_schema_mismatch,1.25,-0.0390625,-3.375,3.3359375,True,True
codecontests_java_263,clean_schema_mismatch,1.5,-0.0145263671875,-4.375,4.3604736328125,True,True
codecontests_java_263,clean_no_protocol,0.0,-9.3125,-0.2021484375,-9.1103515625,False,False
codecontests_java_263,clean_no_protocol,0.25,-6.6875,-0.2216796875,-6.4658203125,False,False
codecontests_java_263,clean_no_protocol,0.5,-4.25,-0.26171875,-3.98828125,False,False
codecontests_java_263,clean_no_protocol,0.75,-2.109375,-0.4296875,-1.6796875,False,False
codecontests_java_263,clean_no_protocol,1.0,-0.7421875,-1.015625,0.2734375,True,True
codecontests_java_263,clean_no_protocol,1.25,-0.1748046875,-2.28125,2.1064453125,True,True
codecontests_java_263,clean_no_protocol,1.5,-0.044921875,-3.609375,3.564453125,True,True
codecontests_cpp_264,corrupt_full,0.0,-4.71875,0.0,-4.71875,False,False
codecontests_cpp_264,corrupt_full,0.25,-3.640625,-0.0091552734375,-3.6314697265625,False,False
codecontests_cpp_264,corrupt_full,0.5,-2.6875,-0.0458984375,-2.6416015625,False,False
codecontests_cpp_264,corrupt_full,0.75,-1.90625,-0.126953125,-1.779296875,False,False
codecontests_cpp_264,corrupt_full,1.0,-1.125,-0.30859375,-0.81640625,False,False
codecontests_cpp_264,corrupt_full,1.25,-0.6015625,-0.6328125,0.03125,False,True
codecontests_cpp_264,corrupt_full,1.5,-0.259765625,-1.1328125,0.873046875,True,True
codecontests_cpp_264,clean_no_schema,0.0,-3.515625,-0.08154296875,-3.43408203125,False,False
codecontests_cpp_264,clean_no_schema,0.25,-2.71875,-0.111328125,-2.607421875,False,False
codecontests_cpp_264,clean_no_schema,0.5,-2.0625,-0.1640625,-1.8984375,False,False
codecontests_cpp_264,clean_no_schema,0.75,-1.4375,-0.28515625,-1.15234375,False,False
codecontests_cpp_264,clean_no_schema,1.0,-0.921875,-0.470703125,-0.451171875,False,False
codecontests_cpp_264,clean_no_schema,1.25,-0.52734375,-0.77734375,0.25,True,True
codecontests_cpp_264,clean_no_schema,1.5,-0.291015625,-1.1328125,0.841796875,True,True
codecontests_cpp_264,clean_schema_mismatch,0.0,-6.09375,-0.259765625,-5.833984375,False,False
codecontests_cpp_264,clean_schema_mismatch,0.25,-4.8125,-0.2255859375,-4.5869140625,False,False
codecontests_cpp_264,clean_schema_mismatch,0.5,-3.515625,-0.2041015625,-3.3115234375,False,False
codecontests_cpp_264,clean_schema_mismatch,0.75,-2.28125,-0.2197265625,-2.0615234375,False,False
codecontests_cpp_264,clean_schema_mismatch,1.0,-1.2734375,-0.365234375,-0.908203125,False,False
codecontests_cpp_264,clean_schema_mismatch,1.25,-0.53515625,-0.7734375,0.23828125,True,True
codecontests_cpp_264,clean_schema_mismatch,1.5,-0.203125,-1.34375,1.140625,True,True
codecontests_cpp_264,clean_no_protocol,0.0,-9.75,-0.40234375,-9.34765625,False,False
codecontests_cpp_264,clean_no_protocol,0.25,-8.0,-0.333984375,-7.666015625,False,False
codecontests_cpp_264,clean_no_protocol,0.5,-6.0,-0.255859375,-5.744140625,False,False
codecontests_cpp_264,clean_no_protocol,0.75,-4.34375,-0.2216796875,-4.1220703125,False,False
codecontests_cpp_264,clean_no_protocol,1.0,-2.609375,-0.220703125,-2.388671875,False,False
codecontests_cpp_264,clean_no_protocol,1.25,-1.296875,-0.390625,-0.90625,False,False
codecontests_cpp_264,clean_no_protocol,1.5,-0.455078125,-0.92578125,0.470703125,True,True
codecontests_java_264,corrupt_full,0.0,-13.1875,0.0,-13.1875,False,False
codecontests_java_264,corrupt_full,0.25,-10.0,-0.0081787109375,-9.9918212890625,False,False
codecontests_java_264,corrupt_full,0.5,-6.78125,-0.025146484375,-6.756103515625,False,False
