sample_id,path_key,base_variant,source_variant,direction,ratio,top1,boundary_flip
codecontests_java_254,no_tool_path,clean_full,corrupt_full,no_tool,0.7553956834532374,False,False
apps_python_255,query_tool_path,corrupt_full,clean_full,tool,0.8954081632653061,False,True
apps_python_255,schema_tool_path,clean_no_schema,clean_full,tool,1.1360544217687074,False,False
apps_python_255,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.5,False,True
apps_python_255,schema_tool_path,clean_no_protocol,clean_full,tool,2.9489795918367347,False,False
apps_python_255,no_tool_path,clean_full,corrupt_full,no_tool,0.7169811320754716,False,False
codecontests_cpp_255,query_tool_path,corrupt_full,clean_full,tool,0.7904624277456648,False,False
codecontests_cpp_255,schema_tool_path,clean_no_schema,clean_full,tool,0.4393063583815029,False,True
codecontests_cpp_255,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.2648121387283238,False,True
codecontests_cpp_255,schema_tool_path,clean_no_protocol,clean_full,tool,1.8150289017341041,False,False
codecontests_cpp_255,no_tool_path,clean_full,corrupt_full,no_tool,0.8766094420600858,True,True
codecontests_java_255,query_tool_path,corrupt_full,clean_full,tool,0.7254098360655737,False,False
codecontests_java_255,schema_tool_path,clean_no_schema,clean_full,tool,1.1337090163934427,True,True
codecontests_java_255,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.6253842213114753,True,True
codecontests_java_255,schema_tool_path,clean_no_protocol,clean_full,tool,2.252049180327869,True,True
codecontests_java_255,no_tool_path,clean_full,corrupt_full,no_tool,0.8417085427135679,True,True
apps_python_256,query_tool_path,corrupt_full,clean_full,tool,0.7155688622754491,False,False
apps_python_256,schema_tool_path,clean_no_schema,clean_full,tool,0.0016841317365269462,True,True
apps_python_256,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.3577376497005988,True,True
apps_python_256,schema_tool_path,clean_no_protocol,clean_full,tool,2.7619760479041915,False,False
apps_python_256,no_tool_path,clean_full,corrupt_full,no_tool,0.91454802259887,True,True
codecontests_cpp_256,query_tool_path,corrupt_full,clean_full,tool,0.8531021897810219,True,True
codecontests_cpp_256,schema_tool_path,clean_no_schema,clean_full,tool,0.994867700729927,True,True
codecontests_cpp_256,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.3781934306569343,True,True
codecontests_cpp_256,schema_tool_path,clean_no_protocol,clean_full,tool,6.12043795620438,True,True
codecontests_cpp_256,no_tool_path,clean_full,corrupt_full,no_tool,0.7429775280898876,False,False
codecontests_java_256,query_tool_path,corrupt_full,clean_full,tool,0.8472222222222222,False,False
codecontests_java_256,schema_tool_path,clean_no_schema,clean_full,tool,0.4953342013888889,True,True
codecontests_java_256,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.0060763888888888,True,True
codecontests_java_256,schema_tool_path,clean_no_protocol,clean_full,tool,1.5885416666666667,True,True
codecontests_java_256,no_tool_path,clean_full,corrupt_full,no_tool,0.6550218340611353,False,False
apps_python_257,query_tool_path,corrupt_full,clean_full,tool,0.7477876106194691,False,False
apps_python_257,schema_tool_path,clean_no_schema,clean_full,tool,0.6565265486725663,False,False
apps_python_257,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.1841814159292035,False,False
apps_python_257,schema_tool_path,clean_no_protocol,clean_full,tool,1.636061946902655,False,False
apps_python_257,no_tool_path,clean_full,corrupt_full,no_tool,0.9539331896551724,True,True
codecontests_cpp_257,query_tool_path,corrupt_full,clean_full,tool,0.9533617424242424,True,True
codecontests_cpp_257,schema_tool_path,clean_no_schema,clean_full,tool,0.7826704545454546,True,True
codecontests_cpp_257,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.3712713068181819,True,True
codecontests_cpp_257,schema_tool_path,clean_no_protocol,clean_full,tool,3.546401515151515,True,True
codecontests_cpp_257,no_tool_path,clean_full,corrupt_full,no_tool,0.7795358649789029,False,False
codecontests_java_257,query_tool_path,corrupt_full,clean_full,tool,0.8946078431372549,False,False
codecontests_java_257,schema_tool_path,clean_no_schema,clean_full,tool,0.7749183006535948,True,True
codecontests_java_257,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5240374795751634,True,True
codecontests_java_257,schema_tool_path,clean_no_protocol,clean_full,tool,1.7769607843137254,False,False
codecontests_java_257,no_tool_path,clean_full,corrupt_full,no_tool,0.882201646090535,True,True
apps_python_258,query_tool_path,corrupt_full,clean_full,tool,0.8884892086330936,False,False
apps_python_258,schema_tool_path,clean_no_schema,clean_full,tool,0.018884892086330936,True,True
apps_python_258,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.49280575539568344,True,True
apps_python_258,schema_tool_path,clean_no_protocol,clean_full,tool,2.431654676258993,False,False
apps_python_258,no_tool_path,clean_full,corrupt_full,no_tool,0.9142045454545454,True,True
codecontests_cpp_258,query_tool_path,corrupt_full,clean_full,tool,0.963160569105691,True,True
codecontests_cpp_258,schema_tool_path,clean_no_schema,clean_full,tool,1.5193089430894309,False,False
codecontests_cpp_258,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.466971544715447,True,True
codecontests_cpp_258,schema_tool_path,clean_no_protocol,clean_full,tool,3.758130081300813,False,False
codecontests_cpp_258,no_tool_path,clean_full,corrupt_full,no_tool,0.7877358490566038,True,True
codecontests_java_258,query_tool_path,corrupt_full,clean_full,tool,0.8614864864864865,False,False
codecontests_java_258,schema_tool_path,clean_no_schema,clean_full,tool,0.9550253378378378,True,True
codecontests_java_258,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.16195233319256758,True,True
codecontests_java_258,schema_tool_path,clean_no_protocol,clean_full,tool,0.9759923986486486,True,True
codecontests_java_258,no_tool_path,clean_full,corrupt_full,no_tool,0.7914572864321608,False,False
apps_python_259,query_tool_path,corrupt_full,clean_full,tool,0.8490566037735849,False,False
apps_python_259,schema_tool_path,clean_no_schema,clean_full,tool,0.1214622641509434,False,True
apps_python_259,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.007370283018868,True,True
apps_python_259,schema_tool_path,clean_no_protocol,clean_full,tool,2.6650943396226414,False,False
apps_python_259,no_tool_path,clean_full,corrupt_full,no_tool,0.9035,True,True
codecontests_cpp_259,query_tool_path,corrupt_full,clean_full,tool,0.7858565737051793,False,False
codecontests_cpp_259,schema_tool_path,clean_no_schema,clean_full,tool,0.3690239043824701,True,True
codecontests_cpp_259,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.6974601593625498,True,True
codecontests_cpp_259,schema_tool_path,clean_no_protocol,clean_full,tool,1.168824701195219,True,True
codecontests_cpp_259,no_tool_path,clean_full,corrupt_full,no_tool,0.7877906976744186,False,False
codecontests_java_259,query_tool_path,corrupt_full,clean_full,tool,0.8830845771144279,False,False
codecontests_java_259,schema_tool_path,clean_no_schema,clean_full,tool,1.087919776119403,True,True
codecontests_java_259,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.35231557058457713,True,True
codecontests_java_259,schema_tool_path,clean_no_protocol,clean_full,tool,0.9306980721393034,True,True
codecontests_java_259,no_tool_path,clean_full,corrupt_full,no_tool,0.7855329949238579,False,False
apps_python_260,query_tool_path,corrupt_full,clean_full,tool,0.7277777777777777,False,False
apps_python_260,schema_tool_path,clean_no_schema,clean_full,tool,0.29444444444444445,False,False
apps_python_260,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.942939814814815,True,True
apps_python_260,schema_tool_path,clean_no_protocol,clean_full,tool,2.5546296296296296,False,False
apps_python_260,no_tool_path,clean_full,corrupt_full,no_tool,0.7993697478991597,False,False
codecontests_java_260,query_tool_path,corrupt_full,clean_full,tool,0.9414612676056338,True,True
codecontests_java_260,schema_tool_path,clean_no_schema,clean_full,tool,0.02015019806338028,True,True
codecontests_java_260,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.597931338028169,True,True
codecontests_java_260,schema_tool_path,clean_no_protocol,clean_full,tool,1.4091109154929577,True,True
codecontests_java_260,no_tool_path,clean_full,corrupt_full,no_tool,0.8966535433070866,True,True
apps_python_261,query_tool_path,corrupt_full,clean_full,tool,0.8198689956331878,False,False
apps_python_261,schema_tool_path,clean_no_schema,clean_full,tool,0.11790393013100436,False,False
apps_python_261,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.6547489082969432,True,True
apps_python_261,schema_tool_path,clean_no_protocol,clean_full,tool,2.1877729257641922,False,False
apps_python_261,no_tool_path,clean_full,corrupt_full,no_tool,0.9260496183206107,True,True
codecontests_cpp_261,query_tool_path,corrupt_full,clean_full,tool,0.8554964539007093,False,False
codecontests_cpp_261,schema_tool_path,clean_no_schema,clean_full,tool,0.45113031914893614,True,True
codecontests_cpp_261,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.3581006205673758,True,True
codecontests_cpp_261,schema_tool_path,clean_no_protocol,clean_full,tool,2.9414893617021276,True,True
codecontests_cpp_261,no_tool_path,clean_full,corrupt_full,no_tool,0.8524709302325582,True,True
codecontests_java_261,query_tool_path,corrupt_full,clean_full,tool,0.6447368421052632,False,False
codecontests_java_261,schema_tool_path,clean_no_schema,clean_full,tool,0.7513157894736842,True,True
codecontests_java_261,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.20205592105263157,True,True
codecontests_java_261,schema_tool_path,clean_no_protocol,clean_full,tool,3.067105263157895,True,False
codecontests_java_261,no_tool_path,clean_full,corrupt_full,no_tool,0.7780898876404494,True,True
apps_python_262,query_tool_path,corrupt_full,clean_full,tool,0.7466216216216216,False,False
apps_python_262,schema_tool_path,clean_no_schema,clean_full,tool,0.7027027027027027,False,False
apps_python_262,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.38597972972973,False,False
apps_python_262,schema_tool_path,clean_no_protocol,clean_full,tool,2.560810810810811,False,False
apps_python_262,no_tool_path,clean_full,corrupt_full,no_tool,0.8626943005181347,True,True
codecontests_cpp_262,query_tool_path,corrupt_full,clean_full,tool,0.9894107680722891,True,True
codecontests_cpp_262,schema_tool_path,clean_no_schema,clean_full,tool,0.29668674698795183,True,True
codecontests_cpp_262,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.9819277108433735,True,True
codecontests_cpp_262,schema_tool_path,clean_no_protocol,clean_full,tool,4.754518072289157,True,False
codecontests_cpp_262,no_tool_path,clean_full,corrupt_full,no_tool,0.6571428571428571,False,False
codecontests_java_262,query_tool_path,corrupt_full,clean_full,tool,0.9401515151515152,True,True
codecontests_java_262,schema_tool_path,clean_no_schema,clean_full,tool,0.9001893939393939,True,True
codecontests_java_262,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.4168619791666666,True,True
codecontests_java_262,schema_tool_path,clean_no_protocol,clean_full,tool,2.959090909090909,False,False
codecontests_java_262,no_tool_path,clean_full,corrupt_full,no_tool,0.7393617021276596,False,False
apps_python_263,query_tool_path,corrupt_full,clean_full,tool,0.7023809523809523,False,False
apps_python_263,schema_tool_path,clean_no_schema,clean_full,tool,0.3055555555555556,False,False
apps_python_263,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.8453621031746031,True,True
apps_python_263,schema_tool_path,clean_no_protocol,clean_full,tool,1.8492063492063493,False,False
apps_python_263,no_tool_path,clean_full,corrupt_full,no_tool,0.5968992248062015,False,False
codecontests_cpp_263,query_tool_path,corrupt_full,clean_full,tool,0.6694915254237288,False,False
codecontests_cpp_263,schema_tool_path,clean_no_schema,clean_full,tool,1.115819209039548,False,False
codecontests_cpp_263,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.1532485875706215,False,True
codecontests_cpp_263,schema_tool_path,clean_no_protocol,clean_full,tool,3.1186440677966103,False,False
codecontests_cpp_263,no_tool_path,clean_full,corrupt_full,no_tool,0.9422794117647059,True,True
codecontests_java_263,query_tool_path,corrupt_full,clean_full,tool,0.8914930555555556,False,False
codecontests_java_263,schema_tool_path,clean_no_schema,clean_full,tool,0.8099500868055556,True,True
codecontests_java_263,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5585191514756944,True,True
codecontests_java_263,schema_tool_path,clean_no_protocol,clean_full,tool,1.0299207899305556,True,True
codecontests_java_263,no_tool_path,clean_full,corrupt_full,no_tool,0.6621621621621622,False,False
codecontests_cpp_264,query_tool_path,corrupt_full,clean_full,tool,0.8923841059602649,True,True
codecontests_cpp_264,schema_tool_path,clean_no_schema,clean_full,tool,0.6759105960264901,True,True
codecontests_cpp_264,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.2309602649006623,True,True
codecontests_cpp_264,schema_tool_path,clean_no_protocol,clean_full,tool,1.9155629139072847,False,False
codecontests_cpp_264,no_tool_path,clean_full,corrupt_full,no_tool,0.8925970873786407,True,True
codecontests_java_264,query_tool_path,corrupt_full,clean_full,tool,0.931872037914692,True,False
codecontests_java_264,schema_tool_path,clean_no_schema,clean_full,tool,0.6496963862559242,True,True
codecontests_java_264,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.07869716843157583,True,True
codecontests_java_264,schema_tool_path,clean_no_protocol,clean_full,tool,0.9089899289099526,True,True
codecontests_java_264,no_tool_path,clean_full,corrupt_full,no_tool,0.81353591160221,False,False
apps_python_265,query_tool_path,corrupt_full,clean_full,tool,0.619815668202765,False,False
apps_python_265,schema_tool_path,clean_no_schema,clean_full,tool,0.5599078341013825,False,False
apps_python_265,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.9315416186635944,True,True
apps_python_265,schema_tool_path,clean_no_protocol,clean_full,tool,3.4055299539170507,False,False
apps_python_265,no_tool_path,clean_full,corrupt_full,no_tool,0.9310699588477366,True,True
codecontests_cpp_265,query_tool_path,corrupt_full,clean_full,tool,0.6888111888111889,False,False
codecontests_cpp_265,schema_tool_path,clean_no_schema,clean_full,tool,1.9064685314685315,True,True
codecontests_cpp_265,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.5609702797202796,True,True
codecontests_cpp_265,schema_tool_path,clean_no_protocol,clean_full,tool,7.340034965034965,True,True
codecontests_cpp_265,no_tool_path,clean_full,corrupt_full,no_tool,0.4225352112676056,False,False
codecontests_java_265,query_tool_path,corrupt_full,clean_full,tool,0.7305555555555555,False,False
codecontests_java_265,schema_tool_path,clean_no_schema,clean_full,tool,0.5543402777777777,True,True
codecontests_java_265,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.16241319444444444,True,True
codecontests_java_265,schema_tool_path,clean_no_protocol,clean_full,tool,3.6788194444444446,True,True
codecontests_java_265,no_tool_path,clean_full,corrupt_full,no_tool,0.7136075949367089,False,False
apps_python_266,query_tool_path,corrupt_full,clean_full,tool,0.7559171597633136,False,False
apps_python_266,schema_tool_path,clean_no_schema,clean_full,tool,0.0915310650887574,True,True
apps_python_266,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.4232387204142012,True,True
apps_python_266,schema_tool_path,clean_no_protocol,clean_full,tool,2.184171597633136,True,True
apps_python_266,no_tool_path,clean_full,corrupt_full,no_tool,0.749003984063745,False,False
codecontests_java_266,query_tool_path,corrupt_full,clean_full,tool,0.9730538922155688,True,True
codecontests_java_266,schema_tool_path,clean_no_schema,clean_full,tool,0.6431511976047904,True,True
codecontests_java_266,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.4664811002994012,True,True
codecontests_java_266,schema_tool_path,clean_no_protocol,clean_full,tool,3.0,True,True
codecontests_java_266,no_tool_path,clean_full,corrupt_full,no_tool,0.7641304347826087,False,False
apps_python_267,query_tool_path,corrupt_full,clean_full,tool,0.6903225806451613,False,False
apps_python_267,schema_tool_path,clean_no_schema,clean_full,tool,0.19294354838709676,False,True
apps_python_267,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.2130670362903226,True,True
apps_python_267,schema_tool_path,clean_no_protocol,clean_full,tool,3.338709677419355,False,False
apps_python_267,no_tool_path,clean_full,corrupt_full,no_tool,0.8179012345679012,True,True
codecontests_java_267,query_tool_path,corrupt_full,clean_full,tool,0.7424242424242424,False,False
codecontests_java_267,schema_tool_path,clean_no_schema,clean_full,tool,0.34356060606060607,True,True
codecontests_java_267,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.433333333333333,True,True
codecontests_java_267,schema_tool_path,clean_no_protocol,clean_full,tool,5.791666666666667,True,True
codecontests_java_267,no_tool_path,clean_full,corrupt_full,no_tool,0.5132275132275133,False,False
apps_python_268,query_tool_path,corrupt_full,clean_full,tool,0.7634228187919463,False,False
apps_python_268,schema_tool_path,clean_no_schema,clean_full,tool,0.5570469798657718,False,False
apps_python_268,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.7839765100671141,True,True
apps_python_268,schema_tool_path,clean_no_protocol,clean_full,tool,1.7634228187919463,False,False
apps_python_268,no_tool_path,clean_full,corrupt_full,no_tool,0.8774703557312253,True,True
codecontests_cpp_268,query_tool_path,corrupt_full,clean_full,tool,0.7691532258064516,False,False
codecontests_cpp_268,schema_tool_path,clean_no_schema,clean_full,tool,0.5529233870967742,True,True
codecontests_cpp_268,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.8361895161290323,True,True
codecontests_cpp_268,schema_tool_path,clean_no_protocol,clean_full,tool,1.8147681451612903,True,True
codecontests_cpp_268,no_tool_path,clean_full,corrupt_full,no_tool,0.7893835616438356,True,True
codecontests_java_268,query_tool_path,corrupt_full,clean_full,tool,0.7730125523012552,False,False
codecontests_java_268,schema_tool_path,clean_no_schema,clean_full,tool,0.3181223849372385,True,True
codecontests_java_268,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5840415794979079,True,True
codecontests_java_268,schema_tool_path,clean_no_protocol,clean_full,tool,1.1877615062761506,True,True
codecontests_java_268,no_tool_path,clean_full,corrupt_full,no_tool,0.8344907407407407,True,True
apps_python_270,query_tool_path,corrupt_full,clean_full,tool,0.6472602739726028,False,False
apps_python_270,schema_tool_path,clean_no_schema,clean_full,tool,0.022688356164383562,False,True
apps_python_270,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.916095890410959,False,True
apps_python_270,schema_tool_path,clean_no_protocol,clean_full,tool,2.3236301369863015,False,False
apps_python_270,no_tool_path,clean_full,corrupt_full,no_tool,0.86328125,True,True
codecontests_java_270,query_tool_path,corrupt_full,clean_full,tool,0.7588888888888888,False,False
codecontests_java_270,schema_tool_path,clean_no_schema,clean_full,tool,1.8522222222222222,False,False
codecontests_java_270,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.7022222222222223,True,True
codecontests_java_270,schema_tool_path,clean_no_protocol,clean_full,tool,4.706666666666667,True,True
codecontests_java_270,no_tool_path,clean_full,corrupt_full,no_tool,0.9090909090909091,True,True
codecontests_java_271,query_tool_path,corrupt_full,clean_full,tool,0.8092532467532467,False,False
codecontests_java_271,schema_tool_path,clean_no_schema,clean_full,tool,0.9813311688311688,False,False
codecontests_java_271,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.1485389610389611,True,True
codecontests_java_271,schema_tool_path,clean_no_protocol,clean_full,tool,1.3198051948051948,False,True
codecontests_java_271,no_tool_path,clean_full,corrupt_full,no_tool,0.9675062189054726,True,True
mbpp_python_271,query_tool_path,corrupt_full,clean_full,tool,0.5091463414634146,False,False
mbpp_python_271,schema_tool_path,clean_no_schema,clean_full,tool,0.36890243902439024,True,True
mbpp_python_271,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.6802591463414633,True,True
mbpp_python_271,schema_tool_path,clean_no_protocol,clean_full,tool,2.7042682926829267,False,False
mbpp_python_271,no_tool_path,clean_full,corrupt_full,no_tool,0.4791666666666667,False,False
apps_python_272,query_tool_path,corrupt_full,clean_full,tool,0.5147679324894515,False,False
apps_python_272,schema_tool_path,clean_no_schema,clean_full,tool,0.8154008438818565,False,False
apps_python_272,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.2611418776371308,True,True
apps_python_272,schema_tool_path,clean_no_protocol,clean_full,tool,3.518987341772152,False,False
apps_python_272,no_tool_path,clean_full,corrupt_full,no_tool,0.6346153846153846,False,False
codecontests_cpp_272,query_tool_path,corrupt_full,clean_full,tool,0.7597402597402597,False,False
codecontests_cpp_272,schema_tool_path,clean_no_schema,clean_full,tool,1.405844155844156,False,False
codecontests_cpp_272,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.2196969696969697,False,False
codecontests_cpp_272,schema_tool_path,clean_no_protocol,clean_full,tool,3.346320346320346,False,False
codecontests_cpp_272,no_tool_path,clean_full,corrupt_full,no_tool,0.7334437086092715,True,True
codecontests_java_272,query_tool_path,corrupt_full,clean_full,tool,0.9334016393442623,True,False
codecontests_java_272,schema_tool_path,clean_no_schema,clean_full,tool,0.9817921789617486,True,True
codecontests_java_272,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.4188972848360655,True,True
codecontests_java_272,schema_tool_path,clean_no_protocol,clean_full,tool,1.638148907103825,True,True
codecontests_java_272,no_tool_path,clean_full,corrupt_full,no_tool,0.844059405940594,False,False
apps_python_273,query_tool_path,corrupt_full,clean_full,tool,0.5503597122302158,False,False
apps_python_273,schema_tool_path,clean_no_schema,clean_full,tool,0.5445143884892086,False,True
apps_python_273,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.4970773381294964,True,True
apps_python_273,schema_tool_path,clean_no_protocol,clean_full,tool,2.9244604316546763,False,False
apps_python_273,no_tool_path,clean_full,corrupt_full,no_tool,0.8326271186440678,True,True
codecontests_java_273,query_tool_path,corrupt_full,clean_full,tool,0.7179203539823009,True,False
codecontests_java_273,schema_tool_path,clean_no_schema,clean_full,tool,2.197179203539823,True,True
codecontests_java_273,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.7713633849557522,True,True
codecontests_java_273,schema_tool_path,clean_no_protocol,clean_full,tool,4.911988384955753,True,True
codecontests_java_273,no_tool_path,clean_full,corrupt_full,no_tool,0.5106382978723404,False,False
mbpp_python_273,query_tool_path,corrupt_full,clean_full,tool,0.9052672955974843,False,True
mbpp_python_273,schema_tool_path,clean_no_schema,clean_full,tool,1.2830188679245282,False,False
mbpp_python_273,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.8529874213836477,False,True
mbpp_python_273,schema_tool_path,clean_no_protocol,clean_full,tool,4.484276729559748,False,False
mbpp_python_273,no_tool_path,clean_full,corrupt_full,no_tool,0.8508771929824561,True,True
apps_python_274,query_tool_path,corrupt_full,clean_full,tool,0.6728187919463087,False,False
apps_python_274,schema_tool_path,clean_no_schema,clean_full,tool,0.05725671140939597,True,True
apps_python_274,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.691432466442953,True,True
apps_python_274,schema_tool_path,clean_no_protocol,clean_full,tool,1.8590604026845639,False,True
apps_python_274,no_tool_path,clean_full,corrupt_full,no_tool,0.8843023255813953,True,True
codecontests_cpp_274,query_tool_path,corrupt_full,clean_full,tool,0.8261421319796954,True,True
codecontests_cpp_274,schema_tool_path,clean_no_schema,clean_full,tool,0.7753807106598984,True,True
codecontests_cpp_274,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.8734137055837563,True,True
codecontests_cpp_274,schema_tool_path,clean_no_protocol,clean_full,tool,3.4498730964467006,True,True
codecontests_cpp_274,no_tool_path,clean_full,corrupt_full,no_tool,0.689453125,False,False
codecontests_java_274,query_tool_path,corrupt_full,clean_full,tool,0.8215767634854771,False,False
codecontests_java_274,schema_tool_path,clean_no_schema,clean_full,tool,0.9515041493775933,True,True
codecontests_java_274,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5205523858921162,True,True
codecontests_java_274,schema_tool_path,clean_no_protocol,clean_full,tool,2.029045643153527,False,True
codecontests_java_274,no_tool_path,clean_full,corrupt_full,no_tool,0.8164414414414415,True,True
apps_python_275,query_tool_path,corrupt_full,clean_full,tool,0.9905501497005988,True,True
apps_python_275,schema_tool_path,clean_no_schema,clean_full,tool,1.1152694610778444,True,True
apps_python_275,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.8262069610778444,True,True
apps_python_275,schema_tool_path,clean_no_protocol,clean_full,tool,1.78312125748503,True,True
apps_python_275,no_tool_path,clean_full,corrupt_full,no_tool,0.6262626262626263,False,False
codecontests_java_275,query_tool_path,corrupt_full,clean_full,tool,0.9825320512820512,True,True
codecontests_java_275,schema_tool_path,clean_no_schema,clean_full,tool,0.8092948717948718,True,True
codecontests_java_275,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.0622596153846153,True,True
codecontests_java_275,schema_tool_path,clean_no_protocol,clean_full,tool,4.32051282051282,True,True
codecontests_java_275,no_tool_path,clean_full,corrupt_full,no_tool,0.9234154929577465,True,True
codecontests_cpp_276,query_tool_path,corrupt_full,clean_full,tool,0.9167857142857143,True,True
codecontests_cpp_276,schema_tool_path,clean_no_schema,clean_full,tool,0.2175892857142857,True,True
codecontests_cpp_276,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.2966071428571428,True,True
codecontests_cpp_276,schema_tool_path,clean_no_protocol,clean_full,tool,1.8146428571428572,True,True
codecontests_cpp_276,no_tool_path,clean_full,corrupt_full,no_tool,0.7913043478260869,False,False
codecontests_java_276,query_tool_path,corrupt_full,clean_full,tool,0.944377990430622,True,True
codecontests_java_276,schema_tool_path,clean_no_schema,clean_full,tool,0.8008373205741627,True,True
codecontests_java_276,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.539146605861244,True,True
codecontests_java_276,schema_tool_path,clean_no_protocol,clean_full,tool,1.4619467703349283,True,True
codecontests_java_276,no_tool_path,clean_full,corrupt_full,no_tool,0.8534172661870504,True,True
mbpp_python_276,query_tool_path,corrupt_full,clean_full,tool,0.5895061728395061,False,False
mbpp_python_276,schema_tool_path,clean_no_schema,clean_full,tool,0.11766975308641975,True,True
mbpp_python_276,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.321855709876543,True,True
mbpp_python_276,schema_tool_path,clean_no_protocol,clean_full,tool,3.080246913580247,False,False
mbpp_python_276,no_tool_path,clean_full,corrupt_full,no_tool,0.56,False,False
apps_python_277,query_tool_path,corrupt_full,clean_full,tool,0.7098540145985401,False,False
apps_python_277,schema_tool_path,clean_no_schema,clean_full,tool,1.3923357664233578,False,False
apps_python_277,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.116788321167883,True,True
apps_python_277,schema_tool_path,clean_no_protocol,clean_full,tool,2.164233576642336,False,False
apps_python_277,no_tool_path,clean_full,corrupt_full,no_tool,0.7678571428571429,False,False
codecontests_cpp_277,query_tool_path,corrupt_full,clean_full,tool,0.5429184549356223,False,False
codecontests_cpp_277,schema_tool_path,clean_no_schema,clean_full,tool,1.446351931330472,False,False
codecontests_cpp_277,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.778969957081545,False,False
codecontests_cpp_277,schema_tool_path,clean_no_protocol,clean_full,tool,3.532188841201717,False,False
codecontests_cpp_277,no_tool_path,clean_full,corrupt_full,no_tool,0.9258298755186722,True,True
codecontests_java_277,query_tool_path,corrupt_full,clean_full,tool,0.7067307692307693,False,False
codecontests_java_277,schema_tool_path,clean_no_schema,clean_full,tool,0.4567307692307692,False,False
codecontests_java_277,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.0204326923076923,False,True
codecontests_java_277,schema_tool_path,clean_no_protocol,clean_full,tool,1.5224358974358974,False,False
codecontests_java_277,no_tool_path,clean_full,corrupt_full,no_tool,0.9453740157480315,True,True
codecontests_java_278,query_tool_path,corrupt_full,clean_full,tool,0.9694244604316546,True,True
codecontests_java_278,schema_tool_path,clean_no_schema,clean_full,tool,1.589928057553957,True,True
codecontests_java_278,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.91636690647482,True,True
codecontests_java_278,schema_tool_path,clean_no_protocol,clean_full,tool,3.868705035971223,False,True
codecontests_java_278,no_tool_path,clean_full,corrupt_full,no_tool,0.8962418300653595,True,True
apps_python_279,query_tool_path,corrupt_full,clean_full,tool,0.9517716535433071,True,True
apps_python_279,schema_tool_path,clean_no_schema,clean_full,tool,0.359990157480315,True,True
