node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L16H12,16,0.0034527375808012664,0.003270645952575634,0.37293046357615894,0.3999451395614655
L8H10,8,0.003422825241506086,0.003270645952575634,0.08518863808488919,0.0900561735025385
L10H13,10,0.003373978138351427,0.003270645952575634,0.13463039641596525,0.13987264896447707
L9H2,9,0.00332289942054642,0.003270645952575634,0.1693733753730625,0.1610746912561386
L13H14,13,0.003248257071652264,0.003270645952575634,0.1180028735632184,0.11359719406797025
L11H2,11,0.0030687487471643005,0.003270645952575634,0.10335902523402524,0.09437681781948067
L3H0,3,0.0027963025133876493,0.003270645952575634,0.04875298584273591,0.05514898973386298
L17H14,17,0.002596531026164901,0.0024529844644317253,0.29874213836477986,0.3008480278486785
L18H11,18,0.002587250464889754,0.0024529844644317253,0.8664122137404581,0.8792298190450255
L6H9,6,0.002506900451512317,0.0024529844644317253,0.07227653631284917,0.07366889670694575
L6H4,6,0.0021638256438888458,0.0024529844644317253,0.05615482233502538,0.0618204265888276
L8H14,8,0.00173433386084605,0.001635322976287817,0.14007224713502742,0.14007224713502742
L3H2,3,0.0017332533785877117,0.001635322976287817,0.027945051641199772,0.027945051641199772
L9H6,9,0.0017284505690289365,0.001635322976287817,0.18638426941336517,0.18638426941336517
L9H12,9,0.0017245348105607726,0.001635322976287817,0.1089657753785163,0.1089657753785163
L3H1,3,0.001330475478984766,0.001635322976287817,0.051866796398046394,0.051866796398046394
L15H1,15,0.0008675668208971615,0.0008176614881439084,0.27751196172248804,0.27751196172248804
L13H2,13,0.0008675428606815639,0.0008176614881439084,0.11538461538461539,0.11538461538461539
L2H6,2,0.0008674940568192902,0.0008176614881439084,0.03826530612244898,0.03826530612244898
L19H8,19,0.0008673326477391044,0.0008176614881439084,0.2236024844720497,0.2236024844720497
L21H8,21,0.000867263912244662,0.0008176614881439084,0.22446236559139784,0.22446236559139784
L22H1,22,0.0008671147098944694,0.0008176614881439084,0.20964125560538116,0.20964125560538116
L17H11,17,0.0008664630311341087,0.0008176614881439084,0.36971830985915494,0.36971830985915494
L5H4,5,0.0008467201127082307,0.0008176614881439084,0.021577380952380952,0.021577380952380952
L17H15,17,0.0008289851233332252,0.0008176614881439084,0.3942307692307692,0.3942307692307692
L18H13,18,0.0008022379940223752,0.0008176614881439084,0.46586345381526106,0.46586345381526106
L4H14,4,0.00078971120330036,0.0008176614881439084,0.048672566371681415,0.048672566371681415
L10H3,10,0.0007496644617264885,0.0008176614881439084,0.11629098360655737,0.11629098360655737
L6H1,6,0.0005953873128978271,0.0008176614881439084,0.055634469696969696,0.055634469696969696
