sample_id,sample_rank,q_index,cluster_id,cluster_size,weight
codecontests_java_33,52,,3,141,0.8995313300973985
humaneval_python_33,53,,3,141,0.9072750957016046
codecontests_java_43,73,,3,141,0.9999597634479498
codecontests_java_45,78,,3,141,0.98682793884066
codecontests_java_46,81,,3,141,0.9332680121527778
codecontests_java_50,90,,3,141,0.9996042839158767
codecontests_java_55,96,,3,141,0.9999242711950231
codecontests_java_56,99,,3,141,0.9999809005633503
codecontests_java_62,111,,3,141,0.999755859375
apps_python_64,113,,3,141,0.9341184448707942
codecontests_cpp_68,117,,3,141,0.9997674851190477
codecontests_java_72,122,,3,141,0.9868461068792758
codecontests_java_74,125,,3,141,0.9652967600419888
codecontests_java_79,134,,3,141,0.9999749990609976
apps_python_82,139,,3,141,0.8467644633915824
codecontests_java_85,145,,3,141,0.9942744006849316
codecontests_java_89,150,,3,141,0.9124730809529622
codecontests_java_106,180,,3,141,0.888671875
apps_python_111,189,,3,141,0.9994177303403756
codecontests_java_112,190,,3,141,0.9554860869984568
codecontests_java_113,195,,3,141,0.8817484373678652
codecontests_java_120,214,,3,141,0.9237593312372208
codecontests_java_122,217,,3,141,0.9977770353618421
codecontests_java_132,240,,3,141,0.9999894766971983
apps_python_140,251,,3,141,0.9142574139030613
codecontests_java_140,252,,3,141,0.8997967529296875
codecontests_java_143,259,,3,141,0.902514470603538
codecontests_java_146,265,,3,141,0.9978327165570176
codecontests_java_148,269,,3,141,0.9999684300915949
apps_python_152,279,,3,141,0.9995284407106164
codecontests_java_154,285,,3,141,0.9999895635640846
codecontests_java_156,290,,3,141,0.9494195641208335
codecontests_java_157,292,,3,141,0.9999922335504772
codecontests_java_173,317,,3,141,0.9998676795085878
codecontests_cpp_206,385,,3,141,0.9997957817413522
codecontests_java_210,393,,3,141,0.8135310806729688
codecontests_java_211,396,,3,141,0.9997274408895502
codecontests_java_219,411,,3,141,0.9545253446279478
codecontests_java_221,416,,3,141,0.9999711661503232
codecontests_java_235,441,,3,141,0.8375708497600791
codecontests_java_237,445,,3,141,0.9984441207627118
codecontests_java_238,447,,3,141,0.9970077123397436
codecontests_java_256,480,,3,141,0.8823019025510019
codecontests_java_259,485,,3,141,0.8853817505870831
codecontests_java_263,494,,3,141,0.9999762641059028
codecontests_cpp_272,503,,3,141,0.9993954613095238
codecontests_java_272,504,,3,141,0.9999783208461407
codecontests_java_274,508,,3,141,0.9539643282387958
codecontests_java_276,511,,3,141,0.9137037254559334
apps_python_279,516,,3,141,0.9999019592765748
codecontests_java_279,518,,3,141,0.9108393459434124
codecontests_java_286,529,,3,141,0.9566851265822784
codecontests_java_292,540,,3,141,0.9999786553355311
apps_python_295,545,,3,141,0.9996027166193182
codecontests_java_299,553,,3,141,0.9997797121946839
codecontests_java_301,558,,3,141,0.9235465929442339
codecontests_java_302,559,,3,141,0.9499633979797363
codecontests_java_303,562,,3,141,0.8797880208333333
codecontests_java_304,564,,3,141,0.9719453034577547
codecontests_java_310,575,,3,141,0.9639925842458902
codecontests_java_312,579,,3,141,0.9998817106263828
apps_python_326,605,,3,141,0.9967677156690141
apps_python_330,612,,3,141,0.999962158203125
codecontests_java_332,618,,3,141,0.9999131422776443
codecontests_java_333,620,,3,141,0.9933293044071779
codecontests_java_334,621,,3,141,0.8868753502084232
codecontests_java_339,631,,3,141,0.9914354946524064
codecontests_java_345,642,,3,141,0.997644168814433
codecontests_java_365,680,,3,141,0.9999886989593506
codecontests_java_368,688,,3,141,0.9999839252329128
codecontests_java_372,698,,3,141,0.9394772560350878
codecontests_java_378,710,,3,141,0.9999579851017442
codecontests_cpp_383,718,,3,141,0.9607944815534369
codecontests_java_385,721,,3,141,0.9939236111111112
codecontests_java_386,724,,3,141,0.9969740316901409
codecontests_java_408,757,,3,141,0.9999918282314499
codecontests_java_412,765,,3,141,0.9999701556037454
codecontests_java_423,784,,3,141,0.8777257055165817
codecontests_java_426,790,,3,141,0.9313357660102184
codecontests_java_427,792,,3,141,0.8547771416682326
codecontests_java_429,798,,3,141,0.8945264483422783
codecontests_java_437,815,,3,141,0.9418174733920973
codecontests_java_440,822,,3,141,0.9847086225173655
codecontests_java_445,831,,3,141,0.9999801143523186
codecontests_cpp_446,834,,3,141,0.999800788031684
codecontests_java_446,835,,3,141,0.8610605539483364
codecontests_java_447,838,,3,141,0.9999901376119474
codecontests_java_452,848,,3,141,0.9922982580421945
codecontests_java_470,880,,3,141,0.9441882474922839
codecontests_java_472,882,,3,141,0.9972597947761194
codecontests_java_475,886,,3,141,0.959988037109375
apps_python_477,890,,3,141,0.8194633152173912
codecontests_java_486,907,,3,141,0.9999865154887355
codecontests_java_492,919,,3,141,0.9999431501116072
codecontests_java_499,927,,3,141,0.9990697400323276
codecontests_java_502,932,,3,141,0.9592624546255378
codecontests_java_511,944,,3,141,0.9999702649238782
codecontests_java_520,955,,3,141,0.8623478038233955
codecontests_java_534,970,,3,141,0.9534731463137802
codecontests_java_536,974,,3,141,0.9999822616577149
codecontests_java_544,981,,3,141,0.9940942073055063
codecontests_java_550,986,,3,141,0.931156991390306
codecontests_java_553,988,,3,141,0.999613179788961
codecontests_java_554,990,,3,141,0.9999782017299107
codecontests_java_556,992,,3,141,0.999986572265625
codecontests_java_557,994,,3,141,0.9938210227272727
codecontests_java_558,996,,3,141,0.999990058667732
codecontests_java_559,997,,3,141,0.999298580109127
codecontests_java_562,1001,,3,141,0.9998890674897354
codecontests_java_565,1005,,3,141,0.9999257898540749
codecontests_java_567,1009,,3,141,0.9315862667483074
codecontests_java_573,1014,,3,141,0.9504387216211868
codecontests_java_577,1020,,3,141,0.949500558845973
codecontests_java_596,1042,,3,141,0.9959741702754794
codecontests_java_600,1045,,3,141,0.8204182461168639
codecontests_java_601,1047,,3,141,0.9382235284731748
codecontests_java_603,1049,,3,141,0.9998528230274822
codecontests_java_606,1054,,3,141,0.9998878115699404
codecontests_java_608,1056,,3,141,0.8707526711856617
codecontests_java_612,1061,,3,141,0.9987728721217105
codecontests_java_614,1065,,3,141,0.8104455017301038
codecontests_java_617,1071,,3,141,0.8545281957304527
codecontests_java_626,1080,,3,141,0.9996499930862832
codecontests_java_627,1081,,3,141,0.9266605349800704
codecontests_cpp_634,1087,,3,141,0.9999738734403103
codecontests_cpp_670,1111,,3,141,0.9999628391395621
codecontests_cpp_685,1122,,3,141,0.9484003240411931
codecontests_cpp_710,1139,,3,141,0.9263424393693371
codecontests_cpp_749,1162,,3,141,0.9146908807360437
codecontests_cpp_785,1186,,3,141,0.9999731522572192
codecontests_cpp_791,1191,,3,141,0.9999869526296422
codecontests_cpp_799,1196,,3,141,0.9999731558340567
codecontests_cpp_801,1198,,3,141,0.9999607966496394
codecontests_cpp_806,1203,,3,141,0.999911764393682
codecontests_cpp_819,1213,,3,141,0.9999318063994984
apps_python_30,47,,4,55,0.9991530287322274
humaneval_python_39,63,,4,55,0.9992538623595506
humaneval_python_44,76,,4,55,0.9911891263734641
humaneval_python_60,107,,4,55,0.9688795905371935
codecontests_java_61,108,,4,55,0.696873842499318
codecontests_java_99,169,,4,55,0.9540293704618076
mbpp_python_103,176,,4,55,0.9985482118983957
humaneval_python_109,186,,4,55,0.9999583446196396
apps_python_110,187,,4,55,0.9992743976955307
apps_python_125,222,,4,55,0.9999725341796875
apps_python_128,227,,4,55,0.9995871803977273
apps_python_129,228,,4,55,0.8696819444444445
mbpp_python_133,242,,4,55,0.9395039185203448
apps_python_135,245,,4,55,0.9996485619028662
mbpp_python_147,267,,4,55,0.9999873352050781
humaneval_python_149,274,,4,55,0.9952398255813953
humaneval_python_154,286,,4,55,0.9537221188015409
apps_python_155,287,,4,55,0.9991329585280374
apps_python_160,296,,4,55,0.9686039719626168
apps_python_163,300,,4,55,0.9990744995915033
apps_python_170,312,,4,55,0.9365936389892713
apps_python_188,343,,4,55,0.9388216070742021
mbpp_python_204,381,,4,55,0.9999779260205657
apps_python_217,407,,4,55,0.9997748643338323
mbpp_python_221,417,,4,55,0.9891517857142857
apps_python_223,420,,4,55,0.9602097445389625
apps_python_229,431,,4,55,0.985445205479452
codecontests_java_252,470,,4,55,0.9998902134925315
apps_python_256,478,,4,55,0.9996637584206587
apps_python_258,482,,4,55,0.997976618705036
apps_python_259,484,,4,55,0.9956331073113207
mbpp_python_273,506,,4,55,0.9825078616352201
apps_python_284,523,,4,55,0.9247164266871014
