sample_id,base_variant,candidate,source_rescue,blocked_rescue,mlp27_mediated_rescue,blocked_retained_fraction,source_tool_top1,blocked_tool_top1,source_boundary_flip,blocked_boundary_flip
codecontests_java_1,corrupt_full,MLP16,0.5665024630541872,0.3399014778325123,0.22660098522167488,0.6,False,False,False,False
codecontests_java_1,corrupt_full,L23H6,0.6527093596059114,0.3399014778325123,0.3128078817733991,0.520754716981132,False,False,False,False
codecontests_java_1,corrupt_full,L17H8,0.3645320197044335,0.16748768472906403,0.19704433497536947,0.45945945945945943,False,False,False,False
codecontests_java_1,clean_no_schema,MLP27,0.7136699507389163,0.0,0.7136699507389163,0.0,False,False,False,False
codecontests_java_1,clean_no_schema,L24H6,0.6330049261083743,0.31773399014778325,0.3152709359605911,0.5019455252918288,False,False,False,False
codecontests_java_1,clean_no_schema,L21H12,0.7781711822660099,0.45566502463054187,0.322506157635468,0.5855588526211671,True,False,True,False
codecontests_java_1,clean_no_schema,L21H1,0.6379310344827587,0.3054187192118227,0.332512315270936,0.47876447876447875,False,False,False,False
codecontests_java_1,clean_no_schema,MLP19,0.6693349753694581,0.3891625615763547,0.28017241379310337,0.5814167433302668,False,False,False,False
codecontests_java_1,clean_no_schema,MLP16,0.4852216748768473,0.2955665024630542,0.1896551724137931,0.6091370558375635,False,False,False,False
codecontests_java_1,clean_no_schema,L23H6,0.6083743842364532,0.30049261083743845,0.30788177339901474,0.49392712550607293,False,False,False,False
codecontests_java_1,clean_no_schema,L17H8,0.3399014778325123,0.1724137931034483,0.167487684729064,0.5072463768115942,False,False,False,False
codecontests_java_1,clean_schema_mismatch,MLP27,0.9861453201970444,0.0,0.9861453201970444,0.0,True,False,True,False
codecontests_java_1,clean_schema_mismatch,L24H6,0.7992610837438424,0.3891625615763547,0.4100985221674877,0.4869029275808937,False,False,False,False
codecontests_java_1,clean_schema_mismatch,L21H12,1.0224753694581281,0.5812807881773399,0.44119458128078826,0.5685034628124058,True,False,True,False
codecontests_java_1,clean_schema_mismatch,L21H1,0.8251231527093597,0.41379310344827586,0.4113300492610838,0.5014925373134328,False,False,False,False
codecontests_java_1,clean_schema_mismatch,MLP19,0.28078817733990147,0.1724137931034483,0.10837438423645318,0.6140350877192983,False,False,False,False
