sample_id,frame,node,file_rescue_ratio,object_decision_score,object_boundary_flip,tool_top1,no_tool_top1
codecontests_java_23,develop,MLP11,-0.5641025641025641,0.0316162109375,True,False,True
codecontests_cpp_24,write,L2H14,-0.14814814814814814,-0.42205810546875,False,False,True
codecontests_cpp_24,write,MLP11,-1.6455026455026456,-0.87255859375,False,False,True
codecontests_cpp_24,develop,L2H14,-0.024390243902439025,-0.00968170166015625,False,False,True
codecontests_cpp_24,develop,MLP11,-0.17073170731707318,-0.0093841552734375,False,False,True
codecontests_java_24,write,L2H14,0.3786008230452675,-0.2672119140625,False,False,True
codecontests_java_24,write,MLP11,0.20164609053497942,-0.36541748046875,False,False,True
codecontests_java_24,develop,L2H14,0.1382488479262673,-0.08995819091796875,False,False,True
codecontests_java_24,develop,MLP11,0.7407834101382489,0.0482177734375,True,False,True
apps_python_25,write,L2H14,-0.1225296442687747,-2.21533203125,False,False,False
apps_python_25,write,MLP11,-0.233201581027668,-2.267578125,False,False,False
apps_python_25,develop,L2H14,-0.05732484076433121,-0.6397705078125,False,False,False
apps_python_25,develop,MLP11,-0.5732484076433121,-0.915771484375,False,False,False
codecontests_java_25,write,L2H14,0.007407407407407408,-0.2614889144897461,False,True,False
codecontests_java_25,write,MLP11,0.6129629629629629,-0.08056640625,False,True,False
codecontests_java_25,develop,L2H14,0.10784313725490197,-0.037506103515625,False,False,True
codecontests_java_25,develop,MLP11,0.45588235294117646,0.049560546875,True,False,True
codecontests_cpp_26,write,L2H14,-0.17543859649122806,-1.56390380859375,False,False,True
codecontests_cpp_26,write,MLP11,-0.6374269005847953,-2.115234375,False,False,True
codecontests_cpp_26,develop,L2H14,0.4548872180451128,-0.02789306640625,False,False,True
codecontests_cpp_26,develop,MLP11,-0.41353383458646614,-0.08599853515625,False,False,True
codecontests_java_26,write,L2H14,-0.15606936416184972,-0.7744140625,False,True,False
codecontests_java_26,write,MLP11,0.20809248554913296,-0.46484375,False,True,False
codecontests_java_26,develop,L2H14,-0.08296943231441048,-0.057525634765625,False,False,True
codecontests_java_26,develop,MLP11,-2.7729257641921397,-0.109375,False,False,True
humaneval_python_26,write,L2H14,-0.24686192468619247,-0.2138671875,False,True,False
humaneval_python_26,write,MLP11,-0.1799163179916318,-0.0771484375,False,True,False
humaneval_python_26,develop,L2H14,-0.2,-0.35858154296875,False,False,True
humaneval_python_26,develop,MLP11,-1.103225806451613,-0.505859375,False,False,False
codecontests_cpp_27,write,L2H14,-5.47887323943662,-0.031005859375,False,True,False
codecontests_cpp_27,write,MLP11,-4.042253521126761,-0.02685546875,False,True,False
codecontests_cpp_27,develop,L2H14,0.004694835680751174,-0.4117431640625,False,False,True
codecontests_cpp_27,develop,MLP11,-0.018779342723004695,-0.4019775390625,False,False,True
codecontests_java_27,write,L2H14,0.0,-0.4080495834350586,False,True,False
codecontests_java_27,write,MLP11,-0.028708133971291867,-0.41314697265625,False,True,False
codecontests_java_27,develop,L2H14,0.27941176470588236,-0.043731689453125,False,False,True
codecontests_java_27,develop,MLP11,0.4852941176470588,0.033203125,True,False,True
codecontests_cpp_28,write,L2H14,-0.2,-0.67193603515625,False,False,True
codecontests_cpp_28,write,MLP11,0.4068965517241379,-0.284423828125,False,True,False
codecontests_cpp_28,develop,L2H14,-0.010309278350515464,-0.3815765380859375,False,False,True
codecontests_cpp_28,develop,MLP11,-0.26804123711340205,-0.4697265625,False,False,True
codecontests_java_28,write,L2H14,0.20535714285714285,-0.0846099853515625,False,True,False
codecontests_java_28,write,MLP11,-0.6607142857142857,-0.16741943359375,False,True,False
codecontests_java_28,develop,L2H14,0.06060606060606061,-0.073333740234375,False,False,True
codecontests_java_28,develop,MLP11,0.6681818181818182,0.1295166015625,True,False,True
