sample_id,space,same_object_cross_frame_cosine,same_frame_cross_object_cosine,object_minus_frame_cosine,object_wins
mbpp_python_1,mlp11_out,0.9915047287940979,0.9721055030822754,0.01939922571182251,True
mbpp_python_1,l2h14_lead_k_centered,-0.9999744892120361,0.9999446272850037,-1.9999191164970398,False
mbpp_python_1,l2h14_z_centered,0.429959312081337,-0.44535258412361145,0.8753118962049484,True
mbpp_python_1,mlp11_out_centered,0.5115067660808563,-0.599536806344986,1.1110435724258423,True
codecontests_java_2,l2h14_lead_k,0.8966814279556274,0.999993085861206,-0.10331165790557861,False
codecontests_java_2,l2h14_z,0.950780987739563,0.9493995308876038,0.0013814568519592285,True
codecontests_java_2,mlp11_out,0.9913821518421173,0.9763999581336975,0.0149821937084198,True
codecontests_java_2,l2h14_lead_k_centered,-0.9999231994152069,0.9998482167720795,-1.9997714161872864,False
codecontests_java_2,l2h14_z_centered,-0.11005879193544388,0.09793944656848907,-0.20799823850393295,False
codecontests_java_2,mlp11_out_centered,0.4418599605560303,-0.5236929357051849,0.9655528962612152,True
codecontests_cpp_3,l2h14_lead_k,0.8966465592384338,0.9999952614307404,-0.10334870219230652,False
codecontests_cpp_3,l2h14_z,0.9559696614742279,0.9589000940322876,-0.0029304325580596924,False
codecontests_cpp_3,mlp11_out,0.9927675724029541,0.9757275283336639,0.01704004406929016,True
codecontests_cpp_3,l2h14_lead_k_centered,-0.9999528527259827,0.9999015033245087,-1.9998543560504913,False
codecontests_cpp_3,l2h14_z_centered,-0.13495666161179543,0.12280098721385002,-0.25775764882564545,False
codecontests_cpp_3,mlp11_out_centered,0.5380878150463104,-0.6115523874759674,1.1496402025222778,True
codecontests_java_3,l2h14_lead_k,0.8965784907341003,1.0000000298023224,-0.10342153906822205,False
codecontests_java_3,l2h14_z,0.9477054178714752,0.9601450562477112,-0.012439638376235962,False
codecontests_java_3,mlp11_out,0.9909272491931915,0.9739023745059967,0.017024874687194824,True
codecontests_java_3,l2h14_lead_k_centered,-1.0000001192092896,1.0000001192092896,-2.000000238418579,False
codecontests_java_3,l2h14_z_centered,-0.25880006700754166,0.2493940070271492,-0.5081940740346909,False
codecontests_java_3,mlp11_out_centered,0.48285239934921265,-0.5625505745410919,1.0454029738903046,True
apps_python_4,l2h14_lead_k,0.8966465592384338,0.9999952614307404,-0.10334870219230652,False
apps_python_4,l2h14_z,0.9565134644508362,0.9520632922649384,0.004450172185897827,True
apps_python_4,mlp11_out,0.9927915930747986,0.9746551811695099,0.018136411905288696,True
apps_python_4,l2h14_lead_k_centered,-0.9999528527259827,0.9999015033245087,-1.9998543560504913,False
apps_python_4,l2h14_z_centered,-0.042816860834136605,0.03309820219874382,-0.07591506303288043,False
apps_python_4,mlp11_out_centered,0.5260555744171143,-0.5969444811344147,1.123000055551529,True
codecontests_cpp_4,l2h14_lead_k,0.8965784907341003,1.0000000298023224,-0.10342153906822205,False
codecontests_cpp_4,l2h14_z,0.952894538640976,0.9583356976509094,-0.005441159009933472,False
codecontests_cpp_4,mlp11_out,0.9932394325733185,0.9755515456199646,0.017687886953353882,True
codecontests_cpp_4,l2h14_lead_k_centered,-1.0000001192092896,1.0000001192092896,-2.000000238418579,False
codecontests_cpp_4,l2h14_z_centered,-0.16624945774674416,0.1550610437989235,-0.32131050154566765,False
codecontests_cpp_4,mlp11_out_centered,0.5594800412654877,-0.6415437459945679,1.2010237872600555,True
codecontests_java_4,l2h14_lead_k,0.8967146277427673,1.0000001192092896,-0.10328549146652222,False
codecontests_java_4,l2h14_z,0.9498182535171509,0.966586172580719,-0.016767919063568115,False
codecontests_java_4,mlp11_out,0.9918553233146667,0.9704468846321106,0.021408438682556152,True
codecontests_java_4,l2h14_lead_k_centered,-1.000000238418579,1.000000238418579,-2.000000476837158,False
codecontests_java_4,l2h14_z_centered,-0.3216619938611984,0.3117140755057335,-0.6333760693669319,False
codecontests_java_4,mlp11_out_centered,0.5747984051704407,-0.6580934226512909,1.2328918278217316,True
mbpp_python_4,l2h14_lead_k,0.8968513011932373,0.9999943673610687,-0.10314306616783142,False
