sample_id,edge,source,target,sign,promote_source_ratio,promote_blocked_ratio,promote_mediated_ratio,suppress_source_ratio,suppress_blocked_ratio,suppress_mediated_ratio
codecontests_java_389,MLP19->L24H6,MLP19,L24H6,no_tool_bias,0.7152777777777778,0.5381944444444444,0.17708333333333337,0.3706293706293706,0.3181818181818182,0.05244755244755245
codecontests_java_389,MLP16->L17H8,MLP16,L17H8,no_tool_bias,0.8715277777777778,0.8324652777777778,0.0390625,0.5314685314685315,0.46503496503496505,0.0664335664335664
codecontests_java_389,L16H4->MLP17,L16H4,MLP17,no_tool_bias,0.2916666666666667,0.1597222222222222,0.13194444444444448,0.07692307692307693,0.04895104895104895,0.027972027972027975
codecontests_java_389,L21H1->MLP27,L21H1,MLP27,shared,0.5277777777777778,0.2708333333333333,0.2569444444444445,0.15384615384615385,0.04895104895104895,0.1048951048951049
codecontests_java_389,MLP17->L20H5,MLP17,L20H5,no_tool_bias,0.7743055555555556,0.71875,0.05555555555555558,0.38461538461538464,0.32167832167832167,0.06293706293706297
codecontests_java_389,MLP17->L21H1,MLP17,L21H1,shared,0.7743055555555556,0.6979166666666666,0.07638888888888895,0.38461538461538464,0.32867132867132864,0.05594405594405599
codecontests_java_389,L21H1->L24H6,L21H1,L24H6,tool_bias,0.5277777777777778,0.3506944444444444,0.17708333333333337,0.15384615384615385,0.0979020979020979,0.05594405594405595
codecontests_java_389,L20H5->L21H12,L20H5,L21H12,tool_bias,0.2916666666666667,0.1909722222222222,0.10069444444444448,0.1048951048951049,0.027972027972027972,0.07692307692307693
codecontests_java_389,L20H5->L21H1,L20H5,L21H1,tool_bias,0.2916666666666667,0.2465277777777778,0.045138888888888895,0.1048951048951049,0.06993006993006994,0.03496503496503496
codecontests_java_389,MLP19->L20H5,MLP19,L20H5,shared,0.7152777777777778,0.65625,0.05902777777777779,0.3706293706293706,0.3181818181818182,0.05244755244755245
codecontests_java_389,MLP16->MLP19,MLP16,MLP19,shared,0.8715277777777778,0.6979166666666666,0.17361111111111116,0.5314685314685315,0.35664335664335667,0.1748251748251748
codecontests_java_389,L20H5->MLP27,L20H5,MLP27,no_tool_bias,0.2916666666666667,0.1597222222222222,0.13194444444444448,0.1048951048951049,0.06993006993006994,0.03496503496503496
codecontests_java_389,L23H6->MLP27,L23H6,MLP27,shared,0.6371527777777778,0.3298611111111111,0.3072916666666667,0.20279720279720279,0.0979020979020979,0.10489510489510488
codecontests_java_389,MLP16->L17H2,MLP16,L17H2,no_tool_bias,0.8715277777777778,0.8116319444444444,0.05989583333333337,0.5314685314685315,0.35664335664335667,0.1748251748251748
codecontests_java_389,MLP12->L16H8,MLP12,L16H8,no_tool_bias,0.7569444444444444,0.7760416666666666,-0.01909722222222221,0.38461538461538464,0.3916083916083916,-0.006993006993006978
codecontests_java_389,MLP12->L16H4,MLP12,L16H4,no_tool_bias,0.7569444444444444,0.703125,0.05381944444444442,0.38461538461538464,0.4160839160839161,-0.03146853146853146
codecontests_java_389,L17H8->MLP19,L17H8,MLP19,shared,0.3472222222222222,0.2916666666666667,0.055555555555555525,0.13636363636363635,0.07692307692307693,0.059440559440559426
codecontests_java_389,MLP17->L18H14,MLP17,L18H14,tool_bias,0.7743055555555556,0.71875,0.05555555555555558,0.38461538461538464,0.3741258741258741,0.010489510489510523
codecontests_java_389,MLP12->MLP16,MLP12,MLP16,no_tool_bias,0.7569444444444444,0.1111111111111111,0.6458333333333333,0.38461538461538464,0.055944055944055944,0.3286713286713287
codecontests_java_389,MLP11->MLP16,MLP11,MLP16,tool_bias,0.5607638888888888,0.19791666666666666,0.3628472222222222,0.2517482517482518,0.04195804195804196,0.20979020979020982
codecontests_java_389,MLP16->L24H6,MLP16,L24H6,no_tool_bias,0.8715277777777778,0.6822916666666666,0.18923611111111116,0.5314685314685315,0.44405594405594406,0.0874125874125874
codecontests_java_389,MLP16->L21H12,MLP16,L21H12,shared,0.8715277777777778,0.6961805555555556,0.1753472222222222,0.5314685314685315,0.3811188811188811,0.15034965034965037
codecontests_java_389,MLP11->L12H6,MLP11,L12H6,tool_bias,0.5607638888888888,0.5763888888888888,-0.015625,0.2517482517482518,0.24475524475524477,0.006993006993007006
codecontests_java_389,MLP16->L23H6,MLP16,L23H6,no_tool_bias,0.8715277777777778,0.8003472222222222,0.07118055555555558,0.5314685314685315,0.4160839160839161,0.11538461538461536
codecontests_java_389,MLP16->L18H14,MLP16,L18H14,tool_bias,0.8715277777777778,0.8454861111111112,0.02604166666666663,0.5314685314685315,0.486013986013986,0.04545454545454547
