sample_id,component,direction,source_variant,base_variant,rescue_ratio,tool_score_delta,no_tool_score_delta,top1_success,boundary_flip
codecontests_java_279,MLP11,tool,clean_full,corrupt_full,0.452970297029703,5.71875,-0.011474609375,False,False
codecontests_java_279,MLP11,tool,clean_full,clean_no_schema,-0.04702970297029703,-0.59375,-0.056640625,False,False
codecontests_java_279,MLP11,tool,clean_full,clean_schema_mismatch,0.017326732673267328,0.21875,-0.013671875,False,False
codecontests_java_279,MLP11,tool,clean_full,clean_no_protocol,-0.16831683168316833,-2.125,-0.015625,False,False
codecontests_java_279,MLP16,tool,clean_full,corrupt_full,0.4975247524752475,6.28125,-0.0296630859375,False,False
codecontests_java_279,MLP16,tool,clean_full,clean_no_schema,0.4467821782178218,5.640625,-0.12109375,False,False
codecontests_java_279,MLP16,tool,clean_full,clean_schema_mismatch,0.023514851485148515,0.296875,-0.04345703125,False,False
codecontests_java_279,MLP16,tool,clean_full,clean_no_protocol,-0.1188118811881188,-1.5,0.05859375,False,False
codecontests_java_279,L21H12,tool,clean_full,corrupt_full,0.8279702970297029,10.453125,-0.18359375,False,False
codecontests_java_279,L21H12,tool,clean_full,clean_no_schema,0.5809096534653465,7.333984375,-1.2890625,True,True
codecontests_java_279,L21H12,tool,clean_full,clean_schema_mismatch,0.3284730816831683,4.14697265625,-2.27685546875,True,True
codecontests_java_279,L21H12,tool,clean_full,clean_no_protocol,0.6581064356435643,8.30859375,-0.4765625,True,True
codecontests_java_279,MLP27,tool,clean_full,corrupt_full,0.8650990099009901,10.921875,-0.333984375,False,False
codecontests_java_279,MLP27,tool,clean_full,clean_no_schema,0.5679146039603961,7.169921875,-1.03125,True,True
codecontests_java_279,MLP27,tool,clean_full,clean_schema_mismatch,0.33164449257425743,4.18701171875,-2.82373046875,True,True
codecontests_java_279,MLP27,tool,clean_full,clean_no_protocol,0.698174504950495,8.814453125,-1.015625,True,True
codecontests_java_279,L16H4,no_tool,corrupt_full,clean_full,0.15384615384615385,-0.00135040283203125,1.0625,False,False
codecontests_java_279,L16H4,no_tool,corrupt_full,clean_no_schema,0.005090497737556561,-2.34375,0.03515625,True,True
codecontests_java_279,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.003923925339366516,-0.09375,0.027099609375,True,True
codecontests_java_279,L16H4,no_tool,corrupt_full,clean_no_protocol,0.03223981900452489,-0.875,0.22265625,True,True
codecontests_java_279,MLP17,no_tool,corrupt_full,clean_full,0.37104072398190047,-0.0120849609375,2.5625,False,False
codecontests_java_279,MLP17,no_tool,corrupt_full,clean_no_schema,0.02637160633484163,-0.53125,0.18212890625,True,True
codecontests_java_279,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.008855345022624434,-5.0,0.0611572265625,True,True
codecontests_java_279,MLP17,no_tool,corrupt_full,clean_no_protocol,0.10230486425339366,-5.5625,0.70654296875,True,True
codecontests_java_279,L23H6,no_tool,corrupt_full,clean_full,0.19909502262443438,-0.0020599365234375,1.375,False,False
codecontests_java_279,L23H6,no_tool,corrupt_full,clean_no_schema,0.016544117647058824,-0.84375,0.1142578125,True,True
codecontests_java_279,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.0009898190045248868,-1.625,0.0068359375,True,True
codecontests_java_279,L23H6,no_tool,corrupt_full,clean_no_protocol,0.002828054298642534,0.1875,0.01953125,False,True
codecontests_java_279,L24H6,tool,clean_full,corrupt_full,0.6336633663366337,8.0,-0.057861328125,False,False
codecontests_java_279,L24H6,tool,clean_full,clean_no_schema,0.44183168316831684,5.578125,-0.25,False,False
codecontests_java_279,L24H6,tool,clean_full,clean_schema_mismatch,0.20544554455445543,2.59375,-0.19677734375,False,False
codecontests_java_279,L24H6,tool,clean_full,clean_no_protocol,0.5210396039603961,6.578125,0.25,False,False
apps_python_280,L2H14,tool,clean_full,corrupt_full,0.09398496240601503,0.390625,-0.00153350830078125,False,False
apps_python_280,L2H14,tool,clean_full,clean_no_schema,0.06484962406015038,0.26953125,-0.21875,False,True
apps_python_280,L2H14,tool,clean_full,clean_schema_mismatch,-0.06766917293233082,-0.28125,-0.03125,False,False
apps_python_280,L2H14,tool,clean_full,clean_no_protocol,-0.022556390977443608,-0.09375,-0.0390625,False,False
apps_python_280,MLP11,tool,clean_full,corrupt_full,-0.022556390977443608,-0.09375,-0.000453948974609375,False,False
apps_python_280,MLP11,tool,clean_full,clean_no_schema,-0.07236842105263158,-0.30078125,0.3125,False,False
apps_python_280,MLP11,tool,clean_full,clean_schema_mismatch,-0.007518796992481203,-0.03125,0.0615234375,False,False
apps_python_280,MLP11,tool,clean_full,clean_no_protocol,-0.5338345864661654,-2.21875,0.1328125,False,False
apps_python_280,MLP16,tool,clean_full,corrupt_full,0.20300751879699247,0.84375,-0.0057373046875,False,False
apps_python_280,MLP16,tool,clean_full,clean_no_schema,-0.1513157894736842,-0.62890625,0.47265625,False,False
apps_python_280,MLP16,tool,clean_full,clean_schema_mismatch,-0.022556390977443608,-0.09375,0.1904296875,False,False
apps_python_280,MLP16,tool,clean_full,clean_no_protocol,-0.12781954887218044,-0.53125,0.544921875,False,False
apps_python_280,L21H12,tool,clean_full,corrupt_full,0.3308270676691729,1.375,-0.0164794921875,False,False
apps_python_280,L21H12,tool,clean_full,clean_no_schema,0.09492481203007519,0.39453125,-0.203125,False,True
apps_python_280,L21H12,tool,clean_full,clean_schema_mismatch,0.42105263157894735,1.75,-0.115234375,False,False
apps_python_280,L21H12,tool,clean_full,clean_no_protocol,0.49624060150375937,2.0625,-0.08203125,False,False
apps_python_280,MLP27,tool,clean_full,corrupt_full,0.7086466165413534,2.9453125,-0.205078125,False,False
apps_python_280,MLP27,tool,clean_full,clean_no_schema,0.09633458646616541,0.400390625,0.0859375,False,True
apps_python_280,MLP27,tool,clean_full,clean_schema_mismatch,0.6353383458646616,2.640625,-0.248046875,False,False
apps_python_280,MLP27,tool,clean_full,clean_no_protocol,0.8665413533834586,3.6015625,-0.05078125,False,False
apps_python_280,L16H4,no_tool,corrupt_full,clean_full,0.1932367149758454,-0.01397705078125,0.3125,False,False
apps_python_280,L16H4,no_tool,corrupt_full,clean_no_schema,0.1111111111111111,-0.55078125,0.1796875,True,True
apps_python_280,L16H4,no_tool,corrupt_full,clean_schema_mismatch,-0.025362318840579712,0.84375,-0.041015625,True,True
apps_python_280,L16H4,no_tool,corrupt_full,clean_no_protocol,0.050724637681159424,-0.8125,0.08203125,True,True
apps_python_280,MLP17,no_tool,corrupt_full,clean_full,0.6739130434782609,-0.75,1.08984375,True,True
apps_python_280,MLP17,no_tool,corrupt_full,clean_no_schema,0.37681159420289856,-2.54296875,0.609375,True,True
apps_python_280,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.12409420289855072,-4.0,0.20068359375,True,True
apps_python_280,MLP17,no_tool,corrupt_full,clean_no_protocol,0.21256038647342995,-4.8125,0.34375,True,True
apps_python_280,L23H6,no_tool,corrupt_full,clean_full,0.2898550724637681,-0.042236328125,0.46875,False,False
apps_python_280,L23H6,no_tool,corrupt_full,clean_no_schema,0.09178743961352658,-0.30859375,0.1484375,True,True
apps_python_280,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.021739130434782608,-0.1875,0.03515625,True,True
apps_python_280,L23H6,no_tool,corrupt_full,clean_no_protocol,0.05555555555555555,0.09375,0.08984375,True,True
apps_python_280,L24H6,tool,clean_full,corrupt_full,0.5714285714285714,2.375,-0.06787109375,False,False
apps_python_280,L24H6,tool,clean_full,clean_no_schema,0.09492481203007519,0.39453125,-0.203125,False,True
apps_python_280,L24H6,tool,clean_full,clean_schema_mismatch,0.40037593984962405,1.6640625,-0.18359375,False,False
apps_python_280,L24H6,tool,clean_full,clean_no_protocol,0.7443609022556391,3.09375,-0.08203125,False,False
codecontests_java_280,L2H14,tool,clean_full,corrupt_full,0.030120481927710843,0.15625,-0.00335693359375,False,False
codecontests_java_280,L2H14,tool,clean_full,clean_no_schema,-0.07341867469879518,-0.380859375,0.453125,True,True
codecontests_java_280,L2H14,tool,clean_full,clean_schema_mismatch,0.00701242469879518,0.036376953125,-0.46875,True,True
codecontests_java_280,L2H14,tool,clean_full,clean_no_protocol,-0.12048192771084337,-0.625,0.3359375,False,False
codecontests_java_280,MLP11,tool,clean_full,corrupt_full,0.2921686746987952,1.515625,-0.020751953125,False,False
codecontests_java_280,MLP11,tool,clean_full,clean_no_schema,-0.11257530120481928,-0.583984375,0.484375,True,True
codecontests_java_280,MLP11,tool,clean_full,clean_schema_mismatch,0.004612198795180723,0.02392578125,-0.3125,True,True
codecontests_java_280,MLP11,tool,clean_full,clean_no_protocol,-0.6265060240963856,-3.25,-1.375,False,False
codecontests_java_280,MLP16,tool,clean_full,corrupt_full,0.21084337349397592,1.09375,-0.63671875,False,False
codecontests_java_280,MLP16,tool,clean_full,clean_no_schema,0.008659638554216868,0.044921875,0.03125,True,True
codecontests_java_280,MLP16,tool,clean_full,clean_schema_mismatch,-0.007859563253012049,-0.040771484375,0.375,True,True
codecontests_java_280,MLP16,tool,clean_full,clean_no_protocol,-0.40963855421686746,-2.125,-1.3125,False,False
codecontests_java_280,L21H12,tool,clean_full,corrupt_full,0.9519954819277109,4.9384765625,-1.3203125,True,True
codecontests_java_280,L21H12,tool,clean_full,clean_no_schema,0.03313253012048193,0.171875,-0.546875,True,True
codecontests_java_280,L21H12,tool,clean_full,clean_schema_mismatch,0.011673157473644578,0.06055450439453125,-1.46875,True,True
codecontests_java_280,L21H12,tool,clean_full,clean_no_protocol,2.7650602409638556,14.34375,0.453125,False,False
codecontests_java_280,MLP27,tool,clean_full,corrupt_full,0.7816265060240963,4.0546875,-0.3515625,False,False
codecontests_java_280,MLP27,tool,clean_full,clean_no_schema,0.032003012048192774,0.166015625,-0.6875,True,True
codecontests_java_280,MLP27,tool,clean_full,clean_schema_mismatch,0.008471385542168674,0.0439453125,-0.8125,True,True
codecontests_java_280,MLP27,tool,clean_full,clean_no_protocol,2.677710843373494,13.890625,0.8828125,False,False
codecontests_java_280,L16H4,no_tool,corrupt_full,clean_full,0.20454545454545456,-0.0106201171875,0.84375,False,False
codecontests_java_280,L16H4,no_tool,corrupt_full,clean_no_schema,0.23106060606060605,-0.677734375,0.953125,False,True
codecontests_java_280,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.10416666666666667,-0.046142578125,0.4296875,False,False
codecontests_java_280,L16H4,no_tool,corrupt_full,clean_no_protocol,0.2556818181818182,0.375,1.0546875,False,True
codecontests_java_280,MLP17,no_tool,corrupt_full,clean_full,0.2727272727272727,-0.025390625,1.125,False,False
codecontests_java_280,MLP17,no_tool,corrupt_full,clean_no_schema,0.09659090909090909,-0.0390625,0.3984375,False,False
codecontests_java_280,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.3162878787878788,-0.309326171875,1.3046875,False,False
codecontests_java_280,MLP17,no_tool,corrupt_full,clean_no_protocol,0.058712121212121215,-3.5,0.2421875,False,True
codecontests_java_280,L23H6,no_tool,corrupt_full,clean_full,0.22348484848484848,-0.00982666015625,0.921875,False,False
codecontests_java_280,L23H6,no_tool,corrupt_full,clean_no_schema,0.19318181818181818,-0.353515625,0.796875,False,False
codecontests_java_280,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.2481060606060606,-0.175537109375,1.0234375,False,False
codecontests_java_280,L23H6,no_tool,corrupt_full,clean_no_protocol,0.16098484848484848,1.875,0.6640625,False,True
codecontests_java_280,L24H6,tool,clean_full,corrupt_full,0.6521084337349398,3.3828125,-0.158203125,False,False
codecontests_java_280,L24H6,tool,clean_full,clean_no_schema,0.018072289156626505,0.09375,-0.2890625,True,True
codecontests_java_280,L24H6,tool,clean_full,clean_schema_mismatch,0.0037650602409638554,0.01953125,-0.234375,True,True
codecontests_java_280,L24H6,tool,clean_full,clean_no_protocol,2.6506024096385543,13.75,0.953125,False,False
apps_python_281,L2H14,tool,clean_full,corrupt_full,-0.06451612903225806,-0.1875,-0.0027313232421875,False,False
apps_python_281,L2H14,tool,clean_full,clean_no_schema,0.0,0.0,-0.005859375,False,False
apps_python_281,L2H14,tool,clean_full,clean_schema_mismatch,0.12096774193548387,0.3515625,-0.0029296875,False,False
apps_python_281,L2H14,tool,clean_full,clean_no_protocol,-0.043010752688172046,-0.125,-0.0009765625,False,False
apps_python_281,MLP11,tool,clean_full,corrupt_full,0.16129032258064516,0.46875,-0.0033416748046875,False,False
apps_python_281,MLP11,tool,clean_full,clean_no_schema,-0.3870967741935484,-1.125,0.05078125,False,False
apps_python_281,MLP11,tool,clean_full,clean_schema_mismatch,-0.0913978494623656,-0.265625,-0.001953125,False,False
apps_python_281,MLP11,tool,clean_full,clean_no_protocol,-0.34408602150537637,-1.0,-0.0703125,False,False
apps_python_281,MLP16,tool,clean_full,corrupt_full,0.3172043010752688,0.921875,-0.0137939453125,False,False
apps_python_281,MLP16,tool,clean_full,clean_no_schema,-0.0913978494623656,-0.265625,0.1826171875,False,False
apps_python_281,MLP16,tool,clean_full,clean_schema_mismatch,-0.010752688172043012,-0.03125,0.061279296875,False,False
apps_python_281,MLP16,tool,clean_full,clean_no_protocol,-0.7311827956989247,-2.125,-0.0107421875,False,False
apps_python_281,L21H12,tool,clean_full,corrupt_full,0.5268817204301075,1.53125,-0.05322265625,False,False
apps_python_281,L21H12,tool,clean_full,clean_no_schema,0.4220430107526882,1.2265625,-0.142578125,False,False
apps_python_281,L21H12,tool,clean_full,clean_schema_mismatch,0.3911290322580645,1.13671875,-0.1611328125,False,False
apps_python_281,L21H12,tool,clean_full,clean_no_protocol,1.5806451612903225,4.59375,0.048828125,False,False
apps_python_281,MLP27,tool,clean_full,corrupt_full,0.6397849462365591,1.859375,-0.10400390625,False,False
apps_python_281,MLP27,tool,clean_full,clean_no_schema,0.4435483870967742,1.2890625,-0.029296875,False,False
apps_python_281,MLP27,tool,clean_full,clean_schema_mismatch,0.5915658602150538,1.71923828125,-0.5888671875,True,True
apps_python_281,MLP27,tool,clean_full,clean_no_protocol,1.935483870967742,5.625,0.0087890625,False,False
apps_python_281,L16H4,no_tool,corrupt_full,clean_full,0.32386363636363635,-0.044189453125,0.4453125,False,False
apps_python_281,L16H4,no_tool,corrupt_full,clean_no_schema,0.08735795454545454,-0.828125,0.1201171875,True,True
apps_python_281,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.002130681818181818,0.2578125,0.0029296875,True,True
apps_python_281,L16H4,no_tool,corrupt_full,clean_no_protocol,0.0078125,0.3125,0.0107421875,True,True
apps_python_281,MLP17,no_tool,corrupt_full,clean_full,0.7670454545454546,-0.515625,1.0546875,True,True
apps_python_281,MLP17,no_tool,corrupt_full,clean_no_schema,0.17329545454545456,-2.6875,0.23828125,True,True
apps_python_281,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.037286931818181816,-2.3125,0.05126953125,True,True
apps_python_281,MLP17,no_tool,corrupt_full,clean_no_protocol,0.03551136363636364,-1.125,0.048828125,True,True
apps_python_281,L23H6,no_tool,corrupt_full,clean_full,0.4147727272727273,-0.08056640625,0.5703125,False,False
apps_python_281,L23H6,no_tool,corrupt_full,clean_no_schema,0.02556818181818182,0.0,0.03515625,True,True
apps_python_281,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.0024857954545454545,-0.53125,0.00341796875,True,True
apps_python_281,L23H6,no_tool,corrupt_full,clean_no_protocol,0.032670454545454544,0.8125,0.044921875,True,True
apps_python_281,L24H6,tool,clean_full,corrupt_full,0.5295698924731183,1.5390625,-0.056640625,False,False
apps_python_281,L24H6,tool,clean_full,clean_no_schema,0.3978494623655914,1.15625,-0.130859375,False,False
apps_python_281,L24H6,tool,clean_full,clean_schema_mismatch,0.3172043010752688,0.921875,-0.1181640625,False,False
apps_python_281,L24H6,tool,clean_full,clean_no_protocol,1.978494623655914,5.75,0.0576171875,False,False
codecontests_cpp_281,L2H14,tool,clean_full,corrupt_full,0.19375,0.96875,-0.01287841796875,False,False
codecontests_cpp_281,L2H14,tool,clean_full,clean_no_schema,0.078125,0.390625,-0.029296875,False,False
codecontests_cpp_281,L2H14,tool,clean_full,clean_schema_mismatch,0.1625,0.8125,-0.02734375,False,False
codecontests_cpp_281,L2H14,tool,clean_full,clean_no_protocol,-0.1,-0.5,0.0390625,False,False
codecontests_cpp_281,MLP11,tool,clean_full,corrupt_full,0.3,1.5,-0.01470947265625,False,False
codecontests_cpp_281,MLP11,tool,clean_full,clean_no_schema,-0.125,-0.625,0.1136474609375,False,False
codecontests_cpp_281,MLP11,tool,clean_full,clean_schema_mismatch,-0.028125,-0.140625,0.09765625,False,False
codecontests_cpp_281,MLP11,tool,clean_full,clean_no_protocol,-0.875,-4.375,-0.125,False,False
codecontests_cpp_281,MLP16,tool,clean_full,corrupt_full,0.6609375,3.3046875,-0.1513671875,False,False
codecontests_cpp_281,MLP16,tool,clean_full,clean_no_schema,0.4984375,2.4921875,-0.4169921875,False,False
codecontests_cpp_281,MLP16,tool,clean_full,clean_schema_mismatch,0.11875,0.59375,-0.00390625,False,False
codecontests_cpp_281,MLP16,tool,clean_full,clean_no_protocol,-0.95,-4.75,1.3505859375,False,False
codecontests_cpp_281,L21H12,tool,clean_full,corrupt_full,0.6515625,3.2578125,-0.13671875,False,False
codecontests_cpp_281,L21H12,tool,clean_full,clean_no_schema,0.58828125,2.94140625,-0.6826171875,True,True
codecontests_cpp_281,L21H12,tool,clean_full,clean_schema_mismatch,0.588671875,2.943359375,-0.73046875,True,True
codecontests_cpp_281,L21H12,tool,clean_full,clean_no_protocol,1.490625,7.453125,0.28125,False,False
codecontests_cpp_281,MLP27,tool,clean_full,corrupt_full,0.7890625,3.9453125,-0.35546875,False,False
codecontests_cpp_281,MLP27,tool,clean_full,clean_no_schema,0.5640625,2.8203125,-0.5146484375,True,False
codecontests_cpp_281,MLP27,tool,clean_full,clean_schema_mismatch,0.580078125,2.900390625,-0.4921875,True,True
codecontests_cpp_281,MLP27,tool,clean_full,clean_no_protocol,1.60625,8.03125,0.25,False,False
codecontests_cpp_281,L16H4,no_tool,corrupt_full,clean_full,0.2391304347826087,-0.01483154296875,0.859375,False,False
codecontests_cpp_281,L16H4,no_tool,corrupt_full,clean_no_schema,0.014809782608695652,-1.5,0.05322265625,True,True
codecontests_cpp_281,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.008695652173913044,0.34375,0.03125,True,True
codecontests_cpp_281,L16H4,no_tool,corrupt_full,clean_no_protocol,-0.01956521739130435,-1.1875,-0.0703125,True,True
codecontests_cpp_281,MLP17,no_tool,corrupt_full,clean_full,0.5782608695652174,-0.1787109375,2.078125,False,False
codecontests_cpp_281,MLP17,no_tool,corrupt_full,clean_no_schema,0.03227751358695652,-3.34375,0.115997314453125,True,True
codecontests_cpp_281,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.035326086956521736,-2.953125,0.126953125,True,True
codecontests_cpp_281,MLP17,no_tool,corrupt_full,clean_no_protocol,0.2326086956521739,-8.5,0.8359375,True,True
codecontests_cpp_281,L23H6,no_tool,corrupt_full,clean_full,0.21739130434782608,-0.01239013671875,0.78125,False,False
codecontests_cpp_281,L23H6,no_tool,corrupt_full,clean_no_schema,0.014809782608695652,-0.171875,0.05322265625,True,True
codecontests_cpp_281,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.034782608695652174,-0.140625,0.125,True,True
codecontests_cpp_281,L23H6,no_tool,corrupt_full,clean_no_protocol,0.13695652173913042,1.0,0.4921875,True,True
codecontests_cpp_281,L24H6,tool,clean_full,corrupt_full,0.584375,2.921875,-0.09814453125,False,False
codecontests_cpp_281,L24H6,tool,clean_full,clean_no_schema,0.4265625,2.1328125,-0.1708984375,False,False
codecontests_cpp_281,L24H6,tool,clean_full,clean_schema_mismatch,0.334375,1.671875,-0.08203125,False,False
codecontests_cpp_281,L24H6,tool,clean_full,clean_no_protocol,1.51875,7.59375,0.4609375,False,False
codecontests_java_281,L2H14,tool,clean_full,corrupt_full,-0.030973451327433628,-0.21875,0.001007080078125,False,False
codecontests_java_281,L2H14,tool,clean_full,clean_no_schema,0.04424778761061947,0.3125,0.1103515625,False,False
codecontests_java_281,L2H14,tool,clean_full,clean_schema_mismatch,0.017699115044247787,0.125,-0.0703125,False,False
codecontests_java_281,L2H14,tool,clean_full,clean_no_protocol,-0.07079646017699115,-0.5,0.265625,False,False
codecontests_java_281,MLP11,tool,clean_full,corrupt_full,0.6084070796460177,4.296875,-0.06884765625,False,False
codecontests_java_281,MLP11,tool,clean_full,clean_no_schema,0.13716814159292035,0.96875,-0.271484375,False,False
codecontests_java_281,MLP11,tool,clean_full,clean_schema_mismatch,0.008849557522123894,0.0625,-0.1484375,False,False
codecontests_java_281,MLP11,tool,clean_full,clean_no_protocol,-0.23008849557522124,-1.625,0.109375,False,False
codecontests_java_281,MLP16,tool,clean_full,corrupt_full,0.18584070796460178,1.3125,-0.055908203125,False,False
codecontests_java_281,MLP16,tool,clean_full,clean_no_schema,0.4424778761061947,3.125,0.103515625,False,False
codecontests_java_281,MLP16,tool,clean_full,clean_schema_mismatch,0.26548672566371684,1.875,-0.03515625,False,False
codecontests_java_281,MLP16,tool,clean_full,clean_no_protocol,0.0,0.0,-1.234375,False,False
codecontests_java_281,L21H12,tool,clean_full,corrupt_full,0.790929203539823,5.5859375,-0.21484375,False,False
codecontests_java_281,L21H12,tool,clean_full,clean_no_schema,1.0199115044247788,7.203125,-0.849609375,True,True
codecontests_java_281,L21H12,tool,clean_full,clean_schema_mismatch,1.5719026548672566,11.1015625,-0.138671875,False,False
codecontests_java_281,L21H12,tool,clean_full,clean_no_protocol,1.6858407079646018,11.90625,-0.109375,False,False
codecontests_java_281,MLP27,tool,clean_full,corrupt_full,0.7809734513274337,5.515625,-0.2109375,False,False
codecontests_java_281,MLP27,tool,clean_full,clean_no_schema,0.7831858407079646,5.53125,-0.1328125,False,False
codecontests_java_281,MLP27,tool,clean_full,clean_schema_mismatch,1.345132743362832,9.5,-0.15234375,False,False
codecontests_java_281,MLP27,tool,clean_full,clean_no_protocol,1.6725663716814159,11.8125,0.5,False,False
codecontests_java_281,L16H4,no_tool,corrupt_full,clean_full,0.15151515151515152,-0.0111083984375,0.546875,False,False
codecontests_java_281,L16H4,no_tool,corrupt_full,clean_no_schema,0.039096320346320344,-1.53125,0.14111328125,True,True
codecontests_java_281,L16H4,no_tool,corrupt_full,clean_schema_mismatch,-0.007305194805194805,-0.25,-0.0263671875,True,True
codecontests_java_281,L16H4,no_tool,corrupt_full,clean_no_protocol,0.05194805194805195,0.125,0.1875,False,True
codecontests_java_281,MLP17,no_tool,corrupt_full,clean_full,0.8095238095238095,-0.6640625,2.921875,False,False
codecontests_java_281,MLP17,no_tool,corrupt_full,clean_no_schema,0.06013257575757576,-6.21875,0.217041015625,True,True
codecontests_java_281,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.04599567099567099,-3.6875,0.166015625,True,True
codecontests_java_281,MLP17,no_tool,corrupt_full,clean_no_protocol,0.26406926406926406,-5.625,0.953125,False,True
codecontests_java_281,L23H6,no_tool,corrupt_full,clean_full,0.354978354978355,-0.03955078125,1.28125,False,False
codecontests_java_281,L23H6,no_tool,corrupt_full,clean_no_schema,0.021645021645021644,0.125,0.078125,False,True
codecontests_java_281,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.012987012987012988,0.75,0.046875,True,True
codecontests_java_281,L23H6,no_tool,corrupt_full,clean_no_protocol,0.09956709956709957,1.0625,0.359375,False,True
codecontests_java_281,L24H6,tool,clean_full,corrupt_full,0.6061946902654868,4.28125,-0.076171875,False,False
codecontests_java_281,L24H6,tool,clean_full,clean_no_schema,0.786504424778761,5.5546875,-0.15625,False,False
codecontests_java_281,L24H6,tool,clean_full,clean_schema_mismatch,1.252212389380531,8.84375,-0.0009765625,False,False
codecontests_java_281,L24H6,tool,clean_full,clean_no_protocol,1.6150442477876106,11.40625,0.15625,False,False
mbpp_python_281,L2H14,tool,clean_full,corrupt_full,0.0,0.0,-1.633167266845703e-05,False,False
mbpp_python_281,L2H14,tool,clean_full,clean_no_schema,-0.052083333333333336,-0.13671875,0.091796875,False,False
mbpp_python_281,L2H14,tool,clean_full,clean_schema_mismatch,-0.13095238095238096,-0.34375,0.0009765625,False,False
mbpp_python_281,L2H14,tool,clean_full,clean_no_protocol,0.30952380952380953,0.8125,0.08203125,False,False
mbpp_python_281,MLP11,tool,clean_full,corrupt_full,-0.2619047619047619,-0.6875,-0.01409912109375,False,False
mbpp_python_281,MLP11,tool,clean_full,clean_no_schema,-0.59375,-1.55859375,0.38134765625,False,False
mbpp_python_281,MLP11,tool,clean_full,clean_schema_mismatch,-0.44047619047619047,-1.15625,-0.0218505859375,False,False
mbpp_python_281,MLP11,tool,clean_full,clean_no_protocol,-1.1428571428571428,-3.0,-0.09375,False,False
mbpp_python_281,MLP16,tool,clean_full,corrupt_full,0.9557291666666666,2.5087890625,-1.3515625,True,True
mbpp_python_281,MLP16,tool,clean_full,clean_no_schema,-0.07886904761904762,-0.20703125,0.134765625,False,False
mbpp_python_281,MLP16,tool,clean_full,clean_schema_mismatch,0.20833333333333334,0.546875,-0.0169677734375,False,False
mbpp_python_281,MLP16,tool,clean_full,clean_no_protocol,1.0476190476190477,2.75,0.296875,False,False
mbpp_python_281,L21H12,tool,clean_full,corrupt_full,0.6235119047619048,1.63671875,-0.2001953125,False,False
mbpp_python_281,L21H12,tool,clean_full,clean_no_schema,0.2027529761904762,0.5322265625,-1.052734375,True,True
mbpp_python_281,L21H12,tool,clean_full,clean_schema_mismatch,0.8311011904761905,2.181640625,-0.7623291015625,True,True
mbpp_python_281,L21H12,tool,clean_full,clean_no_protocol,3.9047619047619047,10.25,0.734375,False,False
mbpp_python_281,MLP27,tool,clean_full,corrupt_full,0.8229166666666666,2.16015625,-0.58984375,True,True
mbpp_python_281,MLP27,tool,clean_full,clean_no_schema,-0.07589285714285714,-0.19921875,0.115234375,False,False
mbpp_python_281,MLP27,tool,clean_full,clean_schema_mismatch,0.7723214285714286,2.02734375,-0.5748291015625,True,True
mbpp_python_281,MLP27,tool,clean_full,clean_no_protocol,3.392857142857143,8.90625,0.552734375,False,False
mbpp_python_281,L16H4,no_tool,corrupt_full,clean_full,0.18324607329842932,-0.007568359375,0.546875,False,False
mbpp_python_281,L16H4,no_tool,corrupt_full,clean_no_schema,0.016361256544502618,-0.07421875,0.048828125,True,True
mbpp_python_281,L16H4,no_tool,corrupt_full,clean_schema_mismatch,-0.0003681282722513089,0.234375,-0.0010986328125,True,True
mbpp_python_281,L16H4,no_tool,corrupt_full,clean_no_protocol,0.03926701570680628,-0.25,0.1171875,True,True
mbpp_python_281,MLP17,no_tool,corrupt_full,clean_full,0.5052356020942408,-0.091796875,1.5078125,False,False
mbpp_python_281,MLP17,no_tool,corrupt_full,clean_no_schema,0.1351848821989529,-2.33984375,0.4034423828125,True,True
mbpp_python_281,MLP17,no_tool,corrupt_full,clean_schema_mismatch,-0.053214986910994765,-3.59375,-0.1588134765625,True,True
mbpp_python_281,MLP17,no_tool,corrupt_full,clean_no_protocol,-0.15968586387434555,-6.75,-0.4765625,True,True
mbpp_python_281,L23H6,no_tool,corrupt_full,clean_full,0.2617801047120419,-0.0166015625,0.78125,False,False
mbpp_python_281,L23H6,no_tool,corrupt_full,clean_no_schema,0.017015706806282723,-0.07421875,0.05078125,True,True
mbpp_python_281,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.0,-0.21875,0.0,True,True
mbpp_python_281,L23H6,no_tool,corrupt_full,clean_no_protocol,0.07460732984293193,1.875,0.22265625,True,True
mbpp_python_281,L24H6,tool,clean_full,corrupt_full,0.5238095238095238,1.375,-0.1201171875,False,False
