sample_id,group,n_nodes,promote_suff_ratio,suppress_suff_ratio,promote_tool_top1,suppress_no_tool_top1,promote_nec_drop,suppress_nec_drop,promote_nec_top1_drop,suppress_nec_top1_drop
apps_python_146,tool_schema_readers,6,0.9518312101910829,0.9361758474576272,True,True,0.00014306329617830293,0.0025034759004237683,0.0,0.0
apps_python_146,user_query_readers,1,0.10828025477707007,-0.1016949152542373,False,False,-0.0006468949044586836,1.6551906779627146e-05,0.0,0.0
apps_python_146,suppression_readers,6,0.9414808917197452,0.7309322033898306,True,False,-0.000248805732484092,0.0012041512182203729,0.0,0.0
apps_python_146,tool_call_writers,2,0.08280254777070063,-0.19491525423728814,False,False,-0.0006640002985669469,0.0025365797139830226,0.0,0.0
apps_python_146,no_tool_writers,2,0.05732484076433121,0.23728813559322035,False,False,0.0012626890923566059,0.001609672934322015,0.0,0.0
apps_python_146,arbitration_integrators,7,0.9907444267515924,0.9708686440677966,True,True,0.006002438296178303,0.010332527807203395,0.0,0.0
codecontests_java_146,full_functional_circuit,24,0.9990962513706141,0.9696624087591241,True,True,0.0,0.0,0.0,0.0
codecontests_java_146,tool_schema_readers,6,0.9876644736842105,0.833941605839416,True,True,-3.4265350877138445e-05,0.01642335766423364,0.0,0.0
codecontests_java_146,user_query_readers,1,0.05701754385964912,-0.13138686131386862,False,False,0.00027840597587724947,0.003877737226277378,0.0,0.0
codecontests_java_146,suppression_readers,6,0.9226973684210527,0.6423357664233577,True,False,0.0003126713267543879,0.019616788321167977,0.0,0.0
codecontests_java_146,tool_call_writers,2,0.9503837719298246,0.5328467153284672,True,False,-2.998218201744063e-05,0.024863138686131436,0.0,0.0
codecontests_java_146,no_tool_writers,2,0.09649122807017543,0.354014598540146,False,False,0.001289233826754388,0.007299270072992692,0.0,0.0
codecontests_java_146,arbitration_integrators,7,0.9988264117324561,0.843978102189781,True,True,-0.0003640693530700956,0.03672445255474455,0.0,0.0
codecontests_cpp_147,full_functional_circuit,24,0.9999856681467216,0.9992368344907407,True,True,0.0,0.0,0.0,0.0
