sample_id,family,component,base_variant,rescue_ratio,decision_score,top1_success,boundary_flip
codecontests_java_367,query,L21H12,corrupt_full,0.8506944444444444,-0.587890625,False,False
codecontests_java_367,query,L24H6,corrupt_full,0.6180555555555556,-2.48583984375,False,False
codecontests_java_367,query,MLP27,corrupt_full,0.8582175925925926,-0.5,False,False
codecontests_java_367,suppress,L16H4,clean_full,0.03731343283582089,-4.030708312988281,False,False
codecontests_java_367,suppress,MLP17,clean_full,0.582089552238806,-1.591796875,False,False
codecontests_java_367,suppress,L23H6,clean_full,0.291044776119403,-2.9505615234375,False,False
apps_python_368,query,L20H5,corrupt_full,0.7458563535911602,-0.37109375,False,False
apps_python_368,query,L21H1,corrupt_full,0.5828729281767956,-1.033203125,False,False
apps_python_368,query,L21H12,corrupt_full,0.7279005524861878,-0.462890625,False,False
apps_python_368,query,L24H6,corrupt_full,0.4889502762430939,-1.35888671875,False,False
apps_python_368,query,MLP27,corrupt_full,0.9547651933701657,1.1533203125,True,True
apps_python_368,suppress,L16H4,clean_full,0.08433734939759036,-2.3731918334960938,False,False
apps_python_368,suppress,MLP17,clean_full,0.5301204819277109,-1.08203125,False,False
apps_python_368,suppress,L23H6,clean_full,0.20481927710843373,-2.0504150390625,False,False
codecontests_cpp_368,query,L20H5,corrupt_full,0.18181818181818182,-4.215667724609375,False,False
codecontests_cpp_368,query,L21H1,corrupt_full,0.5272727272727272,-2.391845703125,False,False
codecontests_cpp_368,query,L21H12,corrupt_full,0.7287878787878788,-1.2216796875,False,False
codecontests_cpp_368,query,L24H6,corrupt_full,0.6090909090909091,-1.93603515625,False,False
codecontests_cpp_368,query,MLP27,corrupt_full,0.8098484848484848,-0.6640625,False,False
codecontests_cpp_368,suppress,L16H4,clean_full,0.296969696969697,-1.779541015625,False,False
codecontests_cpp_368,suppress,MLP17,clean_full,0.7681818181818182,-0.08203125,True,False
codecontests_cpp_368,suppress,L23H6,clean_full,0.3393939393939394,-1.65771484375,False,False
codecontests_java_368,query,L20H5,corrupt_full,0.32085561497326204,-7.9340667724609375,False,False
codecontests_java_368,query,L21H1,corrupt_full,0.660427807486631,-3.926025390625,False,False
codecontests_java_368,query,L21H12,corrupt_full,0.8669786096256684,-1.2734375,False,False
codecontests_java_368,query,L24H6,corrupt_full,0.6497326203208557,-4.047607421875,False,False
codecontests_java_368,query,MLP27,corrupt_full,0.8596256684491979,-1.296875,False,False
codecontests_java_368,suppress,L16H4,clean_full,0.23684210526315788,-4.5257568359375,False,False
codecontests_java_368,suppress,MLP17,clean_full,0.42105263157894735,-3.407958984375,False,False
codecontests_java_368,suppress,L23H6,clean_full,0.2631578947368421,-4.367706298828125,False,False
apps_python_369,query,L20H5,corrupt_full,0.51010101010101,-2.98046875,False,False
apps_python_369,query,L21H1,corrupt_full,0.88510101010101,-0.0234375,False,False
apps_python_369,query,L21H12,corrupt_full,0.8630050505050505,-0.2734375,False,False
apps_python_369,query,L24H6,corrupt_full,0.6313131313131313,-2.16796875,False,False
apps_python_369,query,MLP27,corrupt_full,0.8623737373737373,-0.13671875,False,False
apps_python_369,suppress,L16H4,clean_full,0.09375,-5.436977386474609,False,False
apps_python_369,suppress,MLP17,clean_full,0.4869791666666667,-3.033447265625,False,False
apps_python_369,suppress,L23H6,clean_full,0.203125,-4.7777557373046875,False,False
codecontests_cpp_369,query,L20H5,corrupt_full,0.12179487179487179,-4.27569580078125,False,False
codecontests_cpp_369,query,L21H1,corrupt_full,0.483974358974359,-2.46728515625,False,False
codecontests_cpp_369,query,L21H12,corrupt_full,0.6634615384615384,-1.498046875,False,False
codecontests_cpp_369,query,L24H6,corrupt_full,0.5480769230769231,-2.140625,False,False
codecontests_cpp_369,query,MLP27,corrupt_full,0.7451923076923077,-0.986328125,False,False
codecontests_cpp_369,suppress,L16H4,clean_full,0.2471264367816092,-2.0225830078125,False,False
codecontests_cpp_369,suppress,MLP17,clean_full,0.8103448275862069,0.34375,True,True
codecontests_cpp_369,suppress,L23H6,clean_full,0.28160919540229884,-1.91943359375,False,False
codecontests_java_369,query,L20H5,corrupt_full,0.38,-4.826171875,False,False
codecontests_java_369,query,L21H1,corrupt_full,0.3,-5.45745849609375,False,False
codecontests_java_369,query,L21H12,corrupt_full,0.775,-1.5791015625,False,False
codecontests_java_369,query,L24H6,corrupt_full,0.588,-3.165771484375,False,False
codecontests_java_369,query,MLP27,corrupt_full,0.646,-2.70166015625,False,False
codecontests_java_369,suppress,L16H4,clean_full,0.24251497005988024,-1.9500732421875,False,False
codecontests_java_369,suppress,MLP17,clean_full,0.47305389221556887,-1.2314453125,False,False
codecontests_java_369,suppress,L23H6,clean_full,0.41317365269461076,-1.4521484375,False,False
apps_python_370,query,L20H5,corrupt_full,0.31100478468899523,-2.226318359375,False,False
apps_python_370,query,L21H1,corrupt_full,0.6483253588516746,-0.96484375,False,False
apps_python_370,query,L21H12,corrupt_full,0.562200956937799,-1.31640625,False,False
apps_python_370,query,L24H6,corrupt_full,0.47368421052631576,-1.6474609375,False,False
apps_python_370,query,MLP27,corrupt_full,0.7727272727272727,-0.3515625,False,False
apps_python_370,suppress,L16H4,clean_full,0.36470588235294116,-1.63720703125,False,False
apps_python_370,suppress,MLP17,clean_full,0.6308823529411764,-0.7373046875,False,False
apps_python_370,suppress,L23H6,clean_full,0.25,-1.9713134765625,False,False
codecontests_cpp_370,query,L20H5,corrupt_full,0.6793103448275862,-1.2373046875,False,False
codecontests_cpp_370,query,L21H1,corrupt_full,0.8810344827586207,0.2421875,True,True
codecontests_cpp_370,query,L21H12,corrupt_full,0.9739224137931034,1.8583984375,True,True
codecontests_cpp_370,query,L24H6,corrupt_full,0.6655172413793103,-1.298828125,False,False
codecontests_cpp_370,query,MLP27,corrupt_full,0.9717672413793104,1.8173828125,True,True
codecontests_cpp_370,suppress,L16H4,clean_full,0.1927710843373494,-4.1837005615234375,False,False
codecontests_cpp_370,suppress,MLP17,clean_full,0.32228915662650603,-3.50079345703125,False,False
codecontests_cpp_370,suppress,L23H6,clean_full,0.1566265060240964,-4.3725433349609375,False,False
codecontests_java_370,query,L20H5,corrupt_full,0.35405405405405405,-7.463165283203125,False,False
codecontests_java_370,query,L21H1,corrupt_full,0.4297297297297297,-6.586822509765625,False,False
codecontests_java_370,query,L21H12,corrupt_full,0.8628378378378379,-1.359375,False,False
codecontests_java_370,query,L24H6,corrupt_full,0.6486486486486487,-4.024169921875,False,False
codecontests_java_370,query,MLP27,corrupt_full,0.831081081081081,-1.7646484375,False,False
codecontests_java_370,suppress,L16H4,clean_full,0.10909090909090909,-4.5906829833984375,False,False
codecontests_java_370,suppress,MLP17,clean_full,0.5454545454545454,-2.25927734375,False,False
codecontests_java_370,suppress,L23H6,clean_full,0.2515151515151515,-3.8511962890625,False,False
mbpp_python_370,query,L20H5,corrupt_full,0.324,-1.2955322265625,False,False
mbpp_python_370,query,L21H1,corrupt_full,0.538,-0.814453125,False,False
mbpp_python_370,query,L21H12,corrupt_full,0.496,-0.9130859375,False,False
mbpp_python_370,query,L24H6,corrupt_full,0.618,-0.6162109375,False,False
mbpp_python_370,query,MLP27,corrupt_full,0.654,-0.4970703125,False,False
mbpp_python_370,suppress,L16H4,clean_full,0.12637362637362637,-1.2359619140625,False,False
mbpp_python_370,suppress,MLP17,clean_full,0.6016483516483516,-0.3857421875,False,False
mbpp_python_370,suppress,L23H6,clean_full,0.31043956043956045,-0.946044921875,False,False
apps_python_371,query,L20H5,corrupt_full,0.5454545454545454,-1.443359375,False,False
apps_python_371,query,L21H1,corrupt_full,0.6704545454545454,-0.900390625,False,False
apps_python_371,query,L21H12,corrupt_full,0.5590909090909091,-1.3798828125,False,False
apps_python_371,query,L24H6,corrupt_full,0.5022727272727273,-1.609375,False,False
apps_python_371,query,MLP27,corrupt_full,0.7852272727272728,-0.2734375,False,False
apps_python_371,suppress,L16H4,clean_full,0.37185929648241206,-1.907470703125,False,False
apps_python_371,suppress,MLP17,clean_full,0.5025125628140703,-1.416015625,False,False
apps_python_371,suppress,L23H6,clean_full,0.27638190954773867,-2.2261962890625,False,False
codecontests_cpp_371,query,L20H5,corrupt_full,0.18048780487804877,-2.6162109375,False,False
codecontests_cpp_371,query,L21H1,corrupt_full,0.4097560975609756,-1.84765625,False,False
codecontests_cpp_371,query,L21H12,corrupt_full,0.7987804878048781,-0.25390625,False,False
codecontests_cpp_371,query,L24H6,corrupt_full,0.5292682926829269,-1.412109375,False,False
codecontests_cpp_371,query,MLP27,corrupt_full,0.8365853658536585,-0.03125,False,False
codecontests_cpp_371,suppress,L16H4,clean_full,0.14429530201342283,-1.9849853515625,False,False
codecontests_cpp_371,suppress,MLP17,clean_full,0.5503355704697986,-0.8916015625,False,False
codecontests_cpp_371,suppress,L23H6,clean_full,0.41946308724832215,-1.27197265625,False,False
codecontests_java_371,query,L20H5,corrupt_full,0.5294117647058824,-2.705810546875,False,False
codecontests_java_371,query,L21H1,corrupt_full,0.44385026737967914,-3.2205810546875,False,False
codecontests_java_371,query,L21H12,corrupt_full,0.8656417112299465,-0.34375,False,False
codecontests_java_371,query,L24H6,corrupt_full,0.6390374331550802,-2.00537109375,False,False
codecontests_java_371,query,MLP27,corrupt_full,0.7794117647058824,-1.0517578125,False,False
codecontests_java_371,suppress,L16H4,clean_full,0.22702702702702704,-2.2125244140625,False,False
codecontests_java_371,suppress,MLP17,clean_full,0.2918918918918919,-2.0,False,False
codecontests_java_371,suppress,L23H6,clean_full,0.3621621621621622,-1.7919921875,False,False
apps_python_372,query,L20H5,corrupt_full,0.7399497487437185,-0.38671875,False,False
apps_python_372,query,L21H1,corrupt_full,0.8844221105527639,0.609375,True,True
apps_python_372,query,L21H12,corrupt_full,0.8699748743718593,0.482421875,True,True
apps_python_372,query,L24H6,corrupt_full,0.5653266331658291,-1.18359375,False,False
apps_python_372,query,MLP27,corrupt_full,0.8435929648241206,0.384765625,True,True
apps_python_372,suppress,L16H4,clean_full,0.16111111111111112,-4.7172088623046875,False,False
apps_python_372,suppress,MLP17,clean_full,0.5222222222222223,-2.635986328125,False,False
apps_python_372,suppress,L23H6,clean_full,0.23333333333333334,-4.308135986328125,False,False
codecontests_cpp_372,query,L20H5,corrupt_full,0.200836820083682,-2.9811859130859375,False,False
codecontests_cpp_372,query,L21H1,corrupt_full,0.4790794979079498,-1.90576171875,False,False
codecontests_cpp_372,query,L21H12,corrupt_full,0.7217573221757322,-0.861328125,False,False
codecontests_cpp_372,query,L24H6,corrupt_full,0.5753138075313807,-1.51025390625,False,False
codecontests_cpp_372,query,MLP27,corrupt_full,0.8190376569037657,-0.353515625,False,False
codecontests_cpp_372,suppress,L16H4,clean_full,0.058823529411764705,-1.7494354248046875,False,False
codecontests_cpp_372,suppress,MLP17,clean_full,0.8634453781512605,0.546875,True,True
codecontests_cpp_372,suppress,L23H6,clean_full,0.41596638655462187,-1.00732421875,False,False
codecontests_java_372,query,L20H5,corrupt_full,0.3598901098901099,-7.27703857421875,False,False
codecontests_java_372,query,L21H1,corrupt_full,0.6346153846153846,-4.126708984375,False,False
codecontests_java_372,query,L21H12,corrupt_full,0.8104395604395604,-2.0068359375,False,False
codecontests_java_372,query,L24H6,corrupt_full,0.6456043956043956,-3.986572265625,False,False
codecontests_java_372,query,MLP27,corrupt_full,0.8447802197802198,-1.4921875,False,False
codecontests_java_372,suppress,L16H4,clean_full,0.2594594594594595,-4.2734375,False,False
codecontests_java_372,suppress,MLP17,clean_full,0.3783783783783784,-3.573486328125,False,False
codecontests_java_372,suppress,L23H6,clean_full,0.23243243243243245,-4.43243408203125,False,False
apps_python_373,query,L20H5,corrupt_full,0.6622137404580153,-1.1591796875,False,False
apps_python_373,query,L21H1,corrupt_full,0.8425572519083969,0.03125,True,True
apps_python_373,query,L21H12,corrupt_full,0.8272900763358778,-0.078125,False,False
apps_python_373,query,L24H6,corrupt_full,0.5782442748091603,-1.57421875,False,False
apps_python_373,query,MLP27,corrupt_full,0.8797709923664122,0.5390625,True,True
apps_python_373,suppress,L16H4,clean_full,0.12222222222222222,-4.936454772949219,False,False
apps_python_373,suppress,MLP17,clean_full,0.5444444444444444,-2.47802734375,False,False
apps_python_373,suppress,L23H6,clean_full,0.2388888888888889,-4.2747802734375,False,False
codecontests_cpp_373,query,L20H5,corrupt_full,0.3178294573643411,-2.726318359375,False,False
codecontests_cpp_373,query,L21H1,corrupt_full,0.7286821705426356,-0.79296875,False,False
codecontests_cpp_373,query,L21H12,corrupt_full,0.7926356589147286,-0.388671875,False,False
codecontests_cpp_373,query,L24H6,corrupt_full,0.6046511627906976,-1.4345703125,False,False
codecontests_cpp_373,query,MLP27,corrupt_full,0.8643410852713178,0.203125,True,True
codecontests_cpp_373,suppress,L16H4,clean_full,0.11278195488721804,-3.6851654052734375,False,False
codecontests_cpp_373,suppress,MLP17,clean_full,0.6109022556390977,-1.45703125,False,False
codecontests_cpp_373,suppress,L23H6,clean_full,0.21804511278195488,-3.2408447265625,False,False
codecontests_java_373,query,L20H5,corrupt_full,0.16872427983539096,-6.311546325683594,False,False
codecontests_java_373,query,L21H1,corrupt_full,0.3786008230452675,-4.7095947265625,False,False
codecontests_java_373,query,L21H12,corrupt_full,0.7746913580246914,-1.53515625,False,False
codecontests_java_373,query,L24H6,corrupt_full,0.6975308641975309,-2.1826171875,False,False
codecontests_java_373,query,MLP27,corrupt_full,0.8631687242798354,-0.634765625,False,False
codecontests_java_373,suppress,L16H4,clean_full,0.21212121212121213,-2.829345703125,False,False
codecontests_java_373,suppress,MLP17,clean_full,0.6883116883116883,-0.81640625,False,False
codecontests_java_373,suppress,L23H6,clean_full,0.3246753246753247,-2.404296875,False,False
apps_python_374,query,L20H5,corrupt_full,0.2894736842105263,-3.36859130859375,False,False
apps_python_374,query,L21H1,corrupt_full,0.3980263157894737,-2.8455810546875,False,False
apps_python_374,query,L21H12,corrupt_full,0.4440789473684211,-2.6126708984375,False,False
apps_python_374,query,L24H6,corrupt_full,0.5328947368421053,-2.160888671875,False,False
apps_python_374,query,MLP27,corrupt_full,0.5328947368421053,-2.1572265625,False,False
apps_python_374,suppress,L16H4,clean_full,0.2074688796680498,-1.4755859375,False,False
apps_python_374,suppress,MLP17,clean_full,0.25311203319502074,-1.364013671875,False,False
apps_python_374,suppress,L23H6,clean_full,0.3070539419087137,-1.26416015625,False,False
codecontests_cpp_374,query,L20H5,corrupt_full,0.2831050228310502,-2.4383544921875,False,False
codecontests_cpp_374,query,L21H1,corrupt_full,0.684931506849315,-0.89453125,False,False
codecontests_cpp_374,query,L21H12,corrupt_full,0.632420091324201,-1.1171875,False,False
codecontests_cpp_374,query,L24H6,corrupt_full,0.5228310502283106,-1.55859375,False,False
codecontests_cpp_374,query,MLP27,corrupt_full,0.773972602739726,-0.466796875,False,False
codecontests_cpp_374,suppress,L16H4,clean_full,0.15827338129496402,-1.82012939453125,False,False
codecontests_cpp_374,suppress,MLP17,clean_full,0.7607913669064749,-0.068359375,True,False
codecontests_cpp_374,suppress,L23H6,clean_full,0.3776978417266187,-1.293212890625,False,False
codecontests_java_374,query,L20H5,corrupt_full,0.3515625,-5.181884765625,False,False
codecontests_java_374,query,L21H1,corrupt_full,0.46875,-4.2325439453125,False,False
codecontests_java_374,query,L21H12,corrupt_full,0.556640625,-3.513671875,False,False
codecontests_java_374,query,L24H6,corrupt_full,0.5703125,-3.394287109375,False,False
codecontests_java_374,query,MLP27,corrupt_full,0.7939453125,-1.4580078125,False,False
codecontests_java_374,suppress,L16H4,clean_full,0.5784883720930233,-0.865234375,False,False
codecontests_java_374,suppress,MLP17,clean_full,0.37790697674418605,-1.5927734375,False,False
codecontests_java_374,suppress,L23H6,clean_full,0.46511627906976744,-1.31396484375,False,False
apps_python_375,query,L20H5,corrupt_full,0.15454545454545454,-2.9007568359375,False,False
apps_python_375,query,L21H1,corrupt_full,0.4909090909090909,-1.689208984375,False,False
apps_python_375,query,L21H12,corrupt_full,0.6068181818181818,-1.23046875,False,False
apps_python_375,query,L24H6,corrupt_full,0.6295454545454545,-1.1376953125,False,False
apps_python_375,query,MLP27,corrupt_full,0.8,-0.318359375,False,False
apps_python_375,suppress,L16H4,clean_full,0.1950354609929078,-1.7591552734375,False,False
apps_python_375,suppress,MLP17,clean_full,0.6879432624113475,-0.326171875,True,False
apps_python_375,suppress,L23H6,clean_full,0.3723404255319149,-1.31884765625,False,False
codecontests_cpp_375,query,L20H5,corrupt_full,0.2619047619047619,-2.89404296875,False,False
codecontests_cpp_375,query,L21H1,corrupt_full,0.6488095238095238,-1.25,False,False
codecontests_cpp_375,query,L21H12,corrupt_full,0.5773809523809523,-1.57421875,False,False
codecontests_cpp_375,query,L24H6,corrupt_full,0.47619047619047616,-2.01513671875,False,False
codecontests_cpp_375,query,MLP27,corrupt_full,0.7222222222222222,-0.875,False,False
codecontests_cpp_375,suppress,L16H4,clean_full,0.4,-1.2841796875,False,False
codecontests_cpp_375,suppress,MLP17,clean_full,0.6206896551724138,-0.6103515625,False,False
codecontests_cpp_375,suppress,L23H6,clean_full,0.35517241379310344,-1.403076171875,False,False
codecontests_java_375,query,L20H5,corrupt_full,0.209375,-7.907829284667969,False,False
codecontests_java_375,query,L21H1,corrupt_full,0.4,-5.98809814453125,False,False
codecontests_java_375,query,L21H12,corrupt_full,0.478125,-5.20404052734375,False,False
codecontests_java_375,query,L24H6,corrupt_full,0.6328125,-3.627197265625,False,False
codecontests_java_375,query,MLP27,corrupt_full,0.734375,-2.56201171875,False,False
codecontests_java_375,suppress,L16H4,clean_full,0.3689655172413793,-1.36181640625,False,False
codecontests_java_375,suppress,MLP17,clean_full,0.7258620689655172,0.13671875,True,True
codecontests_java_375,suppress,L23H6,clean_full,0.4,-1.26025390625,False,False
apps_python_376,query,L20H5,corrupt_full,0.40460526315789475,-2.78564453125,False,False
apps_python_376,query,L21H1,corrupt_full,0.7976973684210527,-0.546875,False,False
apps_python_376,query,L21H12,corrupt_full,0.6414473684210527,-1.53515625,False,False
apps_python_376,query,L24H6,corrupt_full,0.5493421052631579,-2.04052734375,False,False
apps_python_376,query,MLP27,corrupt_full,0.7993421052631579,-0.38671875,False,False
apps_python_376,suppress,L16H4,clean_full,0.07142857142857142,-3.6554183959960938,False,False
apps_python_376,suppress,MLP17,clean_full,0.3373015873015873,-2.5791015625,False,False
apps_python_376,suppress,L23H6,clean_full,0.23412698412698413,-3.00189208984375,False,False
codecontests_java_376,query,L20H5,corrupt_full,0.28285714285714286,-3.912353515625,False,False
codecontests_java_376,query,L21H1,corrupt_full,0.3057142857142857,-3.78521728515625,False,False
codecontests_java_376,query,L21H12,corrupt_full,0.8428571428571429,-0.435546875,False,False
codecontests_java_376,query,L24H6,corrupt_full,0.6257142857142857,-1.9443359375,False,False
codecontests_java_376,query,MLP27,corrupt_full,0.7314285714285714,-1.2412109375,False,False
codecontests_java_376,suppress,L16H4,clean_full,0.33668341708542715,-2.0205078125,False,False
codecontests_java_376,suppress,MLP17,clean_full,0.4271356783919598,-1.705078125,False,False
codecontests_java_376,suppress,L23H6,clean_full,0.41959798994974873,-1.732421875,False,False
apps_python_377,query,L20H5,corrupt_full,0.23958333333333334,-2.27215576171875,False,False
apps_python_377,query,L21H1,corrupt_full,0.7265625,-0.66015625,False,False
apps_python_377,query,L21H12,corrupt_full,0.6223958333333334,-1.04248046875,False,False
apps_python_377,query,L24H6,corrupt_full,0.59375,-1.1298828125,False,False
apps_python_377,query,MLP27,corrupt_full,0.6666666666666666,-0.8212890625,False,False
apps_python_377,suppress,L16H4,clean_full,0.01675977653631285,-1.3747310638427734,False,False
apps_python_377,suppress,MLP17,clean_full,0.10614525139664804,-1.24249267578125,False,False
apps_python_377,suppress,L23H6,clean_full,0.3575418994413408,-0.83740234375,False,False
apps_python_378,query,L20H5,corrupt_full,0.4248927038626609,-2.055419921875,False,False
apps_python_378,query,L21H1,corrupt_full,0.759656652360515,-0.603515625,False,False
apps_python_378,query,L21H12,corrupt_full,0.5901287553648069,-1.39501953125,False,False
apps_python_378,query,L24H6,corrupt_full,0.4656652360515021,-1.88330078125,False,False
apps_python_378,query,MLP27,corrupt_full,0.5793991416309013,-1.4296875,False,False
apps_python_378,suppress,L16H4,clean_full,0.21785714285714286,-1.694580078125,False,False
apps_python_378,suppress,MLP17,clean_full,0.475,-1.013671875,False,False
apps_python_378,suppress,L23H6,clean_full,0.34285714285714286,-1.388671875,False,False
codecontests_cpp_378,query,L20H5,corrupt_full,0.32,-1.55517578125,False,False
codecontests_cpp_378,query,L21H1,corrupt_full,0.6233333333333333,-0.654296875,False,False
codecontests_cpp_378,query,L21H12,corrupt_full,0.89,0.67578125,True,True
codecontests_cpp_378,query,L24H6,corrupt_full,0.55,-0.8935546875,False,False
codecontests_cpp_378,query,MLP27,corrupt_full,0.8383333333333334,0.33203125,True,True
codecontests_cpp_378,suppress,L16H4,clean_full,0.21428571428571427,-2.914825439453125,False,False
codecontests_cpp_378,suppress,MLP17,clean_full,0.29411764705882354,-2.6107177734375,False,False
codecontests_cpp_378,suppress,L23H6,clean_full,0.20168067226890757,-2.96282958984375,False,False
codecontests_java_378,query,L20H5,corrupt_full,0.4906976744186046,-3.37158203125,False,False
codecontests_java_378,query,L21H1,corrupt_full,0.8709302325581395,-0.28125,False,False
codecontests_java_378,query,L21H12,corrupt_full,0.9700581395348837,1.541015625,True,True
codecontests_java_378,query,L24H6,corrupt_full,0.7511627906976744,-1.408203125,False,False
codecontests_java_378,query,MLP27,corrupt_full,0.9704941860465116,1.6689453125,True,True
codecontests_java_378,suppress,L16H4,clean_full,0.033816425120772944,-6.249794960021973,False,False
codecontests_java_378,suppress,MLP17,clean_full,0.17391304347826086,-5.3419342041015625,False,False
codecontests_java_378,suppress,L23H6,clean_full,0.17391304347826086,-5.341957092285156,False,False
apps_python_379,query,L20H5,corrupt_full,0.1700404858299595,-3.2008209228515625,False,False
apps_python_379,query,L21H1,corrupt_full,0.5303643724696356,-1.779541015625,False,False
apps_python_379,query,L21H12,corrupt_full,0.41295546558704455,-2.2509765625,False,False
apps_python_379,query,L24H6,corrupt_full,0.41295546558704455,-2.250732421875,False,False
apps_python_379,query,MLP27,corrupt_full,0.798582995951417,-0.5830078125,False,False
apps_python_379,suppress,L16H4,clean_full,0.06857142857142857,-1.2726287841796875,False,False
apps_python_379,suppress,MLP17,clean_full,0.5085714285714286,-0.537109375,True,False
apps_python_379,suppress,L23H6,clean_full,0.46285714285714286,-0.626953125,False,False
codecontests_cpp_379,query,L20H5,corrupt_full,0.2532051282051282,-3.63037109375,False,False
codecontests_cpp_379,query,L21H1,corrupt_full,0.7275641025641025,-1.091796875,False,False
codecontests_cpp_379,query,L21H12,corrupt_full,0.7676282051282052,-0.822265625,False,False
codecontests_cpp_379,query,L24H6,corrupt_full,0.592948717948718,-1.87646484375,False,False
codecontests_cpp_379,query,MLP27,corrupt_full,0.8317307692307693,-0.34765625,False,False
codecontests_cpp_379,suppress,L16H4,clean_full,0.31645569620253167,-2.497802734375,False,False
codecontests_cpp_379,suppress,MLP17,clean_full,0.6160337552742616,-1.1884765625,False,False
codecontests_cpp_379,suppress,L23H6,clean_full,0.21940928270042195,-2.87646484375,False,False
codecontests_java_379,query,L20H5,corrupt_full,0.43034825870646765,-3.5506591796875,False,False
codecontests_java_379,query,L21H1,corrupt_full,0.48756218905472637,-3.181640625,False,False
codecontests_java_379,query,L21H12,corrupt_full,0.8893034825870647,-0.05859375,False,False
codecontests_java_379,query,L24H6,corrupt_full,0.6442786069651741,-2.1240234375,False,False
codecontests_java_379,query,MLP27,corrupt_full,0.7810945273631841,-1.115234375,False,False
codecontests_java_379,suppress,L16H4,clean_full,0.17407407407407408,-3.477935791015625,False,False
codecontests_java_379,suppress,MLP17,clean_full,0.3148148148148148,-2.8665771484375,False,False
codecontests_java_379,suppress,L23H6,clean_full,0.2777777777777778,-3.03125,False,False
apps_python_380,query,L20H5,corrupt_full,0.386986301369863,-2.765869140625,False,False
apps_python_380,query,L21H1,corrupt_full,0.4897260273972603,-2.2666015625,False,False
apps_python_380,query,L21H12,corrupt_full,0.4212328767123288,-2.595458984375,False,False
apps_python_380,query,L24H6,corrupt_full,0.5856164383561644,-1.7802734375,False,False
apps_python_380,query,MLP27,corrupt_full,0.6352739726027398,-1.4892578125,False,False
apps_python_380,suppress,L16H4,clean_full,0.3170731707317073,-2.150390625,False,False
apps_python_380,suppress,MLP17,clean_full,0.3853658536585366,-1.89501953125,False,False
apps_python_380,suppress,L23H6,clean_full,0.2097560975609756,-2.518798828125,False,False
codecontests_cpp_380,query,L20H5,corrupt_full,0.41032608695652173,-3.3673095703125,False,False
codecontests_cpp_380,query,L21H1,corrupt_full,0.6521739130434783,-1.8798828125,False,False
codecontests_cpp_380,query,L21H12,corrupt_full,0.6875,-1.6396484375,False,False
codecontests_cpp_380,query,L24H6,corrupt_full,0.6657608695652174,-1.7822265625,False,False
codecontests_cpp_380,query,MLP27,corrupt_full,0.9249320652173914,0.537109375,True,True
codecontests_cpp_380,suppress,L16H4,clean_full,0.17785234899328858,-3.82281494140625,False,False
codecontests_cpp_380,suppress,MLP17,clean_full,0.587248322147651,-1.80322265625,False,False
codecontests_cpp_380,suppress,L23H6,clean_full,0.22483221476510068,-3.60150146484375,False,False
codecontests_java_380,query,L20H5,corrupt_full,0.31140350877192985,-9.808380126953125,False,False
codecontests_java_380,query,L21H1,corrupt_full,0.6425438596491229,-5.072021484375,False,False
codecontests_java_380,query,L21H12,corrupt_full,0.868421052631579,-1.6748046875,False,False
codecontests_java_380,query,L24H6,corrupt_full,0.6820175438596491,-4.493408203125,False,False
codecontests_java_380,query,MLP27,corrupt_full,0.8486842105263158,-1.9228515625,False,False
codecontests_java_380,suppress,L16H4,clean_full,0.17117117117117117,-5.7484893798828125,False,False
codecontests_java_380,suppress,MLP17,clean_full,0.5112612612612613,-3.35693359375,False,False
codecontests_java_380,suppress,L23H6,clean_full,0.21171171171171171,-5.466705322265625,False,False
mbpp_python_380,query,L20H5,corrupt_full,0.2152777777777778,-3.52532958984375,False,False
mbpp_python_380,query,L21H1,corrupt_full,0.4583333333333333,-2.40625,False,False
mbpp_python_380,query,L21H12,corrupt_full,0.3888888888888889,-2.7318115234375,False,False
mbpp_python_380,query,L24H6,corrupt_full,0.4583333333333333,-2.4068603515625,False,False
mbpp_python_380,query,MLP27,corrupt_full,0.6614583333333334,-1.3916015625,False,False
mbpp_python_380,suppress,L16H4,clean_full,0.15555555555555556,-1.774200439453125,False,False
mbpp_python_380,suppress,MLP17,clean_full,0.7240740740740741,-0.150390625,True,False
mbpp_python_380,suppress,L23H6,clean_full,0.337037037037037,-1.34619140625,False,False
apps_python_381,query,L20H5,corrupt_full,0.5246478873239436,-2.0234375,False,False
apps_python_381,query,L21H1,corrupt_full,0.75,-0.81640625,False,False
apps_python_381,query,L21H12,corrupt_full,0.7077464788732394,-1.06640625,False,False
apps_python_381,query,L24H6,corrupt_full,0.5035211267605634,-2.1328125,False,False
apps_python_381,query,MLP27,corrupt_full,0.7693661971830986,-0.5859375,False,False
apps_python_381,suppress,L16H4,clean_full,0.0,-3.4219343662261963,False,False
apps_python_381,suppress,MLP17,clean_full,0.2191780821917808,-2.660400390625,False,False
apps_python_381,suppress,L23H6,clean_full,0.2100456621004566,-2.69232177734375,False,False
codecontests_java_381,query,L20H5,corrupt_full,0.21825396825396826,-3.070709228515625,False,False
codecontests_java_381,query,L21H1,corrupt_full,0.2777777777777778,-2.8289794921875,False,False
codecontests_java_381,query,L21H12,corrupt_full,0.7787698412698413,-0.59375,False,False
codecontests_java_381,query,L24H6,corrupt_full,0.503968253968254,-1.897216796875,False,False
codecontests_java_381,query,MLP27,corrupt_full,0.6091269841269841,-1.376953125,False,False
