sample_id,family,edge,source_ratio,blocked_ratio,mediated_ratio
codecontests_cpp_662,tool,L21H12->L24H6,0.909981343283582,0.746268656716418,0.1637126865671641
codecontests_cpp_662,tool,L21H12->MLP27,0.909981343283582,0.542910447761194,0.36707089552238803
codecontests_cpp_662,tool,L24H6->MLP27,0.6268656716417911,0.30597014925373134,0.32089552238805974
codecontests_cpp_662,no_tool,L16H4->MLP17,0.03731343283582089,0.007462686567164179,0.029850746268656712
codecontests_cpp_662,no_tool,MLP17->L23H6,0.26865671641791045,0.21641791044776118,0.052238805970149266
codecontests_cpp_662,no_tool,MLP17->L20H5,0.26865671641791045,0.2126865671641791,0.05597014925373134
codecontests_cpp_662,no_tool,MLP17->L21H1,0.26865671641791045,0.24253731343283583,0.02611940298507462
codecontests_cpp_662,no_tool,MLP17->L21H12,0.26865671641791045,0.1828358208955224,0.08582089552238806
codecontests_cpp_662,no_tool,MLP17->L24H6,0.26865671641791045,0.2126865671641791,0.05597014925373134
codecontests_cpp_664,tool,L20H5->L21H1,0.49411764705882355,0.4294117647058823,0.06470588235294122
codecontests_cpp_664,tool,L20H5->L21H12,0.49411764705882355,0.36470588235294116,0.1294117647058824
codecontests_cpp_664,tool,L21H1->L24H6,0.8316176470588236,0.5794117647058824,0.25220588235294117
codecontests_cpp_664,tool,L21H1->MLP27,0.8316176470588236,0.4088235294117647,0.4227941176470589
codecontests_cpp_664,tool,L21H12->L24H6,0.6411764705882353,0.4147058823529412,0.22647058823529415
codecontests_cpp_664,tool,L21H12->MLP27,0.6411764705882353,0.2852941176470588,0.35588235294117654
codecontests_cpp_664,tool,L24H6->MLP27,0.6338235294117647,0.28823529411764703,0.34558823529411764
codecontests_cpp_664,no_tool,L16H4->MLP17,0.24175824175824176,0.13186813186813187,0.10989010989010989
codecontests_cpp_664,no_tool,MLP17->L23H6,0.44505494505494503,0.3489010989010989,0.09615384615384615
codecontests_cpp_664,no_tool,MLP17->L20H5,0.44505494505494503,0.3021978021978022,0.14285714285714285
codecontests_cpp_664,no_tool,MLP17->L21H1,0.44505494505494503,0.33791208791208793,0.1071428571428571
codecontests_cpp_664,no_tool,MLP17->L21H12,0.44505494505494503,0.37637362637362637,0.06868131868131866
codecontests_cpp_664,no_tool,MLP17->L24H6,0.44505494505494503,0.3434065934065934,0.10164835164835162
codecontests_cpp_665,tool,L20H5->L21H1,0.2631578947368421,0.1722488038277512,0.09090909090909088
codecontests_cpp_665,tool,L20H5->L21H12,0.2631578947368421,0.15311004784688995,0.11004784688995214
codecontests_cpp_665,tool,L21H1->L24H6,0.5741626794258373,0.3588516746411483,0.215311004784689
codecontests_cpp_665,tool,L21H1->MLP27,0.5741626794258373,0.2822966507177033,0.291866028708134
codecontests_cpp_665,tool,L21H12->L24H6,0.4473684210526316,0.2822966507177033,0.16507177033492826
codecontests_cpp_665,tool,L21H12->MLP27,0.4473684210526316,0.21052631578947367,0.2368421052631579
codecontests_cpp_665,tool,L24H6->MLP27,0.5717703349282297,0.27751196172248804,0.29425837320574166
codecontests_cpp_665,no_tool,L16H4->MLP17,0.3504273504273504,0.2606837606837607,0.0897435897435897
codecontests_cpp_665,no_tool,MLP17->L23H6,0.5769230769230769,0.4444444444444444,0.13247863247863245
codecontests_cpp_665,no_tool,MLP17->L20H5,0.5769230769230769,0.5790598290598291,-0.00213675213675224
codecontests_cpp_665,no_tool,MLP17->L21H1,0.5769230769230769,0.34615384615384615,0.23076923076923073
codecontests_cpp_665,no_tool,MLP17->L21H12,0.5769230769230769,0.5256410256410257,0.05128205128205121
codecontests_cpp_665,no_tool,MLP17->L24H6,0.5769230769230769,0.49786324786324787,0.079059829059829
codecontests_cpp_666,tool,L20H5->L21H1,0.3630573248407643,0.28662420382165604,0.07643312101910826
codecontests_cpp_666,tool,L20H5->L21H12,0.3630573248407643,0.2515923566878981,0.11146496815286622
codecontests_cpp_666,tool,L21H1->L24H6,0.7929936305732485,0.5796178343949044,0.213375796178344
codecontests_cpp_666,tool,L21H1->MLP27,0.7929936305732485,0.42038216560509556,0.3726114649681529
codecontests_cpp_666,tool,L21H12->L24H6,0.7961783439490446,0.5668789808917197,0.2292993630573249
codecontests_cpp_666,tool,L21H12->MLP27,0.7961783439490446,0.4171974522292994,0.37898089171974525
codecontests_cpp_666,tool,L24H6->MLP27,0.5971337579617835,0.2802547770700637,0.3168789808917198
codecontests_cpp_666,no_tool,L16H4->MLP17,0.23622047244094488,0.14566929133858267,0.09055118110236221
codecontests_cpp_666,no_tool,MLP17->L23H6,0.21653543307086615,0.18503937007874016,0.031496062992125984
codecontests_cpp_666,no_tool,MLP17->L20H5,0.21653543307086615,0.1889763779527559,0.027559055118110243
codecontests_cpp_666,no_tool,MLP17->L21H1,0.21653543307086615,0.12598425196850394,0.09055118110236221
codecontests_cpp_666,no_tool,MLP17->L21H12,0.21653543307086615,0.20866141732283464,0.00787401574803151
codecontests_cpp_666,no_tool,MLP17->L24H6,0.21653543307086615,0.1889763779527559,0.027559055118110243
codecontests_cpp_667,tool,L20H5->L21H1,0.3949579831932773,0.2857142857142857,0.1092436974789916
codecontests_cpp_667,tool,L20H5->L21H12,0.3949579831932773,0.25630252100840334,0.13865546218487396
codecontests_cpp_667,tool,L21H1->L24H6,0.6701680672268907,0.42016806722689076,0.24999999999999994
codecontests_cpp_667,tool,L21H1->MLP27,0.6701680672268907,0.31092436974789917,0.35924369747899154
codecontests_cpp_667,tool,L21H12->L24H6,0.46638655462184875,0.2815126050420168,0.18487394957983194
codecontests_cpp_667,tool,L21H12->MLP27,0.46638655462184875,0.23109243697478993,0.23529411764705882
codecontests_cpp_667,tool,L24H6->MLP27,0.5483193277310925,0.24789915966386555,0.30042016806722693
codecontests_cpp_667,no_tool,L16H4->MLP17,-0.06521739130434782,0.004347826086956522,-0.06956521739130435
codecontests_cpp_667,no_tool,MLP17->L23H6,0.6130434782608696,0.5521739130434783,0.060869565217391286
codecontests_cpp_667,no_tool,MLP17->L20H5,0.6130434782608696,0.6065217391304348,0.006521739130434745
codecontests_cpp_667,no_tool,MLP17->L21H1,0.6130434782608696,0.45217391304347826,0.16086956521739132
codecontests_cpp_667,no_tool,MLP17->L21H12,0.6130434782608696,0.5782608695652174,0.034782608695652195
codecontests_cpp_667,no_tool,MLP17->L24H6,0.6130434782608696,0.5434782608695652,0.06956521739130439
codecontests_cpp_668,tool,L20H5->L21H1,0.0,-0.060810810810810814,0.060810810810810814
codecontests_cpp_668,tool,L20H5->L21H12,0.0,0.060810810810810814,-0.060810810810810814
codecontests_cpp_668,tool,L21H1->L24H6,0.10810810810810811,0.10135135135135136,0.006756756756756757
codecontests_cpp_668,tool,L21H1->MLP27,0.10810810810810811,0.10135135135135136,0.006756756756756757
codecontests_cpp_668,tool,L21H12->L24H6,0.6891891891891891,0.5168918918918919,0.17229729729729726
codecontests_cpp_668,tool,L21H12->MLP27,0.6891891891891891,0.36824324324324326,0.3209459459459459
codecontests_cpp_668,tool,L24H6->MLP27,0.6452702702702703,0.3108108108108108,0.3344594594594595
codecontests_cpp_668,no_tool,L16H4->MLP17,0.08588957055214724,0.10429447852760736,-0.018404907975460114
codecontests_cpp_668,no_tool,MLP17->L23H6,0.7300613496932515,0.6457055214723927,0.08435582822085885
codecontests_cpp_668,no_tool,MLP17->L20H5,0.7300613496932515,0.7300613496932515,0.0
codecontests_cpp_668,no_tool,MLP17->L21H1,0.7300613496932515,0.588957055214724,0.14110429447852757
codecontests_cpp_668,no_tool,MLP17->L21H12,0.7300613496932515,0.5920245398773006,0.1380368098159509
codecontests_cpp_668,no_tool,MLP17->L24H6,0.7300613496932515,0.588957055214724,0.14110429447852757
codecontests_cpp_669,tool,L20H5->L21H1,0.44680851063829785,0.3829787234042553,0.06382978723404253
codecontests_cpp_669,tool,L20H5->L21H12,0.44680851063829785,0.2723404255319149,0.17446808510638295
codecontests_cpp_669,tool,L21H1->L24H6,0.6085106382978723,0.3574468085106383,0.251063829787234
codecontests_cpp_669,tool,L21H1->MLP27,0.6085106382978723,0.2425531914893617,0.3659574468085106
codecontests_cpp_669,tool,L21H12->L24H6,0.7563829787234042,0.5617021276595745,0.1946808510638297
codecontests_cpp_669,tool,L21H12->MLP27,0.7563829787234042,0.39574468085106385,0.36063829787234036
codecontests_cpp_669,tool,L24H6->MLP27,0.5297872340425532,0.225531914893617,0.3042553191489362
