sample_id,stage,tool_token_delta,distractor_delta
codecontests_java_306,resid_mid,0.125,0.080078125
codecontests_java_306,resid_post,0.125,0.015625
codecontests_java_307,resid_mid,-0.09375,0.19921875
codecontests_java_307,resid_post,-0.0625,-0.001953125
apps_python_308,resid_mid,0.0,-0.1507282257080078
apps_python_308,resid_post,-0.09375,0.0390625
codecontests_java_308,resid_mid,0.0,0.015625
codecontests_java_308,resid_post,0.0,0.021484375
mbpp_python_308,resid_mid,-0.09375,0.60546875
mbpp_python_308,resid_post,-0.0625,-0.02734375
apps_python_309,resid_mid,-0.03125,-0.126953125
apps_python_309,resid_post,0.0,-0.125
codecontests_cpp_309,resid_mid,0.125,0.08203125
codecontests_cpp_309,resid_post,0.03125,0.115234375
codecontests_java_309,resid_mid,-0.03125,0.3984375
codecontests_java_309,resid_post,-0.03125,-0.044921875
apps_python_310,resid_mid,-0.09375,0.22265625
apps_python_310,resid_post,-0.09375,0.125
codecontests_cpp_310,resid_mid,-0.03125,0.37451171875
codecontests_cpp_310,resid_post,-0.03125,0.25390625
codecontests_java_310,resid_mid,0.0,0.0509033203125
codecontests_java_310,resid_post,-0.0625,0.09765625
apps_python_311,resid_mid,0.0625,-0.0078125
apps_python_311,resid_post,0.03125,-0.171875
codecontests_java_311,resid_mid,0.0625,-0.060546875
codecontests_java_311,resid_post,0.03125,0.0
apps_python_312,resid_mid,-0.09375,-0.072265625
apps_python_312,resid_post,-0.125,0.125
codecontests_cpp_312,resid_mid,0.0,-0.221282958984375
codecontests_cpp_312,resid_post,-0.0625,-0.1328125
codecontests_java_312,resid_mid,0.0625,0.10986328125
codecontests_java_312,resid_post,0.0,0.03515625
apps_python_313,resid_mid,-0.125,-0.0869140625
apps_python_313,resid_post,-0.1875,-0.125
codecontests_cpp_313,resid_mid,0.09375,-0.052734375
codecontests_cpp_313,resid_post,0.03125,-0.03125
codecontests_java_313,resid_mid,0.0,0.105712890625
codecontests_java_313,resid_post,-0.03125,0.15234375
apps_python_314,resid_mid,-0.03125,0.3818359375
apps_python_314,resid_post,-0.15625,0.4375
codecontests_cpp_314,resid_mid,0.0625,0.5791015625
codecontests_cpp_314,resid_post,-0.03125,0.283203125
codecontests_java_314,resid_mid,0.03125,0.15234375
codecontests_java_314,resid_post,-0.15625,0.3271484375
apps_python_315,resid_mid,-0.0625,0.427734375
apps_python_315,resid_post,-0.0625,0.1640625
codecontests_cpp_315,resid_mid,0.03125,0.0159912109375
codecontests_cpp_315,resid_post,0.0625,0.05859375
codecontests_java_315,resid_mid,0.125,-0.068359375
codecontests_java_315,resid_post,-0.03125,0.150390625
apps_python_316,resid_mid,-0.125,0.4921875
apps_python_316,resid_post,-0.0625,-0.015625
apps_python_317,resid_mid,0.03125,0.484375
apps_python_317,resid_post,0.03125,0.3359375
codecontests_cpp_317,resid_mid,0.125,0.044921875
codecontests_cpp_317,resid_post,0.0625,0.041015625
codecontests_java_317,resid_mid,0.03125,-0.0087890625
codecontests_java_317,resid_post,0.0625,0.0625
apps_python_318,resid_mid,0.0,0.33544921875
apps_python_318,resid_post,0.0625,0.171875
codecontests_cpp_318,resid_mid,0.125,0.0546875
codecontests_cpp_318,resid_post,0.125,-0.078125
codecontests_java_318,resid_mid,-0.03125,0.1298828125
codecontests_java_318,resid_post,-0.03125,0.05078125
apps_python_319,resid_mid,0.03125,0.4501953125
apps_python_319,resid_post,-0.0625,0.0546875
codecontests_cpp_319,resid_mid,-0.03125,0.3916015625
codecontests_cpp_319,resid_post,-0.03125,0.236328125
codecontests_java_319,resid_mid,0.09375,0.0849609375
codecontests_java_319,resid_post,0.09375,-0.01171875
codecontests_cpp_320,resid_mid,0.03125,0.470703125
codecontests_cpp_320,resid_post,0.09375,0.15625
codecontests_java_320,resid_mid,0.0625,0.0625
codecontests_java_320,resid_post,0.03125,0.103515625
apps_python_321,resid_mid,-0.0625,0.466796875
apps_python_321,resid_post,0.0,-0.09375
codecontests_java_321,resid_mid,0.0625,-0.150390625
codecontests_java_321,resid_post,0.0,0.173828125
mbpp_python_321,resid_mid,-0.15625,0.626953125
mbpp_python_321,resid_post,-0.0625,0.265625
apps_python_322,resid_mid,0.0,0.357421875
apps_python_322,resid_post,0.0,0.0625
codecontests_cpp_322,resid_mid,0.1875,0.166259765625
codecontests_cpp_322,resid_post,0.09375,0.00390625
codecontests_java_322,resid_mid,0.09375,0.01953125
codecontests_java_322,resid_post,0.03125,-0.103515625
apps_python_323,resid_mid,-0.03125,0.3931884765625
apps_python_323,resid_post,0.0625,0.234375
codecontests_cpp_323,resid_mid,0.0,-0.047119140625
codecontests_cpp_323,resid_post,-0.03125,-0.02734375
codecontests_java_323,resid_mid,0.09375,-0.103515625
codecontests_java_323,resid_post,-0.09375,0.140625
apps_python_324,resid_mid,-0.09375,0.5341796875
apps_python_324,resid_post,-0.125,0.2265625
codecontests_java_324,resid_mid,0.0625,-0.12744140625
codecontests_java_324,resid_post,0.03125,-0.1171875
apps_python_325,resid_mid,0.0,0.140625
apps_python_325,resid_post,-0.03125,0.1640625
codecontests_java_325,resid_mid,0.1875,0.0576171875
codecontests_java_325,resid_post,0.0625,-0.0546875
mbpp_python_325,resid_mid,-0.03125,0.6064453125
mbpp_python_325,resid_post,-0.03125,-0.09375
apps_python_326,resid_mid,0.09375,0.1904296875
apps_python_326,resid_post,0.03125,0.1171875
codecontests_cpp_326,resid_mid,0.1875,-0.17626953125
codecontests_cpp_326,resid_post,0.15625,-0.03125
codecontests_java_326,resid_mid,0.03125,0.099609375
codecontests_java_326,resid_post,0.03125,0.009765625
apps_python_327,resid_mid,0.09375,-0.060546875
apps_python_327,resid_post,-0.09375,0.1796875
codecontests_cpp_327,resid_mid,-0.09375,0.291015625
codecontests_cpp_327,resid_post,0.0,0.240234375
codecontests_java_327,resid_mid,0.03125,-0.08984375
codecontests_java_327,resid_post,-0.09375,0.2578125
mbpp_python_327,resid_mid,0.0625,0.2890625
mbpp_python_327,resid_post,-0.03125,0.15625
apps_python_328,resid_mid,-0.03125,-0.041015625
apps_python_328,resid_post,-0.15625,0.09375
codecontests_cpp_328,resid_mid,0.09375,0.0789794921875
codecontests_cpp_328,resid_post,0.0625,0.0234375
codecontests_java_328,resid_mid,0.0,0.03515625
codecontests_java_328,resid_post,0.0,-0.078125
apps_python_329,resid_mid,-0.03125,0.54150390625
apps_python_329,resid_post,0.125,0.2109375
codecontests_cpp_329,resid_mid,-0.0625,-0.017578125
codecontests_cpp_329,resid_post,-0.0625,-0.01953125
codecontests_java_329,resid_mid,0.09375,0.264404296875
codecontests_java_329,resid_post,0.0,0.095703125
apps_python_330,resid_mid,-0.15625,-0.1494140625
apps_python_330,resid_post,-0.28125,0.0859375
codecontests_cpp_330,resid_mid,-0.125,0.0537109375
codecontests_cpp_330,resid_post,-0.0625,0.0625
codecontests_java_330,resid_mid,0.0625,0.3935546875
codecontests_java_330,resid_post,0.09375,-0.029296875
apps_python_331,resid_mid,0.0625,0.04296875
apps_python_331,resid_post,0.0,0.0859375
codecontests_java_331,resid_mid,0.09375,0.2099609375
codecontests_java_331,resid_post,-0.0625,-0.0546875
apps_python_332,resid_mid,-0.09375,0.47265625
apps_python_332,resid_post,-0.03125,0.0390625
codecontests_cpp_332,resid_mid,0.0,0.33984375
codecontests_cpp_332,resid_post,-0.03125,0.3203125
codecontests_java_332,resid_mid,0.0625,-0.013671875
codecontests_java_332,resid_post,0.0625,-0.021484375
apps_python_333,resid_mid,-0.09375,0.35980224609375
apps_python_333,resid_post,0.03125,0.0546875
codecontests_cpp_333,resid_mid,0.125,0.09716796875
codecontests_cpp_333,resid_post,0.09375,0.07421875
codecontests_java_333,resid_mid,0.03125,0.103515625
codecontests_java_333,resid_post,0.09375,-0.04296875
codecontests_cpp_334,resid_mid,-0.0625,0.47802734375
codecontests_cpp_334,resid_post,-0.09375,0.17578125
codecontests_java_334,resid_mid,0.125,-0.02294921875
codecontests_java_334,resid_post,0.125,0.03125
codecontests_cpp_335,resid_mid,0.03125,-0.0126953125
codecontests_cpp_335,resid_post,0.03125,-0.109375
codecontests_java_335,resid_mid,0.0,0.2578125
codecontests_java_335,resid_post,-0.0625,0.0234375
mbpp_python_335,resid_mid,-0.09375,0.1923828125
mbpp_python_335,resid_post,-0.03125,0.15625
apps_python_336,resid_mid,-0.03125,0.36376953125
apps_python_336,resid_post,-0.0625,0.2265625
codecontests_java_336,resid_mid,0.0625,0.11376953125
codecontests_java_336,resid_post,-0.03125,0.09765625
apps_python_337,resid_mid,-0.03125,0.416015625
apps_python_337,resid_post,0.0,0.109375
codecontests_cpp_337,resid_mid,0.0625,0.3243408203125
codecontests_cpp_337,resid_post,0.0625,0.392578125
codecontests_java_337,resid_mid,0.125,-0.07421875
codecontests_java_337,resid_post,0.0,-0.02734375
apps_python_338,resid_mid,0.03125,-0.0029296875
apps_python_338,resid_post,0.09375,0.125
codecontests_java_338,resid_mid,0.09375,0.4365234375
codecontests_java_338,resid_post,0.0625,0.11328125
apps_python_339,resid_mid,0.0,0.310546875
apps_python_339,resid_post,0.0625,0.09375
codecontests_cpp_339,resid_mid,0.125,0.15625
codecontests_cpp_339,resid_post,0.0625,0.111328125
codecontests_java_339,resid_mid,0.03125,0.21875
codecontests_java_339,resid_post,0.0,0.128173828125
apps_python_340,resid_mid,-0.09375,0.39501953125
apps_python_340,resid_post,0.03125,0.09375
codecontests_cpp_340,resid_mid,-0.09375,0.5341796875
codecontests_cpp_340,resid_post,-0.0625,0.2265625
codecontests_java_340,resid_mid,0.0625,0.0078125
codecontests_java_340,resid_post,-0.0625,0.2490234375
apps_python_341,resid_mid,-0.09375,0.42578125
apps_python_341,resid_post,-0.03125,0.0
codecontests_cpp_341,resid_mid,0.09375,0.07318115234375
codecontests_cpp_341,resid_post,0.0625,0.140625
codecontests_java_341,resid_mid,0.28125,0.1640625
codecontests_java_341,resid_post,0.15625,0.001953125
apps_python_342,resid_mid,0.0,0.3515625
apps_python_342,resid_post,0.03125,-0.0078125
codecontests_cpp_342,resid_mid,0.09375,0.2109375
codecontests_cpp_342,resid_post,0.0625,0.287109375
codecontests_java_342,resid_mid,0.09375,0.166015625
codecontests_java_342,resid_post,-0.0625,0.01953125
apps_python_343,resid_mid,0.09375,-0.107421875
apps_python_343,resid_post,-0.09375,0.1640625
codecontests_cpp_343,resid_mid,0.1875,0.22216796875
codecontests_cpp_343,resid_post,0.03125,0.197265625
codecontests_java_343,resid_mid,0.125,0.0546875
codecontests_java_343,resid_post,0.03125,-0.037109375
apps_python_344,resid_mid,-0.09375,0.322509765625
apps_python_344,resid_post,-0.125,0.1328125
codecontests_cpp_344,resid_mid,0.03125,0.2548828125
codecontests_cpp_344,resid_post,0.03125,0.05078125
codecontests_java_344,resid_mid,0.09375,-0.2138671875
codecontests_java_344,resid_post,0.15625,-0.0546875
apps_python_345,resid_mid,-0.125,0.3271484375
apps_python_345,resid_post,-0.09375,0.1484375
codecontests_java_345,resid_mid,0.125,0.2041015625
codecontests_java_345,resid_post,-0.03125,0.09375
apps_python_346,resid_mid,0.09375,-0.1669921875
apps_python_346,resid_post,0.0625,-0.078125
codecontests_cpp_346,resid_mid,0.0,-0.03857421875
codecontests_cpp_346,resid_post,0.0,0.02734375
codecontests_java_346,resid_mid,0.125,0.25537109375
codecontests_java_346,resid_post,0.0625,0.044921875
apps_python_347,resid_mid,0.03125,0.4912109375
apps_python_347,resid_post,-0.0625,0.171875
codecontests_cpp_347,resid_mid,0.0625,0.5777587890625
codecontests_cpp_347,resid_post,0.09375,0.574951171875
codecontests_java_347,resid_mid,0.03125,0.1181640625
codecontests_java_347,resid_post,-0.0625,0.36669921875
apps_python_348,resid_mid,-0.03125,0.193359375
apps_python_348,resid_post,-0.03125,0.28125
codecontests_java_348,resid_mid,0.0,0.24200439453125
codecontests_java_348,resid_post,-0.03125,0.048828125
apps_python_349,resid_mid,-0.0625,0.233642578125
apps_python_349,resid_post,-0.09375,0.2734375
codecontests_cpp_349,resid_mid,-0.0625,0.1845703125
codecontests_cpp_349,resid_post,-0.09375,0.1796875
codecontests_java_349,resid_mid,-0.03125,0.088134765625
codecontests_java_349,resid_post,-0.09375,0.052734375
apps_python_350,resid_mid,0.1875,-0.1171875
apps_python_350,resid_post,0.125,0.0390625
codecontests_java_350,resid_mid,0.03125,0.201416015625
codecontests_java_350,resid_post,-0.03125,-0.244140625
apps_python_351,resid_mid,0.03125,-0.0205078125
apps_python_351,resid_post,0.0,0.0390625
apps_python_352,resid_mid,0.0625,-0.068359375
apps_python_352,resid_post,0.0,0.1171875
apps_python_353,resid_mid,0.125,0.134765625
apps_python_353,resid_post,-0.0625,-0.015625
codecontests_java_353,resid_mid,0.09375,0.095458984375
codecontests_java_353,resid_post,0.0,0.08984375
apps_python_354,resid_mid,0.21875,0.0506591796875
apps_python_354,resid_post,0.0625,-0.0078125
codecontests_cpp_354,resid_mid,0.0,0.0439453125
codecontests_cpp_354,resid_post,0.0625,0.11328125
codecontests_java_354,resid_mid,-0.09375,0.0185546875
codecontests_java_354,resid_post,0.0,-0.0546875
apps_python_355,resid_mid,-0.0625,0.2236328125
apps_python_355,resid_post,0.03125,0.3203125
codecontests_java_355,resid_mid,0.03125,-0.126953125
codecontests_java_355,resid_post,0.0,-0.06640625
apps_python_356,resid_mid,0.15625,-0.111328125
apps_python_356,resid_post,0.0,-0.046875
codecontests_java_356,resid_mid,0.03125,0.0341796875
codecontests_java_356,resid_post,-0.03125,0.34765625
apps_python_357,resid_mid,-0.0625,0.267578125
apps_python_357,resid_post,-0.03125,0.1171875
codecontests_cpp_357,resid_mid,-0.0625,0.3037109375
codecontests_cpp_357,resid_post,-0.0625,0.23046875
codecontests_java_357,resid_mid,0.15625,0.03271484375
codecontests_java_357,resid_post,0.0625,0.05078125
codecontests_cpp_358,resid_mid,0.0625,0.166259765625
codecontests_cpp_358,resid_post,0.0,0.125
codecontests_java_358,resid_mid,0.09375,-0.11962890625
codecontests_java_358,resid_post,0.15625,-0.095703125
apps_python_359,resid_mid,0.09375,-0.1171875
apps_python_359,resid_post,-0.0625,0.09375
codecontests_java_359,resid_mid,0.0,-0.14794921875
codecontests_java_359,resid_post,-0.09375,-0.056640625
apps_python_360,resid_mid,0.0,0.454833984375
apps_python_360,resid_post,0.03125,0.0859375
codecontests_cpp_360,resid_mid,-0.0625,0.323974609375
codecontests_cpp_360,resid_post,-0.0625,-0.0390625
codecontests_java_360,resid_mid,0.0625,0.2177734375
codecontests_java_360,resid_post,0.09375,-0.0830078125
apps_python_361,resid_mid,-0.125,0.3037109375
apps_python_361,resid_post,-0.0625,-0.015625
codecontests_cpp_361,resid_mid,0.0625,0.23486328125
codecontests_cpp_361,resid_post,0.03125,0.21875
codecontests_java_361,resid_mid,0.0,0.1259765625
codecontests_java_361,resid_post,-0.125,0.251953125
apps_python_362,resid_mid,0.0625,0.107421875
apps_python_362,resid_post,-0.0625,0.109375
codecontests_cpp_362,resid_mid,-0.0625,-0.060546875
codecontests_cpp_362,resid_post,-0.1875,0.091796875
codecontests_java_362,resid_mid,0.0,-0.017578125
codecontests_java_362,resid_post,-0.0625,-0.19140625
apps_python_363,resid_mid,-0.09375,-0.234375
apps_python_363,resid_post,-0.125,-0.0078125
codecontests_java_363,resid_mid,0.0625,0.03125
codecontests_java_363,resid_post,0.03125,-0.015625
apps_python_364,resid_mid,-0.0625,0.180419921875
apps_python_364,resid_post,0.03125,0.0390625
codecontests_java_364,resid_mid,0.125,-0.072509765625
codecontests_java_364,resid_post,0.0,-0.103515625
mbpp_python_364,resid_mid,-0.09375,-0.1002197265625
mbpp_python_364,resid_post,-0.21875,0.15625
apps_python_365,resid_mid,-0.09375,0.4873046875
apps_python_365,resid_post,0.03125,0.203125
codecontests_cpp_365,resid_mid,0.03125,0.11083984375
codecontests_cpp_365,resid_post,0.09375,0.23828125
codecontests_java_365,resid_mid,0.03125,0.0234375
codecontests_java_365,resid_post,-0.03125,0.03125
apps_python_366,resid_mid,0.15625,0.0386962890625
apps_python_366,resid_post,-0.0625,0.3671875
codecontests_cpp_366,resid_mid,0.125,0.4404296875
codecontests_cpp_366,resid_post,0.125,0.14453125
codecontests_java_366,resid_mid,0.0,0.06640625
codecontests_java_366,resid_post,-0.0625,0.068359375
apps_python_367,resid_mid,-0.0625,0.05859375
apps_python_367,resid_post,-0.15625,-0.1328125
codecontests_cpp_367,resid_mid,-0.125,0.63671875
codecontests_cpp_367,resid_post,-0.0625,0.2958984375
codecontests_java_367,resid_mid,0.09375,0.13671875
codecontests_java_367,resid_post,0.03125,0.3046875
apps_python_368,resid_mid,0.09375,0.26318359375
apps_python_368,resid_post,-0.09375,0.15625
codecontests_cpp_368,resid_mid,-0.0625,0.30078125
codecontests_cpp_368,resid_post,-0.0625,0.173828125
codecontests_java_368,resid_mid,0.0,0.126953125
codecontests_java_368,resid_post,-0.0625,0.177734375
apps_python_369,resid_mid,-0.0625,0.056640625
apps_python_369,resid_post,-0.21875,-0.0625
codecontests_cpp_369,resid_mid,0.0,0.568359375
codecontests_cpp_369,resid_post,-0.0625,0.2734375
codecontests_java_369,resid_mid,0.0625,-0.01171875
codecontests_java_369,resid_post,-0.125,0.2939453125
apps_python_370,resid_mid,0.09375,0.42578125
apps_python_370,resid_post,0.0,0.21875
codecontests_cpp_370,resid_mid,0.03125,0.201171875
codecontests_cpp_370,resid_post,0.0,0.09375
codecontests_java_370,resid_mid,0.03125,-0.0302734375
codecontests_java_370,resid_post,-0.03125,-0.021484375
mbpp_python_370,resid_mid,0.03125,0.400146484375
mbpp_python_370,resid_post,0.03125,0.09765625
apps_python_371,resid_mid,0.0625,0.03125
apps_python_371,resid_post,-0.0625,-0.015625
codecontests_cpp_371,resid_mid,-0.03125,0.423583984375
codecontests_cpp_371,resid_post,-0.09375,0.3359375
codecontests_java_371,resid_mid,0.0625,0.017578125
codecontests_java_371,resid_post,-0.0625,0.20849609375
apps_python_372,resid_mid,0.03125,0.04638671875
apps_python_372,resid_post,-0.125,0.0625
codecontests_cpp_372,resid_mid,0.0,0.2037353515625
codecontests_cpp_372,resid_post,-0.03125,0.326171875
codecontests_java_372,resid_mid,0.03125,0.060546875
codecontests_java_372,resid_post,0.0,-0.015625
apps_python_373,resid_mid,-0.03125,0.142578125
apps_python_373,resid_post,-0.09375,0.1171875
codecontests_cpp_373,resid_mid,0.09375,0.10662841796875
codecontests_cpp_373,resid_post,0.0625,0.26171875
codecontests_java_373,resid_mid,-0.0625,0.412109375
codecontests_java_373,resid_post,-0.1875,0.1591796875
apps_python_374,resid_mid,0.0625,-0.115234375
apps_python_374,resid_post,-0.15625,0.09375
codecontests_cpp_374,resid_mid,0.0,0.068359375
codecontests_cpp_374,resid_post,0.09375,0.17578125
codecontests_java_374,resid_mid,0.15625,0.09765625
codecontests_java_374,resid_post,0.0625,-0.0625
apps_python_375,resid_mid,-0.03125,0.113555908203125
apps_python_375,resid_post,0.0,0.0546875
codecontests_cpp_375,resid_mid,0.09375,-0.0830078125
codecontests_cpp_375,resid_post,0.0625,0.015625
codecontests_java_375,resid_mid,0.0625,-0.133544921875
codecontests_java_375,resid_post,0.03125,-0.20703125
apps_python_376,resid_mid,-0.125,0.009765625
apps_python_376,resid_post,-0.21875,0.125
codecontests_java_376,resid_mid,-0.0625,-0.091796875
codecontests_java_376,resid_post,0.0,-0.11328125
apps_python_377,resid_mid,-0.0625,-0.18359375
apps_python_377,resid_post,-0.125,0.015625
apps_python_378,resid_mid,0.03125,0.23044836521148682
apps_python_378,resid_post,-0.15625,0.57421875
codecontests_cpp_378,resid_mid,0.125,0.07666015625
codecontests_cpp_378,resid_post,0.0,-0.109375
codecontests_java_378,resid_mid,0.03125,0.0732421875
codecontests_java_378,resid_post,-0.0625,0.0703125
apps_python_379,resid_mid,0.03125,0.3798828125
apps_python_379,resid_post,-0.03125,0.0
codecontests_cpp_379,resid_mid,0.0,0.580078125
codecontests_cpp_379,resid_post,-0.03125,0.173828125
codecontests_java_379,resid_mid,0.09375,-0.0126953125
codecontests_java_379,resid_post,-0.0625,0.240234375
apps_python_380,resid_mid,0.09375,0.126953125
apps_python_380,resid_post,-0.125,0.265625
codecontests_cpp_380,resid_mid,0.15625,0.350341796875
codecontests_cpp_380,resid_post,0.125,0.25390625
codecontests_java_380,resid_mid,0.0625,0.052734375
codecontests_java_380,resid_post,0.03125,-0.1875
mbpp_python_380,resid_mid,0.15625,0.494873046875
mbpp_python_380,resid_post,0.09375,0.0703125
apps_python_381,resid_mid,0.0,-0.120361328125
apps_python_381,resid_post,-0.09375,0.15625
codecontests_java_381,resid_mid,0.0,-0.158203125
codecontests_java_381,resid_post,0.0,-0.1982421875
apps_python_382,resid_mid,0.0625,0.2724609375
apps_python_382,resid_post,-0.03125,0.015625
codecontests_java_382,resid_mid,0.125,0.0361328125
codecontests_java_382,resid_post,0.09375,0.0703125
apps_python_383,resid_mid,-0.09375,0.26171875
apps_python_383,resid_post,0.0625,-0.015625
codecontests_cpp_383,resid_mid,0.0,0.2255859375
codecontests_cpp_383,resid_post,0.03125,0.06640625
codecontests_java_383,resid_mid,0.0,-0.118896484375
codecontests_java_383,resid_post,-0.125,-0.0234375
apps_python_384,resid_mid,0.03125,0.1484375
apps_python_384,resid_post,0.0,0.171875
codecontests_cpp_384,resid_mid,0.0,0.0614013671875
codecontests_cpp_384,resid_post,0.0625,0.28125
codecontests_java_384,resid_mid,-0.0625,0.291015625
codecontests_java_384,resid_post,0.03125,0.059051513671875
apps_python_385,resid_mid,0.0625,0.056640625
apps_python_385,resid_post,0.03125,-0.078125
codecontests_java_385,resid_mid,0.0,0.240234375
codecontests_java_385,resid_post,-0.09375,-0.060546875
apps_python_386,resid_mid,0.0,0.0869140625
apps_python_386,resid_post,-0.0625,0.0859375
codecontests_cpp_386,resid_mid,0.09375,0.488037109375
codecontests_cpp_386,resid_post,0.0625,0.2265625
codecontests_java_386,resid_mid,0.09375,0.16015625
codecontests_java_386,resid_post,0.09375,-0.12890625
apps_python_387,resid_mid,-0.0625,0.16015625
apps_python_387,resid_post,-0.0625,0.1875
codecontests_java_387,resid_mid,-0.03125,-0.2392578125
codecontests_java_387,resid_post,0.0,-0.15234375
apps_python_388,resid_mid,0.0625,0.0126953125
apps_python_388,resid_post,-0.09375,0.1796875
codecontests_java_388,resid_mid,0.03125,0.078125
codecontests_java_388,resid_post,0.03125,-0.05327606201171875
apps_python_389,resid_mid,0.0,0.109375
apps_python_389,resid_post,-0.09375,0.0859375
codecontests_cpp_389,resid_mid,0.03125,0.3974609375
codecontests_cpp_389,resid_post,0.0,0.00390625
codecontests_java_389,resid_mid,0.03125,0.4697265625
codecontests_java_389,resid_post,0.09375,0.1953125
apps_python_390,resid_mid,-0.09375,0.4990234375
apps_python_390,resid_post,-0.03125,0.37109375
codecontests_cpp_390,resid_mid,-0.03125,0.17578125
codecontests_cpp_390,resid_post,0.0,0.08203125
codecontests_java_390,resid_mid,0.125,0.005859375
codecontests_java_390,resid_post,0.0625,0.05859375
apps_python_391,resid_mid,-0.03125,-0.158203125
apps_python_391,resid_post,-0.15625,0.1015625
codecontests_cpp_391,resid_mid,0.09375,-0.258056640625
codecontests_cpp_391,resid_post,0.0,-0.1640625
codecontests_java_391,resid_mid,0.0625,0.1591796875
codecontests_java_391,resid_post,0.03125,-0.037109375
apps_python_392,resid_mid,-0.03125,0.47607421875
apps_python_392,resid_post,0.0,0.03125
codecontests_java_392,resid_mid,0.03125,0.09814453125
codecontests_java_392,resid_post,-0.09375,0.3740234375
apps_python_393,resid_mid,-0.0625,0.486328125
apps_python_393,resid_post,-0.09375,0.2734375
codecontests_cpp_393,resid_mid,-0.03125,-0.0927734375
codecontests_cpp_393,resid_post,0.0,-0.04296875
codecontests_java_393,resid_mid,0.125,0.0
codecontests_java_393,resid_post,0.03125,0.009765625
apps_python_394,resid_mid,-0.09375,-0.2109375
apps_python_394,resid_post,-0.15625,0.0703125
codecontests_java_394,resid_mid,0.0625,-0.125
codecontests_java_394,resid_post,0.0625,-0.140625
apps_python_395,resid_mid,0.0625,0.4169921875
apps_python_395,resid_post,-0.0625,0.13671875
codecontests_cpp_395,resid_mid,0.0625,-0.1650390625
codecontests_cpp_395,resid_post,0.03125,-0.16796875
codecontests_java_395,resid_mid,0.125,0.0615234375
codecontests_java_395,resid_post,0.09375,0.0830078125
apps_python_396,resid_mid,0.0,-0.07373046875
apps_python_396,resid_post,-0.09375,0.1640625
codecontests_java_396,resid_mid,-0.03125,-0.130859375
codecontests_java_396,resid_post,-0.03125,-0.09765625
apps_python_397,resid_mid,0.125,0.046142578125
apps_python_397,resid_post,-0.09375,0.28125
codecontests_cpp_397,resid_mid,0.0,0.14453125
codecontests_cpp_397,resid_post,-0.0625,0.203125
codecontests_java_397,resid_mid,0.03125,-0.0234375
codecontests_java_397,resid_post,-0.0625,0.169921875
codecontests_cpp_398,resid_mid,0.03125,0.07861328125
codecontests_cpp_398,resid_post,0.03125,0.04296875
codecontests_java_398,resid_mid,-0.0625,-0.109375
codecontests_java_398,resid_post,-0.125,0.0
apps_python_399,resid_mid,-0.21875,0.0
apps_python_399,resid_post,-0.21875,-0.0390625
codecontests_java_399,resid_mid,0.09375,0.00390625
codecontests_java_399,resid_post,0.0625,-0.025390625
mbpp_python_399,resid_mid,-0.03125,0.5009765625
mbpp_python_399,resid_post,0.09375,-0.046875
codecontests_java_400,resid_mid,0.0625,0.00390625
codecontests_java_400,resid_post,-0.03125,0.025390625
apps_python_401,resid_mid,-0.09375,0.20947265625
apps_python_401,resid_post,-0.03125,0.0
codecontests_cpp_401,resid_mid,0.09375,0.095703125
codecontests_cpp_401,resid_post,0.0625,0.0625
codecontests_java_401,resid_mid,0.09375,0.162109375
codecontests_java_401,resid_post,0.0,0.01953125
apps_python_402,resid_mid,0.0,0.05859375
apps_python_402,resid_post,0.0,0.03125
codecontests_cpp_402,resid_mid,-0.09375,-0.10546875
codecontests_cpp_402,resid_post,-0.1875,0.08203125
codecontests_java_402,resid_mid,0.0625,0.0546875
codecontests_java_402,resid_post,-0.03125,0.076171875
apps_python_403,resid_mid,-0.03125,0.202392578125
apps_python_403,resid_post,-0.03125,-0.046875
apps_python_404,resid_mid,0.15625,0.02593994140625
apps_python_404,resid_post,-0.0625,0.078125
mbpp_python_404,resid_mid,-0.09375,0.5009765625
mbpp_python_404,resid_post,-0.03125,0.37109375
apps_python_405,resid_mid,-0.03125,0.3984375
apps_python_405,resid_post,-0.125,0.21875
apps_python_406,resid_mid,0.0625,0.03515625
apps_python_406,resid_post,-0.03125,-0.0078125
codecontests_java_406,resid_mid,0.03125,0.033203125
codecontests_java_406,resid_post,-0.125,0.171875
mbpp_python_406,resid_mid,0.0,0.5732421875
mbpp_python_406,resid_post,0.03125,0.22265625
apps_python_407,resid_mid,0.0625,-0.1376953125
apps_python_407,resid_post,0.0,0.0546875
codecontests_cpp_407,resid_mid,-0.03125,0.0625
codecontests_cpp_407,resid_post,-0.03125,-0.05712890625
codecontests_java_407,resid_mid,-0.03125,0.1494140625
codecontests_java_407,resid_post,-0.125,-0.017578125
apps_python_408,resid_mid,-0.0625,0.6044921875
apps_python_408,resid_post,-0.09375,0.3359375
codecontests_cpp_408,resid_mid,0.0,0.1220703125
codecontests_cpp_408,resid_post,0.0625,0.01171875
codecontests_java_408,resid_mid,0.09375,0.029296875
codecontests_java_408,resid_post,-0.03125,0.0078125
mbpp_python_408,resid_mid,-0.125,0.62841796875
mbpp_python_408,resid_post,-0.09375,0.296875
apps_python_409,resid_mid,-0.03125,0.037353515625
apps_python_409,resid_post,0.0,-0.1875
codecontests_cpp_409,resid_mid,-0.03125,0.1005859375
codecontests_cpp_409,resid_post,0.0,0.19140625
codecontests_java_409,resid_mid,0.21875,0.2021484375
