sample_id,component,source_rescue_ratio,blocked_rescue_ratio,mediated_ratio,source_decision_score,blocked_decision_score,source_top1,blocked_top1
codecontests_cpp_342,q,0.16538461538461538,0.023076923076923078,0.1423076923076923,-3.3868865966796875,-3.966400146484375,False,False
codecontests_cpp_342,k,0.03076923076923077,0.08076923076923077,-0.05,-3.9355010986328125,-3.7274169921875,False,False
codecontests_cpp_342,v,0.2230769230769231,0.03076923076923077,0.19230769230769232,-3.1478271484375,-3.9349365234375,False,False
codecontests_cpp_342,z,0.13846153846153847,0.023076923076923078,0.11538461538461539,-3.494110107421875,-3.9684600830078125,False,False
codecontests_java_342,q,-0.19672131147540983,-0.16393442622950818,-0.03278688524590164,-9.07666015625,-8.8594970703125,False,False
codecontests_java_342,k,0.05737704918032787,-0.11475409836065574,0.1721311475409836,-7.17041015625,-8.4815673828125,False,False
codecontests_java_342,v,0.028688524590163935,0.16393442622950818,-0.13524590163934427,-7.3775634765625,-6.3563232421875,False,False
codecontests_java_342,z,-0.00819672131147541,0.012295081967213115,-0.020491803278688523,-7.641845703125,-7.525054931640625,False,False
apps_python_343,q,-0.07425742574257425,-0.27722772277227725,0.20297029702970298,-3.38726806640625,-4.01727294921875,False,False
apps_python_343,k,-0.3564356435643564,-0.39603960396039606,0.039603960396039604,-4.261962890625,-4.3839111328125,False,False
apps_python_343,v,-0.39603960396039606,-0.4752475247524752,0.07920792079207921,-4.3817138671875,-4.624267578125,False,False
apps_python_343,z,-0.034653465346534656,-0.31683168316831684,0.28217821782178215,-3.26263427734375,-4.13818359375,False,False
codecontests_cpp_343,q,-0.28870292887029286,-0.008368200836820083,-0.2803347280334728,-2.3895263671875,-1.8832759857177734,False,False
codecontests_cpp_343,k,0.17573221757322174,-0.10460251046025104,0.2803347280334728,-1.5301513671875,-2.062457799911499,False,False
codecontests_cpp_343,v,-0.28870292887029286,0.1799163179916318,-0.4686192468619247,-2.3902587890625,-1.52020263671875,False,False
codecontests_cpp_343,z,0.10460251046025104,0.008368200836820083,0.09623430962343096,-1.66937255859375,-1.8542938232421875,False,False
codecontests_java_343,q,0.10059171597633136,0.14792899408284024,-0.047337278106508875,-2.372222900390625,-2.243621826171875,False,False
codecontests_java_343,k,-0.13609467455621302,-0.09467455621301775,-0.04142011834319527,-2.992950439453125,-2.888946533203125,False,False
codecontests_java_343,v,-0.4378698224852071,-0.39644970414201186,-0.04142011834319527,-3.76025390625,-3.6590576171875,False,False
codecontests_java_343,z,0.005917159763313609,-0.05917159763313609,0.0650887573964497,-2.6262130737304688,-2.7930908203125,False,False
apps_python_344,q,-0.029661016949152543,-0.03389830508474576,0.00423728813559322,-7.592018127441406,-7.625066757202148,False,False
apps_python_344,k,0.2330508474576271,0.09745762711864407,0.13559322033898305,-5.62841796875,-6.6387939453125,False,False
apps_python_344,v,0.16101694915254236,0.15677966101694915,0.00423728813559322,-6.18218994140625,-6.217033386230469,False,False
apps_python_344,z,-0.0635593220338983,-0.012711864406779662,-0.05084745762711865,-7.84259033203125,-7.4664154052734375,False,False
codecontests_cpp_344,q,-0.0603448275862069,0.03879310344827586,-0.09913793103448276,-3.838134765625,-3.4837417602539062,False,False
codecontests_cpp_344,k,0.12931034482758622,-0.07327586206896551,0.2025862068965517,-3.1298828125,-3.888336181640625,False,False
codecontests_cpp_344,v,0.03879310344827586,-0.15517241379310345,0.1939655172413793,-3.4825668334960938,-4.1846160888671875,False,False
codecontests_cpp_344,z,0.2543103448275862,0.08189655172413793,0.1724137931034483,-2.6815185546875,-3.3216552734375,False,False
codecontests_java_344,q,-0.029787234042553193,0.10212765957446808,-0.13191489361702127,-7.55120849609375,-6.58294677734375,False,False
codecontests_java_344,k,0.2425531914893617,0.11914893617021277,0.12340425531914893,-5.5126953125,-6.418212890625,False,False
codecontests_java_344,v,0.23829787234042554,0.23829787234042554,0.0,-5.529296875,-5.5728759765625,False,False
codecontests_java_344,z,0.2297872340425532,0.2170212765957447,0.01276595744680851,-5.651611328125,-5.7476806640625,False,False
apps_python_345,q,-0.1694915254237288,-0.2711864406779661,0.1016949152542373,-4.3091583251953125,-4.67999267578125,False,False
apps_python_345,k,-0.059322033898305086,0.025423728813559324,-0.0847457627118644,-3.901580810546875,-3.592041015625,False,False
apps_python_345,v,-0.19491525423728814,-0.00847457627118644,-0.1864406779661017,-4.402679443359375,-3.7163543701171875,False,False
apps_python_345,z,0.00423728813559322,-0.11016949152542373,0.11440677966101695,-3.66888427734375,-4.0912322998046875,False,False
codecontests_java_345,q,-0.1134020618556701,-0.0979381443298969,-0.015463917525773196,-6.748931884765625,-6.64227294921875,False,False
codecontests_java_345,k,0.10309278350515463,0.07731958762886598,0.02577319587628866,-5.42840576171875,-5.587127685546875,False,False
codecontests_java_345,v,0.0,0.07731958762886598,-0.07731958762886598,-6.06121826171875,-5.5917816162109375,False,False
codecontests_java_345,z,-0.07731958762886598,-0.12371134020618557,0.04639175257731959,-6.531109809875488,-6.80279541015625,False,False
apps_python_346,q,-0.0990990990990991,-0.22522522522522523,0.12612612612612611,-3.8101806640625,-4.244110107421875,False,False
