node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
MLP8,8,0.04383907727426579,0.04195804195804196,0.058341608738828196,0.05943123898019983
L11H5,11,0.04326212103010205,0.04195804195804196,0.0709531476777939,0.057940509688706045
MLP15,15,0.04298534836299778,0.04195804195804196,0.1531655034895314,0.1503075074330606
L17H1,17,0.0424657837309891,0.04195804195804196,0.08619374523264683,0.10888458183456455
L10H5,10,0.04123404442238547,0.04195804195804196,0.04344451121794872,0.04568881182569081
L14H5,14,0.039681262031243274,0.04195804195804196,0.04914366524174528,0.06759304050526818
MLP14,14,0.035352785330419356,0.03496503496503497,0.22448979591836735,0.20977181512897278
L13H13,13,0.03491010282895184,0.03496503496503497,0.05677083333333333,0.05575931683735965
MLP21,21,0.03434887720271907,0.03496503496503497,0.08333333333333333,0.08454916856640922
L14H13,14,0.028864785046046667,0.027972027972027972,0.0891292735042735,0.0917434561965812
L15H4,15,0.021919538637132894,0.02097902097902098,0.0625,0.06230271464646464
MLP22,22,0.020177473670322774,0.02097902097902098,0.1625,0.1662556533431121
L13H11,13,0.01995106994617535,0.02097902097902098,0.06383928571428571,0.06127065443663804
L6H7,6,0.014613025758088595,0.013986013986013986,0.025031429597701146,0.025031429597701146
MLP23,23,0.014613025758088595,0.013986013986013986,0.16958396752917299,0.16958396752917299
L13H15,13,0.014290679601660172,0.013986013986013986,0.06229319852941177,0.06229319852941177
L9H7,9,0.013668929486441418,0.013986013986013986,0.07955983889528193,0.07955983889528193
L17H10,17,0.007306512879044298,0.006993006993006993,0.10372340425531915,0.10372340425531915
L16H1,16,0.007306512879044298,0.006993006993006993,0.07897727272727273,0.07897727272727273
L9H8,9,0.007306512879044298,0.006993006993006993,0.027985074626865673,0.027985074626865673
L6H15,6,0.007306512879044298,0.006993006993006993,0.02662627551020408,0.02662627551020408
L13H2,13,0.007306512879044298,0.006993006993006993,0.03339041095890411,0.03339041095890411
L18H3,18,0.007306512879044298,0.006993006993006993,0.10830479452054795,0.10830479452054795
L11H6,11,0.007306512879044298,0.006993006993006993,0.05389030612244898,0.05389030612244898
L9H12,9,0.007306512879044298,0.006993006993006993,0.031486742424242424,0.031486742424242424
L16H7,16,0.007306512879044298,0.006993006993006993,0.09850543478260869,0.09850543478260869
L4H4,4,0.007200621388043656,0.006993006993006993,0.018115942028985508,0.018115942028985508
L21H0,21,0.007179443089843527,0.006993006993006993,0.033831521739130434,0.033831521739130434
L27H15,27,0.007179443089843527,0.006993006993006993,0.035326086956521736,0.035326086956521736
L8H3,8,0.007144145926176646,0.006993006993006993,0.04756944444444444,0.04756944444444444
L11H4,11,0.007140455768156927,0.006993006993006993,0.04137073863636364,0.04137073863636364
L9H2,9,0.006974398657269557,0.006993006993006993,0.06013257575757576,0.06013257575757576
L12H3,12,0.006775130124204712,0.006993006993006993,0.05397727272727273,0.05397727272727273
L5H1,5,0.006760953673526809,0.006993006993006993,0.021261867088607594,0.021261867088607594
L4H11,4,0.0066957955689552345,0.006993006993006993,0.01363031914893617,0.01363031914893617
L6H5,6,0.006407246648605684,0.006993006993006993,0.012256040892193308,0.012256040892193308
L3H0,3,0.00639007088284155,0.006993006993006993,0.00804004854368932,0.00804004854368932
