sample_id,variant,component,set,mass
codecontests_java_126,clean_full,L21H1,task_body,0.4359837770462036
codecontests_java_126,clean_full,L21H12,instruction_line,0.02653207816183567
codecontests_java_126,clean_full,L21H12,task_body,0.02800174616277218
codecontests_java_126,clean_full,L16H4,instruction_line,0.09423628449440002
codecontests_java_126,clean_full,L16H4,task_body,0.40067258477211
codecontests_java_126,clean_with_corrupt_instruction,L20H5,instruction_line,0.32411277294158936
codecontests_java_126,clean_with_corrupt_instruction,L20H5,task_body,0.0783604234457016
codecontests_java_126,clean_with_corrupt_instruction,L21H1,instruction_line,0.06529547274112701
codecontests_java_126,clean_with_corrupt_instruction,L21H1,task_body,0.3359189033508301
codecontests_java_126,clean_with_corrupt_instruction,L21H12,instruction_line,0.07543700933456421
codecontests_java_126,clean_with_corrupt_instruction,L21H12,task_body,0.06956708431243896
codecontests_java_126,clean_with_corrupt_instruction,L16H4,instruction_line,0.1652964949607849
codecontests_java_126,clean_with_corrupt_instruction,L16H4,task_body,0.5159176588058472
codecontests_java_126,corrupt_with_clean_instruction,L20H5,instruction_line,0.13854148983955383
codecontests_java_126,corrupt_with_clean_instruction,L20H5,task_body,0.09480969607830048
codecontests_java_126,corrupt_with_clean_instruction,L21H1,instruction_line,0.06301558017730713
codecontests_java_126,corrupt_with_clean_instruction,L21H1,task_body,0.4359837770462036
codecontests_java_126,corrupt_with_clean_instruction,L21H12,instruction_line,0.02653207816183567
codecontests_java_126,corrupt_with_clean_instruction,L21H12,task_body,0.02800174616277218
codecontests_java_126,corrupt_with_clean_instruction,L16H4,instruction_line,0.09423628449440002
codecontests_java_126,corrupt_with_clean_instruction,L16H4,task_body,0.40067258477211
codecontests_java_126,corrupt_full,L20H5,instruction_line,0.32411277294158936
codecontests_java_126,corrupt_full,L20H5,task_body,0.0783604234457016
codecontests_java_126,corrupt_full,L21H1,instruction_line,0.06529547274112701
codecontests_java_126,corrupt_full,L21H1,task_body,0.3359189033508301
codecontests_java_126,corrupt_full,L21H12,instruction_line,0.07543700933456421
codecontests_java_126,corrupt_full,L21H12,task_body,0.06956708431243896
codecontests_java_126,corrupt_full,L16H4,instruction_line,0.1652964949607849
codecontests_java_126,corrupt_full,L16H4,task_body,0.5159176588058472
apps_python_127,clean_full,L20H5,instruction_line,0.31007909774780273
apps_python_127,clean_full,L20H5,task_body,0.039351530373096466
apps_python_127,clean_full,L21H1,instruction_line,0.028889430686831474
apps_python_127,clean_full,L21H1,task_body,0.17494019865989685
apps_python_127,clean_full,L21H12,instruction_line,0.05629871413111687
apps_python_127,clean_full,L21H12,task_body,0.018216533586382866
apps_python_127,clean_full,L16H4,instruction_line,0.12071669846773148
apps_python_127,clean_full,L16H4,task_body,0.304058700799942
apps_python_127,clean_with_corrupt_instruction,L20H5,instruction_line,0.29743295907974243
apps_python_127,clean_with_corrupt_instruction,L20H5,task_body,0.048921193927526474
apps_python_127,clean_with_corrupt_instruction,L21H1,instruction_line,0.049595028162002563
apps_python_127,clean_with_corrupt_instruction,L21H1,task_body,0.12184035778045654
apps_python_127,clean_with_corrupt_instruction,L21H12,instruction_line,0.15411674976348877
apps_python_127,clean_with_corrupt_instruction,L21H12,task_body,0.02469196543097496
apps_python_127,clean_with_corrupt_instruction,L16H4,instruction_line,0.1578867882490158
apps_python_127,clean_with_corrupt_instruction,L16H4,task_body,0.3202698230743408
apps_python_127,corrupt_with_clean_instruction,L20H5,instruction_line,0.31007909774780273
apps_python_127,corrupt_with_clean_instruction,L20H5,task_body,0.039351530373096466
apps_python_127,corrupt_with_clean_instruction,L21H1,instruction_line,0.028889430686831474
apps_python_127,corrupt_with_clean_instruction,L21H1,task_body,0.17494019865989685
apps_python_127,corrupt_with_clean_instruction,L21H12,instruction_line,0.05629871413111687
apps_python_127,corrupt_with_clean_instruction,L21H12,task_body,0.018216533586382866
apps_python_127,corrupt_with_clean_instruction,L16H4,instruction_line,0.12071669846773148
apps_python_127,corrupt_with_clean_instruction,L16H4,task_body,0.304058700799942
apps_python_127,corrupt_full,L20H5,instruction_line,0.29743295907974243
apps_python_127,corrupt_full,L20H5,task_body,0.048921193927526474
apps_python_127,corrupt_full,L21H1,instruction_line,0.049595028162002563
apps_python_127,corrupt_full,L21H1,task_body,0.12184035778045654
apps_python_127,corrupt_full,L21H12,instruction_line,0.15411674976348877
apps_python_127,corrupt_full,L21H12,task_body,0.02469196543097496
apps_python_127,corrupt_full,L16H4,instruction_line,0.1578867882490158
apps_python_127,corrupt_full,L16H4,task_body,0.3202698230743408
codecontests_cpp_127,clean_full,L20H5,instruction_line,0.1479419469833374
codecontests_cpp_127,clean_full,L20H5,task_body,0.05281733348965645
codecontests_cpp_127,clean_full,L21H1,instruction_line,0.03617234528064728
codecontests_cpp_127,clean_full,L21H1,task_body,0.16675209999084473
codecontests_cpp_127,clean_full,L21H12,instruction_line,0.021606702357530594
codecontests_cpp_127,clean_full,L21H12,task_body,0.023646950721740723
codecontests_cpp_127,clean_full,L16H4,instruction_line,0.15724758803844452
codecontests_cpp_127,clean_full,L16H4,task_body,0.28401893377304077
codecontests_cpp_127,clean_with_corrupt_instruction,L20H5,instruction_line,0.2657059133052826
codecontests_cpp_127,clean_with_corrupt_instruction,L20H5,task_body,0.07997532188892365
codecontests_cpp_127,clean_with_corrupt_instruction,L21H1,instruction_line,0.04520576447248459
codecontests_cpp_127,clean_with_corrupt_instruction,L21H1,task_body,0.16613706946372986
codecontests_cpp_127,clean_with_corrupt_instruction,L21H12,instruction_line,0.05953037366271019
codecontests_cpp_127,clean_with_corrupt_instruction,L21H12,task_body,0.03721243888139725
codecontests_cpp_127,clean_with_corrupt_instruction,L16H4,instruction_line,0.20808514952659607
codecontests_cpp_127,clean_with_corrupt_instruction,L16H4,task_body,0.29971402883529663
codecontests_cpp_127,corrupt_with_clean_instruction,L20H5,instruction_line,0.1479419469833374
codecontests_cpp_127,corrupt_with_clean_instruction,L20H5,task_body,0.05281733348965645
codecontests_cpp_127,corrupt_with_clean_instruction,L21H1,instruction_line,0.03617234528064728
codecontests_cpp_127,corrupt_with_clean_instruction,L21H1,task_body,0.16675209999084473
codecontests_cpp_127,corrupt_with_clean_instruction,L21H12,instruction_line,0.021606702357530594
codecontests_cpp_127,corrupt_with_clean_instruction,L21H12,task_body,0.023646950721740723
codecontests_cpp_127,corrupt_with_clean_instruction,L16H4,instruction_line,0.15724758803844452
codecontests_cpp_127,corrupt_with_clean_instruction,L16H4,task_body,0.28401893377304077
codecontests_cpp_127,corrupt_full,L20H5,instruction_line,0.2657059133052826
codecontests_cpp_127,corrupt_full,L20H5,task_body,0.07997532188892365
codecontests_cpp_127,corrupt_full,L21H1,instruction_line,0.04520576447248459
codecontests_cpp_127,corrupt_full,L21H1,task_body,0.16613706946372986
codecontests_cpp_127,corrupt_full,L21H12,instruction_line,0.05953037366271019
codecontests_cpp_127,corrupt_full,L21H12,task_body,0.03721243888139725
codecontests_cpp_127,corrupt_full,L16H4,instruction_line,0.20808514952659607
codecontests_cpp_127,corrupt_full,L16H4,task_body,0.29971402883529663
codecontests_java_127,clean_full,L20H5,instruction_line,0.19769161939620972
codecontests_java_127,clean_full,L20H5,task_body,0.08409339189529419
codecontests_java_127,clean_full,L21H1,instruction_line,0.05366731062531471
codecontests_java_127,clean_full,L21H1,task_body,0.3608805239200592
codecontests_java_127,clean_full,L21H12,instruction_line,0.04634707421064377
codecontests_java_127,clean_full,L21H12,task_body,0.025678079575300217
codecontests_java_127,clean_full,L16H4,instruction_line,0.14468732476234436
codecontests_java_127,clean_full,L16H4,task_body,0.32171395421028137
codecontests_java_127,clean_with_corrupt_instruction,L20H5,instruction_line,0.27334320545196533
codecontests_java_127,clean_with_corrupt_instruction,L20H5,task_body,0.11765940487384796
codecontests_java_127,clean_with_corrupt_instruction,L21H1,instruction_line,0.06193285435438156
codecontests_java_127,clean_with_corrupt_instruction,L21H1,task_body,0.3469223976135254
codecontests_java_127,clean_with_corrupt_instruction,L21H12,instruction_line,0.09714287519454956
codecontests_java_127,clean_with_corrupt_instruction,L21H12,task_body,0.06410183012485504
codecontests_java_127,clean_with_corrupt_instruction,L16H4,instruction_line,0.16596323251724243
codecontests_java_127,clean_with_corrupt_instruction,L16H4,task_body,0.4291474521160126
codecontests_java_127,corrupt_with_clean_instruction,L20H5,instruction_line,0.19769161939620972
codecontests_java_127,corrupt_with_clean_instruction,L20H5,task_body,0.08409339189529419
codecontests_java_127,corrupt_with_clean_instruction,L21H1,instruction_line,0.05366731062531471
codecontests_java_127,corrupt_with_clean_instruction,L21H1,task_body,0.3608805239200592
codecontests_java_127,corrupt_with_clean_instruction,L21H12,instruction_line,0.04634707421064377
codecontests_java_127,corrupt_with_clean_instruction,L21H12,task_body,0.025678079575300217
codecontests_java_127,corrupt_with_clean_instruction,L16H4,instruction_line,0.14468732476234436
codecontests_java_127,corrupt_with_clean_instruction,L16H4,task_body,0.32171395421028137
codecontests_java_127,corrupt_full,L20H5,instruction_line,0.27334320545196533
codecontests_java_127,corrupt_full,L20H5,task_body,0.11765940487384796
codecontests_java_127,corrupt_full,L21H1,instruction_line,0.06193285435438156
codecontests_java_127,corrupt_full,L21H1,task_body,0.3469223976135254
codecontests_java_127,corrupt_full,L21H12,instruction_line,0.09714287519454956
codecontests_java_127,corrupt_full,L21H12,task_body,0.06410183012485504
codecontests_java_127,corrupt_full,L16H4,instruction_line,0.16596323251724243
codecontests_java_127,corrupt_full,L16H4,task_body,0.4291474521160126
apps_python_128,clean_full,L20H5,instruction_line,0.22380390763282776
apps_python_128,clean_full,L20H5,task_body,0.038093484938144684
apps_python_128,clean_full,L21H1,instruction_line,0.03784101456403732
apps_python_128,clean_full,L21H1,task_body,0.10098854452371597
apps_python_128,clean_full,L21H12,instruction_line,0.03001723438501358
apps_python_128,clean_full,L21H12,task_body,0.006735536269843578
apps_python_128,clean_full,L16H4,instruction_line,0.15772199630737305
apps_python_128,clean_full,L16H4,task_body,0.2769150137901306
apps_python_128,clean_with_corrupt_instruction,L20H5,instruction_line,0.27136075496673584
apps_python_128,clean_with_corrupt_instruction,L20H5,task_body,0.06921554356813431
apps_python_128,clean_with_corrupt_instruction,L21H1,instruction_line,0.04066244512796402
apps_python_128,clean_with_corrupt_instruction,L21H1,task_body,0.07807710021734238
apps_python_128,clean_with_corrupt_instruction,L21H12,instruction_line,0.034646205604076385
apps_python_128,clean_with_corrupt_instruction,L21H12,task_body,0.018032550811767578
apps_python_128,clean_with_corrupt_instruction,L16H4,instruction_line,0.16876019537448883
apps_python_128,clean_with_corrupt_instruction,L16H4,task_body,0.3647482395172119
apps_python_128,corrupt_with_clean_instruction,L20H5,instruction_line,0.22380390763282776
apps_python_128,corrupt_with_clean_instruction,L20H5,task_body,0.038093484938144684
apps_python_128,corrupt_with_clean_instruction,L21H1,instruction_line,0.03784101456403732
apps_python_128,corrupt_with_clean_instruction,L21H1,task_body,0.10098854452371597
apps_python_128,corrupt_with_clean_instruction,L21H12,instruction_line,0.03001723438501358
apps_python_128,corrupt_with_clean_instruction,L21H12,task_body,0.006735536269843578
apps_python_128,corrupt_with_clean_instruction,L16H4,instruction_line,0.15772199630737305
apps_python_128,corrupt_with_clean_instruction,L16H4,task_body,0.2769150137901306
apps_python_128,corrupt_full,L20H5,instruction_line,0.27136075496673584
apps_python_128,corrupt_full,L20H5,task_body,0.06921554356813431
apps_python_128,corrupt_full,L21H1,instruction_line,0.04066244512796402
apps_python_128,corrupt_full,L21H1,task_body,0.07807710021734238
apps_python_128,corrupt_full,L21H12,instruction_line,0.034646205604076385
apps_python_128,corrupt_full,L21H12,task_body,0.018032550811767578
apps_python_128,corrupt_full,L16H4,instruction_line,0.16876019537448883
apps_python_128,corrupt_full,L16H4,task_body,0.3647482395172119
apps_python_129,clean_full,L20H5,instruction_line,0.33430272340774536
apps_python_129,clean_full,L20H5,task_body,0.033430177718400955
apps_python_129,clean_full,L21H1,instruction_line,0.03209485113620758
apps_python_129,clean_full,L21H1,task_body,0.1492708921432495
apps_python_129,clean_full,L21H12,instruction_line,0.036465633660554886
apps_python_129,clean_full,L21H12,task_body,0.009458540938794613
apps_python_129,clean_full,L16H4,instruction_line,0.18032215535640717
apps_python_129,clean_full,L16H4,task_body,0.2238926887512207
apps_python_129,clean_with_corrupt_instruction,L20H5,instruction_line,0.2540237307548523
apps_python_129,clean_with_corrupt_instruction,L20H5,task_body,0.06244371086359024
apps_python_129,clean_with_corrupt_instruction,L21H1,instruction_line,0.046326085925102234
apps_python_129,clean_with_corrupt_instruction,L21H1,task_body,0.0939970314502716
apps_python_129,clean_with_corrupt_instruction,L21H12,instruction_line,0.03220903128385544
apps_python_129,clean_with_corrupt_instruction,L21H12,task_body,0.014373471960425377
apps_python_129,clean_with_corrupt_instruction,L16H4,instruction_line,0.200837641954422
apps_python_129,clean_with_corrupt_instruction,L16H4,task_body,0.29223698377609253
apps_python_129,corrupt_with_clean_instruction,L20H5,instruction_line,0.33430272340774536
apps_python_129,corrupt_with_clean_instruction,L20H5,task_body,0.033430177718400955
apps_python_129,corrupt_with_clean_instruction,L21H1,instruction_line,0.03209485113620758
apps_python_129,corrupt_with_clean_instruction,L21H1,task_body,0.1492708921432495
apps_python_129,corrupt_with_clean_instruction,L21H12,instruction_line,0.036465633660554886
apps_python_129,corrupt_with_clean_instruction,L21H12,task_body,0.009458540938794613
apps_python_129,corrupt_with_clean_instruction,L16H4,instruction_line,0.18032215535640717
apps_python_129,corrupt_with_clean_instruction,L16H4,task_body,0.2238926887512207
apps_python_129,corrupt_full,L20H5,instruction_line,0.2540237307548523
apps_python_129,corrupt_full,L20H5,task_body,0.06244371086359024
apps_python_129,corrupt_full,L21H1,instruction_line,0.046326085925102234
apps_python_129,corrupt_full,L21H1,task_body,0.0939970314502716
apps_python_129,corrupt_full,L21H12,instruction_line,0.03220903128385544
apps_python_129,corrupt_full,L21H12,task_body,0.014373471960425377
apps_python_129,corrupt_full,L16H4,instruction_line,0.200837641954422
apps_python_129,corrupt_full,L16H4,task_body,0.29223698377609253
codecontests_java_129,clean_full,L20H5,instruction_line,0.17830803990364075
codecontests_java_129,clean_full,L20H5,task_body,0.08094514906406403
codecontests_java_129,clean_full,L21H1,instruction_line,0.059425219893455505
codecontests_java_129,clean_full,L21H1,task_body,0.37391048669815063
codecontests_java_129,clean_full,L21H12,instruction_line,0.03339047729969025
codecontests_java_129,clean_full,L21H12,task_body,0.021372899413108826
codecontests_java_129,clean_full,L16H4,instruction_line,0.17427651584148407
codecontests_java_129,clean_full,L16H4,task_body,0.3342427611351013
codecontests_java_129,clean_with_corrupt_instruction,L20H5,instruction_line,0.22397281229496002
codecontests_java_129,clean_with_corrupt_instruction,L20H5,task_body,0.0819949209690094
codecontests_java_129,clean_with_corrupt_instruction,L21H1,instruction_line,0.06636635959148407
codecontests_java_129,clean_with_corrupt_instruction,L21H1,task_body,0.30151718854904175
codecontests_java_129,clean_with_corrupt_instruction,L21H12,instruction_line,0.06583082675933838
codecontests_java_129,clean_with_corrupt_instruction,L21H12,task_body,0.038237400352954865
codecontests_java_129,clean_with_corrupt_instruction,L16H4,instruction_line,0.16041651368141174
codecontests_java_129,clean_with_corrupt_instruction,L16H4,task_body,0.3969169855117798
codecontests_java_129,corrupt_with_clean_instruction,L20H5,instruction_line,0.17830803990364075
codecontests_java_129,corrupt_with_clean_instruction,L20H5,task_body,0.08094514906406403
codecontests_java_129,corrupt_with_clean_instruction,L21H1,instruction_line,0.059425219893455505
codecontests_java_129,corrupt_with_clean_instruction,L21H1,task_body,0.37391048669815063
codecontests_java_129,corrupt_with_clean_instruction,L21H12,instruction_line,0.03339047729969025
codecontests_java_129,corrupt_with_clean_instruction,L21H12,task_body,0.021372899413108826
codecontests_java_129,corrupt_with_clean_instruction,L16H4,instruction_line,0.17427651584148407
codecontests_java_129,corrupt_with_clean_instruction,L16H4,task_body,0.3342427611351013
codecontests_java_129,corrupt_full,L20H5,instruction_line,0.22397281229496002
codecontests_java_129,corrupt_full,L20H5,task_body,0.0819949209690094
codecontests_java_129,corrupt_full,L21H1,instruction_line,0.06636635959148407
codecontests_java_129,corrupt_full,L21H1,task_body,0.30151718854904175
codecontests_java_129,corrupt_full,L21H12,instruction_line,0.06583082675933838
codecontests_java_129,corrupt_full,L21H12,task_body,0.038237400352954865
codecontests_java_129,corrupt_full,L16H4,instruction_line,0.16041651368141174
codecontests_java_129,corrupt_full,L16H4,task_body,0.3969169855117798
apps_python_130,clean_full,L20H5,instruction_line,0.28994548320770264
apps_python_130,clean_full,L20H5,task_body,0.05901813507080078
apps_python_130,clean_full,L21H1,instruction_line,0.042169779539108276
apps_python_130,clean_full,L21H1,task_body,0.10145441442728043
apps_python_130,clean_full,L21H12,instruction_line,0.026257168501615524
apps_python_130,clean_full,L21H12,task_body,0.007599106058478355
apps_python_130,clean_full,L16H4,instruction_line,0.1619877964258194
apps_python_130,clean_full,L16H4,task_body,0.29545530676841736
apps_python_130,clean_with_corrupt_instruction,L20H5,instruction_line,0.3657224178314209
apps_python_130,clean_with_corrupt_instruction,L20H5,task_body,0.07803186774253845
apps_python_130,clean_with_corrupt_instruction,L21H1,instruction_line,0.05388318747282028
apps_python_130,clean_with_corrupt_instruction,L21H1,task_body,0.08465810865163803
apps_python_130,clean_with_corrupt_instruction,L21H12,instruction_line,0.08615119010210037
apps_python_130,clean_with_corrupt_instruction,L21H12,task_body,0.021950529888272285
apps_python_130,clean_with_corrupt_instruction,L16H4,instruction_line,0.1827956885099411
apps_python_130,clean_with_corrupt_instruction,L16H4,task_body,0.295579195022583
apps_python_130,corrupt_with_clean_instruction,L20H5,instruction_line,0.28994548320770264
apps_python_130,corrupt_with_clean_instruction,L20H5,task_body,0.05901813507080078
apps_python_130,corrupt_with_clean_instruction,L21H1,instruction_line,0.042169779539108276
apps_python_130,corrupt_with_clean_instruction,L21H1,task_body,0.10145441442728043
apps_python_130,corrupt_with_clean_instruction,L21H12,instruction_line,0.026257168501615524
apps_python_130,corrupt_with_clean_instruction,L21H12,task_body,0.007599106058478355
apps_python_130,corrupt_with_clean_instruction,L16H4,instruction_line,0.1619877964258194
apps_python_130,corrupt_with_clean_instruction,L16H4,task_body,0.29545530676841736
apps_python_130,corrupt_full,L20H5,instruction_line,0.3657224178314209
apps_python_130,corrupt_full,L20H5,task_body,0.07803186774253845
apps_python_130,corrupt_full,L21H1,instruction_line,0.05388318747282028
apps_python_130,corrupt_full,L21H1,task_body,0.08465810865163803
apps_python_130,corrupt_full,L21H12,instruction_line,0.08615119010210037
apps_python_130,corrupt_full,L21H12,task_body,0.021950529888272285
apps_python_130,corrupt_full,L16H4,instruction_line,0.1827956885099411
apps_python_130,corrupt_full,L16H4,task_body,0.295579195022583
codecontests_cpp_130,clean_full,L20H5,instruction_line,0.08459204435348511
codecontests_cpp_130,clean_full,L20H5,task_body,0.03758158162236214
codecontests_cpp_130,clean_full,L21H1,instruction_line,0.03586338832974434
codecontests_cpp_130,clean_full,L21H1,task_body,0.19016288220882416
codecontests_cpp_130,clean_full,L21H12,instruction_line,0.021284276619553566
codecontests_cpp_130,clean_full,L21H12,task_body,0.013340267352759838
codecontests_cpp_130,clean_full,L16H4,instruction_line,0.16270694136619568
codecontests_cpp_130,clean_full,L16H4,task_body,0.29707998037338257
codecontests_cpp_130,clean_with_corrupt_instruction,L20H5,instruction_line,0.22936485707759857
codecontests_cpp_130,clean_with_corrupt_instruction,L20H5,task_body,0.07562378793954849
codecontests_cpp_130,clean_with_corrupt_instruction,L21H1,instruction_line,0.050922002643346786
codecontests_cpp_130,clean_with_corrupt_instruction,L21H1,task_body,0.17091909050941467
codecontests_cpp_130,clean_with_corrupt_instruction,L21H12,instruction_line,0.04926928132772446
codecontests_cpp_130,clean_with_corrupt_instruction,L21H12,task_body,0.03170501068234444
codecontests_cpp_130,clean_with_corrupt_instruction,L16H4,instruction_line,0.18655726313591003
codecontests_cpp_130,clean_with_corrupt_instruction,L16H4,task_body,0.30241256952285767
codecontests_cpp_130,corrupt_with_clean_instruction,L20H5,instruction_line,0.08459204435348511
codecontests_cpp_130,corrupt_with_clean_instruction,L20H5,task_body,0.03758158162236214
codecontests_cpp_130,corrupt_with_clean_instruction,L21H1,instruction_line,0.03586338832974434
codecontests_cpp_130,corrupt_with_clean_instruction,L21H1,task_body,0.19016288220882416
codecontests_cpp_130,corrupt_with_clean_instruction,L21H12,instruction_line,0.021284276619553566
codecontests_cpp_130,corrupt_with_clean_instruction,L21H12,task_body,0.013340267352759838
codecontests_cpp_130,corrupt_with_clean_instruction,L16H4,instruction_line,0.16270694136619568
codecontests_cpp_130,corrupt_with_clean_instruction,L16H4,task_body,0.29707998037338257
codecontests_cpp_130,corrupt_full,L20H5,instruction_line,0.22936485707759857
codecontests_cpp_130,corrupt_full,L20H5,task_body,0.07562378793954849
codecontests_cpp_130,corrupt_full,L21H1,instruction_line,0.050922002643346786
codecontests_cpp_130,corrupt_full,L21H1,task_body,0.17091909050941467
codecontests_cpp_130,corrupt_full,L21H12,instruction_line,0.04926928132772446
codecontests_cpp_130,corrupt_full,L21H12,task_body,0.03170501068234444
codecontests_cpp_130,corrupt_full,L16H4,instruction_line,0.18655726313591003
codecontests_cpp_130,corrupt_full,L16H4,task_body,0.30241256952285767
codecontests_java_130,clean_full,L20H5,instruction_line,0.13353084027767181
codecontests_java_130,clean_full,L20H5,task_body,0.11016207933425903
codecontests_java_130,clean_full,L21H1,instruction_line,0.049313925206661224
codecontests_java_130,clean_full,L21H1,task_body,0.33117613196372986
codecontests_java_130,clean_full,L21H12,instruction_line,0.042396195232868195
codecontests_java_130,clean_full,L21H12,task_body,0.01637100800871849
codecontests_java_130,clean_full,L16H4,instruction_line,0.1266256719827652
codecontests_java_130,clean_full,L16H4,task_body,0.3344981372356415
codecontests_java_130,clean_with_corrupt_instruction,L20H5,instruction_line,0.1739075928926468
codecontests_java_130,clean_with_corrupt_instruction,L20H5,task_body,0.09925325214862823
codecontests_java_130,clean_with_corrupt_instruction,L21H1,instruction_line,0.06363072991371155
codecontests_java_130,clean_with_corrupt_instruction,L21H1,task_body,0.26948827505111694
codecontests_java_130,clean_with_corrupt_instruction,L21H12,instruction_line,0.06626245379447937
codecontests_java_130,clean_with_corrupt_instruction,L21H12,task_body,0.0430561788380146
codecontests_java_130,clean_with_corrupt_instruction,L16H4,instruction_line,0.14597779512405396
codecontests_java_130,clean_with_corrupt_instruction,L16H4,task_body,0.3665744960308075
codecontests_java_130,corrupt_with_clean_instruction,L20H5,instruction_line,0.13353084027767181
codecontests_java_130,corrupt_with_clean_instruction,L20H5,task_body,0.11016207933425903
codecontests_java_130,corrupt_with_clean_instruction,L21H1,instruction_line,0.049313925206661224
codecontests_java_130,corrupt_with_clean_instruction,L21H1,task_body,0.33117613196372986
codecontests_java_130,corrupt_with_clean_instruction,L21H12,instruction_line,0.042396195232868195
codecontests_java_130,corrupt_with_clean_instruction,L21H12,task_body,0.01637100800871849
codecontests_java_130,corrupt_with_clean_instruction,L16H4,instruction_line,0.1266256719827652
codecontests_java_130,corrupt_with_clean_instruction,L16H4,task_body,0.3344981372356415
codecontests_java_130,corrupt_full,L20H5,instruction_line,0.1739075928926468
codecontests_java_130,corrupt_full,L20H5,task_body,0.09925325214862823
codecontests_java_130,corrupt_full,L21H1,instruction_line,0.06363072991371155
codecontests_java_130,corrupt_full,L21H1,task_body,0.26948827505111694
codecontests_java_130,corrupt_full,L21H12,instruction_line,0.06626245379447937
codecontests_java_130,corrupt_full,L21H12,task_body,0.0430561788380146
codecontests_java_130,corrupt_full,L16H4,instruction_line,0.14597779512405396
codecontests_java_130,corrupt_full,L16H4,task_body,0.3665744960308075
humaneval_python_130,clean_full,L20H5,instruction_line,0.24741683900356293
humaneval_python_130,clean_full,L20H5,task_body,0.03185206651687622
humaneval_python_130,clean_full,L21H1,instruction_line,0.05045232176780701
humaneval_python_130,clean_full,L21H1,task_body,0.11879285424947739
humaneval_python_130,clean_full,L21H12,instruction_line,0.03704633563756943
humaneval_python_130,clean_full,L21H12,task_body,0.013102126307785511
humaneval_python_130,clean_full,L16H4,instruction_line,0.11609993875026703
humaneval_python_130,clean_full,L16H4,task_body,0.3048756718635559
humaneval_python_130,clean_with_corrupt_instruction,L20H5,instruction_line,0.27502351999282837
humaneval_python_130,clean_with_corrupt_instruction,L20H5,task_body,0.03722959756851196
humaneval_python_130,clean_with_corrupt_instruction,L21H1,instruction_line,0.06519540399312973
humaneval_python_130,clean_with_corrupt_instruction,L21H1,task_body,0.0887020155787468
humaneval_python_130,clean_with_corrupt_instruction,L21H12,instruction_line,0.07993945479393005
humaneval_python_130,clean_with_corrupt_instruction,L21H12,task_body,0.0241465512663126
humaneval_python_130,clean_with_corrupt_instruction,L16H4,instruction_line,0.1414945423603058
humaneval_python_130,clean_with_corrupt_instruction,L16H4,task_body,0.3027454614639282
humaneval_python_130,corrupt_with_clean_instruction,L20H5,instruction_line,0.24741683900356293
humaneval_python_130,corrupt_with_clean_instruction,L20H5,task_body,0.03185206651687622
humaneval_python_130,corrupt_with_clean_instruction,L21H1,instruction_line,0.05045232176780701
humaneval_python_130,corrupt_with_clean_instruction,L21H1,task_body,0.11879285424947739
humaneval_python_130,corrupt_with_clean_instruction,L21H12,instruction_line,0.03704633563756943
humaneval_python_130,corrupt_with_clean_instruction,L21H12,task_body,0.013102126307785511
humaneval_python_130,corrupt_with_clean_instruction,L16H4,instruction_line,0.11609993875026703
humaneval_python_130,corrupt_with_clean_instruction,L16H4,task_body,0.3048756718635559
humaneval_python_130,corrupt_full,L20H5,instruction_line,0.27502351999282837
humaneval_python_130,corrupt_full,L20H5,task_body,0.03722959756851196
humaneval_python_130,corrupt_full,L21H1,instruction_line,0.06519540399312973
humaneval_python_130,corrupt_full,L21H1,task_body,0.0887020155787468
humaneval_python_130,corrupt_full,L21H12,instruction_line,0.07993945479393005
humaneval_python_130,corrupt_full,L21H12,task_body,0.0241465512663126
humaneval_python_130,corrupt_full,L16H4,instruction_line,0.1414945423603058
humaneval_python_130,corrupt_full,L16H4,task_body,0.3027454614639282
mbpp_python_130,clean_full,L20H5,instruction_line,0.3365686535835266
mbpp_python_130,clean_full,L20H5,task_body,0.028751660138368607
mbpp_python_130,clean_full,L21H1,instruction_line,0.028558718040585518
mbpp_python_130,clean_full,L21H1,task_body,0.17213234305381775
mbpp_python_130,clean_full,L21H12,instruction_line,0.034864604473114014
mbpp_python_130,clean_full,L21H12,task_body,0.010805532336235046
mbpp_python_130,clean_full,L16H4,instruction_line,0.12534694373607635
mbpp_python_130,clean_full,L16H4,task_body,0.32653331756591797
mbpp_python_130,clean_with_corrupt_instruction,L20H5,instruction_line,0.3835933804512024
mbpp_python_130,clean_with_corrupt_instruction,L20H5,task_body,0.05579249560832977
mbpp_python_130,clean_with_corrupt_instruction,L21H1,instruction_line,0.039727583527565
mbpp_python_130,clean_with_corrupt_instruction,L21H1,task_body,0.13798654079437256
mbpp_python_130,clean_with_corrupt_instruction,L21H12,instruction_line,0.07166622579097748
mbpp_python_130,clean_with_corrupt_instruction,L21H12,task_body,0.020027216523885727
mbpp_python_130,clean_with_corrupt_instruction,L16H4,instruction_line,0.14562582969665527
mbpp_python_130,clean_with_corrupt_instruction,L16H4,task_body,0.3623020052909851
mbpp_python_130,corrupt_with_clean_instruction,L20H5,instruction_line,0.3365686535835266
mbpp_python_130,corrupt_with_clean_instruction,L20H5,task_body,0.028751660138368607
mbpp_python_130,corrupt_with_clean_instruction,L21H1,instruction_line,0.028558718040585518
mbpp_python_130,corrupt_with_clean_instruction,L21H1,task_body,0.17213234305381775
mbpp_python_130,corrupt_with_clean_instruction,L21H12,instruction_line,0.034864604473114014
