sample_id,variant,tool_score,no_tool_score,decision_score,tool_top1,no_tool_top1
apps_python_275,clean_full,0.0,-6.1875,6.1875,True,False
apps_python_275,clean_with_corrupt_instruction,-5.21875,0.0,-5.21875,False,True
apps_python_275,corrupt_with_clean_instruction,0.0,-6.1875,6.1875,True,False
apps_python_275,corrupt_full,-5.21875,0.0,-5.21875,False,True
codecontests_java_275,clean_full,0.0,-2.21875,2.21875,True,False
codecontests_java_275,clean_with_corrupt_instruction,-3.046875,0.0,-3.046875,False,True
codecontests_java_275,corrupt_with_clean_instruction,0.0,-2.21875,2.21875,True,False
codecontests_java_275,corrupt_full,-3.046875,0.0,-3.046875,False,True
codecontests_cpp_276,clean_full,0.0,-3.59375,3.59375,True,False
codecontests_cpp_276,clean_with_corrupt_instruction,-2.734375,0.0,-2.734375,False,True
codecontests_cpp_276,corrupt_with_clean_instruction,0.0,-3.59375,3.59375,True,False
codecontests_cpp_276,corrupt_full,-2.734375,0.0,-2.734375,False,True
codecontests_java_276,clean_full,0.0,-4.34375,4.34375,True,False
codecontests_java_276,clean_with_corrupt_instruction,-6.53125,0.0,-6.53125,False,True
codecontests_java_276,corrupt_with_clean_instruction,0.0,-4.34375,4.34375,True,False
codecontests_java_276,corrupt_full,-6.53125,0.0,-6.53125,False,True
mbpp_python_276,clean_full,0.0,-3.515625,3.515625,True,False
mbpp_python_276,clean_with_corrupt_instruction,-5.0625,0.0,-5.0625,False,True
mbpp_python_276,corrupt_with_clean_instruction,0.0,-3.515625,3.515625,True,False
mbpp_python_276,corrupt_full,-5.0625,0.0,-5.0625,False,True
apps_python_277,clean_full,0.0,-3.5,3.5,True,False
apps_python_277,clean_with_corrupt_instruction,-4.28125,0.0,-4.28125,False,True
apps_python_277,corrupt_with_clean_instruction,0.0,-3.5,3.5,True,False
apps_python_277,corrupt_full,-4.28125,0.0,-4.28125,False,True
codecontests_cpp_277,clean_full,0.0,-1.8828125,1.8828125,True,False
codecontests_cpp_277,clean_with_corrupt_instruction,-3.640625,0.0,-3.640625,False,True
codecontests_cpp_277,corrupt_with_clean_instruction,0.0,-1.8828125,1.8828125,True,False
codecontests_cpp_277,corrupt_full,-3.640625,0.0,-3.640625,False,True
codecontests_java_277,clean_full,0.0,-1.984375,1.984375,True,False
codecontests_java_277,clean_with_corrupt_instruction,-9.75,0.0,-9.75,False,True
codecontests_java_277,corrupt_with_clean_instruction,0.0,-1.984375,1.984375,True,False
codecontests_java_277,corrupt_full,-9.75,0.0,-9.75,False,True
codecontests_java_278,clean_full,0.0,-2.390625,2.390625,True,False
codecontests_java_278,clean_with_corrupt_instruction,-4.34375,0.0,-4.34375,False,True
codecontests_java_278,corrupt_with_clean_instruction,0.0,-2.390625,2.390625,True,False
codecontests_java_278,corrupt_full,-4.34375,0.0,-4.34375,False,True
apps_python_279,clean_full,0.0,-6.71875,6.71875,True,False
apps_python_279,clean_with_corrupt_instruction,-3.96875,0.0,-3.96875,False,True
apps_python_279,corrupt_with_clean_instruction,0.0,-6.71875,6.71875,True,False
apps_python_279,corrupt_full,-3.96875,0.0,-3.96875,False,True
codecontests_cpp_279,clean_full,0.0,-4.46875,4.46875,True,False
codecontests_cpp_279,clean_with_corrupt_instruction,-7.1875,0.0,-7.1875,False,True
codecontests_cpp_279,corrupt_with_clean_instruction,0.0,-4.46875,4.46875,True,False
codecontests_cpp_279,corrupt_full,-7.1875,0.0,-7.1875,False,True
codecontests_java_279,clean_full,0.0,-6.90625,6.90625,True,False
codecontests_java_279,clean_with_corrupt_instruction,-12.625,0.0,-12.625,False,True
codecontests_java_279,corrupt_with_clean_instruction,0.0,-6.90625,6.90625,True,False
codecontests_java_279,corrupt_full,-12.625,0.0,-12.625,False,True
apps_python_280,clean_full,0.0,-1.6171875,1.6171875,True,False
apps_python_280,clean_with_corrupt_instruction,-4.15625,0.0,-4.15625,False,True
apps_python_280,corrupt_with_clean_instruction,0.0,-1.6171875,1.6171875,True,False
apps_python_280,corrupt_full,-4.15625,0.0,-4.15625,False,True
codecontests_java_280,clean_full,0.0,-4.125,4.125,True,False
codecontests_java_280,clean_with_corrupt_instruction,-5.1875,0.0,-5.1875,False,True
codecontests_java_280,corrupt_with_clean_instruction,0.0,-4.125,4.125,True,False
codecontests_java_280,corrupt_full,-5.1875,0.0,-5.1875,False,True
apps_python_281,clean_full,0.0,-1.375,1.375,True,False
apps_python_281,clean_with_corrupt_instruction,-2.90625,0.0,-2.90625,False,True
apps_python_281,corrupt_with_clean_instruction,0.0,-1.375,1.375,True,False
apps_python_281,corrupt_full,-2.90625,0.0,-2.90625,False,True
codecontests_cpp_281,clean_full,0.0,-3.59375,3.59375,True,False
codecontests_cpp_281,clean_with_corrupt_instruction,-5.0,0.0,-5.0,False,True
codecontests_cpp_281,corrupt_with_clean_instruction,0.0,-3.59375,3.59375,True,False
codecontests_cpp_281,corrupt_full,-5.0,0.0,-5.0,False,True
codecontests_java_281,clean_full,0.0,-3.609375,3.609375,True,False
codecontests_java_281,clean_with_corrupt_instruction,-7.0625,0.0,-7.0625,False,True
codecontests_java_281,corrupt_with_clean_instruction,0.0,-3.609375,3.609375,True,False
codecontests_java_281,corrupt_full,-7.0625,0.0,-7.0625,False,True
mbpp_python_281,clean_full,0.0,-2.984375,2.984375,True,False
mbpp_python_281,clean_with_corrupt_instruction,-2.625,0.0,-2.625,False,True
mbpp_python_281,corrupt_with_clean_instruction,0.0,-2.984375,2.984375,True,False
mbpp_python_281,corrupt_full,-2.625,0.0,-2.625,False,True
apps_python_282,clean_full,0.0,-3.546875,3.546875,True,False
apps_python_282,clean_with_corrupt_instruction,-3.53125,0.0,-3.53125,False,True
apps_python_282,corrupt_with_clean_instruction,0.0,-3.546875,3.546875,True,False
apps_python_282,corrupt_full,-3.53125,0.0,-3.53125,False,True
codecontests_java_282,clean_full,0.0,-5.03125,5.03125,True,False
codecontests_java_282,clean_with_corrupt_instruction,-8.125,0.0,-8.125,False,True
codecontests_java_282,corrupt_with_clean_instruction,0.0,-5.03125,5.03125,True,False
codecontests_java_282,corrupt_full,-8.125,0.0,-8.125,False,True
apps_python_283,clean_full,0.0,-4.34375,4.34375,True,False
apps_python_283,clean_with_corrupt_instruction,-7.78125,0.0,-7.78125,False,True
apps_python_283,corrupt_with_clean_instruction,0.0,-4.34375,4.34375,True,False
apps_python_283,corrupt_full,-7.78125,0.0,-7.78125,False,True
codecontests_cpp_283,clean_full,0.0,-1.21875,1.21875,True,False
codecontests_cpp_283,clean_with_corrupt_instruction,-3.078125,0.0,-3.078125,False,True
codecontests_cpp_283,corrupt_with_clean_instruction,0.0,-1.21875,1.21875,True,False
codecontests_cpp_283,corrupt_full,-3.078125,0.0,-3.078125,False,True
codecontests_java_283,clean_full,0.0,-3.5,3.5,True,False
codecontests_java_283,clean_with_corrupt_instruction,-10.25,0.0,-10.25,False,True
codecontests_java_283,corrupt_with_clean_instruction,0.0,-3.5,3.5,True,False
codecontests_java_283,corrupt_full,-10.25,0.0,-10.25,False,True
apps_python_284,clean_full,0.0,-2.46875,2.46875,True,False
apps_python_284,clean_with_corrupt_instruction,-6.6875,0.0,-6.6875,False,True
apps_python_284,corrupt_with_clean_instruction,0.0,-2.46875,2.46875,True,False
apps_python_284,corrupt_full,-6.6875,0.0,-6.6875,False,True
codecontests_cpp_284,clean_full,0.0,-5.1875,5.1875,True,False
codecontests_cpp_284,clean_with_corrupt_instruction,-8.625,0.0,-8.625,False,True
codecontests_cpp_284,corrupt_with_clean_instruction,0.0,-5.1875,5.1875,True,False
codecontests_cpp_284,corrupt_full,-8.625,0.0,-8.625,False,True
codecontests_java_284,clean_full,0.0,-6.8125,6.8125,True,False
codecontests_java_284,clean_with_corrupt_instruction,-12.4375,0.0,-12.4375,False,True
codecontests_java_284,corrupt_with_clean_instruction,0.0,-6.8125,6.8125,True,False
codecontests_java_284,corrupt_full,-12.4375,0.0,-12.4375,False,True
apps_python_285,clean_full,0.0,-3.578125,3.578125,True,False
apps_python_285,clean_with_corrupt_instruction,-3.9375,0.0,-3.9375,False,True
apps_python_285,corrupt_with_clean_instruction,0.0,-3.578125,3.578125,True,False
apps_python_285,corrupt_full,-3.9375,0.0,-3.9375,False,True
codecontests_cpp_285,clean_full,0.0,-1.734375,1.734375,True,False
codecontests_cpp_285,clean_with_corrupt_instruction,-2.328125,0.0,-2.328125,False,True
codecontests_cpp_285,corrupt_with_clean_instruction,0.0,-1.734375,1.734375,True,False
codecontests_cpp_285,corrupt_full,-2.328125,0.0,-2.328125,False,True
codecontests_java_285,clean_full,0.0,-5.875,5.875,True,False
codecontests_java_285,clean_with_corrupt_instruction,-13.875,0.0,-13.875,False,True
codecontests_java_285,corrupt_with_clean_instruction,0.0,-5.875,5.875,True,False
codecontests_java_285,corrupt_full,-13.875,0.0,-13.875,False,True
mbpp_python_285,clean_full,0.0,-2.453125,2.453125,True,False
mbpp_python_285,clean_with_corrupt_instruction,-3.953125,0.0,-3.953125,False,True
mbpp_python_285,corrupt_with_clean_instruction,0.0,-2.453125,2.453125,True,False
mbpp_python_285,corrupt_full,-3.953125,0.0,-3.953125,False,True
apps_python_286,clean_full,0.0,-3.1875,3.1875,True,False
apps_python_286,clean_with_corrupt_instruction,-4.59375,0.0,-4.59375,False,True
apps_python_286,corrupt_with_clean_instruction,0.0,-3.1875,3.1875,True,False
apps_python_286,corrupt_full,-4.59375,0.0,-4.59375,False,True
codecontests_java_286,clean_full,0.0,-2.65625,2.65625,True,False
codecontests_java_286,clean_with_corrupt_instruction,-2.46875,0.0,-2.46875,False,True
codecontests_java_286,corrupt_with_clean_instruction,0.0,-2.65625,2.65625,True,False
codecontests_java_286,corrupt_full,-2.46875,0.0,-2.46875,False,True
codecontests_java_287,clean_full,0.0,-3.53125,3.53125,True,False
codecontests_java_287,clean_with_corrupt_instruction,-9.8125,0.0,-9.8125,False,True
codecontests_java_287,corrupt_with_clean_instruction,0.0,-3.53125,3.53125,True,False
codecontests_java_287,corrupt_full,-9.8125,0.0,-9.8125,False,True
apps_python_288,clean_full,0.0,-2.609375,2.609375,True,False
apps_python_288,clean_with_corrupt_instruction,-3.65625,0.0,-3.65625,False,True
apps_python_288,corrupt_with_clean_instruction,0.0,-2.609375,2.609375,True,False
apps_python_288,corrupt_full,-3.65625,0.0,-3.65625,False,True
codecontests_cpp_288,clean_full,0.0,-4.78125,4.78125,True,False
codecontests_cpp_288,clean_with_corrupt_instruction,-4.96875,0.0,-4.96875,False,True
codecontests_cpp_288,corrupt_with_clean_instruction,0.0,-4.78125,4.78125,True,False
codecontests_cpp_288,corrupt_full,-4.96875,0.0,-4.96875,False,True
codecontests_java_288,clean_full,0.0,-2.875,2.875,True,False
codecontests_java_288,clean_with_corrupt_instruction,-11.0,0.0,-11.0,False,True
codecontests_java_288,corrupt_with_clean_instruction,0.0,-2.875,2.875,True,False
codecontests_java_288,corrupt_full,-11.0,0.0,-11.0,False,True
apps_python_289,clean_full,0.0,-1.3046875,1.3046875,True,False
apps_python_289,clean_with_corrupt_instruction,-5.09375,0.0,-5.09375,False,True
apps_python_289,corrupt_with_clean_instruction,0.0,-1.3046875,1.3046875,True,False
apps_python_289,corrupt_full,-5.09375,0.0,-5.09375,False,True
codecontests_java_289,clean_full,0.0,-1.9921875,1.9921875,True,False
codecontests_java_289,clean_with_corrupt_instruction,-5.9375,0.0,-5.9375,False,True
codecontests_java_289,corrupt_with_clean_instruction,0.0,-1.9921875,1.9921875,True,False
codecontests_java_289,corrupt_full,-5.9375,0.0,-5.9375,False,True
codecontests_cpp_290,clean_full,0.0,-2.0625,2.0625,True,False
codecontests_cpp_290,clean_with_corrupt_instruction,-2.625,0.0,-2.625,False,True
codecontests_cpp_290,corrupt_with_clean_instruction,0.0,-2.0625,2.0625,True,False
codecontests_cpp_290,corrupt_full,-2.625,0.0,-2.625,False,True
codecontests_java_290,clean_full,0.0,-3.015625,3.015625,True,False
codecontests_java_290,clean_with_corrupt_instruction,-5.4375,0.0,-5.4375,False,True
codecontests_java_290,corrupt_with_clean_instruction,0.0,-3.015625,3.015625,True,False
codecontests_java_290,corrupt_full,-5.4375,0.0,-5.4375,False,True
apps_python_291,clean_full,0.0,-2.875,2.875,True,False
apps_python_291,clean_with_corrupt_instruction,-4.90625,0.0,-4.90625,False,True
apps_python_291,corrupt_with_clean_instruction,0.0,-2.875,2.875,True,False
apps_python_291,corrupt_full,-4.90625,0.0,-4.90625,False,True
codecontests_cpp_291,clean_full,0.0,-2.84375,2.84375,True,False
codecontests_cpp_291,clean_with_corrupt_instruction,-2.34375,0.0,-2.34375,False,True
codecontests_cpp_291,corrupt_with_clean_instruction,0.0,-2.84375,2.84375,True,False
codecontests_cpp_291,corrupt_full,-2.34375,0.0,-2.34375,False,True
codecontests_java_291,clean_full,0.0,-3.390625,3.390625,True,False
codecontests_java_291,clean_with_corrupt_instruction,-5.4375,0.0,-5.4375,False,True
codecontests_java_291,corrupt_with_clean_instruction,0.0,-3.390625,3.390625,True,False
codecontests_java_291,corrupt_full,-5.4375,0.0,-5.4375,False,True
mbpp_python_291,clean_full,0.0,-3.28125,3.28125,True,False
mbpp_python_291,clean_with_corrupt_instruction,-3.5625,0.0,-3.5625,False,True
mbpp_python_291,corrupt_with_clean_instruction,0.0,-3.28125,3.28125,True,False
mbpp_python_291,corrupt_full,-3.5625,0.0,-3.5625,False,True
apps_python_292,clean_full,0.0,-1.2265625,1.2265625,True,False
apps_python_292,clean_with_corrupt_instruction,-4.84375,0.0,-4.84375,False,True
apps_python_292,corrupt_with_clean_instruction,0.0,-1.2265625,1.2265625,True,False
apps_python_292,corrupt_full,-4.84375,0.0,-4.84375,False,True
codecontests_cpp_292,clean_full,0.0,-3.265625,3.265625,True,False
codecontests_cpp_292,clean_with_corrupt_instruction,-3.734375,0.0,-3.734375,False,True
codecontests_cpp_292,corrupt_with_clean_instruction,0.0,-3.265625,3.265625,True,False
codecontests_cpp_292,corrupt_full,-3.734375,0.0,-3.734375,False,True
codecontests_java_292,clean_full,0.0,-7.0,7.0,True,False
codecontests_java_292,clean_with_corrupt_instruction,-10.8125,0.0,-10.8125,False,True
codecontests_java_292,corrupt_with_clean_instruction,0.0,-7.0,7.0,True,False
codecontests_java_292,corrupt_full,-10.8125,0.0,-10.8125,False,True
apps_python_293,clean_full,0.0,-2.765625,2.765625,True,False
apps_python_293,clean_with_corrupt_instruction,-3.046875,0.0,-3.046875,False,True
apps_python_293,corrupt_with_clean_instruction,0.0,-2.765625,2.765625,True,False
apps_python_293,corrupt_full,-3.046875,0.0,-3.046875,False,True
apps_python_294,clean_full,0.0,-2.5625,2.5625,True,False
apps_python_294,clean_with_corrupt_instruction,-2.921875,0.0,-2.921875,False,True
apps_python_294,corrupt_with_clean_instruction,0.0,-2.5625,2.5625,True,False
apps_python_294,corrupt_full,-2.921875,0.0,-2.921875,False,True
codecontests_cpp_294,clean_full,0.0,-2.09375,2.09375,True,False
codecontests_cpp_294,clean_with_corrupt_instruction,-3.40625,0.0,-3.40625,False,True
codecontests_cpp_294,corrupt_with_clean_instruction,0.0,-2.09375,2.09375,True,False
codecontests_cpp_294,corrupt_full,-3.40625,0.0,-3.40625,False,True
codecontests_java_294,clean_full,0.0,-3.453125,3.453125,True,False
codecontests_java_294,clean_with_corrupt_instruction,-6.65625,0.0,-6.65625,False,True
codecontests_java_294,corrupt_with_clean_instruction,0.0,-3.453125,3.453125,True,False
codecontests_java_294,corrupt_full,-6.65625,0.0,-6.65625,False,True
apps_python_295,clean_full,0.0,-3.28125,3.28125,True,False
apps_python_295,clean_with_corrupt_instruction,-3.4375,0.0,-3.4375,False,True
apps_python_295,corrupt_with_clean_instruction,0.0,-3.28125,3.28125,True,False
apps_python_295,corrupt_full,-3.4375,0.0,-3.4375,False,True
codecontests_cpp_295,clean_full,0.0,-3.109375,3.109375,True,False
codecontests_cpp_295,clean_with_corrupt_instruction,-2.09375,0.0,-2.09375,False,True
codecontests_cpp_295,corrupt_with_clean_instruction,0.0,-3.109375,3.109375,True,False
codecontests_cpp_295,corrupt_full,-2.09375,0.0,-2.09375,False,True
codecontests_java_295,clean_full,0.0,-2.78125,2.78125,True,False
codecontests_java_295,clean_with_corrupt_instruction,-6.125,0.0,-6.125,False,True
codecontests_java_295,corrupt_with_clean_instruction,0.0,-2.78125,2.78125,True,False
codecontests_java_295,corrupt_full,-6.125,0.0,-6.125,False,True
apps_python_296,clean_full,0.0,-3.515625,3.515625,True,False
apps_python_296,clean_with_corrupt_instruction,-3.6875,0.0,-3.6875,False,True
apps_python_296,corrupt_with_clean_instruction,0.0,-3.515625,3.515625,True,False
apps_python_296,corrupt_full,-3.6875,0.0,-3.6875,False,True
codecontests_cpp_296,clean_full,0.0,-1.8203125,1.8203125,True,False
codecontests_cpp_296,clean_with_corrupt_instruction,-1.8125,0.0,-1.8125,False,True
codecontests_cpp_296,corrupt_with_clean_instruction,0.0,-1.8203125,1.8203125,True,False
codecontests_cpp_296,corrupt_full,-1.8125,0.0,-1.8125,False,True
codecontests_java_296,clean_full,0.0,-6.375,6.375,True,False
codecontests_java_296,clean_with_corrupt_instruction,-8.375,0.0,-8.375,False,True
codecontests_java_296,corrupt_with_clean_instruction,0.0,-6.375,6.375,True,False
codecontests_java_296,corrupt_full,-8.375,0.0,-8.375,False,True
apps_python_297,clean_full,0.0,-6.59375,6.59375,True,False
apps_python_297,clean_with_corrupt_instruction,-4.28125,0.0,-4.28125,False,True
apps_python_297,corrupt_with_clean_instruction,0.0,-6.59375,6.59375,True,False
apps_python_297,corrupt_full,-4.28125,0.0,-4.28125,False,True
codecontests_cpp_297,clean_full,0.0,-2.78125,2.78125,True,False
codecontests_cpp_297,clean_with_corrupt_instruction,-2.78125,0.0,-2.78125,False,True
codecontests_cpp_297,corrupt_with_clean_instruction,0.0,-2.78125,2.78125,True,False
codecontests_cpp_297,corrupt_full,-2.78125,0.0,-2.78125,False,True
codecontests_java_297,clean_full,0.0,-2.90625,2.90625,True,False
codecontests_java_297,clean_with_corrupt_instruction,-8.0625,0.0,-8.0625,False,True
codecontests_java_297,corrupt_with_clean_instruction,0.0,-2.90625,2.90625,True,False
codecontests_java_297,corrupt_full,-8.0625,0.0,-8.0625,False,True
apps_python_298,clean_full,0.0,-7.46875,7.46875,True,False
apps_python_298,clean_with_corrupt_instruction,-5.375,0.0,-5.375,False,True
apps_python_298,corrupt_with_clean_instruction,0.0,-7.46875,7.46875,True,False
apps_python_298,corrupt_full,-5.375,0.0,-5.375,False,True
codecontests_cpp_298,clean_full,0.0,-3.78125,3.78125,True,False
codecontests_cpp_298,clean_with_corrupt_instruction,-2.734375,0.0,-2.734375,False,True
codecontests_cpp_298,corrupt_with_clean_instruction,0.0,-3.78125,3.78125,True,False
codecontests_cpp_298,corrupt_full,-2.734375,0.0,-2.734375,False,True
codecontests_java_298,clean_full,0.0,-3.140625,3.140625,True,False
codecontests_java_298,clean_with_corrupt_instruction,-6.4375,0.0,-6.4375,False,True
codecontests_java_298,corrupt_with_clean_instruction,0.0,-3.140625,3.140625,True,False
codecontests_java_298,corrupt_full,-6.4375,0.0,-6.4375,False,True
apps_python_299,clean_full,0.0,-1.9140625,1.9140625,True,False
apps_python_299,clean_with_corrupt_instruction,-3.34375,0.0,-3.34375,False,True
apps_python_299,corrupt_with_clean_instruction,0.0,-1.9140625,1.9140625,True,False
apps_python_299,corrupt_full,-3.34375,0.0,-3.34375,False,True
codecontests_java_299,clean_full,0.0,-2.984375,2.984375,True,False
codecontests_java_299,clean_with_corrupt_instruction,-5.4375,0.0,-5.4375,False,True
codecontests_java_299,corrupt_with_clean_instruction,0.0,-2.984375,2.984375,True,False
codecontests_java_299,corrupt_full,-5.4375,0.0,-5.4375,False,True
mbpp_python_299,clean_full,0.0,-3.984375,3.984375,True,False
mbpp_python_299,clean_with_corrupt_instruction,-4.65625,0.0,-4.65625,False,True
mbpp_python_299,corrupt_with_clean_instruction,0.0,-3.984375,3.984375,True,False
mbpp_python_299,corrupt_full,-4.65625,0.0,-4.65625,False,True
apps_python_300,clean_full,0.0,-3.59375,3.59375,True,False
apps_python_300,clean_with_corrupt_instruction,-5.625,0.0,-5.625,False,True
apps_python_300,corrupt_with_clean_instruction,0.0,-3.59375,3.59375,True,False
apps_python_300,corrupt_full,-5.625,0.0,-5.625,False,True
codecontests_java_300,clean_full,0.0,-3.953125,3.953125,True,False
codecontests_java_300,clean_with_corrupt_instruction,-5.15625,0.0,-5.15625,False,True
codecontests_java_300,corrupt_with_clean_instruction,0.0,-3.953125,3.953125,True,False
codecontests_java_300,corrupt_full,-5.15625,0.0,-5.15625,False,True
apps_python_301,clean_full,0.0,-2.984375,2.984375,True,False
apps_python_301,clean_with_corrupt_instruction,-4.65625,0.0,-4.65625,False,True
apps_python_301,corrupt_with_clean_instruction,0.0,-2.984375,2.984375,True,False
apps_python_301,corrupt_full,-4.65625,0.0,-4.65625,False,True
codecontests_cpp_301,clean_full,0.0,-2.640625,2.640625,True,False
codecontests_cpp_301,clean_with_corrupt_instruction,-4.46875,0.0,-4.46875,False,True
codecontests_cpp_301,corrupt_with_clean_instruction,0.0,-2.640625,2.640625,True,False
codecontests_cpp_301,corrupt_full,-4.46875,0.0,-4.46875,False,True
codecontests_java_301,clean_full,0.0,-6.46875,6.46875,True,False
codecontests_java_301,clean_with_corrupt_instruction,-9.8125,0.0,-9.8125,False,True
codecontests_java_301,corrupt_with_clean_instruction,0.0,-6.46875,6.46875,True,False
codecontests_java_301,corrupt_full,-9.8125,0.0,-9.8125,False,True
apps_python_302,clean_full,0.0,-2.65625,2.65625,True,False
apps_python_302,clean_with_corrupt_instruction,-2.796875,0.0,-2.796875,False,True
apps_python_302,corrupt_with_clean_instruction,0.0,-2.65625,2.65625,True,False
apps_python_302,corrupt_full,-2.796875,0.0,-2.796875,False,True
codecontests_cpp_302,clean_full,0.0,-3.171875,3.171875,True,False
codecontests_cpp_302,clean_with_corrupt_instruction,-3.78125,0.0,-3.78125,False,True
codecontests_cpp_302,corrupt_with_clean_instruction,0.0,-3.171875,3.171875,True,False
codecontests_cpp_302,corrupt_full,-3.78125,0.0,-3.78125,False,True
codecontests_java_302,clean_full,0.0,-3.640625,3.640625,True,False
codecontests_java_302,clean_with_corrupt_instruction,-10.0,0.0,-10.0,False,True
codecontests_java_302,corrupt_with_clean_instruction,0.0,-3.640625,3.640625,True,False
codecontests_java_302,corrupt_full,-10.0,0.0,-10.0,False,True
mbpp_python_302,clean_full,0.0,-3.015625,3.015625,True,False
mbpp_python_302,clean_with_corrupt_instruction,-3.75,0.0,-3.75,False,True
mbpp_python_302,corrupt_with_clean_instruction,0.0,-3.015625,3.015625,True,False
mbpp_python_302,corrupt_full,-3.75,0.0,-3.75,False,True
apps_python_303,clean_full,0.0,-3.140625,3.140625,True,False
apps_python_303,clean_with_corrupt_instruction,-4.15625,0.0,-4.15625,False,True
apps_python_303,corrupt_with_clean_instruction,0.0,-3.140625,3.140625,True,False
apps_python_303,corrupt_full,-4.15625,0.0,-4.15625,False,True
codecontests_cpp_303,clean_full,0.0,-2.90625,2.90625,True,False
codecontests_cpp_303,clean_with_corrupt_instruction,-2.65625,0.0,-2.65625,False,True
codecontests_cpp_303,corrupt_with_clean_instruction,0.0,-2.90625,2.90625,True,False
codecontests_cpp_303,corrupt_full,-2.65625,0.0,-2.65625,False,True
codecontests_java_303,clean_full,0.0,-4.09375,4.09375,True,False
codecontests_java_303,clean_with_corrupt_instruction,-4.6875,0.0,-4.6875,False,True
codecontests_java_303,corrupt_with_clean_instruction,0.0,-4.09375,4.09375,True,False
codecontests_java_303,corrupt_full,-4.6875,0.0,-4.6875,False,True
apps_python_304,clean_full,0.0,-5.40625,5.40625,True,False
apps_python_304,clean_with_corrupt_instruction,-7.71875,0.0,-7.71875,False,True
apps_python_304,corrupt_with_clean_instruction,0.0,-5.40625,5.40625,True,False
apps_python_304,corrupt_full,-7.71875,0.0,-7.71875,False,True
codecontests_cpp_304,clean_full,0.0,-2.65625,2.65625,True,False
codecontests_cpp_304,clean_with_corrupt_instruction,-1.9609375,0.0,-1.9609375,False,True
codecontests_cpp_304,corrupt_with_clean_instruction,0.0,-2.65625,2.65625,True,False
codecontests_cpp_304,corrupt_full,-1.9609375,0.0,-1.9609375,False,True
codecontests_java_304,clean_full,0.0,-3.671875,3.671875,True,False
codecontests_java_304,clean_with_corrupt_instruction,-5.625,0.0,-5.625,False,True
codecontests_java_304,corrupt_with_clean_instruction,0.0,-3.671875,3.671875,True,False
codecontests_java_304,corrupt_full,-5.625,0.0,-5.625,False,True
mbpp_python_305,clean_full,0.0,-2.5625,2.5625,True,False
mbpp_python_305,clean_with_corrupt_instruction,-3.625,0.0,-3.625,False,True
mbpp_python_305,corrupt_with_clean_instruction,0.0,-2.5625,2.5625,True,False
mbpp_python_305,corrupt_full,-3.625,0.0,-3.625,False,True
apps_python_306,clean_full,0.0,-6.53125,6.53125,True,False
apps_python_306,clean_with_corrupt_instruction,-6.03125,0.0,-6.03125,False,True
apps_python_306,corrupt_with_clean_instruction,0.0,-6.53125,6.53125,True,False
apps_python_306,corrupt_full,-6.03125,0.0,-6.03125,False,True
codecontests_cpp_306,clean_full,0.0,-2.140625,2.140625,True,False
codecontests_cpp_306,clean_with_corrupt_instruction,-3.671875,0.0,-3.671875,False,True
codecontests_cpp_306,corrupt_with_clean_instruction,0.0,-2.140625,2.140625,True,False
codecontests_cpp_306,corrupt_full,-3.671875,0.0,-3.671875,False,True
codecontests_java_306,clean_full,0.0,-4.0,4.0,True,False
codecontests_java_306,clean_with_corrupt_instruction,-9.3125,0.0,-9.3125,False,True
codecontests_java_306,corrupt_with_clean_instruction,0.0,-4.0,4.0,True,False
codecontests_java_306,corrupt_full,-9.3125,0.0,-9.3125,False,True
codecontests_java_307,clean_full,0.0,-4.1875,4.1875,True,False
codecontests_java_307,clean_with_corrupt_instruction,-5.25,0.0,-5.25,False,True
codecontests_java_307,corrupt_with_clean_instruction,0.0,-4.1875,4.1875,True,False
codecontests_java_307,corrupt_full,-5.25,0.0,-5.25,False,True
apps_python_308,clean_full,0.0,-3.203125,3.203125,True,False
apps_python_308,clean_with_corrupt_instruction,-4.40625,0.0,-4.40625,False,True
apps_python_308,corrupt_with_clean_instruction,0.0,-3.203125,3.203125,True,False
apps_python_308,corrupt_full,-4.40625,0.0,-4.40625,False,True
codecontests_java_308,clean_full,0.0,-2.453125,2.453125,True,False
codecontests_java_308,clean_with_corrupt_instruction,-6.96875,0.0,-6.96875,False,True
codecontests_java_308,corrupt_with_clean_instruction,0.0,-2.453125,2.453125,True,False
codecontests_java_308,corrupt_full,-6.96875,0.0,-6.96875,False,True
mbpp_python_308,clean_full,0.0,-2.5625,2.5625,True,False
mbpp_python_308,clean_with_corrupt_instruction,-3.5,0.0,-3.5,False,True
mbpp_python_308,corrupt_with_clean_instruction,0.0,-2.5625,2.5625,True,False
mbpp_python_308,corrupt_full,-3.5,0.0,-3.5,False,True
apps_python_309,clean_full,0.0,-1.1875,1.1875,True,False
apps_python_309,clean_with_corrupt_instruction,-3.453125,0.0,-3.453125,False,True
apps_python_309,corrupt_with_clean_instruction,0.0,-1.1875,1.1875,True,False
apps_python_309,corrupt_full,-3.453125,0.0,-3.453125,False,True
codecontests_cpp_309,clean_full,0.0,-2.4375,2.4375,True,False
codecontests_cpp_309,clean_with_corrupt_instruction,-2.140625,0.0,-2.140625,False,True
codecontests_cpp_309,corrupt_with_clean_instruction,0.0,-2.4375,2.4375,True,False
codecontests_cpp_309,corrupt_full,-2.140625,0.0,-2.140625,False,True
codecontests_java_309,clean_full,0.0,-3.640625,3.640625,True,False
codecontests_java_309,clean_with_corrupt_instruction,-3.859375,0.0,-3.859375,False,True
