head,layer,role_prior,clean_user_lead_phrase_to_user_lead_phrase,corrupt_user_lead_phrase_to_user_lead_phrase,delta_user_lead_phrase_to_user_lead_phrase,clean_user_lead_phrase_to_function_body_anchor,corrupt_user_lead_phrase_to_function_body_anchor,delta_user_lead_phrase_to_function_body_anchor,clean_user_lead_phrase_to_file_target,corrupt_user_lead_phrase_to_file_target,delta_user_lead_phrase_to_file_target,clean_user_lead_phrase_to_instruction_suffix,corrupt_user_lead_phrase_to_instruction_suffix,delta_user_lead_phrase_to_instruction_suffix,clean_user_lead_phrase_to_task_body,corrupt_user_lead_phrase_to_task_body,delta_user_lead_phrase_to_task_body,clean_function_body_anchor_to_user_lead_phrase,corrupt_function_body_anchor_to_user_lead_phrase,delta_function_body_anchor_to_user_lead_phrase,clean_function_body_anchor_to_function_body_anchor,corrupt_function_body_anchor_to_function_body_anchor,delta_function_body_anchor_to_function_body_anchor,clean_function_body_anchor_to_file_target,corrupt_function_body_anchor_to_file_target,delta_function_body_anchor_to_file_target,clean_function_body_anchor_to_instruction_suffix,corrupt_function_body_anchor_to_instruction_suffix,delta_function_body_anchor_to_instruction_suffix,clean_function_body_anchor_to_task_body,corrupt_function_body_anchor_to_task_body,delta_function_body_anchor_to_task_body,clean_file_target_to_user_lead_phrase,corrupt_file_target_to_user_lead_phrase,delta_file_target_to_user_lead_phrase,clean_file_target_to_function_body_anchor,corrupt_file_target_to_function_body_anchor,delta_file_target_to_function_body_anchor,clean_file_target_to_file_target,corrupt_file_target_to_file_target,delta_file_target_to_file_target,clean_file_target_to_instruction_suffix,corrupt_file_target_to_instruction_suffix,delta_file_target_to_instruction_suffix,clean_file_target_to_task_body,corrupt_file_target_to_task_body,delta_file_target_to_task_body,clean_instruction_suffix_to_user_lead_phrase,corrupt_instruction_suffix_to_user_lead_phrase,delta_instruction_suffix_to_user_lead_phrase,clean_instruction_suffix_to_function_body_anchor,corrupt_instruction_suffix_to_function_body_anchor,delta_instruction_suffix_to_function_body_anchor,clean_instruction_suffix_to_file_target,corrupt_instruction_suffix_to_file_target,delta_instruction_suffix_to_file_target,clean_instruction_suffix_to_instruction_suffix,corrupt_instruction_suffix_to_instruction_suffix,delta_instruction_suffix_to_instruction_suffix,clean_instruction_suffix_to_task_body,corrupt_instruction_suffix_to_task_body,delta_instruction_suffix_to_task_body,clean_task_body_to_user_lead_phrase,corrupt_task_body_to_user_lead_phrase,delta_task_body_to_user_lead_phrase,clean_task_body_to_function_body_anchor,corrupt_task_body_to_function_body_anchor,delta_task_body_to_function_body_anchor,clean_task_body_to_file_target,corrupt_task_body_to_file_target,delta_task_body_to_file_target,clean_task_body_to_instruction_suffix,corrupt_task_body_to_instruction_suffix,delta_task_body_to_instruction_suffix,clean_task_body_to_task_body,corrupt_task_body_to_task_body,delta_task_body_to_task_body,user_offdiag_clean,user_offdiag_corrupt,user_offdiag_delta,bind_to_lead_clean,bind_to_lead_corrupt,bind_file_to_function_clean,bind_file_to_function_corrupt,bind_suffix_to_function_clean,bind_suffix_to_function_corrupt,decision_clean_system_preamble,decision_corrupt_system_preamble,decision_delta_system_preamble,decision_clean_tools_block,decision_corrupt_tools_block,decision_delta_tools_block,decision_clean_tool_instruction,decision_corrupt_tool_instruction,decision_delta_tool_instruction,decision_clean_tool_call_example,decision_corrupt_tool_call_example,decision_delta_tool_call_example,decision_clean_user_lead_phrase,decision_corrupt_user_lead_phrase,decision_delta_user_lead_phrase,decision_clean_function_body_anchor,decision_corrupt_function_body_anchor,decision_delta_function_body_anchor,decision_clean_file_target,decision_corrupt_file_target,decision_delta_file_target,decision_clean_instruction_suffix,decision_corrupt_instruction_suffix,decision_delta_instruction_suffix,decision_clean_task_body,decision_corrupt_task_body,decision_delta_task_body,decision_clean_assistant_prefix,decision_corrupt_assistant_prefix,decision_delta_assistant_prefix,decision_user_clean,decision_user_corrupt,decision_user_delta,decision_protocol_clean,integration_score
L15H9,15,,0.027622425848667906,0.024842818342819897,0.0027796075058480092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009537048345070947,0.008825649438386958,0.0007113989066839885,0.01661215126503618,0.02093494402268484,-0.0043227927576486615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004842933898850622,0.0046044577208686184,0.00023847617798200375,0.014244630274337984,0.02089421775486238,-0.0066495874805243965,0.023438965906059147,0.028771370969513706,-0.0053324050634545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0032071266189639693,0.003045207858894185,0.0001619187600697845,0.009268755806852283,0.01582639242341779,-0.006557636616565506,0.04068156525397481,0.05622258461561837,-0.015541019361643559,0.017477434079847476,0.014202108147524895,0.003275325932322581,0.0,0.0,0.0,0.0007148914054438996,0.0007639672894435897,-4.907588399969006e-05,0.0005213438047582684,0.0007489506282619743,-0.00022760682350370586,0.0024804207194828007,0.0024338410446597706,4.657967482303007e-05,0.0016345750695242116,0.0014552475124206524,0.0001793275571035592,0.0053187455394755265,0.0053039582636322,1.4787275843326092e-05,0.0871332911972598,0.11482051628683428,-0.027687225089574483,0.018302000268329437,0.01723928230759335,0.014244630274337984,0.02089421775486238,0.009268755806852283,0.01582639242341779,0.008381046177646304,0.007668751486091421,0.0007122946915548824,0.0003833068913419684,0.00040427255926081264,-2.0965667918844215e-05,0.0005238838669427257,0.0006420817439802398,-0.00011819787703751413,0.00030928141543001874,0.0003533900346153748,-4.410861918535604e-05,0.018145674027649373,0.015308535438242966,0.002837138589406407,0.007186767110426918,0.005740819525870881,0.0014459475845560368,0.017474483230781854,0.015399709989940889,0.0020747732408409655,0.006166198368697523,0.0042017558743716425,0.001964442494325881,0.0060587151497429395,0.00670608637787393,-0.0006473712281309905,0.00776789531679056,0.007694151063755795,7.37442530347656e-05,0.05503183788729861,0.0473569072063003,0.00767493068099831,0.017365413668151575,0.12860985699220065
L2H4,2,,0.25624932877451145,0.2429357395225078,0.013313589252003655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03501350588071118,0.03509851808104833,-8.501220033715201e-05,0.13769414940466032,0.13940167533067183,-0.001707525926011505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070335782645756986,0.005306239635359093,0.0017273386292166052,0.015828003040888064,0.017393663779234257,-0.0015656607383461932,0.3301862492793944,0.3328113699900841,-0.00262512071068971,0.0,0.0,0.0,0.0,0.0,0.0,0.007625384751515859,0.008053876146521099,-0.0004284913950052399,0.008917552003102609,0.009471327661613432,-0.0005537756585108234,0.009526804675814305,0.01084762614579497,-0.0013208214699806653,0.07079450092110762,0.07014398698875644,0.0006505139323511738,0.0,0.0,0.0,0.0008572767156617863,0.0008809101448507123,-2.3633429188926053e-05,0.0018092992823164258,0.0017935793897413954,1.5719892575030356e-05,0.0011075963925170841,0.0011050841439228438,2.512248594240332e-06,0.0028944976500594613,0.0028778211785313802,1.6676471528081094e-05,0.009045311495468115,0.009064709757288115,-1.939826182000004e-05,0.09061349865716248,0.09282864630661752,-0.002215147649455046,0.050529745612464524,0.049339544007779235,0.015828003040888064,0.017393663779234257,0.008917552003102609,0.009471327661613432,0.0046798497509821365,0.004675465799693957,4.38395128817947e-06,0.0009616045030815533,0.0009588020106395717,2.802492441981606e-06,0.003959479318276203,0.003953189271070608,6.290047205595277e-06,0.0017380113774625547,0.0017345486322102007,3.4627452523540523e-06,0.0002954343078676931,0.0001705632767012919,0.0001248710311664012,0.00022043586669052306,0.00028763672990682055,-6.72008632162975e-05,6.902719524125374e-05,6.617548639664245e-05,2.8517088446112804e-06,0.0003491094875128877,0.0003504930100335175,-1.3835225206297748e-06,0.002536431171809097,0.0026569290020847618,-0.00012049783027566485,0.05074716258564754,0.049826862249397925,0.0009203003362496173,0.0034704380291214545,0.0035317975051230343,-6.135947600157971e-05,0.06208610753544999,0.12735693640032522
L18H1,18,,0.026845793327388033,0.0165990245818949,0.010246768745493132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012828961985821768,0.013161866509346951,-0.00033290452352518346,0.02435252644688445,0.022581310798906212,0.0017712156479782366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732287114083715,0.007307745875010827,1.512526582632314e-05,0.0127091879167342,0.010547703548207983,0.0021614843685262165,0.02127312661530439,0.023002998412313083,-0.0017298717970086926,0.0,0.0,0.0,0.0,0.0,0.0,0.011650081342097014,0.012861647298635264,-0.001211565956538251,0.013081993712718046,0.012590334621992537,0.0004916590907255089,0.03680254776424509,0.0371661141415264,-0.000363566377281313,0.011510204316390533,0.010708763814692436,0.0008014405016980967,0.0,0.0,0.0,0.0014556500770091581,0.0014622414641767257,-6.591387167567556e-06,0.0009787222221267922,0.0009197024490099355,5.9019773116856774e-05,0.002419331405567639,0.0021288342333537214,0.00029049717221391784,0.0013556195034770027,0.0012090464467749283,0.00014657305670207435,0.0037789370824878174,0.003771570912463878,7.366170023939342e-06,0.10060496707063384,0.09935523658803529,0.001249730482598549,0.03325756454576509,0.03479350114716977,0.0127091879167342,0.010547703548207983,0.013081993712718046,0.012590334621992537,0.02742328941302848,0.027575972260697447,-0.00015268284766896748,1.664008969047825e-05,1.3576497945360367e-05,3.063591745117883e-06,6.535721241286287e-05,6.849383632294156e-05,-3.1366239100786897e-06,3.291960454295913e-05,3.118980841440542e-05,1.72979612855371e-06,0.0003090429486339658,0.00032812302590646435,-1.9080077272498554e-05,0.00014727753746762143,0.0001328559708868159,1.4421566580805523e-05,0.0002765343953108405,0.0002460558569279607,3.0478538382879797e-05,6.883302562945363e-05,6.956811037728581e-05,-7.350847478321775e-07,6.004426981632333e-05,7.048949810237133e-05,-1.0445228286047996e-05,0.003356700878034364,0.002691035492764299,0.0006656653852700652,0.0008617321768582047,0.000847092462200898,1.4639714657306633e-05,0.030894907197709147,0.12656967090540075
L15H0,15,,0.032704445816582974,0.024760708452849223,0.00794373736373375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020006338465941527,0.016677155154005436,0.003329183311936091,0.025179559590714648,0.017643225910931686,0.007536333679782962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004592812759301471,0.004521547194189553,7.126556511191737e-05,0.02168360726775885,0.01698665723581036,0.004696950031948491,0.015869420191595433,0.018380091216255078,-0.002510671024659645,0.0,0.0,0.0,0.0,0.0,0.0,0.005753054422351805,0.004940272083153903,0.0008127823391979021,0.0140678205708005,0.013070369178794852,0.0009974513920056483,0.027142753223180077,0.029513244286750666,-0.0023704910635705886,0.017164412723112154,0.017163755293745163,6.574293669910081e-07,0.0,0.0,0.0,0.0007523211476227378,0.0007802400709251965,-2.7918923302458617e-05,0.0006821598653153854,0.0008784361221265365,-0.00019627625681115112,0.0021800425829951037,0.002088292913748553,9.174966924655088e-05,0.0022176412830905907,0.002528431758884358,-0.00031079047579376726,0.005210225125850458,0.005151481433967875,5.8743691882583333e-05,0.09907855158835804,0.09198464599838942,0.007093905589968627,0.03110452679521754,0.026919214502274087,0.02168360726775885,0.01698665723581036,0.0140678205708005,0.013070369178794852,0.021930320041295265,0.02176063553550206,0.00016968450579320574,0.00024667673143390545,0.00024194308277510234,4.7336486588031134e-06,0.0008457640178718481,0.0008645184153802346,-1.8754397508386508e-05,0.0007139316458621741,0.0006448256374145052,6.910600844766887e-05,0.0008579134242000701,0.0006894377846811198,0.00016847563951895034,0.001336403170905397,0.0019408134601702784,-0.0006044102892648815,0.001316730599267934,0.0017702571726283794,-0.0004535265733604454,0.0020053239981941318,0.0023543159235387815,-0.00034899192534464975,0.0012389558031638537,0.0013115930121829278,-7.263720901907415e-05,0.007320649303446127,0.006672450405914384,0.0006481988975317434,0.006755326995731386,0.008066417353201486,-0.0013110903574701004,0.03105734173990932,0.12579640644646395
L5H1,5,,0.231464686839215,0.22554008993260674,0.005924596906608265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052351215244222184,0.042437444127875444,0.00991377111634674,0.06971930486391299,0.07064378658324723,-0.0009244817193342358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870730912531364,0.00544208185893292,0.00042864905359844396,0.00583414798661954,0.005861771138034475,-2.7623151414935335e-05,0.13940415873206313,0.1331190081544731,0.006285150577590021,0.0,0.0,0.0,0.0,0.0,0.0,0.005167434588707464,0.004308672987790529,0.0008587616009169347,0.003011942635459066,0.003090487916669381,-7.854528121031476e-05,0.0037581330750994252,0.0036814732398106594,7.665983528876586e-05,0.03980025450475125,0.040672123380239004,-0.0008718688754877565,0.0,0.0,0.0,0.0005482487697967906,0.000398198526570703,0.00015005024322608764,0.00032843254240326805,0.0003262999094399025,2.1326329633655446e-06,0.0002542562424729856,0.00025590445344726004,-1.648210974274436e-06,0.0003204634625993482,0.00032265417946474305,-2.190716865394849e-06,0.005600771506540867,0.00557395435674181,2.6817149799057e-05,0.07744500545991144,0.06612498833803601,0.011320017121875428,0.0639376295152578,0.0525863975011696,0.00583414798661954,0.005861771138034475,0.003011942635459066,0.003090487916669381,0.014590097604261042,0.014838611656252585,-0.00024851405199154304,6.505154090490268e-05,6.525133487575122e-05,-1.9979397084854248e-07,2.6996697900163455e-05,2.7901496511820562e-05,-9.047986116571073e-07,3.591325956842858e-05,3.675045219945522e-05,-8.371926310266412e-07,5.5944690238653036e-05,5.3403139585305056e-05,2.5415506533479806e-06,7.019578704847281e-05,6.794346077533443e-05,2.252326273138381e-06,8.141058377413477e-05,9.463396014512903e-05,-1.3223376370994258e-05,3.8260629638335776e-05,4.129710940564697e-05,-3.0364797673111953e-06,0.0001439338761181391,0.0001492595178972993,-5.325641779160205e-06,0.052525083918414324,0.05150142852238593,0.001023655396028396,0.0003897455668177355,0.00040653718780871476,-1.6791620990979283e-05,0.06724314302104886,0.1247667220033159
L26H0,26,,0.01227868617866264,0.010213784189190625,0.0020649019894720157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01309948084193404,0.009761707778153649,0.003337773063780391,0.03637260317036603,0.03173240632333649,0.004640196847029543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067233054796055295,0.006494984552767193,0.00022832092683833672,0.023214965620111678,0.022559737962963757,0.0006552276571479207,0.016006079981585968,0.01576958237860555,0.00023649760298041778,0.0,0.0,0.0,0.0,0.0,0.0,0.007262627600527798,0.006499269777169596,0.000763357823358202,0.01764483470740132,0.016009100413211685,0.0016357342941896343,0.024888651720794408,0.02649196558637365,-0.0016033138655792423,0.01990237797942536,0.020245686907355828,-0.0003433089279304691,0.0,0.0,0.0,0.001522221199752837,0.0014848994227985091,3.7321776954327797e-05,0.0017833426296022753,0.0013860837741422063,0.00039725885546006904,0.005879744690453253,0.00497411132001742,0.0009056333704358325,0.0013430696637060063,0.0011792927697666248,0.00016377689393938153,0.003334332058007713,0.0033257153151831594,8.616742824553523e-06,0.10336224415388916,0.09684115335736428,0.006521090796524881,0.028607635121820206,0.024240861530888946,0.023214965620111678,0.022559737962963757,0.01764483470740132,0.016009100413211685,0.008423320820358226,0.008934870772777638,-0.0005115499524194125,0.0004842116076414853,0.000493424108866997,-9.212501225511704e-06,0.016314662499169404,0.013911792371880683,0.002402870127288721,0.007555160911063665,0.00689128405656817,0.0006638768544954942,0.0021772676178077872,0.003946433114071115,-0.0017691654962633274,0.0006944584412224165,0.001048427085541854,-0.0003539686443194375,0.0031596306054925915,0.006327728991076008,-0.0031680983855834166,0.00028863017679624865,0.0005749773250641404,-0.0002863471482678917,0.0005514218256234583,0.0009076053711491595,-0.00035618354552570115,0.009936671046936034,0.011089398367189814,-0.0011527273202537793,0.006871408666942502,0.012805171886902274,-0.0059337632199597725,0.042714026885168815,0.12472707688788842
L7H13,7,,0.12120989506413055,0.15466833899271404,-0.03345844392858349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03622215721403594,0.036040978215777605,0.00018117899825833422,0.06444051493344337,0.07037861708175222,-0.005938102148308852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008706069460006714,0.009345261651036113,-0.0006391921910293991,0.01403826232036872,0.016168845808793304,-0.002130583488424584,0.06089524571696225,0.05976106722716947,0.0011341784897927754,0.0,0.0,0.0,0.0,0.0,0.0,0.005455923769011895,0.006998339446443246,-0.0015424156774313516,0.009375687058783557,0.009769158838068013,-0.0003934717792844558,0.010972301730438288,0.010448303559046503,0.0005239981713917857,0.025722454907751182,0.028107176157326788,-0.002384721249575606,0.0,0.0,0.0,0.0008656066141586694,0.0006477141878043024,0.0002178924263543671,0.0009027538763400564,0.0008869402427608947,1.581363357916162e-05,0.0018630805732609333,0.0018412191530651197,2.1861420195813663e-05,0.0010730204190922312,0.0010617619997619746,1.12584193302566e-05,0.006214215211896388,0.006253764166701672,-3.954895480528381e-05,0.089474863035497,0.09320852310255709,-0.0037336600670600933,0.05124975705721322,0.05303229350106127,0.01403826232036872,0.016168845808793304,0.009375687058783557,0.009769158838068013,0.01216805290158202,0.012042737609742515,0.0001253152918395048,0.00016455815078607967,0.00016479898054021168,-2.4082975413200545e-07,7.401472890636201e-05,7.439267476623105e-05,-3.779458598690387e-07,5.933713891419934e-05,5.966709699631741e-05,-3.299580821180658e-07,0.00012033269733880645,8.812541242651171e-05,3.220728491229474e-05,8.576541031510626e-05,7.826718138688201e-05,7.498228928224252e-06,0.00026044086318652515,0.0002336971987593953,2.674366442712985e-05,7.347387279954659e-05,7.162065735476304e-05,1.853215444783552e-06,0.00047185689768765846,0.00047122878992281593,6.281077648425358e-07,0.05825368248350252,0.05875276264915206,-0.0004990801656495417,0.0010118697413276428,0.000942939239850368,6.893050147727478e-05,0.07071964540369118,0.12355064361245126
L22H9,22,,0.014310054569862108,0.01279856586781775,0.0015114887020443585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01593268614799935,0.01789353361827052,-0.001960847470271171,0.021120850854032997,0.02401835828344581,-0.0028975074294128114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004689088067998212,0.005138258685673718,-0.00044917061767550583,0.010911059559892937,0.010665015341837336,0.00024604421805560044,0.03108357905078156,0.02717503393663831,0.00390854511414325,0.0,0.0,0.0,0.0,0.0,0.0,0.00858969735611732,0.008451636575062897,0.00013806078105442314,0.016293205224565996,0.015397754939149688,0.0008954502854163077,0.018731325045693126,0.021036672292863486,-0.00230534724717036,0.014256390113152053,0.014315625303289685,-5.9235190137632565e-05,0.0,0.0,0.0,0.00369059991335002,0.003302270307370032,0.00038832960597998773,0.0027087545254928657,0.0023188503553674953,0.00038990417012537033,0.007293610494006771,0.00593381301118207,0.0013597974828247015,0.0025658263892079213,0.002566939057344484,-1.1126681365627306e-06,0.004261605947557783,0.0042856273458825485,-2.402139832476547e-05,0.09140585272432453,0.09270474418412172,-0.0012988914597971968,0.0329020714854649,0.03478569918637717,0.010911059559892937,0.010665015341837336,0.016293205224565996,0.015397754939149688,0.017413935669493383,0.01875664513346141,-0.0013427094639680281,0.0006362461638870799,0.0005421791821167913,9.406698177028862e-05,0.004189441426203918,0.002500408299019318,0.0016890331271846,0.002219848094657323,0.0010810693302129597,0.0011387787644443635,0.005210059482126165,0.004489304596135278,0.0007207548859908871,0.00421387621574212,0.006203069281169407,-0.001989193065427286,0.005348435265396621,0.009620568532232763,-0.004272133266836142,0.0010936432041620736,0.0022233048376587242,-0.0011296616334966507,0.0004751942480470673,0.000714554758331415,-0.0002393605102843477,0.014486541173287801,0.011963704197194848,0.0025228369760929535,0.016341208415474047,0.023250802005527583,-0.006909593590053536,0.03894601252752951,0.12274202528564407
L22H14,22,,0.04888486694144334,0.035594102213187324,0.013290764728256015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018187179066820564,0.01060782673359826,0.007579352333222305,0.04436543332704891,0.044979896885315854,-0.0006144635582669422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00476418770250727,0.004410974522844351,0.0003532131796629189,0.019471856152139057,0.02270105107537061,-0.0032291949232315514,0.08906466250808674,0.0804246561115004,0.008640006396586339,0.0,0.0,0.0,0.0,0.0,0.0,0.007127784049240104,0.005454944292273758,0.0016728397569663461,0.026683897077474792,0.03231472666802601,-0.005630829590551219,0.0204604411358176,0.016503406326750535,0.003957034809067065,0.02646349085241764,0.02761373469988955,-0.0011502438474719108,0.0,0.0,0.0,0.0006484093334201051,0.00048190796316891225,0.00016650137025119282,0.0009630186219335156,0.0010247027765832135,-6.168415464969789e-05,0.0015635194212823467,0.001361476226480468,0.00020204319480187868,0.0009095918353507458,0.0008978917340754232,1.170010127532256e-05,0.0034469933976550692,0.003407229729763121,3.9763667891948296e-05,0.10077988439598609,0.09575890831917154,0.005020976076814551,0.030727560151988045,0.020955653511885282,0.019471856152139057,0.02270105107537061,0.026683897077474792,0.03231472666802601,0.02065843013499222,0.022326101956761397,-0.001667671821769176,9.681962648510804e-05,6.018410733830385e-05,3.663551914680418e-05,5.222765200270153e-05,3.0121076196750547e-05,2.2106575805950983e-05,6.77130536166411e-05,4.477970512338717e-05,2.2933348493253927e-05,0.00025328146167623734,0.0001170888111004901,0.00013619265057574723,0.0004802694831330261,0.0003470406328771035,0.00013322885025592263,0.0009362347812148981,0.0006114041448321191,0.00032483063638277896,0.00014724412256467357,0.0001095669610705857,3.767716149408786e-05,0.0003059850535651617,0.00028072106747580223,2.526398608935945e-05,0.026640787492987553,0.020899993326930322,0.005740794166057231,0.002123014902153997,0.0014658216173561007,0.0006571932847978961,0.04751597796008422,0.12068995750903008
L13H15,13,,0.04851141457340997,0.0429722656026422,0.0055391489707677655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018153615579691595,0.02037521908773622,-0.0022216035080446263,0.006095862875743385,0.0066858397163429084,-0.000589976840599523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010054745514115641,0.00972290758668736,0.0003318379274282815,0.006552319649745397,0.006820211184300855,-0.0002678915345554573,0.05470985007709223,0.05569700274992903,-0.0009871526728367983,0.0,0.0,0.0,0.0,0.0,0.0,0.007131626515345849,0.007038163178049798,9.346333729605069e-05,0.013575581481094006,0.012270016194419647,0.0013055652866743594,0.017007387034988743,0.0152505889462478,0.0017567980887409438,0.008224826751214113,0.006824928964028496,0.0013998977871856168,0.0,0.0,0.0,0.0023222584090464393,0.0032891627964531218,-0.0009669043874066825,0.0016617936238317408,0.002333455783379633,-0.0006716621595478924,0.0061520221960215974,0.005535472200509555,0.0006165499955120427,0.0035220684088024547,0.0030479666595909696,0.00047410174921148516,0.006579946072011727,0.006477495541435891,0.00010245053057583633,0.08613341841268347,0.08568316361737496,0.00045025479530851065,0.03766224601819952,0.0404254526489265,0.006552319649745397,0.006820211184300855,0.013575581481094006,0.012270016194419647,0.009648816332298912,0.010232899413994674,-0.0005840830816957621,0.0008142901373984948,0.0007522839915740729,6.200614582442185e-05,0.0018779940698479716,0.0016799313264345137,0.0001980627434134579,0.004141784930205823,0.0035467415695288516,0.0005950433606769713,0.0065308715151644525,0.006220248306013804,0.0003106232091506485,0.0015305629703224368,0.0015474587170386624,-1.689574671622559e-05,0.0032173643681262898,0.0030374419079735467,0.00017992246015274306,0.001879507346396766,0.0017834078639115095,9.609948248525649e-05,0.00232643212660126,0.002755462566596693,-0.00042903043999543283,0.02938267710844745,0.026066308369498775,0.003316368738948673,0.015484738326611206,0.015344019361534216,0.0001407189650769903,0.04586556257819865,0.12007164294963893
L6H12,6,,0.06074649031716426,0.05292326173800261,0.00782322857916165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01287900243829568,0.005206603841402765,0.007672398596892915,0.016288173073712352,0.016036133833541064,0.00025203924017128815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007826199155891991,0.005271891153039076,0.002554308002852915,0.004278238291560665,0.004414393723256557,-0.00013615543169589236,0.01858770699888191,0.019837125711809327,-0.0012494187129274172,0.0,0.0,0.0,0.0,0.0,0.0,0.007847289742715874,0.012087312553231535,-0.004240022810515661,0.04882471484070455,0.04900531183266266,-0.00018059699195810408,0.00849116960963349,0.008303235004289328,0.00018793460534416093,0.003748370545838379,0.00387452134476384,-0.00012615079892546116,0.0,0.0,0.0,0.002165045783031325,0.0023493864933195395,-0.00018434071028821438,0.0030457000467849463,0.003409120771158043,-0.0003634207243730968,0.005028147982539172,0.005269195171946262,-0.00024104718940709015,0.001915730827985711,0.0018251566014887547,9.057422649695634e-05,0.00657060697988978,0.006574643962815378,-4.036982925597482e-06,0.1023012387191434,0.0971416071457945,0.005159631573348894,0.03071753711993487,0.024915194040992916,0.004278238291560665,0.004414393723256557,0.04882471484070455,0.04900531183266266,0.010486571228025647,0.010351504833879907,0.00013506639414574,9.488547144559578e-05,9.101568643869652e-05,3.86978500689926e-06,0.0006102833586028894,0.0005822945071386879,2.7988851464201504e-05,0.0021313753412859613,0.0020526108373318604,7.876450395410094e-05,0.000356698853633214,0.00043852284805454196,-8.182399442132796e-05,0.00042044085726221635,0.0005822301119603214,-0.00016178925469810507,0.0013728338110328068,0.001557778791901552,-0.0001849449808687452,0.0012856731769804865,0.0013320751478203272,-4.640197083984076e-05,0.001068053948029099,0.0010656862399328157,2.367708096283295e-06,0.05164337845067045,0.05232908395870776,-0.0006857055080373084,0.004503700646937822,0.004976293139669559,-0.00047259249273173647,0.06496649385003055,0.11902900270003956
L9H5,9,,0.024093142975907034,0.02436945285663251,-0.00027630988072547755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038038628679273206,0.002876732998699167,0.0009271298692281535,0.01812384339021335,0.018533880736096898,-0.0004100373458835495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013285679138578154,0.007680967779444481,0.005604711359133673,0.011621905137859415,0.010150004808767184,0.0014719003290922308,0.021406363785098134,0.01443599614841511,0.006970367636683024,0.0,0.0,0.0,0.0,0.0,0.0,0.0023363640659467646,0.0020707226364100493,0.0002656414295367153,0.015513795702723607,0.01308757315079371,0.0024262225519298963,0.04069556518156042,0.03475975691969317,0.005935808261867251,0.005944652202172458,0.005054467656913578,0.0008901845452588802,0.0,0.0,0.0,0.0008612190829345572,0.0006370727255169473,0.00022414635741760988,0.0021304340999332527,0.0014919325286881083,0.0006385015712451444,0.003157815917743355,0.0028222570304029257,0.0003355588873404291,0.0012983888622674048,0.0010264610250757113,0.0002719278371916935,0.004418826113560731,0.004426052649355354,-7.2265357946230124e-06,0.09470503005747427,0.07660348160349145,0.01810154845398282,0.020287125155386797,0.013265496140070644,0.011621905137859415,0.010150004808767184,0.015513795702723607,0.01308757315079371,0.018881083937723114,0.018523063897355335,0.0003580200403677791,0.0008644762731013381,0.0007996723917563058,6.480388134503232e-05,0.0016181208099331598,0.001482264014534516,0.00013585679539864382,0.0003096343471623906,0.0002923438920496539,1.7290455112736714e-05,0.001995473877811706,0.002477501057377115,-0.00048202717956540887,0.005155930178224798,0.006045408103437651,-0.000889477925212853,0.008050673096674645,0.01325276688146367,-0.005202093784789025,0.0036839457901041094,0.0038704432226105245,-0.0001864974325064151,0.0010027693756344933,0.0010665707423793299,-6.380136674483659e-05,0.01082216412111312,0.010729839979064121,9.232414204899883e-05,0.01988879231844975,0.026712690007268294,-0.006823897688818543,0.03249547948903313,0.11681268149982767
