node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L4H12,4,0.0008820162476787685,0.0008410428931875525,0.015815548780487805,0.015815548780487805
L13H14,13,0.0008732810440319702,0.0008410428931875525,0.026614010989010988,0.026614010989010988
L26H0,26,0.0008718957998114304,0.0008410428931875525,0.05036764705882353,0.05036764705882353
L25H10,25,0.0008494718875391684,0.0008410428931875525,0.05199795081967213,0.05199795081967213
L5H1,5,0.0008262343089372762,0.0008410428931875525,0.021261867088607594,0.021261867088607594
L14H0,14,0.0008255411771045527,0.0008410428931875525,0.059695512820512824,0.059695512820512824
L3H1,3,0.0008135031765959402,0.0008410428931875525,0.022301136363636363,0.022301136363636363
L15H11,15,0.0008005358195194272,0.0008410428931875525,0.028448275862068967,0.028448275862068967
L5H13,5,0.0007791279257734888,0.0008410428931875525,0.038240131578947366,0.038240131578947366
L18H10,18,0.0007656508784222895,0.0008410428931875525,0.04549632352941176,0.04549632352941176
L5H5,5,0.0007387952419496037,0.0008410428931875525,0.015530873493975904,0.015530873493975904
