source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L6H8,L12H3,0.0008706968358269362,0.0,0.0,0.0008706968358269362,-0.0008706968358269362,-1.0
L2H4,L4H0,0.0008701314482712045,0.0,0.0,0.0008701314482712045,-0.0008701314482712045,-1.0
L4H0,L9H3,0.0008701314482712045,0.0,0.0,0.0008701314482712045,-0.0008701314482712045,-1.0
MLP1,L2H4,0.0008701314482712045,0.0,0.0,0.0008701314482712045,-0.0008701314482712045,-1.0
L11H9,L13H14,0.0008700159389856248,0.0,0.0,0.0008700159389856248,-0.0008700159389856248,-1.0
L0H11,MLP12,0.0008695455011679915,0.0,0.0,0.0008695455011679915,-0.0008695455011679915,-1.0
L1H13,L6H5,0.000869212919699867,0.0,0.0,0.000869212919699867,-0.000869212919699867,-1.0
L1H9,L5H12,0.0008686255094545358,0.0,0.0,0.0008686255094545358,-0.0008686255094545358,-1.0
L1H9,MLP4,0.0008686255094545358,0.0,0.0,0.0008686255094545358,-0.0008686255094545358,-1.0
L0H0,L11H1,0.0008685471332715334,0.0,0.0,0.0008685471332715334,-0.0008685471332715334,-1.0
L8H10,L11H9,0.0,0.0008684421772341942,0.0,0.0008684421772341942,0.0008684421772341942,1.0
L10H5,MLP17,0.0008683809301267717,0.0,0.0,0.0008683809301267717,-0.0008683809301267717,-1.0
L9H7,L10H5,0.0008683809301267717,0.0,0.0,0.0008683809301267717,-0.0008683809301267717,-1.0
L4H10,L6H14,0.0008683072733272397,0.0,0.0,0.0008683072733272397,-0.0008683072733272397,-1.0
L6H14,L11H1,0.0008683072733272397,0.0,0.0,0.0008683072733272397,-0.0008683072733272397,-1.0
L9H3,L10H13,0.0008683072733272397,0.0,0.0,0.0008683072733272397,-0.0008683072733272397,-1.0
MLP0,L4H10,0.0008683072733272397,0.0,0.0,0.0008683072733272397,-0.0008683072733272397,-1.0
MLP14,MLP27,0.0,0.0008677530741377973,0.0,0.0008677530741377973,0.0008677530741377973,1.0
L5H13,L12H14,0.0008676524412960728,0.0,0.0,0.0008676524412960728,-0.0008676524412960728,-1.0
L5H13,MLP12,0.0008676524412960728,0.0,0.0,0.0008676524412960728,-0.0008676524412960728,-1.0
L0H10,L3H15,0.0008673188571202573,0.0,0.0,0.0008673188571202573,-0.0008673188571202573,-1.0
L0H10,MLP5,0.0008673188571202573,0.0,0.0,0.0008673188571202573,-0.0008673188571202573,-1.0
L3H15,MLP9,0.0008673188571202573,0.0,0.0,0.0008673188571202573,-0.0008673188571202573,-1.0
L13H13,L14H5,0.0,0.0008672115687903084,0.0,0.0008672115687903084,0.0008672115687903084,1.0
L11H1,L12H3,0.0008669719295774093,0.0,0.0,0.0008669719295774093,-0.0008669719295774093,-1.0
MLP10,L12H3,0.0008669719295774093,0.0,0.0,0.0008669719295774093,-0.0008669719295774093,-1.0
MLP4,L17H1,0.0008669719295774093,0.0,0.0,0.0008669719295774093,-0.0008669719295774093,-1.0
MLP4,L17H2,0.0008669719295774093,0.0,0.0,0.0008669719295774093,-0.0008669719295774093,-1.0
L4H12,L5H5,0.0008667391229368138,0.0,0.0,0.0008667391229368138,-0.0008667391229368138,-1.0
L4H12,MLP5,0.0008667391229368138,0.0,0.0,0.0008667391229368138,-0.0008667391229368138,-1.0
L5H5,L13H13,0.0008667391229368138,0.0,0.0,0.0008667391229368138,-0.0008667391229368138,-1.0
L0H10,L13H13,0.0008666251408055782,0.0,0.0,0.0008666251408055782,-0.0008666251408055782,-1.0
L0H10,L13H6,0.0008666251408055782,0.0,0.0,0.0008666251408055782,-0.0008666251408055782,-1.0
L0H10,L2H14,0.0008666251408055782,0.0,0.0,0.0008666251408055782,-0.0008666251408055782,-1.0
L5H6,L6H7,0.0008666251408055782,0.0,0.0,0.0008666251408055782,-0.0008666251408055782,-1.0
L6H7,L11H8,0.0008666251408055782,0.0,0.0,0.0008666251408055782,-0.0008666251408055782,-1.0
