node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
MLP22,22,0.03853683585463566,0.04006541291905151,0.24812030075187969,0.2632018176378206
L17H14,17,0.03797043653973623,0.035977105478331974,0.18702080411407201,0.18805108722480313
L12H13,12,0.033708251808068745,0.033524121013900246,0.07455357142857143,0.08274236482499611
L16H6,16,0.03286812494792409,0.033524121013900246,0.1856060606060606,0.17913069283943003
L13H11,13,0.029517656171776353,0.033524121013900246,0.16545893719806765,0.19308306197064495
MLP23,23,0.024183554755984178,0.024529844644317254,0.34011583011583013,0.32773971951103037
L12H3,12,0.02217970621469993,0.022076860179885527,0.19072164948453607,0.19658995556673114
MLP26,26,0.021584129377265095,0.02044153720359771,0.12217194570135746,0.1326559182504501
L12H10,12,0.020475452094792283,0.02044153720359771,0.1606280193236715,0.17644597405144882
MLP8,8,0.020168168304184476,0.019623875715453803,0.1162280701754386,0.15093398389143772
L11H4,11,0.019232814124687532,0.019623875715453803,0.13056668292774454,0.15528820721963657
L13H2,13,0.019184288475107322,0.019623875715453803,0.16850716108905275,0.1619376388949657
L6H8,6,0.019041715836230554,0.019623875715453803,0.05121415301067073,0.055794808526259586
L13H15,13,0.018644393831473986,0.019623875715453803,0.13826383154417837,0.15082352574507074
L9H7,9,0.018576709266235947,0.02044153720359771,0.15638297872340426,0.17156176897826406
L9H15,9,0.01840621694564457,0.017988552739165987,0.10732023840041015,0.11300530457966262
L14H13,14,0.01693245690113977,0.016353229762878167,0.21484851985083,0.21619969131116074
L18H3,18,0.014968221007084392,0.014717906786590351,0.28654716609813696,0.2937123472135259
L17H15,17,0.013503742591610258,0.013082583810302535,0.25245401247848537,0.2623675488257764
L6H7,6,0.013091736505851962,0.012264922322158627,0.0772804054054054,0.09203179474353135
L14H5,14,0.01293301357389557,0.013082583810302535,0.1809291348765033,0.18996054149564673
L25H0,25,0.010256261159562107,0.009811937857726901,0.10728139450665775,0.12360109113321126
L23H5,23,0.009190997317824186,0.008994276369582993,0.22900763358778625,0.2322346917473804
L21H0,21,0.008650043542284462,0.008176614881439084,0.10218408175014393,0.09489647824187883
L27H15,27,0.00850923475875707,0.008176614881439084,0.0954124221844935,0.09448174155804726
L19H6,19,0.00825508117444205,0.008176614881439084,0.22433227150208282,0.22188521311302473
L18H11,18,0.0060652142600820785,0.005723630417007359,0.11452513966480447,0.1390958338917583
L8H3,8,0.006030044577014642,0.005723630417007359,0.11887254901960784,0.12879423520557837
L26H9,26,0.005163208900863494,0.004905968928863451,0.07695384554820714,0.07621506738299126
L16H12,16,0.005075273360007426,0.004905968928863451,0.3158981876332623,0.3784826333436346
L11H6,11,0.004991229292758645,0.004905968928863451,0.187780291603821,0.18171874513042865
MLP25,25,0.004707780281693719,0.004905968928863451,0.08804347826086957,0.17962399930928952
L10H4,10,0.004173689835498342,0.004088307440719542,0.11222627737226278,0.14115757366337967
L3H14,3,0.003785893834097758,0.004088307440719542,0.046130952380952384,0.04468965464453865
L9H2,9,0.0034510260539263667,0.003270645952575634,0.1231589590964591,0.14892657434945278
L6H5,6,0.003134174635497598,0.003270645952575634,0.05481531544150605,0.05707501130340746
L17H11,17,0.002617118676615779,0.0024529844644317253,0.19318181818181818,0.2156675329435088
L16H1,16,0.002571194838392719,0.0024529844644317253,0.2170138888888889,0.22334463602845955
L8H10,8,0.0025255503659729985,0.0024529844644317253,0.060353053435114504,0.0700671086925016
L5H13,5,0.002459641101783881,0.0024529844644317253,0.07655038759689922,0.08532966817850539
L9H8,9,0.0017503562082140979,0.001635322976287817,0.14719650512026672,0.14719650512026672
L16H5,16,0.0017313887917510444,0.001635322976287817,0.20425415296399357,0.20425415296399357
L18H13,18,0.0016769718986304977,0.001635322976287817,0.1352594958865745,0.1352594958865745
L3H0,3,0.0016704077301144626,0.001635322976287817,0.040242574025487254,0.040242574025487254
L13H7,13,0.0016276181536308595,0.001635322976287817,0.11091886238205448,0.11091886238205448
L10H13,10,0.0016257041384537497,0.001635322976287817,0.17275333709343862,0.17275333709343862
L11H0,11,0.0015256096707541207,0.001635322976287817,0.12820855614973262,0.12820855614973262
L5H1,5,0.0014479758410582606,0.001635322976287817,0.0605439034992393,0.0605439034992393
L17H4,17,0.001355375445058797,0.001635322976287817,0.14772884266203523,0.14772884266203523
L13H14,13,0.0008776389936126086,0.0008176614881439084,0.10557432432432433,0.10557432432432433
L15H2,15,0.0008766880521574676,0.0008176614881439084,0.13378378378378378,0.13378378378378378
L20H10,20,0.0008743930030019408,0.0008176614881439084,0.2679738562091503,0.2679738562091503
L9H12,9,0.0008728168409647501,0.0008176614881439084,0.06745594713656387,0.06745594713656387
L18H12,18,0.0008682337611060021,0.0008176614881439084,0.19927536231884058,0.19927536231884058
L15H4,15,0.0008667919252775605,0.0008176614881439084,0.1256720430107527,0.1256720430107527
L20H4,20,0.0008661162059786515,0.0008176614881439084,0.12973484848484848,0.12973484848484848
L25H9,25,0.0008646493206018294,0.0008176614881439084,0.06677631578947368,0.06677631578947368
L26H0,26,0.0008623672306801426,0.0008176614881439084,0.06092964824120603,0.06092964824120603
L15H11,15,0.0008572748465167464,0.0008176614881439084,0.10483870967741936,0.10483870967741936
L5H8,5,0.0008572149036757141,0.0008176614881439084,0.050537109375,0.050537109375
L17H3,17,0.0008566544434736762,0.0008176614881439084,0.05755813953488372,0.05755813953488372
L1H13,1,0.0008449173426996213,0.0008176614881439084,0.055288461538461536,0.055288461538461536
L12H14,12,0.0008040532653944336,0.0008176614881439084,0.08135474860335196,0.08135474860335196
L12H4,12,0.0007408621621449235,0.0008176614881439084,0.09155701754385964,0.09155701754385964
L19H5,19,0.0007373107086656994,0.0008176614881439084,0.1298449612403101,0.1298449612403101
L4H11,4,0.0007076507245894116,0.0008176614881439084,0.06866197183098592,0.06866197183098592
L4H4,4,0.0006715469062821268,0.0008176614881439084,0.06823671497584541,0.06823671497584541
L18H2,18,0.0006016558725134209,0.0008176614881439084,0.3609625668449198,0.3609625668449198
