source,target,support_weighted,support_unweighted
L2H15,MLP5,0.028832773009233217,0.03107113654946852
MLP11,L17H12,0.028791787236922245,0.027800490596892886
L11H9,MLP12,0.028775823351969446,0.027800490596892886
MLP7,L13H6,0.02867382934406585,0.029435813573180702
Input Embed,L11H5,0.02851667937700397,0.02698282910874898
L16H13,L17H8,0.028486141289185387,0.028618152085036794
L13H10,L15H5,0.028261369421016768,0.02698282910874898
L20H5,MLP22,0.028246228146532742,0.029435813573180702
MLP2,L16H8,0.028044956922492426,0.028618152085036794
L9H5,MLP12,0.027857053955949198,0.029435813573180702
L17H2,MLP20,0.027723074154157052,0.027800490596892886
MLP2,L12H6,0.027708750586017444,0.028618152085036794
L9H3,MLP16,0.02761210716269557,0.02698282910874898
MLP12,L21H12,0.02736317948767373,0.02698282910874898
L13H10,MLP16,0.026764201318235325,0.025347506132461162
MLP6,L13H9,0.026582415832894293,0.02698282910874898
MLP9,L13H6,0.026429461566997898,0.025347506132461162
L2H14,MLP3,0.026318546056631757,0.02616516762060507
L13H9,L16H4,0.02611041192199872,0.02616516762060507
L16H6,MLP17,0.02603001816559003,0.02698282910874898
L20H5,MLP21,0.026017434359568433,0.02698282910874898
L20H14,L23H6,0.025797755442784703,0.024529844644317254
MLP19,MLP21,0.02561042455839817,0.025347506132461162
L16H9,L17H12,0.025494053548176153,0.024529844644317254
MLP15,L16H8,0.025486557577581122,0.025347506132461162
L4H15,MLP11,0.025425584618904526,0.025347506132461162
MLP18,L20H14,0.025293190692422817,0.024529844644317254
MLP5,L13H9,0.02509455401612611,0.025347506132461162
MLP4,MLP12,0.02499033340721373,0.025347506132461162
L21H1,Residual Output: no_tool,0.02487992215024893,0.024529844644317254
MLP22,L23H6,0.02486091578119709,0.025347506132461162
MLP18,L20H5,0.02484793997342296,0.02616516762060507
L2H15,MLP6,0.024839007522946425,0.025347506132461162
MLP2,L16H4,0.024813742618646207,0.025347506132461162
MLP3,L16H4,0.024490592922668197,0.024529844644317254
L13H9,L16H9,0.024197750585085352,0.023712183156173343
MLP16,L17H14,0.024163824675496548,0.022894521668029435
MLP9,L15H5,0.023968538952618634,0.022894521668029435
MLP4,L13H9,0.02385936274357521,0.023712183156173343
MLP3,MLP12,0.023618029017117573,0.023712183156173343
MLP5,L6H0,0.02360234828977995,0.02616516762060507
MLP23,L24H6,0.02360224072010974,0.023712183156173343
L16H9,L17H14,0.023422801053086716,0.022076860179885527
L2H14,L4H15,0.023116014403813254,0.023712183156173343
MLP1,L16H8,0.023074426115777487,0.023712183156173343
L11H1,L16H4,0.022914895102817242,0.022076860179885527
L15H9,MLP17,0.022905542621306715,0.023712183156173343
L17H8,L18H14,0.02286856568606651,0.022894521668029435
MLP11,L15H9,0.022728208810195508,0.022076860179885527
MLP11,MLP14,0.0223853232309664,0.02125919869174162
MLP1,MLP11,0.022353813899214765,0.022076860179885527
L11H5,MLP12,0.022297769665712106,0.02125919869174162
L17H1,MLP19,0.022237141583634826,0.022076860179885527
MLP9,L10H2,0.0218915686272041,0.02125919869174162
MLP10,L11H1,0.021606578754477725,0.02044153720359771
L2H15,L4H15,0.021593023166866007,0.023712183156173343
MLP26,Residual Output: no_tool,0.021584129377265095,0.02044153720359771
L24H6,MLP26,0.021584129377265095,0.02044153720359771
L2H14,L6H0,0.021451900010133546,0.023712183156173343
MLP14,L17H8,0.021176820788080825,0.02044153720359771
L10H2,L12H6,0.021167201535041466,0.022076860179885527
