source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L2H14,MLP6,0.07026110544278963,0.029943947503304237,0.029943947503304237,0.07026110544278963,-0.04031715793948539,-0.4023465559284155
MLP5,MLP11,0.029930422229315173,0.030187781565750294,0.029930422229315173,0.030187781565750294,0.0002573593364351215,0.004280888652502384
L17H8,MLP20,0.03743946329133851,0.029888864651657528,0.029888864651657528,0.03743946329133851,-0.0075505986396809804,-0.11214594020623449
L21H12,MLP22,0.04453584259732109,0.02956135745394792,0.02956135745394792,0.04453584259732109,-0.014974485143373167,-0.20209245603089035
MLP16,L17H1,0.02909190017146745,0.03460003344301041,0.02909190017146745,0.03460003344301041,0.00550813327154296,0.08648086121679469
MLP11,L17H12,0.05661428087178053,0.028791787236922245,0.028791787236922245,0.05661428087178053,-0.027822493634858288,-0.32576717616184475
L11H9,MLP12,0.042129144262634276,0.028775823351969446,0.028775823351969446,0.042129144262634276,-0.01335332091066483,-0.18832701515703895
L16H13,L17H8,0.03301226404806131,0.028486141289185387,0.028486141289185387,0.03301226404806131,-0.004526122758875924,-0.07359740035624411
L13H10,L15H5,0.03283149936738976,0.028261369421016768,0.028261369421016768,0.03283149936738976,-0.0045701299463729896,-0.07480627505317371
MLP9,L16H8,0.02798982486391018,0.04357926450190018,0.02798982486391018,0.04357926450190018,0.015589439637990001,0.21782364112959238
L9H5,MLP12,0.03184373490241339,0.027857053955949198,0.027857053955949198,0.03184373490241339,-0.003986680946464195,-0.06677769293672842
L2H15,MLP5,0.02783094007921161,0.028832773009233217,0.02783094007921161,0.028832773009233217,0.001001832930021606,0.017680326180846508
MLP12,L13H3,0.02775094397883124,0.08206179271312138,0.02775094397883124,0.08206179271312138,0.05431084873429014,0.49457695318752753
MLP12,L20H5,0.027663765124169442,0.057456327004984216,0.027663765124169442,0.057456327004984216,0.029792561880814774,0.350006222216139
L9H3,MLP16,0.028400816161532644,0.02761210716269557,0.02761210716269557,0.028400816161532644,-0.0007887089988370746,-0.014080839778200276
Input Embed,L9H5,0.02726798975789897,0.03194126551747508,0.02726798975789897,0.03194126551747508,0.004673275759576111,0.0789281293581781
L13H10,MLP16,0.030706737151964612,0.026764201318235325,0.026764201318235325,0.030706737151964612,-0.0039425358337292875,-0.06860051251422643
MLP11,L16H9,0.026471791441717567,0.06402540900673717,0.026471791441717567,0.06402540900673717,0.037553617565019605,0.4149699369585398
MLP9,L13H6,0.0356754268519444,0.026429461566997898,0.026429461566997898,0.0356754268519444,-0.009245965284946502,-0.14887661052662704
MLP2,L12H6,0.026325738596514187,0.027708750586017444,0.026325738596514187,0.027708750586017444,0.001383011989503257,0.02559498591411427
