sample_id,base_variant,step_idx,node,rescue_ratio,top1_is_tool,boundary_flip
codecontests_cpp_373,clean_no_schema,1,L21H12,0.5523255813953488,True,True
codecontests_cpp_373,clean_no_schema,2,MLP27,0.6237887596899225,True,True
codecontests_cpp_373,clean_schema_mismatch,1,L21H12,1.306201550387597,True,True
codecontests_cpp_373,clean_schema_mismatch,2,MLP27,1.4012839147286822,True,True
codecontests_cpp_373,clean_no_protocol,1,L21H12,1.5852713178294573,False,False
codecontests_cpp_373,clean_no_protocol,2,MLP27,2.2655038759689923,True,True
codecontests_java_373,clean_no_schema,1,L21H12,0.8148148148148148,False,False
codecontests_java_373,clean_no_schema,2,MLP27,0.9108796296296297,True,True
codecontests_java_373,clean_schema_mismatch,1,L21H12,0.7163065843621399,True,True
codecontests_java_373,clean_schema_mismatch,2,MLP27,0.7452096193415638,True,True
codecontests_java_373,clean_no_protocol,1,L21H12,0.8106995884773662,False,True
codecontests_java_373,clean_no_protocol,2,MLP27,0.9627700617283951,True,True
apps_python_374,clean_no_schema,1,L21H12,0.5213815789473685,False,False
apps_python_374,clean_no_schema,2,MLP27,0.6381578947368421,False,False
apps_python_374,clean_schema_mismatch,1,L21H12,0.20970394736842105,True,True
apps_python_374,clean_schema_mismatch,2,MLP27,0.26444284539473684,True,True
apps_python_374,clean_no_protocol,1,L21H12,0.7236842105263158,False,False
apps_python_374,clean_no_protocol,2,MLP27,1.1644736842105263,False,False
codecontests_cpp_374,clean_no_schema,1,L21H12,0.7876712328767124,False,False
codecontests_cpp_374,clean_no_schema,2,MLP27,0.884703196347032,True,True
codecontests_cpp_374,clean_schema_mismatch,1,L21H12,1.6894977168949772,False,False
codecontests_cpp_374,clean_schema_mismatch,2,MLP27,2.459474885844749,True,True
codecontests_cpp_374,clean_no_protocol,1,L21H12,2.2009132420091326,False,False
codecontests_cpp_374,clean_no_protocol,2,MLP27,3.817351598173516,False,False
codecontests_java_374,clean_no_schema,1,L21H12,0.6376953125,False,False
codecontests_java_374,clean_no_schema,2,MLP27,0.77490234375,False,True
codecontests_java_374,clean_schema_mismatch,1,L21H12,0.6005859375,False,False
codecontests_java_374,clean_schema_mismatch,2,MLP27,0.7430419921875,True,True
codecontests_java_374,clean_no_protocol,1,L21H12,0.98828125,False,False
codecontests_java_374,clean_no_protocol,2,MLP27,1.708984375,False,False
apps_python_375,clean_no_schema,1,L21H12,1.084090909090909,False,False
apps_python_375,clean_no_schema,2,MLP27,1.371590909090909,False,False
apps_python_375,clean_schema_mismatch,1,L21H12,1.1,False,False
apps_python_375,clean_schema_mismatch,2,MLP27,1.7230113636363635,True,True
apps_python_375,clean_no_protocol,1,L21H12,1.75,False,False
apps_python_375,clean_no_protocol,2,MLP27,2.390909090909091,False,False
codecontests_cpp_375,clean_no_schema,1,L21H12,0.9097222222222222,False,False
codecontests_cpp_375,clean_no_schema,2,MLP27,1.0342261904761905,False,True
codecontests_cpp_375,clean_schema_mismatch,1,L21H12,1.5396825396825398,False,False
codecontests_cpp_375,clean_schema_mismatch,2,MLP27,1.8055555555555556,True,True
codecontests_cpp_375,clean_no_protocol,1,L21H12,2.365079365079365,False,False
codecontests_cpp_375,clean_no_protocol,2,MLP27,4.035714285714286,False,False
codecontests_java_375,clean_no_schema,1,L21H12,0.17392578125,True,True
codecontests_java_375,clean_no_schema,2,MLP27,0.19248046875,True,True
codecontests_java_375,clean_schema_mismatch,1,L21H12,0.52734375,False,False
codecontests_java_375,clean_schema_mismatch,2,MLP27,0.67515869140625,True,True
codecontests_java_375,clean_no_protocol,1,L21H12,0.8375,False,False
codecontests_java_375,clean_no_protocol,2,MLP27,1.44453125,False,False
apps_python_376,clean_no_schema,1,L21H12,0.03453947368421053,True,True
apps_python_376,clean_no_schema,2,MLP27,0.02919407894736842,True,True
apps_python_376,clean_schema_mismatch,1,L21H12,0.6303453947368421,True,True
apps_python_376,clean_schema_mismatch,2,MLP27,0.712171052631579,True,True
apps_python_376,clean_no_protocol,1,L21H12,1.2828947368421053,False,False
apps_python_376,clean_no_protocol,2,MLP27,1.8042763157894737,False,False
codecontests_java_376,clean_no_schema,1,L21H12,0.8507142857142858,False,True
codecontests_java_376,clean_no_schema,2,MLP27,0.91,True,True
codecontests_java_376,clean_schema_mismatch,1,L21H12,1.4496428571428572,True,True
codecontests_java_376,clean_schema_mismatch,2,MLP27,1.4917857142857143,True,True
codecontests_java_376,clean_no_protocol,1,L21H12,2.1885714285714286,False,False
codecontests_java_376,clean_no_protocol,2,MLP27,3.467857142857143,True,True
apps_python_377,clean_no_schema,1,L21H12,0.7786458333333334,False,False
apps_python_377,clean_no_schema,2,MLP27,0.7604166666666666,False,False
apps_python_377,clean_schema_mismatch,1,L21H12,1.453125,False,False
apps_python_377,clean_schema_mismatch,2,MLP27,1.8665364583333333,False,True
apps_python_377,clean_no_protocol,1,L21H12,2.3020833333333335,False,False
apps_python_377,clean_no_protocol,2,MLP27,3.2708333333333335,False,False
apps_python_378,clean_no_schema,1,L21H12,0.24356223175965666,False,False
apps_python_378,clean_no_schema,2,MLP27,0.28594420600858367,True,True
apps_python_378,clean_schema_mismatch,1,L21H12,0.3851931330472103,True,True
apps_python_378,clean_schema_mismatch,2,MLP27,0.45882510729613735,True,True
apps_python_378,clean_no_protocol,1,L21H12,1.9484978540772533,False,False
apps_python_378,clean_no_protocol,2,MLP27,3.004291845493562,False,False
codecontests_cpp_378,clean_no_schema,1,L21H12,0.4071354166666667,True,True
codecontests_cpp_378,clean_no_schema,2,MLP27,0.41473958333333333,True,True
codecontests_cpp_378,clean_schema_mismatch,1,L21H12,0.6348958333333333,True,True
codecontests_cpp_378,clean_schema_mismatch,2,MLP27,0.642744140625,True,True
codecontests_cpp_378,clean_no_protocol,1,L21H12,1.20125,True,True
codecontests_cpp_378,clean_no_protocol,2,MLP27,1.234296875,True,True
codecontests_java_378,clean_no_schema,1,L21H12,0.5702761627906977,True,True
codecontests_java_378,clean_no_schema,2,MLP27,0.5826671511627907,True,True
codecontests_java_378,clean_schema_mismatch,1,L21H12,0.03203125,True,True
codecontests_java_378,clean_schema_mismatch,2,MLP27,0.032623432957848836,True,True
codecontests_java_378,clean_no_protocol,1,L21H12,1.4593023255813953,False,True
codecontests_java_378,clean_no_protocol,2,MLP27,1.6280886627906976,True,True
apps_python_379,clean_no_schema,1,L21H12,0.1305668016194332,False,True
apps_python_379,clean_no_schema,2,MLP27,0.06325910931174089,False,False
apps_python_379,clean_schema_mismatch,1,L21H12,0.8421052631578947,False,False
apps_python_379,clean_schema_mismatch,2,MLP27,1.312246963562753,False,True
apps_python_379,clean_no_protocol,1,L21H12,1.8704453441295548,False,False
apps_python_379,clean_no_protocol,2,MLP27,2.8421052631578947,False,False
codecontests_cpp_379,clean_no_schema,1,L21H12,0.09274839743589744,True,True
codecontests_cpp_379,clean_no_schema,2,MLP27,0.1312099358974359,True,True
codecontests_cpp_379,clean_schema_mismatch,1,L21H12,1.0080128205128205,False,False
codecontests_cpp_379,clean_schema_mismatch,2,MLP27,1.219150641025641,True,True
codecontests_cpp_379,clean_no_protocol,1,L21H12,1.1602564102564104,False,False
codecontests_cpp_379,clean_no_protocol,2,MLP27,1.9366987179487178,True,True
codecontests_java_379,clean_no_schema,1,L21H12,0.6032338308457711,True,True
codecontests_java_379,clean_no_schema,2,MLP27,0.6560167910447762,True,True
codecontests_java_379,clean_schema_mismatch,1,L21H12,0.3908582089552239,True,True
codecontests_java_379,clean_schema_mismatch,2,MLP27,0.4038596082089552,True,True
codecontests_java_379,clean_no_protocol,1,L21H12,2.681592039800995,False,False
codecontests_java_379,clean_no_protocol,2,MLP27,3.5808457711442787,True,True
apps_python_380,clean_no_schema,1,L21H12,0.1151541095890411,True,True
apps_python_380,clean_no_schema,2,MLP27,0.12371575342465753,True,True
apps_python_380,clean_schema_mismatch,1,L21H12,0.6797945205479452,False,False
apps_python_380,clean_schema_mismatch,2,MLP27,0.8556292808219178,True,True
apps_python_380,clean_no_protocol,1,L21H12,1.5684931506849316,False,False
apps_python_380,clean_no_protocol,2,MLP27,2.3476027397260273,False,False
codecontests_cpp_380,clean_no_schema,1,L21H12,0.42917798913043476,True,True
codecontests_cpp_380,clean_no_schema,2,MLP27,0.4475203804347826,True,True
codecontests_cpp_380,clean_schema_mismatch,1,L21H12,0.8213315217391305,False,False
codecontests_cpp_380,clean_schema_mismatch,2,MLP27,0.9425101902173914,True,True
codecontests_cpp_380,clean_no_protocol,1,L21H12,1.5108695652173914,False,False
codecontests_cpp_380,clean_no_protocol,2,MLP27,2.2666440217391304,True,True
codecontests_java_380,clean_no_schema,1,L21H12,0.5142543859649122,True,True
codecontests_java_380,clean_no_schema,2,MLP27,0.5277292351973685,True,True
codecontests_java_380,clean_schema_mismatch,1,L21H12,0.5182291666666666,True,True
codecontests_java_380,clean_schema_mismatch,2,MLP27,0.5413025973135965,True,True
codecontests_java_380,clean_no_protocol,1,L21H12,0.8322368421052632,False,False
codecontests_java_380,clean_no_protocol,2,MLP27,0.9664199561403509,True,True
mbpp_python_380,clean_no_schema,1,L21H12,0.3793402777777778,False,False
mbpp_python_380,clean_no_schema,2,MLP27,0.2916666666666667,False,False
mbpp_python_380,clean_schema_mismatch,1,L21H12,0.4982638888888889,False,False
mbpp_python_380,clean_schema_mismatch,2,MLP27,0.6927083333333334,False,True
mbpp_python_380,clean_no_protocol,1,L21H12,1.09375,False,False
mbpp_python_380,clean_no_protocol,2,MLP27,1.7291666666666667,False,False
apps_python_381,clean_no_schema,1,L21H12,0.24471830985915494,True,True
apps_python_381,clean_no_schema,2,MLP27,0.22139084507042253,True,True
apps_python_381,clean_schema_mismatch,1,L21H12,0.9339788732394366,False,False
apps_python_381,clean_schema_mismatch,2,MLP27,1.0732834507042253,True,True
apps_python_381,clean_no_protocol,1,L21H12,1.6549295774647887,False,False
apps_python_381,clean_no_protocol,2,MLP27,2.3098591549295775,False,False
codecontests_java_381,clean_no_schema,1,L21H12,0.5674603174603174,False,True
codecontests_java_381,clean_no_schema,2,MLP27,0.6061507936507936,False,True
codecontests_java_381,clean_schema_mismatch,1,L21H12,2.6468253968253967,False,False
codecontests_java_381,clean_schema_mismatch,2,MLP27,2.8953373015873014,True,True
codecontests_java_381,clean_no_protocol,1,L21H12,2.7936507936507935,False,False
codecontests_java_381,clean_no_protocol,2,MLP27,3.797123015873016,True,True
apps_python_382,clean_no_schema,1,L21H12,0.07213785046728972,True,True
apps_python_382,clean_no_schema,2,MLP27,0.05110981308411215,True,True
apps_python_382,clean_schema_mismatch,1,L21H12,1.2686915887850467,False,False
apps_python_382,clean_schema_mismatch,2,MLP27,1.6927570093457944,True,True
apps_python_382,clean_no_protocol,1,L21H12,2.7196261682242993,False,False
apps_python_382,clean_no_protocol,2,MLP27,3.9369158878504673,False,False
codecontests_java_382,clean_no_schema,1,L21H12,1.2455089820359282,False,False
codecontests_java_382,clean_no_schema,2,MLP27,1.3347679640718564,True,True
codecontests_java_382,clean_schema_mismatch,1,L21H12,0.7188435628742516,True,True
codecontests_java_382,clean_schema_mismatch,2,MLP27,0.7300009356287425,True,True
codecontests_java_382,clean_no_protocol,1,L21H12,0.9341317365269461,False,False
codecontests_java_382,clean_no_protocol,2,MLP27,1.237181886227545,True,True
apps_python_383,clean_no_schema,1,L21H12,0.1327319587628866,True,True
apps_python_383,clean_no_schema,2,MLP27,0.09213917525773196,True,True
apps_python_383,clean_schema_mismatch,1,L21H12,1.2989690721649485,False,False
apps_python_383,clean_schema_mismatch,2,MLP27,1.6211340206185567,True,True
apps_python_383,clean_no_protocol,1,L21H12,3.304123711340206,False,False
apps_python_383,clean_no_protocol,2,MLP27,4.144329896907217,False,False
codecontests_cpp_383,clean_no_schema,1,L21H12,0.5122626582278481,True,True
codecontests_cpp_383,clean_no_schema,2,MLP27,0.5555775316455697,True,True
codecontests_cpp_383,clean_schema_mismatch,1,L21H12,1.2112341772151898,False,False
codecontests_cpp_383,clean_schema_mismatch,2,MLP27,1.3960640822784811,True,True
codecontests_cpp_383,clean_no_protocol,1,L21H12,2.050632911392405,False,False
codecontests_cpp_383,clean_no_protocol,2,MLP27,3.454113924050633,False,False
codecontests_java_383,clean_no_schema,1,L21H12,0.03264292635658915,True,True
codecontests_java_383,clean_no_schema,2,MLP27,0.03394500968992248,True,True
codecontests_java_383,clean_schema_mismatch,1,L21H12,0.25172601744186046,True,True
codecontests_java_383,clean_schema_mismatch,2,MLP27,0.25739613614341084,True,True
codecontests_java_383,clean_no_protocol,1,L21H12,1.37984496124031,False,False
codecontests_java_383,clean_no_protocol,2,MLP27,1.6164153343023255,True,True
apps_python_384,clean_no_schema,1,L21H12,0.5147679324894515,False,False
apps_python_384,clean_no_schema,2,MLP27,0.6919831223628692,False,False
apps_python_384,clean_schema_mismatch,1,L21H12,0.7426160337552743,False,False
apps_python_384,clean_schema_mismatch,2,MLP27,1.0659282700421941,False,False
apps_python_384,clean_no_protocol,1,L21H12,0.8438818565400844,False,False
apps_python_384,clean_no_protocol,2,MLP27,1.4113924050632911,False,False
codecontests_cpp_384,clean_no_schema,1,L21H12,0.4097222222222222,False,False
codecontests_cpp_384,clean_no_schema,2,MLP27,0.5324074074074074,True,True
codecontests_cpp_384,clean_schema_mismatch,1,L21H12,0.4849537037037037,False,False
codecontests_cpp_384,clean_schema_mismatch,2,MLP27,0.6067708333333334,True,True
codecontests_cpp_384,clean_no_protocol,1,L21H12,0.8472222222222222,False,False
codecontests_cpp_384,clean_no_protocol,2,MLP27,1.4247685185185186,False,False
codecontests_java_384,clean_no_schema,1,L21H12,0.27510683760683763,True,True
codecontests_java_384,clean_no_schema,2,MLP27,0.28512286324786323,True,True
codecontests_java_384,clean_schema_mismatch,1,L21H12,2.126068376068376,True,True
codecontests_java_384,clean_schema_mismatch,2,MLP27,2.2161124465811968,True,True
codecontests_java_384,clean_no_protocol,1,L21H12,3.2905982905982905,False,False
codecontests_java_384,clean_no_protocol,2,MLP27,3.828926282051282,True,True
apps_python_385,clean_no_schema,1,L21H12,1.1914893617021276,False,False
apps_python_385,clean_no_schema,2,MLP27,1.2627659574468084,False,False
apps_python_385,clean_schema_mismatch,1,L21H12,1.995744680851064,False,False
apps_python_385,clean_schema_mismatch,2,MLP27,2.4888297872340424,True,True
apps_python_385,clean_no_protocol,1,L21H12,1.6893617021276597,False,False
apps_python_385,clean_no_protocol,2,MLP27,2.484042553191489,False,False
codecontests_java_385,clean_no_schema,1,L21H12,0.6982323232323232,False,False
codecontests_java_385,clean_no_schema,2,MLP27,0.8383838383838383,True,True
codecontests_java_385,clean_schema_mismatch,1,L21H12,0.5574494949494949,False,False
codecontests_java_385,clean_schema_mismatch,2,MLP27,0.6553819444444444,True,True
codecontests_java_385,clean_no_protocol,1,L21H12,1.398989898989899,False,False
codecontests_java_385,clean_no_protocol,2,MLP27,2.3106060606060606,False,False
apps_python_386,clean_no_schema,1,L21H12,1.3670212765957446,False,False
apps_python_386,clean_no_schema,2,MLP27,1.6888297872340425,False,False
apps_python_386,clean_schema_mismatch,1,L21H12,1.2180851063829787,False,False
apps_python_386,clean_schema_mismatch,2,MLP27,1.7825797872340425,True,True
apps_python_386,clean_no_protocol,1,L21H12,1.6702127659574468,False,False
apps_python_386,clean_no_protocol,2,MLP27,2.853723404255319,False,False
codecontests_cpp_386,clean_no_schema,1,L21H12,0.09041666666666667,True,True
codecontests_cpp_386,clean_no_schema,2,MLP27,0.09567708333333333,True,True
codecontests_cpp_386,clean_schema_mismatch,1,L21H12,1.58,False,False
codecontests_cpp_386,clean_schema_mismatch,2,MLP27,2.1097916666666667,True,True
codecontests_cpp_386,clean_no_protocol,1,L21H12,0.8833333333333333,False,False
codecontests_cpp_386,clean_no_protocol,2,MLP27,1.5770833333333334,True,True
codecontests_java_386,clean_no_schema,1,L21H12,0.6883802816901409,False,False
codecontests_java_386,clean_no_schema,2,MLP27,0.9339788732394366,False,False
codecontests_java_386,clean_schema_mismatch,1,L21H12,0.6505281690140845,False,False
codecontests_java_386,clean_schema_mismatch,2,MLP27,0.8474361795774648,True,True
codecontests_java_386,clean_no_protocol,1,L21H12,0.8838028169014085,False,False
codecontests_java_386,clean_no_protocol,2,MLP27,1.5387323943661972,False,False
apps_python_387,clean_no_schema,1,L21H12,0.8002008032128514,False,False
apps_python_387,clean_no_schema,2,MLP27,0.8785140562248996,False,True
apps_python_387,clean_schema_mismatch,1,L21H12,0.7228915662650602,False,False
apps_python_387,clean_schema_mismatch,2,MLP27,0.875,True,True
apps_python_387,clean_no_protocol,1,L21H12,1.497991967871486,False,False
apps_python_387,clean_no_protocol,2,MLP27,2.1726907630522088,False,False
codecontests_java_387,clean_no_schema,1,L21H12,1.482421875,False,False
codecontests_java_387,clean_no_schema,2,MLP27,1.64111328125,True,True
codecontests_java_387,clean_schema_mismatch,1,L21H12,2.083984375,True,True
codecontests_java_387,clean_schema_mismatch,2,MLP27,2.1929931640625,True,True
codecontests_java_387,clean_no_protocol,1,L21H12,3.171875,False,False
codecontests_java_387,clean_no_protocol,2,MLP27,4.045166015625,True,True
apps_python_388,clean_no_schema,1,L21H12,0.06875,True,True
apps_python_388,clean_no_schema,2,MLP27,0.057291666666666664,True,True
apps_python_388,clean_schema_mismatch,1,L21H12,1.5541666666666667,False,False
apps_python_388,clean_schema_mismatch,2,MLP27,1.7365885416666667,True,True
apps_python_388,clean_no_protocol,1,L21H12,3.175,False,False
apps_python_388,clean_no_protocol,2,MLP27,4.341666666666667,False,False
codecontests_java_388,clean_no_schema,1,L21H12,0.6863918439716312,True,True
codecontests_java_388,clean_no_schema,2,MLP27,0.7164228723404256,True,True
codecontests_java_388,clean_schema_mismatch,1,L21H12,0.20933067375886524,True,True
codecontests_java_388,clean_schema_mismatch,2,MLP27,0.21336159131205673,True,True
codecontests_java_388,clean_no_protocol,1,L21H12,1.7588652482269505,False,False
codecontests_java_388,clean_no_protocol,2,MLP27,2.6408466312056738,True,True
apps_python_389,clean_no_schema,1,L21H12,0.21812749003984064,False,False
apps_python_389,clean_no_schema,2,MLP27,0.2699203187250996,False,False
apps_python_389,clean_schema_mismatch,1,L21H12,0.7370517928286853,False,False
apps_python_389,clean_schema_mismatch,2,MLP27,1.2556025896414342,True,True
apps_python_389,clean_no_protocol,1,L21H12,1.0677290836653386,False,False
apps_python_389,clean_no_protocol,2,MLP27,2.00199203187251,False,False
codecontests_cpp_389,clean_no_schema,1,L21H12,0.1808774834437086,True,True
codecontests_cpp_389,clean_no_schema,2,MLP27,0.22490687086092714,True,True
codecontests_cpp_389,clean_schema_mismatch,1,L21H12,0.7036423841059603,True,True
codecontests_cpp_389,clean_schema_mismatch,2,MLP27,0.8053600993377483,True,True
codecontests_cpp_389,clean_no_protocol,1,L21H12,1.2384105960264902,False,False
codecontests_cpp_389,clean_no_protocol,2,MLP27,2.0521523178807946,False,True
codecontests_java_389,clean_no_schema,1,L21H12,1.0577256944444444,True,True
codecontests_java_389,clean_no_schema,2,MLP27,1.1032986111111112,True,True
codecontests_java_389,clean_schema_mismatch,1,L21H12,1.2478298611111112,True,True
codecontests_java_389,clean_schema_mismatch,2,MLP27,1.2928331163194444,True,True
codecontests_java_389,clean_no_protocol,1,L21H12,2.1822916666666665,False,False
codecontests_java_389,clean_no_protocol,2,MLP27,2.607421875,True,True
apps_python_390,clean_no_schema,1,L21H12,0.4030373831775701,False,True
apps_python_390,clean_no_schema,2,MLP27,0.308411214953271,False,False
apps_python_390,clean_schema_mismatch,1,L21H12,1.2757009345794392,False,False
apps_python_390,clean_schema_mismatch,2,MLP27,1.8341121495327102,False,True
apps_python_390,clean_no_protocol,1,L21H12,1.5700934579439252,False,False
apps_python_390,clean_no_protocol,2,MLP27,2.371495327102804,False,False
codecontests_cpp_390,clean_no_schema,1,L21H12,0.5529458598726115,True,True
codecontests_cpp_390,clean_no_schema,2,MLP27,0.5902169585987261,True,True
codecontests_cpp_390,clean_schema_mismatch,1,L21H12,3.8343949044585988,False,False
codecontests_cpp_390,clean_schema_mismatch,2,MLP27,4.294287420382165,True,True
codecontests_cpp_390,clean_no_protocol,1,L21H12,4.420382165605096,False,False
codecontests_cpp_390,clean_no_protocol,2,MLP27,5.841162420382165,True,True
codecontests_java_390,clean_no_schema,1,L21H12,0.924831081081081,True,True
codecontests_java_390,clean_no_schema,2,MLP27,1.0252322635135136,True,True
codecontests_java_390,clean_schema_mismatch,1,L21H12,0.8103885135135135,True,True
codecontests_java_390,clean_schema_mismatch,2,MLP27,0.8259343327702703,True,True
codecontests_java_390,clean_no_protocol,1,L21H12,2.4324324324324325,False,False
codecontests_java_390,clean_no_protocol,2,MLP27,3.285050675675676,True,True
apps_python_391,clean_no_schema,1,L21H12,0.16265368852459017,True,True
apps_python_391,clean_no_schema,2,MLP27,0.14907786885245902,True,True
apps_python_391,clean_schema_mismatch,1,L21H12,1.4774590163934427,True,False
apps_python_391,clean_schema_mismatch,2,MLP27,1.6896772540983607,True,True
apps_python_391,clean_no_protocol,1,L21H12,2.0655737704918034,False,False
apps_python_391,clean_no_protocol,2,MLP27,3.07172131147541,False,False
codecontests_cpp_391,clean_no_schema,1,L21H12,2.835294117647059,False,False
codecontests_cpp_391,clean_no_schema,2,MLP27,3.3294117647058825,False,False
codecontests_cpp_391,clean_schema_mismatch,1,L21H12,3.843137254901961,False,False
codecontests_cpp_391,clean_schema_mismatch,2,MLP27,4.440196078431373,False,False
codecontests_cpp_391,clean_no_protocol,1,L21H12,2.776470588235294,False,False
codecontests_cpp_391,clean_no_protocol,2,MLP27,3.765686274509804,True,True
codecontests_java_391,clean_no_schema,1,L21H12,0.4316860465116279,True,True
codecontests_java_391,clean_no_schema,2,MLP27,0.47747093023255816,True,True
codecontests_java_391,clean_schema_mismatch,1,L21H12,0.37609011627906974,True,True
codecontests_java_391,clean_schema_mismatch,2,MLP27,0.38690043604651164,True,True
codecontests_java_391,clean_no_protocol,1,L21H12,0.45058139534883723,False,True
codecontests_java_391,clean_no_protocol,2,MLP27,0.5437863372093024,True,True
apps_python_392,clean_no_schema,1,L21H12,0.014032025709219858,True,True
apps_python_392,clean_no_schema,2,MLP27,-0.008643617021276596,True,True
apps_python_392,clean_schema_mismatch,1,L21H12,0.4516843971631206,True,True
apps_python_392,clean_schema_mismatch,2,MLP27,0.5070921985815603,True,True
apps_python_392,clean_no_protocol,1,L21H12,2.234042553191489,False,False
apps_python_392,clean_no_protocol,2,MLP27,3.1595744680851063,False,False
codecontests_java_392,clean_no_schema,1,L21H12,0.15169270833333334,True,True
codecontests_java_392,clean_no_schema,2,MLP27,0.17159016927083334,True,True
codecontests_java_392,clean_schema_mismatch,1,L21H12,0.2490234375,True,True
codecontests_java_392,clean_schema_mismatch,2,MLP27,0.2750651041666667,True,True
codecontests_java_392,clean_no_protocol,1,L21H12,2.0989583333333335,False,False
codecontests_java_392,clean_no_protocol,2,MLP27,3.2135416666666665,False,False
apps_python_393,clean_no_schema,1,L21H12,0.3855421686746988,False,False
apps_python_393,clean_no_schema,2,MLP27,0.43900602409638556,False,True
apps_python_393,clean_schema_mismatch,1,L21H12,0.5090361445783133,False,False
apps_python_393,clean_schema_mismatch,2,MLP27,0.7257153614457831,True,True
apps_python_393,clean_no_protocol,1,L21H12,0.5813253012048193,False,False
apps_python_393,clean_no_protocol,2,MLP27,0.9446536144578314,True,True
codecontests_cpp_393,clean_no_schema,1,L21H12,0.5405701754385965,False,True
codecontests_cpp_393,clean_no_schema,2,MLP27,0.5616776315789473,False,True
codecontests_cpp_393,clean_schema_mismatch,1,L21H12,2.0,False,False
codecontests_cpp_393,clean_schema_mismatch,2,MLP27,2.6732456140350878,False,False
codecontests_cpp_393,clean_no_protocol,1,L21H12,1.780701754385965,False,False
codecontests_cpp_393,clean_no_protocol,2,MLP27,3.4934210526315788,False,False
codecontests_java_393,clean_no_schema,1,L21H12,1.243125,True,True
codecontests_java_393,clean_no_schema,2,MLP27,1.2826171875,True,True
codecontests_java_393,clean_schema_mismatch,1,L21H12,1.5175,True,True
codecontests_java_393,clean_schema_mismatch,2,MLP27,1.558291015625,True,True
codecontests_java_393,clean_no_protocol,1,L21H12,1.1534375,True,True
codecontests_java_393,clean_no_protocol,2,MLP27,1.213427734375,True,True
apps_python_394,clean_no_schema,1,L21H12,0.04896907216494845,True,True
apps_python_394,clean_no_schema,2,MLP27,0.040270618556701034,True,True
apps_python_394,clean_schema_mismatch,1,L21H12,1.476159793814433,True,True
apps_python_394,clean_schema_mismatch,2,MLP27,1.5625805412371134,True,True
apps_python_394,clean_no_protocol,1,L21H12,2.9587628865979383,False,False
apps_python_394,clean_no_protocol,2,MLP27,4.605670103092783,False,False
codecontests_java_394,clean_no_schema,1,L21H12,0.348328488372093,True,True
codecontests_java_394,clean_no_schema,2,MLP27,0.35933866279069765,True,True
codecontests_java_394,clean_schema_mismatch,1,L21H12,1.2651162790697674,False,True
codecontests_java_394,clean_schema_mismatch,2,MLP27,1.4044331395348837,True,True
codecontests_java_394,clean_no_protocol,1,L21H12,2.0511627906976746,False,False
codecontests_java_394,clean_no_protocol,2,MLP27,2.96453488372093,False,False
apps_python_395,clean_no_schema,1,L21H12,0.15625,True,True
apps_python_395,clean_no_schema,2,MLP27,0.13585069444444445,False,True
apps_python_395,clean_schema_mismatch,1,L21H12,0.7743055555555556,False,False
apps_python_395,clean_schema_mismatch,2,MLP27,1.1953125,True,True
apps_python_395,clean_no_protocol,1,L21H12,0.9340277777777778,False,False
apps_python_395,clean_no_protocol,2,MLP27,1.4357638888888888,False,False
codecontests_cpp_395,clean_no_schema,1,L21H12,1.4,False,False
codecontests_cpp_395,clean_no_schema,2,MLP27,1.8625,False,True
codecontests_cpp_395,clean_schema_mismatch,1,L21H12,1.9041666666666666,False,False
codecontests_cpp_395,clean_schema_mismatch,2,MLP27,2.1666666666666665,True,True
codecontests_cpp_395,clean_no_protocol,1,L21H12,2.058333333333333,False,False
codecontests_cpp_395,clean_no_protocol,2,MLP27,3.1260416666666666,False,True
codecontests_java_395,clean_no_schema,1,L21H12,0.2249087591240876,True,True
codecontests_java_395,clean_no_schema,2,MLP27,0.24914461678832117,True,True
codecontests_java_395,clean_schema_mismatch,1,L21H12,0.02645985401459854,True,True
codecontests_java_395,clean_schema_mismatch,2,MLP27,0.029114660555428832,True,True
codecontests_java_395,clean_no_protocol,1,L21H12,0.8594890510948905,False,False
codecontests_java_395,clean_no_protocol,2,MLP27,1.095517791970803,True,True
apps_python_396,clean_no_schema,1,L21H12,0.3620218579234973,False,False
apps_python_396,clean_no_schema,2,MLP27,0.35040983606557374,False,False
apps_python_396,clean_schema_mismatch,1,L21H12,0.73224043715847,False,False
apps_python_396,clean_schema_mismatch,2,MLP27,0.8225751366120219,True,True
apps_python_396,clean_no_protocol,1,L21H12,1.3825136612021858,False,False
apps_python_396,clean_no_protocol,2,MLP27,1.8128415300546448,False,False
codecontests_java_396,clean_no_schema,1,L21H12,3.485632183908046,False,False
codecontests_java_396,clean_no_schema,2,MLP27,3.8304597701149423,False,False
codecontests_java_396,clean_schema_mismatch,1,L21H12,4.103448275862069,False,False
codecontests_java_396,clean_schema_mismatch,2,MLP27,4.368534482758621,True,True
codecontests_java_396,clean_no_protocol,1,L21H12,5.022988505747127,False,False
codecontests_java_396,clean_no_protocol,2,MLP27,6.558908045977011,True,True
apps_python_397,clean_no_schema,1,L21H12,0.8131313131313131,False,False
apps_python_397,clean_no_schema,2,MLP27,0.98989898989899,False,False
apps_python_397,clean_schema_mismatch,1,L21H12,0.9166666666666666,False,False
apps_python_397,clean_schema_mismatch,2,MLP27,1.325915404040404,True,True
apps_python_397,clean_no_protocol,1,L21H12,1.3636363636363635,False,False
apps_python_397,clean_no_protocol,2,MLP27,2.3181818181818183,False,False
