node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L4H14,4,0.001759153204273803,0.0017421602787456446,0.06016597510373444,0.060356360132523844
L6H4,6,0.0015411063328988563,0.0017421602787456446,0.05615482233502538,0.0618204265888276
L2H6,2,0.001235254545000228,0.0011614401858304297,0.03219355049712193,0.03219355049712193
L8H14,8,0.0012352163880945627,0.0011614401858304297,0.14007224713502742,0.14007224713502742
L9H6,9,0.0012310262268848309,0.0011614401858304297,0.18638426941336517,0.18638426941336517
L9H12,9,0.0012282373699404497,0.0011614401858304297,0.1089657753785163,0.1089657753785163
L15H1,15,0.0006178930015334566,0.0005807200929152149,0.27751196172248804,0.27751196172248804
L11H0,11,0.000617836219867728,0.0005807200929152149,0.15379213483146068,0.15379213483146068
L19H8,19,0.0006177262201950915,0.0005807200929152149,0.2236024844720497,0.2236024844720497
L21H8,21,0.0006176772658322115,0.0005807200929152149,0.22446236559139784,0.22446236559139784
L22H1,22,0.0006175710018698563,0.0005807200929152149,0.20964125560538116,0.20964125560538116
L17H11,17,0.0006171068673091795,0.0005807200929152149,0.36971830985915494,0.36971830985915494
L5H4,5,0.0006030456897360435,0.0005807200929152149,0.021577380952380952,0.021577380952380952
L17H15,17,0.0005904145868018006,0.0005807200929152149,0.3942307692307692,0.3942307692307692
L18H13,18,0.000571364914068588,0.0005807200929152149,0.46586345381526106,0.46586345381526106
L10H3,10,0.0005339213225329772,0.0005807200929152149,0.11629098360655737,0.11629098360655737
L1H12,1,0.0005191799772492497,0.0005807200929152149,0.0625,0.0625
L6H1,6,0.00042404301891229846,0.0005807200929152149,0.055634469696969696,0.055634469696969696
L0H3,0,0.00040884614094132836,0.0011614401858304297,0.0,0.0
L0H5,0,0.00040884614094132836,0.0011614401858304297,0.0,0.0
L0H2,0,0.00040884614094132836,0.0011614401858304297,0.0,0.0
L0H4,0,0.00040884614094132836,0.0011614401858304297,0.0,0.0
L0H0,0,0.00040884614094132836,0.0011614401858304297,0.0,0.0
L0H1,0,0.00040884614094132836,0.0011614401858304297,0.0,0.0
