sample_id,mode,group,ratio,signed_recovery,base_margin,source_margin,patched_margin,sign_consistent,boundary_flip,closer_to_source,source_dominance,endpoint_authenticity
codecontests_java_259,suppress,forward_selective,-0.4982698961937716,0.4982698961937716,5.875,-12.1875,-3.125,True,True,True,False,0.4982698961937716
codecontests_java_259,suppress,reverse_only_core,-0.11764705882352941,0.11764705882352941,5.875,-12.1875,3.75,True,False,True,False,0.11764705882352944
codecontests_java_259,suppress,reverse_selective,-0.532871972318339,0.532871972318339,5.875,-12.1875,-3.7499999999999982,True,True,True,True,0.532871972318339
codecontests_java_259,suppress,shared_backbone,-0.9273356401384083,0.9273356401384083,5.875,-12.1875,-10.875,True,True,True,True,0.9273356401384083
codecontests_java_259,suppress,shared_core,-0.8961937716262975,0.8961937716262975,5.875,-12.1875,-10.3125,True,True,True,True,0.8961937716262975
codecontests_java_260,promote,forward_only_core,0.7714285714285715,0.7714285714285715,-9.25,3.875,0.875,True,True,True,True,0.7714285714285715
codecontests_java_260,promote,forward_selective,0.9809523809523809,0.9809523809523809,-9.25,3.875,3.625,True,True,True,True,0.9809523809523809
codecontests_java_260,promote,reverse_only_core,0.4,0.4,-9.25,3.875,-4.0,True,False,True,False,0.4
codecontests_java_260,promote,reverse_selective,0.9142857142857143,0.9142857142857143,-9.25,3.875,2.75,True,True,True,True,0.9142857142857143
codecontests_java_260,promote,shared_backbone,1.0857142857142856,1.0857142857142856,-9.25,3.875,4.999999999999998,True,True,True,True,0.9142857142857144
codecontests_java_260,promote,shared_core,1.0571428571428572,1.0571428571428572,-9.25,3.875,4.625,True,True,True,True,0.9428571428571428
codecontests_java_260,suppress,forward_only_core,-0.26666666666666666,0.26666666666666666,3.875,-9.25,0.375,True,False,True,False,0.2666666666666667
codecontests_java_260,suppress,forward_selective,-0.6857142857142857,0.6857142857142857,3.875,-9.25,-5.125,True,True,True,True,0.6857142857142857
codecontests_java_260,suppress,reverse_only_core,-0.14285714285714285,0.14285714285714285,3.875,-9.25,2.0,True,False,True,False,0.1428571428571429
codecontests_java_260,suppress,reverse_selective,-0.780952380952381,0.780952380952381,3.875,-9.25,-6.375,True,True,True,True,0.780952380952381
codecontests_java_260,suppress,shared_backbone,-1.0952380952380953,1.0952380952380953,3.875,-9.25,-10.500000000000002,True,True,True,True,0.9047619047619047
codecontests_java_260,suppress,shared_core,-1.0571428571428572,1.0571428571428572,3.875,-9.25,-10.0,True,True,True,True,0.9428571428571428
codecontests_cpp_261,promote,forward_only_core,0.36507936507936506,0.36507936507936506,-4.875,3.0,-2.0,True,False,True,False,0.3650793650793651
codecontests_cpp_261,promote,forward_selective,0.7777777777777778,0.7777777777777778,-4.875,3.0,1.25,True,True,True,True,0.7777777777777778
codecontests_cpp_261,promote,reverse_only_core,0.30158730158730157,0.30158730158730157,-4.875,3.0,-2.5,True,False,True,False,0.3015873015873016
codecontests_cpp_261,promote,reverse_selective,0.7777777777777778,0.7777777777777778,-4.875,3.0,1.25,True,True,True,True,0.7777777777777778
codecontests_cpp_261,promote,shared_backbone,0.9682539682539683,0.9682539682539683,-4.875,3.0,2.75,True,True,True,True,0.9682539682539683
codecontests_cpp_261,promote,shared_core,0.9682539682539683,0.9682539682539683,-4.875,3.0,2.75,True,True,True,True,0.9682539682539683
codecontests_cpp_261,suppress,forward_only_core,-0.15873015873015872,0.15873015873015872,3.0,-4.875,1.75,True,False,True,False,0.15873015873015872
codecontests_cpp_261,suppress,forward_selective,-0.6507936507936508,0.6507936507936508,3.0,-4.875,-2.125,True,True,True,True,0.6507936507936508
codecontests_cpp_261,suppress,reverse_only_core,-0.15873015873015872,0.15873015873015872,3.0,-4.875,1.75,True,False,True,False,0.15873015873015872
codecontests_cpp_261,suppress,reverse_selective,-0.6349206349206349,0.6349206349206349,3.0,-4.875,-2.0,True,True,True,True,0.6349206349206349
codecontests_cpp_261,suppress,shared_backbone,-0.9523809523809523,0.9523809523809523,3.0,-4.875,-4.5,True,True,True,True,0.9523809523809523
codecontests_cpp_261,suppress,shared_core,-0.9523809523809523,0.9523809523809523,3.0,-4.875,-4.5,True,True,True,True,0.9523809523809523
codecontests_java_261,promote,forward_only_core,0.39473684210526316,0.39473684210526316,-6.5,3.0,-2.75,True,False,True,False,0.39473684210526316
codecontests_java_261,promote,forward_selective,0.8552631578947368,0.8552631578947368,-6.5,3.0,1.625,True,True,True,True,0.8552631578947368
codecontests_java_261,promote,reverse_only_core,0.3157894736842105,0.3157894736842105,-6.5,3.0,-3.5,True,False,True,False,0.3157894736842105
codecontests_java_261,promote,reverse_selective,0.7368421052631579,0.7368421052631579,-6.5,3.0,0.5,True,True,True,True,0.736842105263158
codecontests_java_261,promote,shared_backbone,0.9605263157894737,0.9605263157894737,-6.5,3.0,2.625,True,True,True,True,0.9605263157894737
codecontests_java_261,promote,shared_core,0.8947368421052632,0.8947368421052632,-6.5,3.0,2.0,True,True,True,True,0.8947368421052632
codecontests_java_261,suppress,forward_only_core,-0.05263157894736842,0.05263157894736842,3.0,-6.5,2.5,True,False,True,False,0.052631578947368474
codecontests_java_261,suppress,forward_selective,-0.4868421052631579,0.4868421052631579,3.0,-6.5,-1.625,True,True,True,False,0.48684210526315785
codecontests_java_261,suppress,reverse_only_core,-0.19736842105263158,0.19736842105263158,3.0,-6.5,1.125,True,False,True,False,0.19736842105263153
codecontests_java_261,suppress,reverse_selective,-0.4868421052631579,0.4868421052631579,3.0,-6.5,-1.625,True,True,True,False,0.48684210526315785
codecontests_java_261,suppress,shared_backbone,-0.868421052631579,0.868421052631579,3.0,-6.5,-5.25,True,True,True,True,0.868421052631579
codecontests_java_261,suppress,shared_core,-0.7763157894736842,0.7763157894736842,3.0,-6.5,-4.375,True,True,True,True,0.7763157894736842
codecontests_cpp_262,promote,forward_only_core,0.6511627906976745,0.6511627906976745,-2.0,3.375,1.5000000000000004,True,True,True,True,0.6511627906976745
codecontests_cpp_262,promote,forward_selective,0.8604651162790697,0.8604651162790697,-2.0,3.375,2.625,True,True,True,True,0.8604651162790697
codecontests_cpp_262,promote,reverse_only_core,0.3488372093023256,0.3488372093023256,-2.0,3.375,-0.125,True,False,True,False,0.34883720930232553
codecontests_cpp_262,promote,reverse_selective,0.8604651162790697,0.8604651162790697,-2.0,3.375,2.625,True,True,True,True,0.8604651162790697
codecontests_cpp_262,promote,shared_backbone,1.0930232558139534,1.0930232558139534,-2.0,3.375,3.875,True,True,True,True,0.9069767441860466
codecontests_cpp_262,promote,shared_core,1.069767441860465,1.069767441860465,-2.0,3.375,3.749999999999999,True,True,True,True,0.9302325581395351
codecontests_cpp_262,suppress,forward_only_core,-0.3023255813953488,0.3023255813953488,3.375,-2.0,1.75,True,False,True,False,0.3023255813953488
codecontests_cpp_262,suppress,forward_selective,-0.7209302325581395,0.7209302325581395,3.375,-2.0,-0.49999999999999956,True,True,True,True,0.7209302325581395
codecontests_cpp_262,suppress,reverse_only_core,-0.2558139534883721,0.2558139534883721,3.375,-2.0,2.0,True,False,True,False,0.2558139534883721
codecontests_cpp_262,suppress,reverse_selective,-0.7906976744186046,0.7906976744186046,3.375,-2.0,-0.875,True,True,True,True,0.7906976744186046
codecontests_cpp_262,suppress,shared_backbone,-1.0232558139534884,1.0232558139534884,3.375,-2.0,-2.125,True,True,True,True,0.9767441860465116
codecontests_cpp_262,suppress,shared_core,-1.069767441860465,1.069767441860465,3.375,-2.0,-2.374999999999999,True,True,True,True,0.9302325581395351
codecontests_java_262,promote,forward_only_core,0.2698412698412698,0.2698412698412698,-4.375,3.5,-2.25,True,False,True,False,0.2698412698412699
codecontests_java_262,promote,forward_selective,0.8571428571428571,0.8571428571428571,-4.375,3.5,2.375,True,True,True,True,0.8571428571428572
codecontests_java_262,promote,reverse_only_core,0.3968253968253968,0.3968253968253968,-4.375,3.5,-1.25,True,False,True,False,0.39682539682539686
codecontests_java_262,promote,reverse_selective,0.6507936507936508,0.6507936507936508,-4.375,3.5,0.75,True,True,True,True,0.6507936507936508
codecontests_java_262,promote,shared_backbone,1.0317460317460319,1.0317460317460319,-4.375,3.5,3.75,True,True,True,True,0.9682539682539683
codecontests_java_262,promote,shared_core,1.0317460317460319,1.0317460317460319,-4.375,3.5,3.75,True,True,True,True,0.9682539682539683
codecontests_java_262,suppress,forward_only_core,-0.1746031746031746,0.1746031746031746,3.5,-4.375,2.125,True,False,True,False,0.17460317460317465
codecontests_java_262,suppress,forward_selective,-0.6666666666666666,0.6666666666666666,3.5,-4.375,-1.75,True,True,True,True,0.6666666666666667
codecontests_java_262,suppress,reverse_only_core,-0.25396825396825395,0.25396825396825395,3.5,-4.375,1.5,True,False,True,False,0.25396825396825395
codecontests_java_262,suppress,reverse_selective,-0.38095238095238093,0.38095238095238093,3.5,-4.375,0.5,True,False,True,False,0.38095238095238093
codecontests_java_262,suppress,shared_backbone,-0.9841269841269841,0.9841269841269841,3.5,-4.375,-4.25,True,True,True,True,0.9841269841269842
codecontests_java_262,suppress,shared_core,-1.0158730158730158,1.0158730158730158,3.5,-4.375,-4.5,True,True,True,True,0.9841269841269842
codecontests_cpp_263,promote,forward_only_core,0.3617021276595745,0.3617021276595745,-4.75,1.125,-2.625,True,False,True,False,0.36170212765957444
codecontests_cpp_263,promote,forward_selective,0.7872340425531915,0.7872340425531915,-4.75,1.125,-0.125,True,False,True,True,0.7872340425531915
codecontests_cpp_263,promote,reverse_only_core,0.23404255319148937,0.23404255319148937,-4.75,1.125,-3.375,True,False,True,False,0.23404255319148937
codecontests_cpp_263,promote,reverse_selective,0.7872340425531915,0.7872340425531915,-4.75,1.125,-0.125,True,False,True,True,0.7872340425531915
codecontests_cpp_263,promote,shared_backbone,1.0,1.0,-4.75,1.125,1.125,True,True,True,True,1.0
codecontests_cpp_263,promote,shared_core,1.0638297872340425,1.0638297872340425,-4.75,1.125,1.5,True,True,True,True,0.9361702127659575
codecontests_cpp_263,suppress,forward_only_core,-0.1702127659574468,0.1702127659574468,1.125,-4.75,0.125,True,False,True,False,0.17021276595744683
codecontests_cpp_263,suppress,forward_selective,-0.6808510638297872,0.6808510638297872,1.125,-4.75,-2.875,True,True,True,True,0.6808510638297872
codecontests_cpp_263,suppress,reverse_only_core,-0.1276595744680851,0.1276595744680851,1.125,-4.75,0.3750000000000001,True,False,True,False,0.12765957446808507
codecontests_cpp_263,suppress,reverse_selective,-0.723404255319149,0.723404255319149,1.125,-4.75,-3.125,True,True,True,True,0.7234042553191489
codecontests_cpp_263,suppress,shared_backbone,-1.0425531914893618,1.0425531914893618,1.125,-4.75,-5.0,True,True,True,True,0.9574468085106383
codecontests_cpp_263,suppress,shared_core,-1.1702127659574468,1.1702127659574468,1.125,-4.75,-5.75,True,True,True,True,0.8297872340425532
codecontests_java_263,promote,forward_only_core,0.5951417004048583,0.5951417004048583,-9.4375,6.0,-0.25,True,False,True,True,0.5951417004048583
codecontests_java_263,promote,forward_selective,0.8785425101214575,0.8785425101214575,-9.4375,6.0,4.125,True,True,True,True,0.8785425101214575
codecontests_java_263,promote,reverse_only_core,0.3360323886639676,0.3360323886639676,-9.4375,6.0,-4.25,True,False,True,False,0.33603238866396756
codecontests_java_263,promote,reverse_selective,0.8623481781376519,0.8623481781376519,-9.4375,6.0,3.875,True,True,True,True,0.8623481781376519
codecontests_java_263,promote,shared_backbone,1.0323886639676114,1.0323886639676114,-9.4375,6.0,6.500000000000002,True,True,True,True,0.9676113360323886
codecontests_java_263,promote,shared_core,1.0161943319838056,1.0161943319838056,-9.4375,6.0,6.249999999999998,True,True,True,True,0.9838056680161944
codecontests_java_263,suppress,forward_only_core,-0.16194331983805668,0.16194331983805668,6.0,-9.4375,3.5,True,False,True,False,0.16194331983805665
codecontests_java_263,suppress,forward_selective,-0.5748987854251012,0.5748987854251012,6.0,-9.4375,-2.875,True,True,True,True,0.5748987854251012
codecontests_java_263,suppress,reverse_only_core,-0.13765182186234817,0.13765182186234817,6.0,-9.4375,3.875,True,False,True,False,0.13765182186234814
codecontests_java_263,suppress,reverse_selective,-0.5991902834008097,0.5991902834008097,6.0,-9.4375,-3.25,True,True,True,True,0.5991902834008097
codecontests_java_263,suppress,shared_backbone,-1.0688259109311742,1.0688259109311742,6.0,-9.4375,-10.5,True,True,True,True,0.9311740890688259
codecontests_java_263,suppress,shared_core,-1.0364372469635628,1.0364372469635628,6.0,-9.4375,-10.0,True,True,True,True,0.9635627530364372
codecontests_cpp_264,promote,forward_only_core,0.5806451612903226,0.5806451612903226,-4.75,3.0,-0.25,True,False,True,True,0.5806451612903225
codecontests_cpp_264,promote,forward_selective,0.8225806451612904,0.8225806451612904,-4.75,3.0,1.625,True,True,True,True,0.8225806451612903
codecontests_cpp_264,promote,reverse_only_core,0.3225806451612903,0.3225806451612903,-4.75,3.0,-2.25,True,False,True,False,0.32258064516129037
codecontests_cpp_264,promote,reverse_selective,0.7258064516129032,0.7258064516129032,-4.75,3.0,0.875,True,True,True,True,0.7258064516129032
codecontests_cpp_264,promote,shared_backbone,0.9838709677419355,0.9838709677419355,-4.75,3.0,2.875,True,True,True,True,0.9838709677419355
codecontests_cpp_264,promote,shared_core,1.0,1.0,-4.75,3.0,3.0,True,True,True,True,1.0
codecontests_cpp_264,suppress,forward_only_core,-0.25806451612903225,0.25806451612903225,3.0,-4.75,1.0,True,False,True,False,0.25806451612903225
codecontests_cpp_264,suppress,forward_selective,-0.6129032258064516,0.6129032258064516,3.0,-4.75,-1.75,True,True,True,True,0.6129032258064516
codecontests_cpp_264,suppress,reverse_only_core,-0.1774193548387097,0.1774193548387097,3.0,-4.75,1.625,True,False,True,False,0.17741935483870963
codecontests_cpp_264,suppress,reverse_selective,-0.5161290322580645,0.5161290322580645,3.0,-4.75,-1.0,True,True,True,True,0.5161290322580645
codecontests_cpp_264,suppress,shared_backbone,-1.0,1.0,3.0,-4.75,-4.75,True,True,True,True,1.0
codecontests_cpp_264,suppress,shared_core,-1.0161290322580645,1.0161290322580645,3.0,-4.75,-4.875,True,True,True,True,0.9838709677419355
codecontests_java_264,promote,forward_only_core,0.5460992907801419,0.5460992907801419,-11.625,6.0,-2.0,True,False,True,True,0.5460992907801419
codecontests_java_264,promote,forward_selective,0.8936170212765957,0.8936170212765957,-11.625,6.0,4.125,True,True,True,True,0.8936170212765957
codecontests_java_264,promote,reverse_only_core,0.3262411347517731,0.3262411347517731,-11.625,6.0,-5.874999999999999,True,False,True,False,0.3262411347517731
codecontests_java_264,promote,reverse_selective,0.8085106382978723,0.8085106382978723,-11.625,6.0,2.6249999999999982,True,True,True,True,0.8085106382978722
codecontests_java_264,promote,shared_backbone,0.9858156028368794,0.9858156028368794,-11.625,6.0,5.75,True,True,True,True,0.9858156028368794
codecontests_java_264,promote,shared_core,0.9645390070921985,0.9645390070921985,-11.625,6.0,5.375,True,True,True,True,0.9645390070921985
codecontests_java_264,suppress,forward_only_core,-0.12056737588652482,0.12056737588652482,6.0,-11.625,3.875,True,False,True,False,0.12056737588652477
codecontests_java_264,suppress,forward_selective,-0.5177304964539007,0.5177304964539007,6.0,-11.625,-3.125,True,True,True,True,0.5177304964539007
codecontests_java_264,suppress,reverse_only_core,-0.11347517730496454,0.11347517730496454,6.0,-11.625,4.0,True,False,True,False,0.11347517730496459
codecontests_java_264,suppress,reverse_selective,-0.48226950354609927,0.48226950354609927,6.0,-11.625,-2.5,True,True,True,False,0.4822695035460993
codecontests_java_264,suppress,shared_backbone,-0.9858156028368794,0.9858156028368794,6.0,-11.625,-11.375,True,True,True,True,0.9858156028368794
codecontests_java_264,suppress,shared_core,-0.950354609929078,0.950354609929078,6.0,-11.625,-10.75,True,True,True,True,0.950354609929078
codecontests_cpp_265,promote,forward_only_core,0.4117647058823529,0.4117647058823529,-2.75,5.75,0.75,True,True,True,False,0.4117647058823529
codecontests_cpp_265,promote,forward_selective,0.6764705882352942,0.6764705882352942,-2.75,5.75,3.0,True,True,True,True,0.6764705882352942
codecontests_cpp_265,promote,reverse_only_core,0.27941176470588236,0.27941176470588236,-2.75,5.75,-0.375,True,False,True,False,0.27941176470588236
codecontests_cpp_265,promote,reverse_selective,0.7941176470588235,0.7941176470588235,-2.75,5.75,4.0,True,True,True,True,0.7941176470588236
codecontests_cpp_265,promote,shared_backbone,0.9558823529411765,0.9558823529411765,-2.75,5.75,5.375,True,True,True,True,0.9558823529411765
codecontests_cpp_265,promote,shared_core,0.9264705882352942,0.9264705882352942,-2.75,5.75,5.125,True,True,True,True,0.9264705882352942
codecontests_cpp_265,suppress,forward_only_core,-0.014705882352941176,0.014705882352941176,5.75,-2.75,5.625,True,False,True,False,0.014705882352941124
codecontests_cpp_265,suppress,forward_selective,-0.4264705882352941,0.4264705882352941,5.75,-2.75,2.125,True,False,True,False,0.42647058823529416
codecontests_cpp_265,suppress,reverse_only_core,-0.10294117647058823,0.10294117647058823,5.75,-2.75,4.875,True,False,True,False,0.1029411764705882
codecontests_cpp_265,suppress,reverse_selective,-0.5441176470588235,0.5441176470588235,5.75,-2.75,1.125,True,False,True,True,0.5441176470588236
codecontests_cpp_265,suppress,shared_backbone,-0.9411764705882353,0.9411764705882353,5.75,-2.75,-2.25,True,True,True,True,0.9411764705882353
codecontests_cpp_265,suppress,shared_core,-0.8676470588235294,0.8676470588235294,5.75,-2.75,-1.625,True,True,True,True,0.8676470588235294
codecontests_java_265,promote,forward_only_core,0.5057471264367817,0.5057471264367817,-5.75,5.125,-0.2499999999999991,True,False,True,True,0.5057471264367817
codecontests_java_265,promote,forward_selective,0.8160919540229885,0.8160919540229885,-5.75,5.125,3.125,True,True,True,True,0.8160919540229885
codecontests_java_265,promote,reverse_only_core,0.367816091954023,0.367816091954023,-5.75,5.125,-1.75,True,False,True,False,0.367816091954023
codecontests_java_265,promote,reverse_selective,0.6091954022988506,0.6091954022988506,-5.75,5.125,0.875,True,True,True,True,0.6091954022988506
codecontests_java_265,promote,shared_backbone,0.9195402298850575,0.9195402298850575,-5.75,5.125,4.25,True,True,True,True,0.9195402298850575
codecontests_java_265,promote,shared_core,0.8735632183908046,0.8735632183908046,-5.75,5.125,3.75,True,True,True,True,0.8735632183908046
codecontests_java_265,suppress,forward_only_core,-0.022988505747126436,0.022988505747126436,5.125,-5.75,4.875,True,False,True,False,0.02298850574712641
codecontests_java_265,suppress,forward_selective,-0.5057471264367817,0.5057471264367817,5.125,-5.75,-0.3750000000000009,True,True,True,True,0.5057471264367817
codecontests_java_265,suppress,reverse_only_core,-0.21839080459770116,0.21839080459770116,5.125,-5.75,2.75,True,False,True,False,0.2183908045977011
codecontests_java_265,suppress,reverse_selective,-0.3218390804597701,0.3218390804597701,5.125,-5.75,1.625,True,False,True,False,0.32183908045977017
codecontests_java_265,suppress,shared_backbone,-0.8390804597701149,0.8390804597701149,5.125,-5.75,-4.0,True,True,True,True,0.8390804597701149
codecontests_java_265,suppress,shared_core,-0.7586206896551724,0.7586206896551724,5.125,-5.75,-3.125,True,True,True,True,0.7586206896551724
codecontests_java_266,promote,forward_only_core,0.7183098591549296,0.7183098591549296,-4.625,4.25,1.75,True,True,True,True,0.7183098591549295
codecontests_java_266,promote,forward_selective,0.9014084507042254,0.9014084507042254,-4.625,4.25,3.375,True,True,True,True,0.9014084507042254
codecontests_java_266,promote,reverse_only_core,0.352112676056338,0.352112676056338,-4.625,4.25,-1.5,True,False,True,False,0.352112676056338
codecontests_java_266,promote,reverse_selective,0.8732394366197183,0.8732394366197183,-4.625,4.25,3.124999999999999,True,True,True,True,0.8732394366197183
codecontests_java_266,promote,shared_backbone,1.056338028169014,1.056338028169014,-4.625,4.25,4.75,True,True,True,True,0.9436619718309859
codecontests_java_266,promote,shared_core,1.0,1.0,-4.625,4.25,4.25,True,True,True,True,1.0
codecontests_java_266,suppress,forward_only_core,-0.38028169014084506,0.38028169014084506,4.25,-4.625,0.875,True,False,True,False,0.3802816901408451
codecontests_java_266,suppress,forward_selective,-0.5915492957746479,0.5915492957746479,4.25,-4.625,-1.0,True,True,True,True,0.5915492957746479
codecontests_java_266,suppress,reverse_only_core,-0.14084507042253522,0.14084507042253522,4.25,-4.625,3.0,True,False,True,False,0.14084507042253525
codecontests_java_266,suppress,reverse_selective,-0.6619718309859155,0.6619718309859155,4.25,-4.625,-1.625,True,True,True,True,0.6619718309859155
codecontests_java_266,suppress,shared_backbone,-1.0140845070422535,1.0140845070422535,4.25,-4.625,-4.75,True,True,True,True,0.9859154929577465
codecontests_java_266,suppress,shared_core,-0.9577464788732394,0.9577464788732394,4.25,-4.625,-4.25,True,True,True,True,0.9577464788732395
codecontests_java_267,promote,forward_only_core,0.4716981132075472,0.4716981132075472,-3.25,3.375,-0.125,True,False,True,False,0.4716981132075472
codecontests_java_267,promote,forward_selective,0.8679245283018868,0.8679245283018868,-3.25,3.375,2.5,True,True,True,True,0.8679245283018868
codecontests_java_267,promote,reverse_only_core,0.20754716981132076,0.20754716981132076,-3.25,3.375,-1.875,True,False,True,False,0.2075471698113207
codecontests_java_267,promote,reverse_selective,0.6226415094339622,0.6226415094339622,-3.25,3.375,0.875,True,True,True,True,0.6226415094339622
codecontests_java_267,promote,shared_backbone,0.9622641509433962,0.9622641509433962,-3.25,3.375,3.125,True,True,True,True,0.9622641509433962
codecontests_java_267,promote,shared_core,0.9433962264150944,0.9433962264150944,-3.25,3.375,3.0,True,True,True,True,0.9433962264150944
codecontests_java_267,suppress,forward_only_core,-0.20754716981132076,0.20754716981132076,3.375,-3.25,2.0,True,False,True,False,0.2075471698113207
codecontests_java_267,suppress,forward_selective,-0.6792452830188679,0.6792452830188679,3.375,-3.25,-1.125,True,True,True,True,0.679245283018868
codecontests_java_267,suppress,reverse_only_core,-0.1320754716981132,0.1320754716981132,3.375,-3.25,2.5,True,False,True,False,0.13207547169811318
codecontests_java_267,suppress,reverse_selective,-0.49056603773584906,0.49056603773584906,3.375,-3.25,0.125,True,False,True,False,0.49056603773584906
codecontests_java_267,suppress,shared_backbone,-0.9245283018867925,0.9245283018867925,3.375,-3.25,-2.75,True,True,True,True,0.9245283018867925
codecontests_java_267,suppress,shared_core,-0.9433962264150944,0.9433962264150944,3.375,-3.25,-2.875,True,True,True,True,0.9433962264150944
codecontests_cpp_268,promote,forward_only_core,0.4074074074074074,0.4074074074074074,-4.25,2.5,-1.5,True,False,True,False,0.40740740740740744
codecontests_cpp_268,promote,forward_selective,0.7777777777777778,0.7777777777777778,-4.25,2.5,1.0,True,True,True,True,0.7777777777777778
codecontests_cpp_268,promote,reverse_only_core,0.24074074074074073,0.24074074074074073,-4.25,2.5,-2.625,True,False,True,False,0.2407407407407407
codecontests_cpp_268,promote,reverse_selective,0.7037037037037037,0.7037037037037037,-4.25,2.5,0.5,True,True,True,True,0.7037037037037037
codecontests_cpp_268,promote,shared_backbone,0.9444444444444444,0.9444444444444444,-4.25,2.5,2.125,True,True,True,True,0.9444444444444444
codecontests_cpp_268,promote,shared_core,0.9629629629629629,0.9629629629629629,-4.25,2.5,2.25,True,True,True,True,0.962962962962963
codecontests_cpp_268,suppress,forward_only_core,-0.2037037037037037,0.2037037037037037,2.5,-4.25,1.125,True,False,True,False,0.20370370370370372
codecontests_cpp_268,suppress,forward_selective,-0.6296296296296297,0.6296296296296297,2.5,-4.25,-1.75,True,True,True,True,0.6296296296296297
codecontests_cpp_268,suppress,reverse_only_core,-0.2222222222222222,0.2222222222222222,2.5,-4.25,1.0,True,False,True,False,0.2222222222222222
codecontests_cpp_268,suppress,reverse_selective,-0.6481481481481481,0.6481481481481481,2.5,-4.25,-1.875,True,True,True,True,0.6481481481481481
codecontests_cpp_268,suppress,shared_backbone,-0.9629629629629629,0.9629629629629629,2.5,-4.25,-4.0,True,True,True,True,0.962962962962963
codecontests_cpp_268,suppress,shared_core,-0.9814814814814815,0.9814814814814815,2.5,-4.25,-4.125,True,True,True,True,0.9814814814814815
codecontests_java_268,promote,forward_only_core,0.3522727272727273,0.3522727272727273,-7.375,3.625,-3.5,True,False,True,False,0.3522727272727273
codecontests_java_268,promote,forward_selective,0.8068181818181818,0.8068181818181818,-7.375,3.625,1.5,True,True,True,True,0.8068181818181819
codecontests_java_268,promote,reverse_only_core,0.2727272727272727,0.2727272727272727,-7.375,3.625,-4.375,True,False,True,False,0.2727272727272727
codecontests_java_268,promote,reverse_selective,0.6136363636363636,0.6136363636363636,-7.375,3.625,-0.625,True,False,True,True,0.6136363636363636
codecontests_java_268,promote,shared_backbone,0.9204545454545454,0.9204545454545454,-7.375,3.625,2.75,True,True,True,True,0.9204545454545454
codecontests_java_268,promote,shared_core,0.9204545454545454,0.9204545454545454,-7.375,3.625,2.75,True,True,True,True,0.9204545454545454
codecontests_java_268,suppress,forward_only_core,-0.13636363636363635,0.13636363636363635,3.625,-7.375,2.125,True,False,True,False,0.13636363636363635
codecontests_java_268,suppress,forward_selective,-0.6022727272727273,0.6022727272727273,3.625,-7.375,-3.0,True,True,True,True,0.6022727272727273
codecontests_java_268,suppress,reverse_only_core,-0.17045454545454544,0.17045454545454544,3.625,-7.375,1.7500000000000002,True,False,True,False,0.17045454545454541
codecontests_java_268,suppress,reverse_selective,-0.42045454545454547,0.42045454545454547,3.625,-7.375,-1.0,True,True,True,False,0.4204545454545454
codecontests_java_268,suppress,shared_backbone,-0.875,0.875,3.625,-7.375,-6.0,True,True,True,True,0.875
codecontests_java_268,suppress,shared_core,-0.8977272727272727,0.8977272727272727,3.625,-7.375,-6.25,True,True,True,True,0.8977272727272727
codecontests_java_270,promote,forward_only_core,0.12903225806451613,0.12903225806451613,-4.875,2.875,-3.875,True,False,True,False,0.12903225806451613
codecontests_java_270,promote,forward_selective,0.7903225806451613,0.7903225806451613,-4.875,2.875,1.25,True,True,True,True,0.7903225806451613
codecontests_java_270,promote,reverse_only_core,0.27419354838709675,0.27419354838709675,-4.875,2.875,-2.75,True,False,True,False,0.27419354838709675
codecontests_java_270,promote,reverse_selective,0.7258064516129032,0.7258064516129032,-4.875,2.875,0.75,True,True,True,True,0.7258064516129032
codecontests_java_270,promote,shared_backbone,0.9354838709677419,0.9354838709677419,-4.875,2.875,2.375,True,True,True,True,0.935483870967742
codecontests_java_270,promote,shared_core,0.9516129032258065,0.9516129032258065,-4.875,2.875,2.5,True,True,True,True,0.9516129032258065
codecontests_java_270,suppress,forward_only_core,-0.08064516129032258,0.08064516129032258,2.875,-4.875,2.25,True,False,True,False,0.08064516129032262
codecontests_java_270,suppress,forward_selective,-0.6451612903225806,0.6451612903225806,2.875,-4.875,-2.125,True,True,True,True,0.6451612903225806
codecontests_java_270,suppress,reverse_only_core,-0.1774193548387097,0.1774193548387097,2.875,-4.875,1.5,True,False,True,False,0.17741935483870963
codecontests_java_270,suppress,reverse_selective,-0.6290322580645161,0.6290322580645161,2.875,-4.875,-2.0,True,True,True,True,0.6290322580645161
codecontests_java_270,suppress,shared_backbone,-0.967741935483871,0.967741935483871,2.875,-4.875,-4.625,True,True,True,True,0.967741935483871
codecontests_java_270,suppress,shared_core,-0.967741935483871,0.967741935483871,2.875,-4.875,-4.625,True,True,True,True,0.967741935483871
codecontests_java_271,promote,forward_only_core,0.5073891625615764,0.5073891625615764,-10.0625,2.625,-3.624999999999999,True,False,True,True,0.5073891625615764
codecontests_java_271,promote,forward_selective,0.8817733990147784,0.8817733990147784,-10.0625,2.625,1.125,True,True,True,True,0.8817733990147784
codecontests_java_271,promote,reverse_only_core,0.2413793103448276,0.2413793103448276,-10.0625,2.625,-7.0,True,False,True,False,0.24137931034482762
codecontests_java_271,promote,reverse_selective,0.7733990147783252,0.7733990147783252,-10.0625,2.625,-0.25,True,False,True,True,0.7733990147783252
codecontests_java_271,promote,shared_backbone,0.9408866995073891,0.9408866995073891,-10.0625,2.625,1.875,True,True,True,True,0.9408866995073891
