sample_id,head,variant,span,attn_mass,attn_density,n_tokens
codecontests_java_312,L17H8,clean,tail_suffix,0.11379948258399963,0.010345407761633396,11
codecontests_java_312,L17H8,clean,task_body,0.11310259997844696,0.0009270705049857497,122
codecontests_java_312,L17H8,corrupt,lead_phrase,0.004529702011495829,0.0022648510057479143,2
codecontests_java_312,L17H8,corrupt,function_body_anchor,0.020129110664129257,0.010064555332064629,2
codecontests_java_312,L17H8,corrupt,file_target,0.022986220195889473,0.011493110097944736,2
codecontests_java_312,L17H8,corrupt,tail_suffix,0.1191646158695221,0.01083314698189497,11
codecontests_java_312,L17H8,corrupt,task_body,0.14326851069927216,0.001174332108348608,122
codecontests_java_312,L20H5,clean,lead_phrase,0.00015761492250021547,7.880746125010774e-05,2
codecontests_java_312,L20H5,clean,function_body_anchor,0.01063395757228136,0.00531697878614068,2
codecontests_java_312,L20H5,clean,file_target,0.05542425066232681,0.027712125331163406,2
codecontests_java_312,L20H5,clean,tail_suffix,0.051311004906892776,0.004664636682718992,11
codecontests_java_312,L20H5,clean,task_body,0.06606800854206085,0.000541541026905179,122
codecontests_java_312,L20H5,corrupt,lead_phrase,0.00013020503683947027,6.510251841973513e-05,2
codecontests_java_312,L20H5,corrupt,function_body_anchor,0.05880778282880783,0.029403891414403915,2
codecontests_java_312,L20H5,corrupt,file_target,0.06429637223482132,0.03214818611741066,2
codecontests_java_312,L20H5,corrupt,tail_suffix,0.07712920010089874,0.0070117455907166,11
codecontests_java_312,L20H5,corrupt,task_body,0.10892179608345032,0.0008928016177378595,122
apps_python_313,L2H14,clean,lead_phrase,0.16066794097423553,0.08033397048711777,2
apps_python_313,L2H14,clean,function_body_anchor,0.029219912365078926,0.014609956182539463,2
apps_python_313,L2H14,clean,file_target,0.01446741633117199,0.007233708165585995,2
apps_python_313,L2H14,clean,tail_suffix,0.09109239280223846,0.008281126618385315,11
apps_python_313,L2H14,clean,task_body,0.0844407007098198,0.0009705827687866986,87
apps_python_313,L2H14,corrupt,lead_phrase,0.14409767091274261,0.07204883545637131,2
apps_python_313,L2H14,corrupt,function_body_anchor,0.00853777676820755,0.004268888384103775,2
apps_python_313,L2H14,corrupt,file_target,0.013898015022277832,0.006949007511138916,2
apps_python_313,L2H14,corrupt,tail_suffix,0.081337109208107,0.00739428261294961,11
apps_python_313,L2H14,corrupt,task_body,0.08469584584236145,0.0009735154453665018,87
apps_python_313,L16H8,clean,lead_phrase,0.020642390474677086,0.010321195237338543,2
apps_python_313,L16H8,clean,function_body_anchor,0.10905122756958008,0.05452561378479004,2
apps_python_313,L16H8,clean,file_target,0.031081948429346085,0.015540974214673042,2
apps_python_313,L16H8,clean,tail_suffix,0.12778718769550323,0.011617016978561878,11
apps_python_313,L16H8,clean,task_body,0.14938057959079742,0.0017170181963592768,87
apps_python_313,L16H8,corrupt,lead_phrase,0.007461722008883953,0.0037308610044419765,2
apps_python_313,L16H8,corrupt,function_body_anchor,0.13306599855422974,0.06653299927711487,2
apps_python_313,L16H8,corrupt,file_target,0.027151405811309814,0.013575702905654907,2
apps_python_313,L16H8,corrupt,tail_suffix,0.15598531067371368,0.014180482365190983,11
apps_python_313,L16H8,corrupt,task_body,0.1305036097764969,0.0015000414568930864,87
apps_python_313,L17H2,clean,lead_phrase,0.006457444280385971,0.0032287221401929855,2
apps_python_313,L17H2,clean,function_body_anchor,0.03502558916807175,0.017512794584035873,2
apps_python_313,L17H2,clean,file_target,0.019286777824163437,0.009643388912081718,2
apps_python_313,L17H2,clean,tail_suffix,0.03987801820039749,0.0036252744030207396,11
apps_python_313,L17H2,clean,task_body,0.0979023426771164,0.0011253142729401588,87
apps_python_313,L17H2,corrupt,lead_phrase,0.00555926701053977,0.002779633505269885,2
apps_python_313,L17H2,corrupt,function_body_anchor,0.032217297703027725,0.016108648851513863,2
apps_python_313,L17H2,corrupt,file_target,0.01756763644516468,0.00878381822258234,2
apps_python_313,L17H2,corrupt,tail_suffix,0.06487653404474258,0.005897866562008858,11
apps_python_313,L17H2,corrupt,task_body,0.10501512885093689,0.0012070704251527786,87
apps_python_313,L17H8,clean,lead_phrase,0.005236154422163963,0.0026180772110819817,2
apps_python_313,L17H8,clean,function_body_anchor,0.01235261745750904,0.00617630872875452,2
apps_python_313,L17H8,clean,file_target,0.014149708673357964,0.007074854336678982,2
apps_python_313,L17H8,clean,tail_suffix,0.06477145105600357,0.0058883135206997395,11
apps_python_313,L17H8,clean,task_body,0.06154964491724968,0.0007074672030285001,87
apps_python_313,L17H8,corrupt,lead_phrase,0.005099256988614798,0.002549628494307399,2
apps_python_313,L17H8,corrupt,function_body_anchor,0.011791586875915527,0.005895793437957764,2
apps_python_313,L17H8,corrupt,file_target,0.01670742779970169,0.008353713899850845,2
apps_python_313,L17H8,corrupt,tail_suffix,0.08398324251174927,0.007634840440005064,11
apps_python_313,L17H8,corrupt,task_body,0.06466251611709595,0.0007432473357766867,87
apps_python_313,L20H5,clean,lead_phrase,0.00020664455951191485,0.00010332227975595742,2
apps_python_313,L20H5,clean,function_body_anchor,0.024861924350261688,0.012430962175130844,2
apps_python_313,L20H5,clean,file_target,0.0979093536734581,0.04895467683672905,2
apps_python_313,L20H5,clean,tail_suffix,0.06480522453784943,0.005891384091228247,11
apps_python_313,L20H5,clean,task_body,0.04433237016201019,0.0005095675005577505,87
apps_python_313,L20H5,corrupt,lead_phrase,0.0001625154254725203,8.125771273626015e-05,2
apps_python_313,L20H5,corrupt,function_body_anchor,0.05344554781913757,0.026722773909568787,2
apps_python_313,L20H5,corrupt,file_target,0.09388052672147751,0.046940263360738754,2
apps_python_313,L20H5,corrupt,tail_suffix,0.11417829245328903,0.010379844345152378,11
apps_python_313,L20H5,corrupt,task_body,0.060453660786151886,0.0006948696682229638,87
codecontests_cpp_313,L2H14,clean,lead_phrase,0.052734144032001495,0.026367072016000748,2
codecontests_cpp_313,L2H14,clean,function_body_anchor,0.021608572453260422,0.010804286226630211,2
codecontests_cpp_313,L2H14,clean,file_target,0.027995306998491287,0.013997653499245644,2
codecontests_cpp_313,L2H14,clean,tail_suffix,0.08702228963375092,0.007911116816103458,11
codecontests_cpp_313,L2H14,clean,task_body,0.17616815865039825,0.0014440013328567147,122
codecontests_cpp_313,L2H14,corrupt,lead_phrase,0.039919182658195496,0.019959591329097748,2
codecontests_cpp_313,L2H14,corrupt,function_body_anchor,0.009819005616009235,0.004909502808004618,2
codecontests_cpp_313,L2H14,corrupt,file_target,0.02931365743279457,0.014656828716397285,2
codecontests_cpp_313,L2H14,corrupt,tail_suffix,0.07854733616113663,0.007140666712075472,11
codecontests_cpp_313,L2H14,corrupt,task_body,0.18393832445144653,0.0015076912241056561,122
codecontests_cpp_313,L16H8,clean,lead_phrase,0.005965225398540497,0.0029826126992702484,2
codecontests_cpp_313,L16H8,clean,function_body_anchor,0.05930427461862564,0.02965213730931282,2
codecontests_cpp_313,L16H8,clean,file_target,0.03156746178865433,0.015783730894327164,2
codecontests_cpp_313,L16H8,clean,tail_suffix,0.16069889068603516,0.014608990401029587,11
codecontests_cpp_313,L16H8,clean,task_body,0.12833809852600098,0.001051951665431261,122
codecontests_cpp_313,L16H8,corrupt,lead_phrase,0.006525802426040173,0.0032629012130200863,2
codecontests_cpp_313,L16H8,corrupt,function_body_anchor,0.12421401590108871,0.06210700795054436,2
codecontests_cpp_313,L16H8,corrupt,file_target,0.034636929631233215,0.017318464815616608,2
codecontests_cpp_313,L16H8,corrupt,tail_suffix,0.15884290635585785,0.01444026455283165,11
codecontests_cpp_313,L16H8,corrupt,task_body,0.1500665247440338,0.0012300534872338176,122
codecontests_cpp_313,L17H2,clean,lead_phrase,0.004711056128144264,0.002355528064072132,2
codecontests_cpp_313,L17H2,clean,function_body_anchor,0.012774396687746048,0.006387198343873024,2
codecontests_cpp_313,L17H2,clean,file_target,0.006207709200680256,0.003103854600340128,2
codecontests_cpp_313,L17H2,clean,tail_suffix,0.03315156698226929,0.0030137787107378244,11
codecontests_cpp_313,L17H2,clean,task_body,0.07712145149707794,0.0006321430555544794,122
codecontests_cpp_313,L17H2,corrupt,lead_phrase,0.006422911770641804,0.003211455885320902,2
codecontests_cpp_313,L17H2,corrupt,function_body_anchor,0.012862497009336948,0.006431248504668474,2
codecontests_cpp_313,L17H2,corrupt,file_target,0.009558317251503468,0.004779158625751734,2
codecontests_cpp_313,L17H2,corrupt,tail_suffix,0.054113131016492844,0.004919375758618116,11
codecontests_cpp_313,L17H2,corrupt,task_body,0.09367009997367859,0.0007677876856178045,122
codecontests_cpp_313,L17H8,clean,lead_phrase,0.007271665148437023,0.0036358325742185116,2
codecontests_cpp_313,L17H8,clean,function_body_anchor,0.014640629291534424,0.007320314645767212,2
codecontests_cpp_313,L17H8,clean,file_target,0.013530382886528969,0.006765191443264484,2
codecontests_cpp_313,L17H8,clean,tail_suffix,0.0830521434545517,0.0075501948595047,11
codecontests_cpp_313,L17H8,clean,task_body,0.07940991222858429,0.0006509009399451315,122
codecontests_cpp_313,L17H8,corrupt,lead_phrase,0.020640693604946136,0.010320346802473068,2
codecontests_cpp_313,L17H8,corrupt,function_body_anchor,0.009565242566168308,0.004782621283084154,2
codecontests_cpp_313,L17H8,corrupt,file_target,0.01545925997197628,0.00772962998598814,2
codecontests_cpp_313,L17H8,corrupt,tail_suffix,0.09584990888834,0.00871362816542387,11
codecontests_cpp_313,L17H8,corrupt,task_body,0.08832859992980957,0.0007240049308165908,122
codecontests_cpp_313,L20H5,clean,lead_phrase,0.00017200956062879413,8.600478031439707e-05,2
codecontests_cpp_313,L20H5,clean,function_body_anchor,0.008174235001206398,0.004087117500603199,2
codecontests_cpp_313,L20H5,clean,file_target,0.07741153985261917,0.038705769926309586,2
codecontests_cpp_313,L20H5,clean,tail_suffix,0.03019716404378414,0.0027451966889202595,11
codecontests_cpp_313,L20H5,clean,task_body,0.03859873116016388,0.00031638305517844856,122
codecontests_cpp_313,L20H5,corrupt,lead_phrase,0.0011757848551496863,0.0005878924275748432,2
codecontests_cpp_313,L20H5,corrupt,function_body_anchor,0.13820324838161469,0.06910162419080734,2
codecontests_cpp_313,L20H5,corrupt,file_target,0.11933249980211258,0.05966624990105629,2
codecontests_cpp_313,L20H5,corrupt,tail_suffix,0.044392991811037064,0.00403572665527463,11
codecontests_cpp_313,L20H5,corrupt,task_body,0.09522147476673126,0.0007805039058439434,122
codecontests_java_313,L2H14,clean,lead_phrase,0.02577643096446991,0.012888215482234955,2
codecontests_java_313,L2H14,clean,function_body_anchor,0.018601005896925926,0.009300502948462963,2
codecontests_java_313,L2H14,clean,file_target,0.011443374678492546,0.005721687339246273,2
codecontests_java_313,L2H14,clean,tail_suffix,0.09997573494911194,0.00908870343118906,11
codecontests_java_313,L2H14,clean,task_body,0.1716163158416748,0.0014668061630800366,117
codecontests_java_313,L2H14,corrupt,lead_phrase,0.09049519151449203,0.04524759575724602,2
codecontests_java_313,L2H14,corrupt,function_body_anchor,0.020416900515556335,0.010208450257778168,2
codecontests_java_313,L2H14,corrupt,file_target,0.011767247691750526,0.005883623845875263,2
codecontests_java_313,L2H14,corrupt,tail_suffix,0.1121014878153801,0.010191044770181179,11
codecontests_java_313,L2H14,corrupt,task_body,0.15516026318073273,0.0013261560816317797,117
codecontests_java_313,L16H8,clean,lead_phrase,0.0033056086394935846,0.0016528043197467923,2
codecontests_java_313,L16H8,clean,function_body_anchor,0.024485765025019646,0.012242882512509823,2
codecontests_java_313,L16H8,clean,file_target,0.01260809414088726,0.00630404707044363,2
codecontests_java_313,L16H8,clean,tail_suffix,0.15935978293418884,0.014487252570688725,11
codecontests_java_313,L16H8,clean,task_body,0.1357884407043457,0.0011605849722400308,117
codecontests_java_313,L16H8,corrupt,lead_phrase,0.004501343704760075,0.0022506718523800373,2
codecontests_java_313,L16H8,corrupt,function_body_anchor,0.09405234456062317,0.047026172280311584,2
codecontests_java_313,L16H8,corrupt,file_target,0.027289893478155136,0.013644946739077568,2
codecontests_java_313,L16H8,corrupt,tail_suffix,0.15431861579418182,0.01402896549552679,11
codecontests_java_313,L16H8,corrupt,task_body,0.16137845814228058,0.0013793030520901084,117
codecontests_java_313,L17H2,clean,lead_phrase,0.001292256056331098,0.000646128028165549,2
codecontests_java_313,L17H2,clean,function_body_anchor,0.003846153151243925,0.0019230765756219625,2
codecontests_java_313,L17H2,clean,file_target,0.002570144832134247,0.0012850724160671234,2
codecontests_java_313,L17H2,clean,tail_suffix,0.030092285946011543,0.0027356622740626335,11
codecontests_java_313,L17H2,clean,task_body,0.10346951335668564,0.0008843548130244017,117
codecontests_java_313,L17H2,corrupt,lead_phrase,0.003402169793844223,0.0017010848969221115,2
codecontests_java_313,L17H2,corrupt,function_body_anchor,0.01980667933821678,0.00990333966910839,2
codecontests_java_313,L17H2,corrupt,file_target,0.008381862193346024,0.004190931096673012,2
codecontests_java_313,L17H2,corrupt,tail_suffix,0.06765232235193253,0.0061502112075686455,11
codecontests_java_313,L17H2,corrupt,task_body,0.13917584717273712,0.001189537113532424,117
codecontests_java_313,L17H8,clean,lead_phrase,0.001674068160355091,0.0008370340801775455,2
codecontests_java_313,L17H8,clean,function_body_anchor,0.007263108156621456,0.003631554078310728,2
codecontests_java_313,L17H8,clean,file_target,0.005461863242089748,0.002730931621044874,2
codecontests_java_313,L17H8,clean,tail_suffix,0.08691057562828064,0.007900961674749851,11
codecontests_java_313,L17H8,clean,task_body,0.09141501784324646,0.0007813249249011278,117
codecontests_java_313,L17H8,corrupt,lead_phrase,0.004131912719458342,0.002065956359729171,2
codecontests_java_313,L17H8,corrupt,function_body_anchor,0.017214590683579445,0.008607295341789722,2
codecontests_java_313,L17H8,corrupt,file_target,0.020502254366874695,0.010251127183437347,2
codecontests_java_313,L17H8,corrupt,tail_suffix,0.12729968130588531,0.011572698131203651,11
codecontests_java_313,L17H8,corrupt,task_body,0.11323448270559311,0.0009678161004558206,117
codecontests_java_313,L20H5,clean,lead_phrase,0.0007278929697349668,0.0003639464848674834,2
codecontests_java_313,L20H5,clean,function_body_anchor,0.0049495939165353775,0.0024747969582676888,2
codecontests_java_313,L20H5,clean,file_target,0.018355082720518112,0.009177541360259056,2
codecontests_java_313,L20H5,clean,tail_suffix,0.03749954700469971,0.003409049706533551,11
codecontests_java_313,L20H5,clean,task_body,0.03878149390220642,0.0003314657660666853,117
codecontests_java_313,L20H5,corrupt,lead_phrase,0.0002839130174834281,0.00014195650874171406,2
codecontests_java_313,L20H5,corrupt,function_body_anchor,0.0821584090590477,0.04107920452952385,2
codecontests_java_313,L20H5,corrupt,file_target,0.07628577202558517,0.03814288601279259,2
codecontests_java_313,L20H5,corrupt,tail_suffix,0.0780029222369194,0.007091174833476543,11
codecontests_java_313,L20H5,corrupt,task_body,0.14494727551937103,0.0012388655450195074,117
apps_python_314,L2H14,clean,lead_phrase,0.03000238537788391,0.010000795125961304,3
apps_python_314,L2H14,clean,function_body_anchor,0.010088913142681122,0.005044456571340561,2
apps_python_314,L2H14,clean,file_target,0.016954591497778893,0.008477295748889446,2
apps_python_314,L2H14,clean,tail_suffix,0.08198972046375275,0.007453611120581627,11
apps_python_314,L2H14,clean,task_body,0.08474551141262054,0.0016616766806691885,51
apps_python_314,L2H14,corrupt,lead_phrase,0.10718169063329697,0.035727228969335556,3
apps_python_314,L2H14,corrupt,function_body_anchor,0.012010972946882248,0.006005486473441124,2
apps_python_314,L2H14,corrupt,file_target,0.01485059317201376,0.00742529658600688,2
apps_python_314,L2H14,corrupt,tail_suffix,0.07892534136772156,0.007175031118094921,11
apps_python_314,L2H14,corrupt,task_body,0.07628854364156723,0.001495853764936328,51
apps_python_314,L16H8,clean,lead_phrase,0.00746554508805275,0.002488515106961131,3
apps_python_314,L16H8,clean,function_body_anchor,0.03833208978176117,0.019166044890880585,2
apps_python_314,L16H8,clean,file_target,0.03802850469946861,0.019014252349734306,2
apps_python_314,L16H8,clean,tail_suffix,0.18469758331775665,0.016790689900517464,11
apps_python_314,L16H8,clean,task_body,0.13073037564754486,0.002563340589404106,51
apps_python_314,L16H8,corrupt,lead_phrase,0.011531421914696693,0.0038438073825091124,3
apps_python_314,L16H8,corrupt,function_body_anchor,0.07603292167186737,0.038016460835933685,2
apps_python_314,L16H8,corrupt,file_target,0.053154103457927704,0.026577051728963852,2
apps_python_314,L16H8,corrupt,tail_suffix,0.21342340111732483,0.01940212771296501,11
apps_python_314,L16H8,corrupt,task_body,0.1446375995874405,0.002836031373590231,51
apps_python_314,L17H2,clean,lead_phrase,0.017425214871764183,0.005808405112475157,3
apps_python_314,L17H2,clean,function_body_anchor,0.01002638228237629,0.005013191141188145,2
apps_python_314,L17H2,clean,file_target,0.011272627860307693,0.005636313930153847,2
apps_python_314,L17H2,clean,tail_suffix,0.039923638105392456,0.0036294215824455023,11
apps_python_314,L17H2,clean,task_body,0.13815107941627502,0.002708844607695937,51
apps_python_314,L17H2,corrupt,lead_phrase,0.025181744247674942,0.008393914438784122,3
apps_python_314,L17H2,corrupt,function_body_anchor,0.03310331702232361,0.016551658511161804,2
apps_python_314,L17H2,corrupt,file_target,0.030289895832538605,0.015144947916269302,2
apps_python_314,L17H2,corrupt,tail_suffix,0.07321740686893463,0.006656127981841564,11
apps_python_314,L17H2,corrupt,task_body,0.1321410834789276,0.002591001568362117,51
apps_python_314,L17H8,clean,lead_phrase,0.005560765042901039,0.001853588386438787,3
apps_python_314,L17H8,clean,function_body_anchor,0.009691070765256882,0.004845535382628441,2
apps_python_314,L17H8,clean,file_target,0.008674977347254753,0.0043374886736273766,2
apps_python_314,L17H8,clean,tail_suffix,0.07207915186882019,0.0065526501275599,11
apps_python_314,L17H8,clean,task_body,0.06877453625202179,0.0013485202798619866,51
apps_python_314,L17H8,corrupt,lead_phrase,0.012880375608801842,0.004293458536267281,3
apps_python_314,L17H8,corrupt,function_body_anchor,0.016759827733039856,0.008379913866519928,2
apps_python_314,L17H8,corrupt,file_target,0.021875860169529915,0.010937930084764957,2
apps_python_314,L17H8,corrupt,tail_suffix,0.06778855621814728,0.006162595935165882,11
apps_python_314,L17H8,corrupt,task_body,0.05997118353843689,0.0011759055778384209,51
apps_python_314,L20H5,clean,lead_phrase,0.0004572588950395584,0.0001524196268292144,3
apps_python_314,L20H5,clean,function_body_anchor,0.024341927841305733,0.012170963920652866,2
apps_python_314,L20H5,clean,file_target,0.08341716974973679,0.04170858487486839,2
apps_python_314,L20H5,clean,tail_suffix,0.09077087044715881,0.008251897059381008,11
apps_python_314,L20H5,clean,task_body,0.06294098496437073,0.001234136987477541,51
apps_python_314,L20H5,corrupt,lead_phrase,0.000769163656514138,0.0002563878952059895,3
apps_python_314,L20H5,corrupt,function_body_anchor,0.037033092230558395,0.018516546115279198,2
apps_python_314,L20H5,corrupt,file_target,0.1240408644080162,0.0620204322040081,2
apps_python_314,L20H5,corrupt,tail_suffix,0.09096264094114304,0.00826933141797781,11
apps_python_314,L20H5,corrupt,task_body,0.0493953600525856,0.0009685364784672856,51
codecontests_cpp_314,L2H14,clean,lead_phrase,0.06075140833854675,0.01215028204023838,5
codecontests_cpp_314,L2H14,clean,function_body_anchor,0.006015663035213947,0.0030078315176069736,2
codecontests_cpp_314,L2H14,clean,file_target,0.023320307955145836,0.011660153977572918,2
codecontests_cpp_314,L2H14,clean,tail_suffix,0.05409970507025719,0.0049181547947227955,11
codecontests_cpp_314,L2H14,clean,task_body,0.14104261994361877,0.001932090730406344,73
codecontests_cpp_314,L2H14,corrupt,lead_phrase,0.05062518268823624,0.010125036351382732,5
codecontests_cpp_314,L2H14,corrupt,function_body_anchor,0.00620664656162262,0.00310332328081131,2
codecontests_cpp_314,L2H14,corrupt,file_target,0.02285730093717575,0.011428650468587875,2
codecontests_cpp_314,L2H14,corrupt,tail_suffix,0.05986854434013367,0.005442595109343529,11
codecontests_cpp_314,L2H14,corrupt,task_body,0.1418534815311432,0.001943198381923139,73
codecontests_cpp_314,L16H8,clean,lead_phrase,0.005301928147673607,0.001060385606251657,5
codecontests_cpp_314,L16H8,clean,function_body_anchor,0.07183793187141418,0.03591896593570709,2
codecontests_cpp_314,L16H8,clean,file_target,0.030568808317184448,0.015284404158592224,2
codecontests_cpp_314,L16H8,clean,tail_suffix,0.15156379342079163,0.013778526335954666,11
codecontests_cpp_314,L16H8,clean,task_body,0.16536059975624084,0.002265213755890727,73
codecontests_cpp_314,L16H8,corrupt,lead_phrase,0.0069121988490223885,0.0013824397465214133,5
codecontests_cpp_314,L16H8,corrupt,function_body_anchor,0.10636777430772781,0.05318388715386391,2
codecontests_cpp_314,L16H8,corrupt,file_target,0.03250078111886978,0.01625039055943489,2
codecontests_cpp_314,L16H8,corrupt,tail_suffix,0.14787116646766663,0.013442832976579666,11
codecontests_cpp_314,L16H8,corrupt,task_body,0.20099404454231262,0.002753342967480421,73
codecontests_cpp_314,L17H2,clean,lead_phrase,0.008846543729305267,0.0017693086992949247,5
codecontests_cpp_314,L17H2,clean,function_body_anchor,0.01708877459168434,0.00854438729584217,2
codecontests_cpp_314,L17H2,clean,file_target,0.011045832186937332,0.005522916093468666,2
codecontests_cpp_314,L17H2,clean,tail_suffix,0.05639646574854851,0.005126951262354851,11
codecontests_cpp_314,L17H2,clean,task_body,0.08919777721166611,0.0012218873016536236,73
codecontests_cpp_314,L17H2,corrupt,lead_phrase,0.021639958024024963,0.004327991511672735,5
codecontests_cpp_314,L17H2,corrupt,function_body_anchor,0.019342094659805298,0.009671047329902649,2
codecontests_cpp_314,L17H2,corrupt,file_target,0.014830230735242367,0.007415115367621183,2
codecontests_cpp_314,L17H2,corrupt,tail_suffix,0.06595252454280853,0.005995683837682009,11
codecontests_cpp_314,L17H2,corrupt,task_body,0.1081387996673584,0.0014813534216955304,73
codecontests_cpp_314,L17H8,clean,lead_phrase,0.0065758116543293,0.0013151622842997313,5
codecontests_cpp_314,L17H8,clean,function_body_anchor,0.01927327737212181,0.009636638686060905,2
codecontests_cpp_314,L17H8,clean,file_target,0.016713861376047134,0.008356930688023567,2
codecontests_cpp_314,L17H8,clean,tail_suffix,0.09644113481044769,0.008767375722527504,11
codecontests_cpp_314,L17H8,clean,task_body,0.0750831887125969,0.001028536818921566,73
codecontests_cpp_314,L17H8,corrupt,lead_phrase,0.016509290784597397,0.003301858203485608,5
codecontests_cpp_314,L17H8,corrupt,function_body_anchor,0.01395164243876934,0.00697582121938467,2
codecontests_cpp_314,L17H8,corrupt,file_target,0.022552475333213806,0.011276237666606903,2
codecontests_cpp_314,L17H8,corrupt,tail_suffix,0.08173475414514542,0.007430432364344597,11
codecontests_cpp_314,L17H8,corrupt,task_body,0.10410615056753159,0.0014261116739362478,73
codecontests_cpp_314,L20H5,clean,lead_phrase,0.00033984845504164696,6.796968955313787e-05,5
codecontests_cpp_314,L20H5,clean,function_body_anchor,0.018180398270487785,0.009090199135243893,2
codecontests_cpp_314,L20H5,clean,file_target,0.11197008937597275,0.055985044687986374,2
codecontests_cpp_314,L20H5,clean,tail_suffix,0.03659429773688316,0.003326754318550229,11
codecontests_cpp_314,L20H5,clean,task_body,0.04067474231123924,0.0005571882356889546,73
codecontests_cpp_314,L20H5,corrupt,lead_phrase,0.0006234552711248398,0.00012469105422496796,5
codecontests_cpp_314,L20H5,corrupt,function_body_anchor,0.08772172033786774,0.04386086016893387,2
codecontests_cpp_314,L20H5,corrupt,file_target,0.10028911381959915,0.050144556909799576,2
codecontests_cpp_314,L20H5,corrupt,tail_suffix,0.045158129185438156,0.004105284344404936,11
codecontests_cpp_314,L20H5,corrupt,task_body,0.07211804389953613,0.000987918465398252,73
codecontests_java_314,L2H14,clean,lead_phrase,0.02817925065755844,0.009393083862960339,3
codecontests_java_314,L2H14,clean,function_body_anchor,0.012637536972761154,0.006318768486380577,2
codecontests_java_314,L2H14,clean,file_target,0.008963825181126595,0.004481912590563297,2
codecontests_java_314,L2H14,clean,tail_suffix,0.0929410383105278,0.008449185639619827,11
codecontests_java_314,L2H14,clean,task_body,0.13302865624427795,0.0019563038367778063,68
codecontests_java_314,L2H14,corrupt,lead_phrase,0.14006571471691132,0.04668857157230377,3
codecontests_java_314,L2H14,corrupt,function_body_anchor,0.01253405213356018,0.00626702606678009,2
codecontests_java_314,L2H14,corrupt,file_target,0.007134448736906052,0.003567224368453026,2
codecontests_java_314,L2H14,corrupt,tail_suffix,0.07558984309434891,0.006871804129332304,11
codecontests_java_314,L2H14,corrupt,task_body,0.11496080458164215,0.0016906000673770905,68
codecontests_java_314,L16H8,clean,lead_phrase,0.0042548878118395805,0.001418295898474753,3
codecontests_java_314,L16H8,clean,function_body_anchor,0.025305328890681267,0.012652664445340633,2
codecontests_java_314,L16H8,clean,file_target,0.01338733546435833,0.006693667732179165,2
codecontests_java_314,L16H8,clean,tail_suffix,0.12669174373149872,0.01151743158698082,11
codecontests_java_314,L16H8,clean,task_body,0.1755196899175644,0.0025811719242483377,68
codecontests_java_314,L16H8,corrupt,lead_phrase,0.01761001907289028,0.005870006512850523,3
codecontests_java_314,L16H8,corrupt,function_body_anchor,0.12055212259292603,0.06027606129646301,2
codecontests_java_314,L16H8,corrupt,file_target,0.017884209752082825,0.008942104876041412,2
codecontests_java_314,L16H8,corrupt,tail_suffix,0.13510023057460785,0.012281838804483414,11
codecontests_java_314,L16H8,corrupt,task_body,0.19632622599601746,0.0028871502727270126,68
codecontests_java_314,L17H2,clean,lead_phrase,0.012703252956271172,0.00423441780731082,3
codecontests_java_314,L17H2,clean,function_body_anchor,0.0035899069625884295,0.0017949534812942147,2
codecontests_java_314,L17H2,clean,file_target,0.004801188595592976,0.002400594297796488,2
codecontests_java_314,L17H2,clean,tail_suffix,0.03885752707719803,0.003532502567395568,11
codecontests_java_314,L17H2,clean,task_body,0.13407117128372192,0.001971634803339839,68
codecontests_java_314,L17H2,corrupt,lead_phrase,0.032968658953905106,0.010989553295075893,3
codecontests_java_314,L17H2,corrupt,function_body_anchor,0.02912127785384655,0.014560638926923275,2
codecontests_java_314,L17H2,corrupt,file_target,0.01780940778553486,0.00890470389276743,2
codecontests_java_314,L17H2,corrupt,tail_suffix,0.09153944253921509,0.008321767672896385,11
codecontests_java_314,L17H2,corrupt,task_body,0.14724035561084747,0.0021652993746101856,68
codecontests_java_314,L17H8,clean,lead_phrase,0.007690363563597202,0.002563454443588853,3
codecontests_java_314,L17H8,clean,function_body_anchor,0.00794985331594944,0.00397492665797472,2
codecontests_java_314,L17H8,clean,file_target,0.008106070570647717,0.004053035285323858,2
codecontests_java_314,L17H8,clean,tail_suffix,0.10473357141017914,0.009521233849227428,11
codecontests_java_314,L17H8,clean,task_body,0.12346629053354263,0.0018156807636842132,68
codecontests_java_314,L17H8,corrupt,lead_phrase,0.01973632536828518,0.006578775122761726,3
codecontests_java_314,L17H8,corrupt,function_body_anchor,0.01916525512933731,0.009582627564668655,2
codecontests_java_314,L17H8,corrupt,file_target,0.028317004442214966,0.014158502221107483,2
codecontests_java_314,L17H8,corrupt,tail_suffix,0.1254829615354538,0.011407542042434216,11
codecontests_java_314,L17H8,corrupt,task_body,0.11388883739709854,0.001674835802987218,68
codecontests_java_314,L20H5,clean,lead_phrase,0.00011999798152828589,3.9999325963435695e-05,3
codecontests_java_314,L20H5,clean,function_body_anchor,0.007833395153284073,0.0039166975766420364,2
codecontests_java_314,L20H5,clean,file_target,0.019871706143021584,0.009935853071510792,2
codecontests_java_314,L20H5,clean,tail_suffix,0.04426255077123642,0.004023868124932051,11
codecontests_java_314,L20H5,clean,task_body,0.08185698091983795,0.0012037791311740875,68
codecontests_java_314,L20H5,corrupt,lead_phrase,0.0003534397401381284,0.00011781324428739026,3
codecontests_java_314,L20H5,corrupt,function_body_anchor,0.1373596042394638,0.0686798021197319,2
