sample_id,head,blocked_node,source_ratio,blocked_ratio,mediated_ratio,top1_success
apps_python_4,L20H5,MLP19,0.6616541353383458,0.6616541353383458,0.0,False
codecontests_cpp_4,L2H14,MLP11,0.17153284671532848,0.06934306569343066,0.10218978102189782,False
codecontests_cpp_4,L2H14,MLP16,0.17153284671532848,0.10583941605839416,0.06569343065693432,False
codecontests_cpp_4,L2H14,MLP19,0.17153284671532848,0.051094890510948905,0.12043795620437958,False
codecontests_cpp_4,L16H8,MLP11,0.21532846715328466,0.21532846715328466,0.0,False
codecontests_cpp_4,L16H8,MLP16,0.21532846715328466,0.12773722627737227,0.08759124087591239,False
codecontests_cpp_4,L16H8,MLP19,0.21532846715328466,0.09854014598540146,0.1167883211678832,False
codecontests_cpp_4,L17H2,MLP11,0.12773722627737227,0.12773722627737227,0.0,False
codecontests_cpp_4,L17H2,MLP16,0.12773722627737227,0.12773722627737227,0.0,False
codecontests_cpp_4,L17H2,MLP19,0.12773722627737227,0.1678832116788321,-0.04014598540145983,False
codecontests_cpp_4,L17H8,MLP11,0.24452554744525548,0.24452554744525548,0.0,False
codecontests_cpp_4,L17H8,MLP16,0.24452554744525548,0.24452554744525548,0.0,False
codecontests_cpp_4,L17H8,MLP19,0.24452554744525548,0.09854014598540146,0.145985401459854,False
codecontests_cpp_4,L20H5,MLP11,0.12773722627737227,0.12773722627737227,0.0,False
codecontests_cpp_4,L20H5,MLP16,0.12773722627737227,0.12773722627737227,0.0,False
codecontests_cpp_4,L20H5,MLP19,0.12773722627737227,0.12773722627737227,0.0,False
codecontests_java_4,L2H14,MLP11,-0.022099447513812154,0.06629834254143646,-0.08839779005524862,False
codecontests_java_4,L2H14,MLP16,-0.022099447513812154,0.04419889502762431,-0.06629834254143646,False
codecontests_java_4,L2H14,MLP19,-0.022099447513812154,0.03867403314917127,-0.06077348066298342,False
codecontests_java_4,L16H8,MLP11,0.3011049723756906,0.3011049723756906,0.0,False
codecontests_java_4,L16H8,MLP16,0.3011049723756906,0.23204419889502761,0.069060773480663,False
codecontests_java_4,L16H8,MLP19,0.3011049723756906,0.20994475138121546,0.09116022099447516,False
codecontests_java_4,L17H2,MLP11,0.2154696132596685,0.2154696132596685,0.0,False
codecontests_java_4,L17H2,MLP16,0.2154696132596685,0.2154696132596685,0.0,False
codecontests_java_4,L17H2,MLP19,0.2154696132596685,0.2154696132596685,0.0,False
codecontests_java_4,L17H8,MLP11,0.3784530386740331,0.3784530386740331,0.0,False
codecontests_java_4,L17H8,MLP16,0.3784530386740331,0.3784530386740331,0.0,False
codecontests_java_4,L17H8,MLP19,0.3784530386740331,0.27624309392265195,0.10220994475138118,False
codecontests_java_4,L20H5,MLP11,0.2983425414364641,0.2983425414364641,0.0,False
codecontests_java_4,L20H5,MLP16,0.2983425414364641,0.2983425414364641,0.0,False
codecontests_java_4,L20H5,MLP19,0.2983425414364641,0.2983425414364641,0.0,False
mbpp_python_4,L2H14,MLP11,0.10967741935483871,-0.03870967741935484,0.14838709677419354,False
mbpp_python_4,L2H14,MLP16,0.10967741935483871,0.08387096774193549,0.025806451612903222,False
mbpp_python_4,L2H14,MLP19,0.10967741935483871,0.06451612903225806,0.04516129032258065,False
mbpp_python_4,L16H8,MLP11,0.18064516129032257,0.18064516129032257,0.0,False
mbpp_python_4,L16H8,MLP16,0.18064516129032257,-0.04516129032258064,0.22580645161290322,False
mbpp_python_4,L16H8,MLP19,0.18064516129032257,0.12903225806451613,0.051612903225806445,False
mbpp_python_4,L17H2,MLP11,0.21935483870967742,0.21935483870967742,0.0,False
mbpp_python_4,L17H2,MLP16,0.21935483870967742,0.21935483870967742,0.0,False
mbpp_python_4,L17H2,MLP19,0.21935483870967742,0.2,0.019354838709677413,False
mbpp_python_4,L17H8,MLP11,0.34838709677419355,0.34838709677419355,0.0,False
mbpp_python_4,L17H8,MLP16,0.34838709677419355,0.34838709677419355,0.0,False
mbpp_python_4,L17H8,MLP19,0.34838709677419355,0.3258064516129032,0.022580645161290325,False
mbpp_python_4,L20H5,MLP11,0.3903225806451613,0.3903225806451613,0.0,False
mbpp_python_4,L20H5,MLP16,0.3903225806451613,0.3903225806451613,0.0,False
mbpp_python_4,L20H5,MLP19,0.3903225806451613,0.3903225806451613,0.0,False
apps_python_5,L2H14,MLP11,0.21637426900584794,0.1871345029239766,0.029239766081871343,False
apps_python_5,L2H14,MLP16,0.21637426900584794,0.2573099415204678,-0.04093567251461988,False
apps_python_5,L2H14,MLP19,0.21637426900584794,0.1695906432748538,0.04678362573099415,False
apps_python_5,L16H8,MLP11,0.34210526315789475,0.34210526315789475,0.0,False
apps_python_5,L16H8,MLP16,0.34210526315789475,0.2573099415204678,0.08479532163742692,False
apps_python_5,L16H8,MLP19,0.34210526315789475,0.2222222222222222,0.11988304093567254,False
apps_python_5,L17H2,MLP11,0.30994152046783624,0.30994152046783624,0.0,False
apps_python_5,L17H2,MLP16,0.30994152046783624,0.30994152046783624,0.0,False
apps_python_5,L17H2,MLP19,0.30994152046783624,0.2573099415204678,0.05263157894736842,False
apps_python_5,L17H8,MLP11,0.34210526315789475,0.34210526315789475,0.0,False
apps_python_5,L17H8,MLP16,0.34210526315789475,0.34210526315789475,0.0,False
apps_python_5,L17H8,MLP19,0.34210526315789475,0.28654970760233917,0.05555555555555558,False
apps_python_5,L20H5,MLP11,0.17543859649122806,0.17543859649122806,0.0,False
apps_python_5,L20H5,MLP16,0.17543859649122806,0.17543859649122806,0.0,False
apps_python_5,L20H5,MLP19,0.17543859649122806,0.17543859649122806,0.0,False
codecontests_cpp_5,L2H14,MLP11,-0.02702702702702703,0.0,-0.02702702702702703,False
codecontests_cpp_5,L2H14,MLP16,-0.02702702702702703,-0.22297297297297297,0.19594594594594594,False
codecontests_cpp_5,L2H14,MLP19,-0.02702702702702703,-0.02702702702702703,0.0,False
codecontests_cpp_5,L16H8,MLP11,0.38513513513513514,0.38513513513513514,0.0,False
codecontests_cpp_5,L16H8,MLP16,0.38513513513513514,0.13513513513513514,0.25,False
codecontests_cpp_5,L16H8,MLP19,0.38513513513513514,0.30067567567567566,0.08445945945945948,False
codecontests_cpp_5,L17H2,MLP11,0.25675675675675674,0.25675675675675674,0.0,False
codecontests_cpp_5,L17H2,MLP16,0.25675675675675674,0.25675675675675674,0.0,False
codecontests_cpp_5,L17H2,MLP19,0.25675675675675674,0.13513513513513514,0.1216216216216216,False
codecontests_cpp_5,L17H8,MLP11,0.46283783783783783,0.46283783783783783,0.0,False
codecontests_cpp_5,L17H8,MLP16,0.46283783783783783,0.46283783783783783,0.0,False
codecontests_cpp_5,L17H8,MLP19,0.46283783783783783,0.3108108108108108,0.15202702702702703,False
codecontests_cpp_5,L20H5,MLP11,0.3108108108108108,0.3108108108108108,0.0,False
codecontests_cpp_5,L20H5,MLP16,0.3108108108108108,0.3108108108108108,0.0,False
codecontests_cpp_5,L20H5,MLP19,0.3108108108108108,0.3108108108108108,0.0,False
codecontests_java_5,L2H14,MLP11,0.16015625,0.09765625,0.0625,False
codecontests_java_5,L2H14,MLP16,0.16015625,0.23046875,-0.0703125,False
codecontests_java_5,L2H14,MLP19,0.16015625,0.14453125,0.015625,False
codecontests_java_5,L16H8,MLP11,0.20703125,0.20703125,0.0,False
codecontests_java_5,L16H8,MLP16,0.20703125,0.06640625,0.140625,False
codecontests_java_5,L16H8,MLP19,0.20703125,0.109375,0.09765625,False
codecontests_java_5,L17H2,MLP11,0.3359375,0.3359375,0.0,False
codecontests_java_5,L17H2,MLP16,0.3359375,0.3359375,0.0,False
codecontests_java_5,L17H2,MLP19,0.3359375,0.29296875,0.04296875,False
codecontests_java_5,L17H8,MLP11,0.37109375,0.37109375,0.0,False
codecontests_java_5,L17H8,MLP16,0.37109375,0.37109375,0.0,False
codecontests_java_5,L17H8,MLP19,0.37109375,0.26171875,0.109375,False
codecontests_java_5,L20H5,MLP11,0.37890625,0.37890625,0.0,False
codecontests_java_5,L20H5,MLP16,0.37890625,0.37890625,0.0,False
codecontests_java_5,L20H5,MLP19,0.37890625,0.37890625,0.0,False
codecontests_cpp_6,L2H14,MLP11,-0.648936170212766,-0.3191489361702128,-0.32978723404255317,False
codecontests_cpp_6,L2H14,MLP16,-0.648936170212766,-0.28191489361702127,-0.3670212765957447,False
codecontests_cpp_6,L2H14,MLP19,-0.648936170212766,-0.43617021276595747,-0.21276595744680848,False
codecontests_cpp_6,L16H8,MLP11,0.2712765957446808,0.2712765957446808,0.0,False
codecontests_cpp_6,L16H8,MLP16,0.2712765957446808,0.2074468085106383,0.06382978723404253,False
