sample_id,node,rank,token,logit_delta,tool_token_delta,distractor_token_delta
codecontests_cpp_255,MLP16,5, Länder,1.296875,1.5,-2.25
codecontests_cpp_255,MLP19,1,<tool_call>,1.75,1.75,-1.75
codecontests_cpp_255,MLP19,2,扺,1.6875,1.75,-1.75
codecontests_cpp_255,MLP19,3,.UseVisualStyleBackColor,1.65625,1.75,-1.75
codecontests_cpp_255,MLP19,4,MouseClicked,1.6484375,1.75,-1.75
codecontests_cpp_255,MLP19,5, carried,1.6171875,1.75,-1.75
codecontests_java_255,MLP11,1,我们需要,1.28125,-0.25,0.375
codecontests_java_255,MLP11,2,我们必须,1.265625,-0.25,0.375
codecontests_java_255,MLP11,3,We,1.25,-0.25,0.375
codecontests_java_255,MLP11,4,we,1.1875,-0.25,0.375
codecontests_java_255,MLP11,5,我们,1.15625,-0.25,0.375
codecontests_java_255,MLP16,1, reputed,1.6796875,1.625,-1.75
codecontests_java_255,MLP16,2,<tool_call>,1.625,1.625,-1.75
codecontests_java_255,MLP16,3,.Dict,1.59375,1.625,-1.75
codecontests_java_255,MLP16,4, thirds,1.5,1.625,-1.75
codecontests_java_255,MLP16,5, rep,1.46875,1.625,-1.75
codecontests_java_255,MLP19,1, ranked,1.625,1.0,-0.75
codecontests_java_255,MLP19,2, ActiveForm,1.53125,1.0,-0.75
codecontests_java_255,MLP19,3,.CheckBox,1.5,1.0,-0.75
codecontests_java_255,MLP19,4,.Card,1.46875,1.0,-0.75
codecontests_java_255,MLP19,5,首家,1.4375,1.0,-0.75
apps_python_256,MLP11,1, Ball,0.953125,0.5,-0.5
apps_python_256,MLP11,2,[thread,0.921875,0.5,-0.5
apps_python_256,MLP11,3,[float,0.90625,0.5,-0.5
apps_python_256,MLP11,4, suitable,0.90625,0.5,-0.5
apps_python_256,MLP11,5,.getFloat,0.875,0.5,-0.5
apps_python_256,MLP16,1,(Json,1.8359375,1.25,-2.625
apps_python_256,MLP16,2, Json,1.65625,1.25,-2.625
apps_python_256,MLP16,3, Cardinal,1.5625,1.25,-2.625
apps_python_256,MLP16,4,.Device,1.5390625,1.25,-2.625
apps_python_256,MLP16,5,扺,1.4609375,1.25,-2.625
apps_python_256,MLP19,1,(MenuItem,2.015625,1.125,-2.0
apps_python_256,MLP19,2,(Json,1.890625,1.125,-2.0
apps_python_256,MLP19,3, �,1.71875,1.125,-2.0
apps_python_256,MLP19,4, Json,1.71875,1.125,-2.0
apps_python_256,MLP19,5,.Http,1.6640625,1.125,-2.0
codecontests_cpp_256,MLP11,1,.matches,0.66015625,0.5,-0.75
codecontests_cpp_256,MLP11,2,.recv,0.640625,0.5,-0.75
codecontests_cpp_256,MLP11,3,>${,0.640625,0.5,-0.75
codecontests_cpp_256,MLP11,4, multiplied,0.625,0.5,-0.75
codecontests_cpp_256,MLP11,5, ×,0.625,0.5,-0.75
codecontests_cpp_256,MLP16,1,排,0.84375,0.375,-1.125
codecontests_cpp_256,MLP16,2, melting,0.8203125,0.375,-1.125
codecontests_cpp_256,MLP16,3,盛典,0.8125,0.375,-1.125
codecontests_cpp_256,MLP16,4,(Json,0.7421875,0.375,-1.125
codecontests_cpp_256,MLP16,5, quarters,0.7421875,0.375,-1.125
codecontests_cpp_256,MLP19,1, τ,1.796875,1.0,-1.0
codecontests_cpp_256,MLP19,2,.equal,1.53125,1.0,-1.0
codecontests_cpp_256,MLP19,3,.Panel,1.40625,1.0,-1.0
codecontests_cpp_256,MLP19,4, ε,1.375,1.0,-1.0
codecontests_cpp_256,MLP19,5, panel,1.375,1.0,-1.0
codecontests_java_256,MLP11,1,<tool_call>,2.125,2.125,-2.5
codecontests_java_256,MLP11,2, deemed,2.0625,2.125,-2.5
codecontests_java_256,MLP11,3, reputed,2.03125,2.125,-2.5
codecontests_java_256,MLP11,4, corners,1.9453125,2.125,-2.5
codecontests_java_256,MLP11,5, parties,1.9375,2.125,-2.5
codecontests_java_256,MLP16,1, statement,1.6875,1.625,-2.75
codecontests_java_256,MLP16,2,街头,1.640625,1.625,-2.75
codecontests_java_256,MLP16,3,<tool_call>,1.625,1.625,-2.75
codecontests_java_256,MLP16,4,扺,1.625,1.625,-2.75
codecontests_java_256,MLP16,5, reputed,1.625,1.625,-2.75
codecontests_java_256,MLP19,1, lắm,3.25,2.75,-3.375
codecontests_java_256,MLP19,2, expelled,3.203125,2.75,-3.375
codecontests_java_256,MLP19,3, parties,3.171875,2.75,-3.375
codecontests_java_256,MLP19,4,抱团,2.96875,2.75,-3.375
codecontests_java_256,MLP19,5, clustered,2.953125,2.75,-3.375
apps_python_257,MLP11,1,-tab,1.5625,1.25,-1.0
apps_python_257,MLP11,2,MouseClicked,1.515625,1.25,-1.0
apps_python_257,MLP11,3,扺,1.4921875,1.25,-1.0
apps_python_257,MLP11,4,']->,1.375,1.25,-1.0
apps_python_257,MLP11,5,.KeyPress,1.359375,1.25,-1.0
apps_python_257,MLP16,1,扺,1.609375,1.375,-2.0
apps_python_257,MLP16,2, mainland,1.5,1.375,-2.0
apps_python_257,MLP16,3,.Sequential,1.46875,1.375,-2.0
apps_python_257,MLP16,4, τ,1.4375,1.375,-2.0
apps_python_257,MLP16,5,-quarter,1.40625,1.375,-2.0
apps_python_257,MLP19,1,加之,1.6875,1.5,-1.25
apps_python_257,MLP19,2,])->,1.671875,1.5,-1.25
apps_python_257,MLP19,3,MouseClicked,1.671875,1.5,-1.25
apps_python_257,MLP19,4,.SelectedIndex,1.6640625,1.5,-1.25
apps_python_257,MLP19,5,.UseVisualStyleBackColor,1.65625,1.5,-1.25
codecontests_cpp_257,MLP11,1, drilled,1.1328125,1.0,-1.5
codecontests_cpp_257,MLP11,2,<tool_call>,1.0,1.0,-1.5
codecontests_cpp_257,MLP11,3,""">×</",1.0,1.0,-1.5
codecontests_cpp_257,MLP11,4, King,1.0,1.0,-1.5
codecontests_cpp_257,MLP11,5, corners,0.99609375,1.0,-1.5
codecontests_cpp_257,MLP16,1, ε,2.09375,1.75,-2.625
codecontests_cpp_257,MLP16,2, τ,2.03125,1.75,-2.625
codecontests_cpp_257,MLP16,3, Δ,2.03125,1.75,-2.625
codecontests_cpp_257,MLP16,4,扺,1.96875,1.75,-2.625
codecontests_cpp_257,MLP16,5,""">×</",1.9375,1.75,-2.625
codecontests_cpp_257,MLP19,1,""">×</",1.96875,1.5,-2.25
codecontests_cpp_257,MLP19,2, τ,1.9375,1.5,-2.25
codecontests_cpp_257,MLP19,3, ∧,1.8125,1.5,-2.25
codecontests_cpp_257,MLP19,4, carried,1.6953125,1.5,-2.25
codecontests_cpp_257,MLP19,5,MouseClicked,1.6484375,1.5,-2.25
codecontests_java_257,MLP11,1,<tool_call>,3.125,3.125,-2.375
codecontests_java_257,MLP11,2, corners,2.625,3.125,-2.375
codecontests_java_257,MLP11,3,.KeyPress,2.53125,3.125,-2.375
codecontests_java_257,MLP11,4, reputed,2.53125,3.125,-2.375
codecontests_java_257,MLP11,5, agents,2.53125,3.125,-2.375
codecontests_java_257,MLP16,1,าะ,2.5625,2.0,-2.25
codecontests_java_257,MLP16,2,取,2.3125,2.0,-2.25
codecontests_java_257,MLP16,3,言われ,2.15625,2.0,-2.25
codecontests_java_257,MLP16,4,ửa,2.140625,2.0,-2.25
codecontests_java_257,MLP16,5,�回,2.0625,2.0,-2.25
codecontests_java_257,MLP19,1,elters,3.0625,2.375,-1.5
codecontests_java_257,MLP19,2, deflect,2.765625,2.375,-1.5
codecontests_java_257,MLP19,3,�除,2.734375,2.375,-1.5
codecontests_java_257,MLP19,4, evenly,2.625,2.375,-1.5
codecontests_java_257,MLP19,5, thicker,2.59375,2.375,-1.5
apps_python_258,MLP11,1,.rs,0.890625,0.375,-0.5
apps_python_258,MLP11,2,默,0.859375,0.375,-0.5
apps_python_258,MLP11,3,ories,0.8515625,0.375,-0.5
apps_python_258,MLP11,4,.createTextNode,0.8125,0.375,-0.5
apps_python_258,MLP11,5,"<<""\",0.78515625,0.375,-0.5
apps_python_258,MLP16,1, Json,2.390625,2.0,-3.5
apps_python_258,MLP16,2, τ,2.375,2.0,-3.5
apps_python_258,MLP16,3,(Json,2.265625,2.0,-3.5
apps_python_258,MLP16,4, ·,2.25,2.0,-3.5
apps_python_258,MLP16,5,.every,2.21875,2.0,-3.5
apps_python_258,MLP19,1,_CSV,2.1875,1.625,-1.625
apps_python_258,MLP19,2,(Json,2.15625,1.625,-1.625
apps_python_258,MLP19,3,""">×</",2.15625,1.625,-1.625
apps_python_258,MLP19,4,(Keys,2.140625,1.625,-1.625
apps_python_258,MLP19,5, horizontal,2.125,1.625,-1.625
codecontests_cpp_258,MLP11,1, �,2.0,1.75,-1.75
codecontests_cpp_258,MLP11,2,<tool_call>,1.75,1.75,-1.75
codecontests_cpp_258,MLP11,3,⋰,1.6875,1.75,-1.75
codecontests_cpp_258,MLP11,4, ⟨,1.625,1.75,-1.75
codecontests_cpp_258,MLP11,5,']->,1.625,1.75,-1.75
codecontests_cpp_258,MLP16,1,<tool_call>,1.875,1.875,-2.25
codecontests_cpp_258,MLP16,2,॰,1.84375,1.875,-2.25
codecontests_cpp_258,MLP16,3, −,1.8125,1.875,-2.25
codecontests_cpp_258,MLP16,4, �,1.8125,1.875,-2.25
codecontests_cpp_258,MLP16,5,闪电,1.765625,1.875,-2.25
codecontests_cpp_258,MLP19,1, −,1.3125,0.875,-1.375
codecontests_cpp_258,MLP19,2, '</,1.125,0.875,-1.375
codecontests_cpp_258,MLP19,3, �,1.125,0.875,-1.375
codecontests_cpp_258,MLP19,4," ""{",1.09375,0.875,-1.375
codecontests_cpp_258,MLP19,5, '\,1.0625,0.875,-1.375
codecontests_java_258,MLP11,1,<tool_call>,2.4375,2.4375,-1.875
codecontests_java_258,MLP11,2, deemed,2.046875,2.4375,-1.875
codecontests_java_258,MLP11,3, reputed,1.9140625,2.4375,-1.875
codecontests_java_258,MLP11,4, corners,1.890625,2.4375,-1.875
codecontests_java_258,MLP11,5,.CheckBox,1.84375,2.4375,-1.875
codecontests_java_258,MLP16,1,<tool_call>,2.4375,2.4375,-2.625
codecontests_java_258,MLP16,2,าะ,2.125,2.4375,-2.625
codecontests_java_258,MLP16,3, mưa,1.9375,2.4375,-2.625
codecontests_java_258,MLP16,4,.Failure,1.890625,2.4375,-2.625
codecontests_java_258,MLP16,5,arkers,1.875,2.4375,-2.625
codecontests_java_258,MLP19,1,<tool_call>,3.4375,3.4375,-2.875
codecontests_java_258,MLP19,2,.Button,3.40625,3.4375,-2.875
codecontests_java_258,MLP19,3,.CheckBox,3.40625,3.4375,-2.875
codecontests_java_258,MLP19,4,��索,3.1875,3.4375,-2.875
codecontests_java_258,MLP19,5,.BooleanField,3.09375,3.4375,-2.875
apps_python_259,MLP11,1,满意的,1.015625,0.25,0.125
apps_python_259,MLP11,2,.rs,1.015625,0.25,0.125
apps_python_259,MLP11,3,.getResponse,1.0078125,0.25,0.125
apps_python_259,MLP11,4,.createTextNode,0.96875,0.25,0.125
apps_python_259,MLP11,5,(EFFECT,0.96875,0.25,0.125
apps_python_259,MLP16,1,投,1.9453125,1.625,-2.375
apps_python_259,MLP16,2,-folder,1.9140625,1.625,-2.375
apps_python_259,MLP16,3,专,1.90625,1.625,-2.375
apps_python_259,MLP16,4,""">×</",1.90625,1.625,-2.375
apps_python_259,MLP16,5, τ,1.90625,1.625,-2.375
apps_python_259,MLP19,1, ∧,1.75,1.125,-1.25
apps_python_259,MLP19,2, mainland,1.65625,1.125,-1.25
apps_python_259,MLP19,3,国民党,1.5859375,1.125,-1.25
apps_python_259,MLP19,4,_CSV,1.5859375,1.125,-1.25
apps_python_259,MLP19,5,又是,1.578125,1.125,-1.25
codecontests_cpp_259,MLP11,1,<tool_call>,1.875,1.875,-1.875
codecontests_cpp_259,MLP11,2, onTouch,1.53125,1.875,-1.875
codecontests_cpp_259,MLP11,3, prevailing,1.515625,1.875,-1.875
codecontests_cpp_259,MLP11,4, orally,1.46875,1.875,-1.875
codecontests_cpp_259,MLP11,5, either,1.46875,1.875,-1.875
codecontests_cpp_259,MLP16,1,<tool_call>,2.25,2.25,-2.375
codecontests_cpp_259,MLP16,2,opup,1.9375,2.25,-2.375
codecontests_cpp_259,MLP16,3,.major,1.8515625,2.25,-2.375
codecontests_cpp_259,MLP16,4,闪电,1.78125,2.25,-2.375
codecontests_cpp_259,MLP16,5, onset,1.7734375,2.25,-2.375
codecontests_cpp_259,MLP19,1,<tool_call>,2.0,2.0,-2.0
codecontests_cpp_259,MLP19,2, carried,1.8125,2.0,-2.0
codecontests_cpp_259,MLP19,3,扺,1.796875,2.0,-2.0
codecontests_cpp_259,MLP19,4, −,1.75,2.0,-2.0
codecontests_cpp_259,MLP19,5, equal,1.734375,2.0,-2.0
codecontests_java_259,MLP11,1,<tool_call>,2.6875,2.6875,-2.25
codecontests_java_259,MLP11,2, reputed,2.03125,2.6875,-2.25
codecontests_java_259,MLP11,3, corners,2.03125,2.6875,-2.25
codecontests_java_259,MLP11,4, threads,1.96875,2.6875,-2.25
codecontests_java_259,MLP11,5,��索,1.9375,2.6875,-2.25
codecontests_java_259,MLP16,1,<tool_call>,2.8125,2.8125,-3.0
codecontests_java_259,MLP16,2,าะ,2.5625,2.8125,-3.0
codecontests_java_259,MLP16,3, mưa,2.3125,2.8125,-3.0
codecontests_java_259,MLP16,4,ตาร,2.265625,2.8125,-3.0
codecontests_java_259,MLP16,5,�回,2.1875,2.8125,-3.0
codecontests_java_259,MLP19,1,<tool_call>,3.4375,3.4375,-3.0
codecontests_java_259,MLP19,2,��索,3.375,3.4375,-3.0
codecontests_java_259,MLP19,3,委会,3.140625,3.4375,-3.0
codecontests_java_259,MLP19,4,.CheckBox,3.03125,3.4375,-3.0
codecontests_java_259,MLP19,5,.BooleanField,3.0,3.4375,-3.0
apps_python_260,MLP11,1, fields,0.8125,0.25,-0.125
apps_python_260,MLP11,2,chedules,0.7109375,0.25,-0.125
apps_python_260,MLP11,3,orable,0.640625,0.25,-0.125
apps_python_260,MLP11,4,的传统,0.625,0.25,-0.125
apps_python_260,MLP11,5, Fields,0.625,0.25,-0.125
apps_python_260,MLP16,1,.failed,1.3828125,0.625,-1.625
apps_python_260,MLP16,2,-uppercase,1.28125,0.625,-1.625
apps_python_260,MLP16,3,太多,1.28125,0.625,-1.625
apps_python_260,MLP16,4,��이,1.25,0.625,-1.625
apps_python_260,MLP16,5,推出,1.2421875,0.625,-1.625
apps_python_260,MLP19,1,拉开,1.875,0.875,-1.25
apps_python_260,MLP19,2,-uppercase,1.8125,0.875,-1.25
apps_python_260,MLP19,3,留下来,1.6875,0.875,-1.25
apps_python_260,MLP19,4,-tab,1.65625,0.875,-1.25
apps_python_260,MLP19,5, measured,1.65625,0.875,-1.25
codecontests_java_260,MLP11,1, lắm,3.90625,3.875,-3.625
codecontests_java_260,MLP11,2,<tool_call>,3.875,3.875,-3.625
codecontests_java_260,MLP11,3, equal,3.5625,3.875,-3.625
codecontests_java_260,MLP11,4, Equal,3.5625,3.875,-3.625
codecontests_java_260,MLP11,5, parties,3.5625,3.875,-3.625
codecontests_java_260,MLP16,1,าะ,2.8125,2.375,-3.0
codecontests_java_260,MLP16,2,取,2.5625,2.375,-3.0
codecontests_java_260,MLP16,3, menus,2.53125,2.375,-3.0
codecontests_java_260,MLP16,4,้น,2.46875,2.375,-3.0
codecontests_java_260,MLP16,5, arrows,2.453125,2.375,-3.0
codecontests_java_260,MLP19,1, cl,2.734375,1.875,-2.125
codecontests_java_260,MLP19,2, lắm,2.53125,1.875,-2.125
codecontests_java_260,MLP19,3,.DropDown,2.5,1.875,-2.125
codecontests_java_260,MLP19,4,.AllowUser,2.46875,1.875,-2.125
codecontests_java_260,MLP19,5, mưa,2.40625,1.875,-2.125
apps_python_261,MLP11,1,erce,1.4453125,0.75,-0.75
apps_python_261,MLP11,2,.createTextNode,1.40625,0.75,-0.75
apps_python_261,MLP11,3,￭,1.375,0.75,-0.75
apps_python_261,MLP11,4,ernels,1.359375,0.75,-0.75
apps_python_261,MLP11,5, pract,1.328125,0.75,-0.75
apps_python_261,MLP16,1,扺,2.09375,1.625,-2.625
apps_python_261,MLP16,2,-folder,2.046875,1.625,-2.625
apps_python_261,MLP16,3,太高,1.8515625,1.625,-2.625
apps_python_261,MLP16,4, Δ,1.84375,1.625,-2.625
apps_python_261,MLP16,5,.Panel,1.8359375,1.625,-2.625
apps_python_261,MLP19,1,])->,2.03125,0.75,-1.5
apps_python_261,MLP19,2, horizontal,1.75,0.75,-1.5
apps_python_261,MLP19,3,.LayoutInflater,1.734375,0.75,-1.5
apps_python_261,MLP19,4,堇,1.71875,0.75,-1.5
apps_python_261,MLP19,5, Csv,1.71875,0.75,-1.5
codecontests_cpp_261,MLP11,1,']->,1.125,1.0,-0.875
codecontests_cpp_261,MLP11,2, holders,1.046875,1.0,-0.875
codecontests_cpp_261,MLP11,3,<tool_call>,1.0,1.0,-0.875
codecontests_cpp_261,MLP11,4,""">×</",1.0,1.0,-0.875
codecontests_cpp_261,MLP11,5,[train,0.96875,1.0,-0.875
codecontests_cpp_261,MLP16,1,扺,1.421875,1.25,-1.625
codecontests_cpp_261,MLP16,2,""">×</",1.3125,1.25,-1.625
codecontests_cpp_261,MLP16,3,('/')[-,1.2578125,1.25,-1.625
codecontests_cpp_261,MLP16,4,<tool_call>,1.25,1.25,-1.625
codecontests_cpp_261,MLP16,5,抵,1.25,1.25,-1.625
codecontests_cpp_261,MLP19,1,��,1.3125,1.25,-1.25
codecontests_cpp_261,MLP19,2,.MenuItem,1.3125,1.25,-1.25
codecontests_cpp_261,MLP19,3, iPhones,1.265625,1.25,-1.25
codecontests_cpp_261,MLP19,4,<tool_call>,1.25,1.25,-1.25
codecontests_cpp_261,MLP19,5,opup,1.25,1.25,-1.25
codecontests_java_261,MLP11,1, episodes,1.1875,0.5,-1.125
codecontests_java_261,MLP11,2, threads,1.171875,0.5,-1.125
codecontests_java_261,MLP11,3, expansions,1.15625,0.5,-1.125
codecontests_java_261,MLP11,4, textures,1.15625,0.5,-1.125
codecontests_java_261,MLP11,5,getObject,1.1484375,0.5,-1.125
codecontests_java_261,MLP16,1,オープン,1.40625,0.125,-1.125
codecontests_java_261,MLP16,2,ости,1.390625,0.125,-1.125
codecontests_java_261,MLP16,3, To,1.3125,0.125,-1.125
codecontests_java_261,MLP16,4,	to,1.3125,0.125,-1.125
codecontests_java_261,MLP16,5,[Unit,1.28125,0.125,-1.125
codecontests_java_261,MLP19,1,拉开,2.09375,0.125,0.375
codecontests_java_261,MLP19,2,.cum,2.0,0.125,0.375
codecontests_java_261,MLP19,3, The,1.96875,0.125,0.375
codecontests_java_261,MLP19,4,plorer,1.9140625,0.125,0.375
codecontests_java_261,MLP19,5, She,1.875,0.125,0.375
apps_python_262,MLP11,1,.getWindow,0.765625,0.375,-0.125
apps_python_262,MLP11,2,的思想,0.734375,0.375,-0.125
apps_python_262,MLP11,3,部分地区,0.7265625,0.375,-0.125
apps_python_262,MLP11,4, stepped,0.71875,0.375,-0.125
apps_python_262,MLP11,5, highest,0.71875,0.375,-0.125
apps_python_262,MLP16,1, Axis,1.0625,0.5,-1.125
apps_python_262,MLP16,2,无声,1.0,0.5,-1.125
apps_python_262,MLP16,3,��이,1.0,0.5,-1.125
apps_python_262,MLP16,4,笔,1.0,0.5,-1.125
apps_python_262,MLP16,5,举行,0.9921875,0.5,-1.125
apps_python_262,MLP19,1, ActiveForm,1.8125,1.125,-1.75
apps_python_262,MLP19,2,最多的,1.71875,1.125,-1.75
apps_python_262,MLP19,3, measured,1.71875,1.125,-1.75
apps_python_262,MLP19,4, Campus,1.625,1.125,-1.75
apps_python_262,MLP19,5,ť,1.5625,1.125,-1.75
codecontests_cpp_262,MLP11,1, τ,2.015625,1.25,-1.625
codecontests_cpp_262,MLP11,2, Δ,1.78125,1.25,-1.625
codecontests_cpp_262,MLP11,3,扺,1.78125,1.25,-1.625
codecontests_cpp_262,MLP11,4,鹞,1.75,1.25,-1.625
codecontests_cpp_262,MLP11,5, Flutter,1.71875,1.25,-1.625
codecontests_cpp_262,MLP16,1,闪电,2.40625,1.625,-2.875
codecontests_cpp_262,MLP16,2, τ,2.1875,1.625,-2.875
codecontests_cpp_262,MLP16,3, ε,2.15625,1.625,-2.875
codecontests_cpp_262,MLP16,4,.hashCode,2.0625,1.625,-2.875
codecontests_cpp_262,MLP16,5, Flutter,2.046875,1.625,-2.875
codecontests_cpp_262,MLP19,1, card,1.28125,0.5,-1.25
codecontests_cpp_262,MLP19,2,.Card,1.265625,0.5,-1.25
codecontests_cpp_262,MLP19,3,(Vertex,1.25,0.5,-1.25
codecontests_cpp_262,MLP19,4, λ,1.2421875,0.5,-1.25
codecontests_cpp_262,MLP19,5, �,1.1875,0.5,-1.25
codecontests_java_262,MLP11,1, ε,1.8125,1.125,-0.75
codecontests_java_262,MLP11,2, agents,1.7578125,1.125,-0.75
codecontests_java_262,MLP11,3, textures,1.703125,1.125,-0.75
codecontests_java_262,MLP11,4, Jersey,1.6875,1.125,-0.75
codecontests_java_262,MLP11,5,positories,1.671875,1.125,-0.75
codecontests_java_262,MLP16,1,扺,1.8125,1.625,-2.25
codecontests_java_262,MLP16,2,呈,1.7890625,1.625,-2.25
codecontests_java_262,MLP16,3,oldown,1.765625,1.625,-2.25
codecontests_java_262,MLP16,4,OLTIP,1.75,1.625,-2.25
codecontests_java_262,MLP16,5,��,1.75,1.625,-2.25
codecontests_java_262,MLP19,1,.Card,1.796875,1.5,-2.0
codecontests_java_262,MLP19,2,.Symbol,1.6953125,1.5,-2.0
codecontests_java_262,MLP19,3, stake,1.6875,1.5,-2.0
codecontests_java_262,MLP19,4,.Axis,1.6875,1.5,-2.0
codecontests_java_262,MLP19,5,.Body,1.6875,1.5,-2.0
apps_python_263,MLP11,1,.ToolStripItem,1.265625,0.875,-0.875
apps_python_263,MLP11,2,']->,1.25,0.875,-0.875
apps_python_263,MLP11,3,.Qt,1.1640625,0.875,-0.875
apps_python_263,MLP11,4,""",""+",1.15625,0.875,-0.875
apps_python_263,MLP11,5,.assertIn,1.15625,0.875,-0.875
apps_python_263,MLP16,1,">""+",0.875,0.5,-1.375
apps_python_263,MLP16,2,nesday,0.8359375,0.5,-1.375
apps_python_263,MLP16,3,.take,0.828125,0.5,-1.375
apps_python_263,MLP16,4,➾,0.82421875,0.5,-1.375
apps_python_263,MLP16,5,""">#",0.796875,0.5,-1.375
apps_python_263,MLP19,1,">""+",1.59375,1.25,-2.25
apps_python_263,MLP19,2, Democratic,1.515625,1.25,-2.25
apps_python_263,MLP19,3, lắm,1.484375,1.25,-2.25
apps_python_263,MLP19,4,戗,1.46875,1.25,-2.25
apps_python_263,MLP19,5," "")""",1.40625,1.25,-2.25
codecontests_cpp_263,MLP11,1,oose,1.15625,-0.25,0.375
codecontests_cpp_263,MLP11,2,�,1.15625,-0.25,0.375
codecontests_cpp_263,MLP11,3,ESA,1.140625,-0.25,0.375
codecontests_cpp_263,MLP11,4,榴,1.078125,-0.25,0.375
codecontests_cpp_263,MLP11,5,erton,1.0625,-0.25,0.375
codecontests_cpp_263,MLP16,1,""">×</",1.6875,1.125,-1.75
codecontests_cpp_263,MLP16,2,扺,1.65625,1.125,-1.75
codecontests_cpp_263,MLP16,3, ε,1.5,1.125,-1.75
codecontests_cpp_263,MLP16,4,⿊,1.5,1.125,-1.75
codecontests_cpp_263,MLP16,5,弹,1.5,1.125,-1.75
codecontests_cpp_263,MLP19,1,⎤,2.109375,1.25,-1.375
codecontests_cpp_263,MLP19,2, �,2.0,1.25,-1.375
codecontests_cpp_263,MLP19,3,⎞,1.96875,1.25,-1.375
codecontests_cpp_263,MLP19,4,.Drawable,1.953125,1.25,-1.375
codecontests_cpp_263,MLP19,5,⌉,1.875,1.25,-1.375
codecontests_java_263,MLP11,1,<tool_call>,3.125,3.125,-2.375
codecontests_java_263,MLP11,2, reputed,2.859375,3.125,-2.375
codecontests_java_263,MLP11,3, deemed,2.796875,3.125,-2.375
codecontests_java_263,MLP11,4, carried,2.6875,3.125,-2.375
codecontests_java_263,MLP11,5, lắm,2.6875,3.125,-2.375
codecontests_java_263,MLP16,1,.Xml,2.3125,2.25,-2.0
codecontests_java_263,MLP16,2,<tool_call>,2.25,2.25,-2.0
codecontests_java_263,MLP16,3,opup,2.234375,2.25,-2.0
codecontests_java_263,MLP16,4, statement,2.21875,2.25,-2.0
codecontests_java_263,MLP16,5,่วน,2.1875,2.25,-2.0
codecontests_java_263,MLP19,1,elters,3.5625,3.25,-2.5
codecontests_java_263,MLP19,2,.Xml,3.484375,3.25,-2.5
codecontests_java_263,MLP19,3, evenly,3.328125,3.25,-2.5
codecontests_java_263,MLP19,4,<tool_call>,3.25,3.25,-2.5
codecontests_java_263,MLP19,5, lắm,3.25,3.25,-2.5
codecontests_cpp_264,MLP11,1,addElement,1.1328125,0.875,-1.0
codecontests_cpp_264,MLP11,2,getParam,1.1171875,0.875,-1.0
codecontests_cpp_264,MLP11,3,mPid,1.046875,0.875,-1.0
codecontests_cpp_264,MLP11,4,getDrawable,1.03125,0.875,-1.0
codecontests_cpp_264,MLP11,5,obbies,1.03125,0.875,-1.0
codecontests_cpp_264,MLP16,1,扺,1.640625,1.375,-2.125
codecontests_cpp_264,MLP16,2,闪电,1.625,1.375,-2.125
codecontests_cpp_264,MLP16,3,.windows,1.5234375,1.375,-2.125
codecontests_cpp_264,MLP16,4, melting,1.515625,1.375,-2.125
codecontests_cpp_264,MLP16,5,抵,1.46875,1.375,-2.125
codecontests_cpp_264,MLP19,1,扺,1.765625,1.375,-1.875
codecontests_cpp_264,MLP19,2, �,1.6875,1.375,-1.875
codecontests_cpp_264,MLP19,3,MouseClicked,1.671875,1.375,-1.875
codecontests_cpp_264,MLP19,4, τ,1.625,1.375,-1.875
codecontests_cpp_264,MLP19,5, �,1.625,1.375,-1.875
codecontests_java_264,MLP11,1,<tool_call>,2.875,2.875,-2.125
codecontests_java_264,MLP11,2, tours,2.5,2.875,-2.125
codecontests_java_264,MLP11,3,<tool_response>,2.3125,2.875,-2.125
codecontests_java_264,MLP11,4, corners,2.3125,2.875,-2.125
codecontests_java_264,MLP11,5, reputed,2.25,2.875,-2.125
codecontests_java_264,MLP16,1,<tool_call>,3.625,3.625,-3.375
codecontests_java_264,MLP16,2,.windows,3.28125,3.625,-3.375
codecontests_java_264,MLP16,3,าะ,3.203125,3.625,-3.375
codecontests_java_264,MLP16,4,�回,2.9375,3.625,-3.375
codecontests_java_264,MLP16,5,่วน,2.921875,3.625,-3.375
codecontests_java_264,MLP19,1,<tool_call>,4.375,4.375,-3.125
codecontests_java_264,MLP19,2,��索,3.65625,4.375,-3.125
codecontests_java_264,MLP19,3, lắm,3.625,4.375,-3.125
codecontests_java_264,MLP19,4, thicker,3.59375,4.375,-3.125
codecontests_java_264,MLP19,5,.Panel,3.59375,4.375,-3.125
apps_python_265,MLP11,1,esian,0.859375,0.0,-0.25
apps_python_265,MLP11,2, Binder,0.78125,0.0,-0.25
apps_python_265,MLP11,3,fir,0.78125,0.0,-0.25
apps_python_265,MLP11,4, Functions,0.78125,0.0,-0.25
apps_python_265,MLP11,5, NavController,0.765625,0.0,-0.25
apps_python_265,MLP16,1,OLTIP,1.34375,0.875,-1.375
apps_python_265,MLP16,2, compact,1.2890625,0.875,-1.375
apps_python_265,MLP16,3,扺,1.28125,0.875,-1.375
apps_python_265,MLP16,4, Skip,1.28125,0.875,-1.375
apps_python_265,MLP16,5, Internal,1.28125,0.875,-1.375
apps_python_265,MLP19,1, τ,1.78125,1.375,-1.75
apps_python_265,MLP19,2,.every,1.71875,1.375,-1.75
apps_python_265,MLP19,3, Campus,1.65625,1.375,-1.75
