node,layer,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance,forward_score_norm_median,reverse_score_norm_median
L9H8,9,0.0042744705962907085,0.0017503562082140979,0.0017503562082140979,0.0042744705962907085,-0.002524114388076611,-0.4189521906570513,0.17420814479638008,0.14719650512026672
L3H0,3,0.0027963025133876493,0.0016704077301144626,0.0016704077301144626,0.0027963025133876493,-0.0011258947832731867,-0.2520635371213226,0.04875298584273591,0.040242574025487254
L10H13,10,0.003373978138351427,0.0016257041384537497,0.0016257041384537497,0.003373978138351427,-0.001748273999897677,-0.34967702007953066,0.13463039641596525,0.17275333709343862
L5H1,5,0.009936413965137218,0.0014479758410582606,0.0014479758410582606,0.009936413965137218,-0.008488438124078958,-0.7456208254094989,0.032942318098568096,0.0605439034992393
L13H14,13,0.003248257071652264,0.0008776389936126086,0.0008776389936126086,0.003248257071652264,-0.0023706180780396556,-0.5745704788827412,0.1180028735632184,0.10557432432432433
L9H12,9,0.0017245348105607726,0.0008728168409647501,0.0008728168409647501,0.0017245348105607726,-0.0008517179695960225,-0.3279178501285247,0.1089657753785163,0.06745594713656387
L13H2,13,0.0008675428606815639,0.019184288475107322,0.0008675428606815639,0.019184288475107322,0.01831674561442576,0.9134699623038265,0.11538461538461539,0.16850716108905275
L17H11,17,0.0008664630311341087,0.002617118676615779,0.0008664630311341087,0.002617118676615779,0.0017506556454816701,0.502544734801829,0.36971830985915494,0.19318181818181818
L5H8,5,0.004518256038305476,0.0008572149036757141,0.0008572149036757141,0.004518256038305476,-0.0036610411346297616,-0.6810642591401385,0.03594924812030075,0.050537109375
L1H13,1,0.006613383194582213,0.0008449173426996213,0.0008449173426996213,0.006613383194582213,-0.005768465851882592,-0.773428990028994,0.06401789024842418,0.055288461538461536
L17H15,17,0.0008289851233332252,0.013503742591610258,0.0008289851233332252,0.013503742591610258,0.012674757468277034,0.8843227695634077,0.3942307692307692,0.25245401247848537
L12H14,12,0.006062184227259625,0.0008040532653944336,0.0008040532653944336,0.006062184227259625,-0.005258130961865191,-0.7657950904684956,0.24668141592920353,0.08135474860335196
L18H13,18,0.0008022379940223752,0.0016769718986304977,0.0008022379940223752,0.0016769718986304977,0.0008747339046081225,0.35282769208060694,0.46586345381526106,0.1352594958865745
L4H11,4,0.009535773545627763,0.0007076507245894116,0.0007076507245894116,0.009535773545627763,-0.008828122821038351,-0.8618331710330673,0.03610924030172414,0.06866197183098592
L4H4,4,0.02104138685227569,0.0006715469062821268,0.0006715469062821268,0.02104138685227569,-0.020369839945993562,-0.9381431441969514,0.046074165425663935,0.06823671497584541
L5H5,5,0.030875303696138803,0.0,0.0,0.030875303696138803,-0.030875303696138803,-1.0,0.04052621048419368,nan
MLP26,26,0.0,0.021584129377265095,0.0,0.021584129377265095,0.021584129377265095,1.0,nan,0.12217194570135746
L6H15,6,0.019053777171415667,0.0,0.0,0.019053777171415667,-0.019053777171415667,-1.0,0.03758445945945946,nan
L3H15,3,0.014781953440068897,0.0,0.0,0.014781953440068897,-0.014781953440068897,-1.0,0.050803311877076415,nan
L6H14,6,0.013685499917666485,0.0,0.0,0.013685499917666485,-0.013685499917666485,-1.0,0.03380102040816327,nan
L14H5,14,0.0,0.01293301357389557,0.0,0.01293301357389557,0.01293301357389557,1.0,nan,0.1809291348765033
L25H0,25,0.0,0.010256261159562107,0.0,0.010256261159562107,0.010256261159562107,1.0,nan,0.10728139450665775
L21H0,21,0.0,0.008650043542284462,0.0,0.008650043542284462,0.008650043542284462,1.0,nan,0.10218408175014393
L23H14,23,0.008529401430819344,0.0,0.0,0.008529401430819344,-0.008529401430819344,-1.0,0.4231558469246349,nan
L27H15,27,0.0,0.00850923475875707,0.0,0.00850923475875707,0.00850923475875707,1.0,nan,0.0954124221844935
L9H13,9,0.00777131777663583,0.0,0.0,0.00777131777663583,-0.00777131777663583,-1.0,0.13468309859154928,nan
L5H12,5,0.006013731448174383,0.0,0.0,0.006013731448174383,-0.006013731448174383,-1.0,0.037306201550387594,nan
L4H13,4,0.005626456053016467,0.0,0.0,0.005626456053016467,-0.005626456053016467,-1.0,0.049899193548387094,nan
L26H9,26,0.0,0.005163208900863494,0.0,0.005163208900863494,0.005163208900863494,1.0,nan,0.07695384554820714
L11H6,11,0.0,0.004991229292758645,0.0,0.004991229292758645,0.004991229292758645,1.0,nan,0.187780291603821
MLP25,25,0.0,0.004707780281693719,0.0,0.004707780281693719,0.004707780281693719,1.0,nan,0.08804347826086957
L4H12,4,0.0034642087742577737,0.0,0.0,0.0034642087742577737,-0.0034642087742577737,-1.0,0.061239357017028775,nan
L11H2,11,0.0030687487471643005,0.0,0.0,0.0030687487471643005,-0.0030687487471643005,-1.0,0.10335902523402524,nan
L16H1,16,0.0,0.002571194838392719,0.0,0.002571194838392719,0.002571194838392719,1.0,nan,0.2170138888888889
L6H9,6,0.002506900451512317,0.0,0.0,0.002506900451512317,-0.002506900451512317,-1.0,0.07227653631284917,nan
L6H4,6,0.0021638256438888458,0.0,0.0,0.0021638256438888458,-0.0021638256438888458,-1.0,0.05615482233502538,nan
L8H14,8,0.00173433386084605,0.0,0.0,0.00173433386084605,-0.00173433386084605,-1.0,0.14007224713502742,nan
L3H2,3,0.0017332533785877117,0.0,0.0,0.0017332533785877117,-0.0017332533785877117,-1.0,0.027945051641199772,nan
L16H5,16,0.0,0.0017313887917510444,0.0,0.0017313887917510444,0.0017313887917510444,1.0,nan,0.20425415296399357
L9H6,9,0.0017284505690289365,0.0,0.0,0.0017284505690289365,-0.0017284505690289365,-1.0,0.18638426941336517,nan
L13H7,13,0.0,0.0016276181536308595,0.0,0.0016276181536308595,0.0016276181536308595,1.0,nan,0.11091886238205448
L11H0,11,0.0,0.0015256096707541207,0.0,0.0015256096707541207,0.0015256096707541207,1.0,nan,0.12820855614973262
L17H4,17,0.0,0.001355375445058797,0.0,0.001355375445058797,0.001355375445058797,1.0,nan,0.14772884266203523
L3H1,3,0.001330475478984766,0.0,0.0,0.001330475478984766,-0.001330475478984766,-1.0,0.051866796398046394,nan
L15H2,15,0.0,0.0008766880521574676,0.0,0.0008766880521574676,0.0008766880521574676,1.0,nan,0.13378378378378378
L20H10,20,0.0,0.0008743930030019408,0.0,0.0008743930030019408,0.0008743930030019408,1.0,nan,0.2679738562091503
L18H12,18,0.0,0.0008682337611060021,0.0,0.0008682337611060021,0.0008682337611060021,1.0,nan,0.19927536231884058
L15H1,15,0.0008675668208971615,0.0,0.0,0.0008675668208971615,-0.0008675668208971615,-1.0,0.27751196172248804,nan
L2H6,2,0.0008674940568192902,0.0,0.0,0.0008674940568192902,-0.0008674940568192902,-1.0,0.03826530612244898,nan
L19H8,19,0.0008673326477391044,0.0,0.0,0.0008673326477391044,-0.0008673326477391044,-1.0,0.2236024844720497,nan
L21H8,21,0.000867263912244662,0.0,0.0,0.000867263912244662,-0.000867263912244662,-1.0,0.22446236559139784,nan
L22H1,22,0.0008671147098944694,0.0,0.0,0.0008671147098944694,-0.0008671147098944694,-1.0,0.20964125560538116,nan
L15H4,15,0.0,0.0008667919252775605,0.0,0.0008667919252775605,0.0008667919252775605,1.0,nan,0.1256720430107527
L20H4,20,0.0,0.0008661162059786515,0.0,0.0008661162059786515,0.0008661162059786515,1.0,nan,0.12973484848484848
L25H9,25,0.0,0.0008646493206018294,0.0,0.0008646493206018294,0.0008646493206018294,1.0,nan,0.06677631578947368
L26H0,26,0.0,0.0008623672306801426,0.0,0.0008623672306801426,0.0008623672306801426,1.0,nan,0.06092964824120603
L15H11,15,0.0,0.0008572748465167464,0.0,0.0008572748465167464,0.0008572748465167464,1.0,nan,0.10483870967741936
L17H3,17,0.0,0.0008566544434736762,0.0,0.0008566544434736762,0.0008566544434736762,1.0,nan,0.05755813953488372
L5H4,5,0.0008467201127082307,0.0,0.0,0.0008467201127082307,-0.0008467201127082307,-1.0,0.021577380952380952,nan
L4H14,4,0.00078971120330036,0.0,0.0,0.00078971120330036,-0.00078971120330036,-1.0,0.048672566371681415,nan
L10H3,10,0.0007496644617264885,0.0,0.0,0.0007496644617264885,-0.0007496644617264885,-1.0,0.11629098360655737,nan
L12H4,12,0.0,0.0007408621621449235,0.0,0.0007408621621449235,0.0007408621621449235,1.0,nan,0.09155701754385964
L19H5,19,0.0,0.0007373107086656994,0.0,0.0007373107086656994,0.0007373107086656994,1.0,nan,0.1298449612403101
L18H2,18,0.0,0.0006016558725134209,0.0,0.0006016558725134209,0.0006016558725134209,1.0,nan,0.3609625668449198
L6H1,6,0.0005953873128978271,0.0,0.0,0.0005953873128978271,-0.0005953873128978271,-1.0,0.055634469696969696,nan
