source,target,support_weighted,support_unweighted
L11H1,L15H4,0.007306512879044298,0.006993006993006993
L17H14,L20H5,0.007306512879044298,0.006993006993006993
L17H14,L20H14,0.007306512879044298,0.006993006993006993
L15H4,L17H8,0.007306512879044298,0.006993006993006993
L12H6,L15H4,0.007306512879044298,0.006993006993006993
L15H4,L17H14,0.007306512879044298,0.006993006993006993
L11H9,L12H6,0.007306512879044298,0.006993006993006993
MLP3,L6H7,0.007306512879044298,0.006993006993006993
L2H14,L6H7,0.007306512879044298,0.006993006993006993
L16H4,L20H5,0.007306512879044298,0.006993006993006993
MLP6,L9H5,0.007306512879044298,0.006993006993006993
MLP6,L16H13,0.007306512879044298,0.006993006993006993
MLP0,MLP9,0.007306512879044298,0.006993006993006993
MLP0,L13H10,0.007306512879044298,0.006993006993006993
L13H6,L16H1,0.007306512879044298,0.006993006993006993
L16H1,MLP19,0.007306512879044298,0.006993006993006993
MLP9,L16H1,0.007306512879044298,0.006993006993006993
MLP1,L11H9,0.007306512879044298,0.006993006993006993
L10H2,L11H9,0.007306512879044298,0.006993006993006993
L13H10,L15H9,0.007306512879044298,0.006993006993006993
Input Embed,L13H10,0.007306512879044298,0.006993006993006993
L15H5,MLP18,0.007306512879044298,0.006993006993006993
L13H6,L15H5,0.007306512879044298,0.006993006993006993
MLP5,L12H10,0.007306512879044298,0.006993006993006993
MLP5,L15H5,0.007306512879044298,0.006993006993006993
MLP11,MLP27,0.007306512879044298,0.006993006993006993
L2H15,MLP6,0.007306512879044298,0.006993006993006993
L9H8,MLP16,0.007306512879044298,0.006993006993006993
L9H8,L16H9,0.007306512879044298,0.006993006993006993
L9H8,L16H8,0.007306512879044298,0.006993006993006993
Input Embed,L9H8,0.007306512879044298,0.006993006993006993
L9H8,L11H1,0.007306512879044298,0.006993006993006993
L9H8,L16H13,0.007306512879044298,0.006993006993006993
MLP12,L13H15,0.007306512879044298,0.006993006993006993
MLP11,L13H15,0.007306512879044298,0.006993006993006993
L13H15,MLP17,0.007306512879044298,0.006993006993006993
MLP6,L13H13,0.007306512879044298,0.006993006993006993
L13H3,MLP15,0.007306512879044298,0.006993006993006993
L12H10,MLP15,0.007306512879044298,0.006993006993006993
Input Embed,L12H10,0.007306512879044298,0.006993006993006993
L9H5,L15H5,0.007306512879044298,0.006993006993006993
MLP5,MLP10,0.007306512879044298,0.006993006993006993
MLP1,L4H15,0.007306512879044298,0.006993006993006993
MLP5,L11H8,0.007306512879044298,0.006993006993006993
L20H5,L23H6,0.007306512879044298,0.006993006993006993
L17H14,MLP20,0.007306512879044298,0.006993006993006993
L2H15,L10H5,0.007306512879044298,0.006993006993006993
L6H0,L10H5,0.007306512879044298,0.006993006993006993
L10H5,L11H9,0.007306512879044298,0.006993006993006993
L2H14,MLP10,0.007306512879044298,0.006993006993006993
MLP10,L13H6,0.007306512879044298,0.006993006993006993
MLP3,MLP10,0.007306512879044298,0.006993006993006993
L21H1,MLP26,0.007306512879044298,0.006993006993006993
L17H2,L18H14,0.007306512879044298,0.006993006993006993
MLP3,MLP8,0.007306512879044298,0.006993006993006993
MLP8,L16H4,0.007306512879044298,0.006993006993006993
L6H0,L11H8,0.007306512879044298,0.006993006993006993
MLP5,L10H5,0.007306512879044298,0.006993006993006993
MLP8,L13H9,0.007306512879044298,0.006993006993006993
MLP4,L16H9,0.007306512879044298,0.006993006993006993
MLP8,L12H0,0.007306512879044298,0.006993006993006993
MLP8,L16H9,0.007306512879044298,0.006993006993006993
L16H9,L17H12,0.007306512879044298,0.006993006993006993
MLP4,MLP8,0.007306512879044298,0.006993006993006993
Input Embed,L6H15,0.007306512879044298,0.006993006993006993
L6H15,MLP10,0.007306512879044298,0.006993006993006993
MLP14,L15H9,0.007306512879044298,0.006993006993006993
L6H15,L10H2,0.007306512879044298,0.006993006993006993
L9H3,L10H2,0.007306512879044298,0.006993006993006993
MLP10,MLP14,0.007306512879044298,0.006993006993006993
L6H15,L9H3,0.007306512879044298,0.006993006993006993
L9H5,L11H1,0.007306512879044298,0.006993006993006993
MLP6,L17H8,0.007306512879044298,0.006993006993006993
MLP23,Residual Output: no_tool,0.007306512879044298,0.006993006993006993
MLP11,L13H2,0.007306512879044298,0.006993006993006993
MLP6,L17H12,0.007306512879044298,0.006993006993006993
MLP23,MLP27,0.007306512879044298,0.006993006993006993
L13H2,MLP27,0.007306512879044298,0.006993006993006993
MLP6,L13H2,0.007306512879044298,0.006993006993006993
MLP11,L18H3,0.007306512879044298,0.006993006993006993
MLP11,L20H5,0.007306512879044298,0.006993006993006993
L18H3,MLP19,0.007306512879044298,0.006993006993006993
L17H2,L18H3,0.007306512879044298,0.006993006993006993
MLP20,MLP23,0.007306512879044298,0.006993006993006993
L18H3,MLP20,0.007306512879044298,0.006993006993006993
MLP6,L17H2,0.007306512879044298,0.006993006993006993
L17H12,L18H14,0.007306512879044298,0.006993006993006993
MLP3,MLP7,0.007306512879044298,0.006993006993006993
MLP3,L13H9,0.007306512879044298,0.006993006993006993
MLP5,MLP8,0.007306512879044298,0.006993006993006993
MLP5,L11H6,0.007306512879044298,0.006993006993006993
MLP8,L11H6,0.007306512879044298,0.006993006993006993
MLP5,L16H13,0.007306512879044298,0.006993006993006993
MLP8,L16H13,0.007306512879044298,0.006993006993006993
L11H6,MLP16,0.007306512879044298,0.006993006993006993
L6H7,L12H0,0.007306512879044298,0.006993006993006993
L14H13,L15H5,0.007306512879044298,0.006993006993006993
Input Embed,L6H7,0.007306512879044298,0.006993006993006993
MLP6,L13H3,0.007306512879044298,0.006993006993006993
MLP14,MLP15,0.007306512879044298,0.006993006993006993
L10H2,L11H5,0.007306512879044298,0.006993006993006993
MLP15,L17H12,0.007306512879044298,0.006993006993006993
MLP6,L12H10,0.007306512879044298,0.006993006993006993
L15H4,MLP16,0.007306512879044298,0.006993006993006993
L15H4,L16H8,0.007306512879044298,0.006993006993006993
Input Embed,L9H12,0.007306512879044298,0.006993006993006993
MLP4,L15H4,0.007306512879044298,0.006993006993006993
L9H12,MLP12,0.007306512879044298,0.006993006993006993
MLP12,L15H4,0.007306512879044298,0.006993006993006993
L9H12,L12H0,0.007306512879044298,0.006993006993006993
MLP4,L9H12,0.007306512879044298,0.006993006993006993
L12H0,L16H8,0.007306512879044298,0.006993006993006993
L11H1,L12H0,0.007306512879044298,0.006993006993006993
L12H0,L16H9,0.007306512879044298,0.006993006993006993
L21H1,MLP22,0.007306512879044298,0.006993006993006993
MLP22,MLP23,0.007306512879044298,0.006993006993006993
L20H5,MLP22,0.007306512879044298,0.006993006993006993
MLP2,MLP10,0.007306512879044298,0.006993006993006993
MLP1,L9H3,0.007306512879044298,0.006993006993006993
Input Embed,L13H9,0.007306512879044298,0.006993006993006993
L13H9,MLP15,0.007306512879044298,0.006993006993006993
L11H1,MLP15,0.007306512879044298,0.006993006993006993
MLP7,L15H5,0.007306512879044298,0.006993006993006993
L2H14,L9H3,0.007306512879044298,0.006993006993006993
L14H5,MLP17,0.007306512879044298,0.006993006993006993
MLP4,L12H10,0.007306512879044298,0.006993006993006993
MLP7,L12H10,0.007306512879044298,0.006993006993006993
MLP1,L10H5,0.007306512879044298,0.006993006993006993
L12H0,L14H13,0.007306512879044298,0.006993006993006993
MLP3,MLP9,0.007306512879044298,0.006993006993006993
L16H7,MLP19,0.007306512879044298,0.006993006993006993
MLP4,L11H9,0.007306512879044298,0.006993006993006993
MLP11,L16H7,0.007306512879044298,0.006993006993006993
MLP14,L16H7,0.007306512879044298,0.006993006993006993
MLP14,L17H8,0.007306512879044298,0.006993006993006993
MLP2,L16H9,0.007306512879044298,0.006993006993006993
MLP7,L17H8,0.007306512879044298,0.006993006993006993
MLP7,L15H4,0.007306512879044298,0.006993006993006993
MLP7,L17H14,0.007306512879044298,0.006993006993006993
MLP0,MLP7,0.007306512879044298,0.006993006993006993
L11H1,MLP17,0.007306512879044298,0.006993006993006993
MLP0,L15H4,0.007306512879044298,0.006993006993006993
MLP0,L12H0,0.007306512879044298,0.006993006993006993
L11H9,MLP16,0.007306512879044298,0.006993006993006993
L9H3,L11H9,0.007306512879044298,0.006993006993006993
L16H9,L17H2,0.007306512879044298,0.006993006993006993
MLP2,MLP11,0.007306512879044298,0.006993006993006993
Input Embed,L4H4,0.007200621388043656,0.006993006993006993
MLP6,L15H9,0.007200621388043656,0.006993006993006993
L4H4,MLP6,0.007200621388043656,0.006993006993006993
MLP6,L13H6,0.007200621388043656,0.006993006993006993
MLP5,MLP9,0.007195808138452718,0.006993006993006993
L9H3,L15H5,0.0071886658971242285,0.006993006993006993
L13H13,L16H8,0.007182673677704564,0.006993006993006993
L9H3,L13H13,0.007182673677704564,0.006993006993006993
L13H13,L16H4,0.007182673677704564,0.006993006993006993
MLP0,L16H4,0.0071805385190607755,0.006993006993006993
MLP0,L16H8,0.0071805385190607755,0.006993006993006993
MLP19,L21H0,0.007179443089843527,0.006993006993006993
L27H15,Residual Output: no_tool,0.007179443089843527,0.006993006993006993
L21H0,MLP27,0.007179443089843527,0.006993006993006993
L24H6,L27H15,0.007179443089843527,0.006993006993006993
L20H14,L21H0,0.007179443089843527,0.006993006993006993
MLP17,L27H15,0.007179443089843527,0.006993006993006993
MLP5,L8H3,0.007144145926176646,0.006993006993006993
Input Embed,L8H3,0.007144145926176646,0.006993006993006993
MLP5,L13H3,0.007144145926176646,0.006993006993006993
L8H3,MLP12,0.007144145926176646,0.006993006993006993
MLP9,L11H4,0.007140455768156927,0.006993006993006993
MLP9,MLP16,0.007140455768156927,0.006993006993006993
MLP1,MLP9,0.007140455768156927,0.006993006993006993
MLP1,L6H0,0.007140455768156927,0.006993006993006993
MLP1,L11H4,0.007140455768156927,0.006993006993006993
L11H4,L12H6,0.007140455768156927,0.006993006993006993
MLP2,L15H9,0.007078184351574163,0.006993006993006993
MLP7,MLP16,0.007043236877782867,0.006993006993006993
MLP7,L9H5,0.007043236877782867,0.006993006993006993
L13H6,L16H13,0.007043236877782867,0.006993006993006993
L9H5,MLP17,0.007043236877782867,0.006993006993006993
MLP4,MLP9,0.00701297145585406,0.006993006993006993
L15H9,MLP27,0.00701297145585406,0.006993006993006993
MLP4,L10H2,0.00701297145585406,0.006993006993006993
MLP20,MLP21,0.007002074842417452,0.006993006993006993
L16H4,L17H14,0.007002074842417452,0.006993006993006993
L13H3,L16H13,0.007002074842417452,0.006993006993006993
MLP10,L13H15,0.006984166722615873,0.006993006993006993
L13H15,MLP16,0.006984166722615873,0.006993006993006993
L9H5,L13H15,0.006984166722615873,0.006993006993006993
L13H15,MLP15,0.006984166722615873,0.006993006993006993
L10H2,MLP16,0.006974398657269557,0.006993006993006993
L9H2,MLP11,0.006974398657269557,0.006993006993006993
Input Embed,L9H2,0.006974398657269557,0.006993006993006993
L16H4,MLP18,0.006974398657269557,0.006993006993006993
L9H2,L10H2,0.006974398657269557,0.006993006993006993
MLP11,L13H6,0.006945246408913774,0.006993006993006993
MLP11,L14H13,0.006945246408913774,0.006993006993006993
L6H0,L9H7,0.006907975812914608,0.006993006993006993
MLP5,L9H7,0.006907975812914608,0.006993006993006993
L14H5,L16H9,0.006898789171749818,0.006993006993006993
MLP6,L14H5,0.006898789171749818,0.006993006993006993
L14H5,L16H6,0.006898789171749818,0.006993006993006993
MLP2,MLP7,0.006890387515370917,0.006993006993006993
MLP2,L12H0,0.006890387515370917,0.006993006993006993
MLP1,L16H13,0.006882336237469639,0.006993006993006993
L17H1,MLP18,0.0068751860995952575,0.006993006993006993
L9H3,L16H8,0.0068751860995952575,0.006993006993006993
L9H3,L16H4,0.0068751860995952575,0.006993006993006993
MLP0,L10H5,0.006863489475790457,0.006993006993006993
MLP0,L2H14,0.006863489475790457,0.006993006993006993
L2H14,L11H5,0.00685662642408134,0.006993006993006993
L11H5,MLP12,0.00685662642408134,0.006993006993006993
L11H5,L12H6,0.00685662642408134,0.006993006993006993
L21H12,MLP22,0.006854422394653432,0.006993006993006993
MLP4,L13H13,0.006825500781173881,0.006993006993006993
L17H14,MLP18,0.006825500781173881,0.006993006993006993
L9H5,MLP12,0.006775130124204712,0.006993006993006993
MLP15,MLP17,0.006775130124204712,0.006993006993006993
MLP12,MLP15,0.006775130124204712,0.006993006993006993
MLP5,L12H3,0.006775130124204712,0.006993006993006993
L9H5,L12H3,0.006775130124204712,0.006993006993006993
MLP5,L9H5,0.006775130124204712,0.006993006993006993
L12H3,MLP15,0.006775130124204712,0.006993006993006993
MLP3,L9H7,0.006760953673526809,0.006993006993006993
MLP3,L5H1,0.006760953673526809,0.006993006993006993
L9H7,L12H6,0.006760953673526809,0.006993006993006993
L16H13,MLP19,0.006760953673526809,0.006993006993006993
L2H15,L9H7,0.006760953673526809,0.006993006993006993
L2H15,L5H1,0.006760953673526809,0.006993006993006993
L5H1,MLP27,0.006760953673526809,0.006993006993006993
MLP5,L13H6,0.00670981432725568,0.006993006993006993
MLP5,MLP7,0.00670981432725568,0.006993006993006993
MLP11,MLP17,0.0066957955689552345,0.006993006993006993
L4H11,MLP11,0.0066957955689552345,0.006993006993006993
Input Embed,L4H11,0.0066957955689552345,0.006993006993006993
L2H15,L4H11,0.0066957955689552345,0.006993006993006993
L4H11,MLP5,0.0066957955689552345,0.006993006993006993
MLP0,L12H6,0.006643474489142669,0.006993006993006993
MLP0,L4H15,0.006643474489142669,0.006993006993006993
MLP0,L2H15,0.006643474489142669,0.006993006993006993
MLP0,MLP13,0.006609010231800938,0.006993006993006993
L16H4,MLP20,0.006607042787970853,0.006993006993006993
L17H8,MLP21,0.006607042787970853,0.006993006993006993
Input Embed,L13H6,0.006607042787970853,0.006993006993006993
L16H4,MLP21,0.006607042787970853,0.006993006993006993
L6H0,L13H6,0.006607042787970853,0.006993006993006993
L6H0,L13H9,0.006607042787970853,0.006993006993006993
L17H2,L20H14,0.006607042787970853,0.006993006993006993
L17H12,MLP20,0.006599430987523882,0.006993006993006993
MLP2,MLP13,0.006599430987523882,0.006993006993006993
L2H15,MLP9,0.006598137108298801,0.006993006993006993
MLP4,L14H5,0.006585344487201438,0.006993006993006993
MLP13,L16H9,0.006563469745297009,0.006993006993006993
MLP4,L6H0,0.006477151575688451,0.006993006993006993
L9H3,L12H0,0.006450756019845887,0.006993006993006993
L2H15,L6H5,0.006407246648605684,0.006993006993006993
L6H5,L12H6,0.006407246648605684,0.006993006993006993
L2H15,L13H3,0.006407246648605684,0.006993006993006993
L2H15,MLP13,0.006407246648605684,0.006993006993006993
Input Embed,L6H5,0.006407246648605684,0.006993006993006993
L13H9,L14H5,0.00639007088284155,0.006993006993006993
L3H0,MLP5,0.00639007088284155,0.006993006993006993
L3H0,MLP12,0.00639007088284155,0.006993006993006993
L3H0,L12H6,0.00639007088284155,0.006993006993006993
Input Embed,L3H0,0.00639007088284155,0.006993006993006993
MLP0,L11H8,0.006297230698585995,0.006993006993006993
MLP0,MLP11,0.006297230698585995,0.006993006993006993
MLP0,L13H3,0.006297230698585995,0.006993006993006993
L15H9,MLP17,0.006289167428245415,0.006993006993006993
MLP6,L10H5,0.006289167428245415,0.006993006993006993
MLP13,L15H9,0.006289167428245415,0.006993006993006993
L13H13,MLP27,0.006288902611984806,0.006993006993006993
L12H6,L13H13,0.006288902611984806,0.006993006993006993
L4H15,L12H6,0.006181309895671476,0.006993006993006993
MLP2,L10H5,0.0061618488812167065,0.006993006993006993
L13H6,MLP14,0.00612673381424217,0.006993006993006993
L20H5,MLP21,0.00612673381424217,0.006993006993006993
L13H9,MLP14,0.00612673381424217,0.006993006993006993
MLP14,L16H4,0.00612673381424217,0.006993006993006993
MLP14,L20H5,0.00612673381424217,0.006993006993006993
MLP21,L24H6,0.00612673381424217,0.006993006993006993
MLP14,L16H13,0.00612673381424217,0.006993006993006993
L16H13,MLP21,0.00612673381424217,0.006993006993006993
Input Embed,MLP13,0.00612673381424217,0.006993006993006993
MLP13,MLP19,0.0060971129420465675,0.006993006993006993
MLP13,L18H14,0.0060971129420465675,0.006993006993006993
MLP17,MLP22,0.006016538396625046,0.006993006993006993
MLP12,MLP20,0.006016538396625046,0.006993006993006993
MLP5,L16H9,0.006016538396625046,0.006993006993006993
L13H11,MLP17,0.006001082577988383,0.006993006993006993
MLP9,L16H13,0.005940616583839258,0.006993006993006993
MLP9,L13H3,0.005940616583839258,0.006993006993006993
L4H15,MLP9,0.005940616583839258,0.006993006993006993
MLP3,L4H15,0.005940616583839258,0.006993006993006993
L11H8,L13H6,0.005891465611757502,0.006993006993006993
MLP4,L11H8,0.005891465611757502,0.006993006993006993
MLP7,L15H9,0.005891465611757502,0.006993006993006993
L10H2,L11H8,0.005837159049374232,0.006993006993006993
MLP9,L11H8,0.005837159049374232,0.006993006993006993
